,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אפשר לעשות כל מיני דברים אבל אי אפשר לשלוט במזג האוויר,You can do all kinds of things but you can't control the weather,You can do all kinds of things but you can't control the weather,100
1,גש לבדוק את הנתיכים,Go back and check the fuse box,Go check the fuses,71
2,-מה לעזאזל קורה כאן,- What the hell is going on,-What the hell is happening here,71
3,גבירותי ורבותי! תודה לכם שבאתם הערב כדי לנסות להפוך את פתיחת 'הפלמינגו' להצלחה,Ladies and gentlemen thank you for coming tonight to try and make the opening of the Flamingo a success,ladies and gentlemen!Thank you for coming tonight to try to make the Flamingo opening a success,95
4,אני מקווה לראות את כולכם שוב בפתיחה המחודשת של המלון שעליה נכריז בקרוב תודה רבה,I hope to see you all at the reopening of the hotel the date of which will be announced soon,I hope to see you all again in the renewed opening of the hotel where we will announce a lot of Thank you very much,67
5,מאיר לנסקי בטלפון,Meyer Lansky's on the phone,Meir Lansky on the phone,90
6,הוא רוצה לדבר אִתך,He wants to talk to you,He wants to talk to you,100
7,מאיר,Meyer,Meir,67
8,לא אנחנו סוגרים זמנית,No we're shutting down temporarily,Not we are temporarily closing,69
9,למה לי לטוס ללוס אנג'לס להיפגש עם גאס ומו,Why would I fly to L A tonight to see Gus and Moe,Why do I fly to Los Angeles to meet with Gus and Mo,66
10,מאיר אני רוצה שתעשה בשבילי משהו,Meyer I want you to do something for me,Meir I want you to do for me something,96
11,תבטיח לי שלא משנה מה יקרה אתה תגן על וירג'יניה,Promise me no matter what happens you'll protect Virginia,Promise me that no matter what happens you will protect Virginia,89
12,תן לי את מילת הכבוד שלך ואני אגיע ללוס אנג'לס הלילה,Give me your word on that and I'll go to L A tonight,Give me your dignity and i will get to Los Angeles tonight,60
13,טוב מאוד,Good,Very Good,62
14,מאיר רוצה טיפ,Meyer you want a tip,Meir wants a tip,78
15,אל תמכור את המניות שלךבפלמינגו,Keep your shares in the Flamingo,Do not sell your shares,62
16,עוד תזכה להודות לי,You'll live to thank me,You'll get to thank me,89
17,אני מצטערת בן,I'm sorry Ben,I am sorry a son,62
18,הייתי צריכה להיות אִתך,I should have been with you,I had to be with you,77
19,את כאן עכשיו!,You're here now,You're here now!,100
20,האחת והיחידה,You're the only one,The one and only,69
21,-אמרו לי שאתה נוסע ללוס אנג'לס -כן להיפגש עם עם גאס ומו,- They told me you're going to L A - l'm meeting Gus and Moe,-Tell me you are going to Los Angeles -yes to meet with Gus and Mo,65
22,אם אתה נוסע לשם בגלל כסף יתכן שאין צורך בכך,If you're going to L A for money you may not need it,If you are going there because of money it may not be necessary,68
23,מה כוונתך,What do you mean,what do you mean,100
24,תמיד אמרתי שאת מבינה בעסקיםיותרממני אבל   אני לא מבין את זה,I always said you were a better businessman than I was I don't get it,I always said you understand my business and I don't understand that,64
25,אני לא יודעת,I don't know,I do not know,88
26,אולי חשבתי לקנות לנו כמה נקניקיות בקוני איילנד,Maybe I thought it'd buy us a couple of hot dogs at Coney Island,I may have been to buy us a few hot dogs in Cony Island,66
27,אומר לך מה נעשה בואי נשאיר את הכסף בבנק,I'll tell you what why don't we just leave it in the bank,Tell you what we will do let's leave the money in the bank,73
