,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,נילחם כולנו יחד כעת ,We'll fight together now ,We will all fight together now,78
1,ונחיה יחד עד שנזכה לראות את לומברדיה חופשית ,And we'll live together to see Lombardy free ,And we will live together until we get to see Lombardy free,80
2,חכו ,Wait ,Wait,100
3,נונה ברטולי צודקת ,Nonna Bartoli's right ,Nona Bartoli is right,86
4,ראשית עלי לחזור ,-First of all I must go back ,First I have to go back,72
5,-הם יתלו אותך ,-They'll hang you ,- They'll hang you,100
6,לא נוכל לתת להם לתלות חמישה אנשים זקנים ,We can't let them hang the five old men ,We can not let them hang five old people,84
7,אז ניתן להם לתלות אותי -לא ,-So let them hang me ,So they can hang me - no,68
8,מעבר לזה זה יתן לנו זמן להתכונן ,Besides it'll give us time to prepare ,Beyond that it will give us time to prepare,75
9,אביך מאכזב אותי ,-Your father disappoints me ,Your father disappoints me,100
10,עצרו!,Stop ,Stop!,100
11,חכו!,Wait ,Wait!,100
12,תן לו לעבור ,-Let him pass ,Let him pass,100
13,תנו לו לעבור ,-Let him pass ,Let him pass,100
14,שלח את הילד מפה ,-Send the boy away ,Send the child away,78
15,-לא ,-No ,-No,100
16,אין סיבה שהוא יראה זאת ,-There's no reason for him to see this ,There is no reason for him to see this,93
17,-זה שיעור טוב עבורו לראותך נכנע ,-There's no reason for him to see this ,-It's a good lesson for him to see you surrender,62
18,לשם כך הגעת נכון ,That's why you're here isn't it ,That's why you're right,74
19,ויתרתי על הניסיון להילחם בך אולריך כבן אדם ,I've given up trying to fight you Ulrich as a man ,I gave up trying to fight you Ulrich as a human being,82
20,אמש חברי הטוב פיקולו נהרג יחד עם הנגן ופושט העורות והכל כדי להציל אדם אחד מתלייה ,Last night my best friend was killed along with the troubadour and skinner to save one man from hanging ,Last night my good friend Piccolo was killed along with the player and stripped of his skins and everything to save one person from hanging,69
21,וכעת יש חמישה ,Now there's five ,And now there are five,74
22,שחררו את חמשת האנשים ,Release the five men ,Release the five people,84
23,יש לך עוד משהו להוסיף בטרם אתלה אותך ,Have you anything to say before I hang you ,You have something more to add before you hang up,70
24,לא ,No ,No,100
25,כן חכה ,Yes wait ,Yes wait,100
26,מאחר ואתה פה רודי אני רוצה שתפיק את הלקח הנכון מזה ,Since you're here Rudi I want you to learn the right lesson from this ,Since you're here Rudy I want you to learn the right lesson from this,99
27,אדם לא יכול לחיות לגמרי לבדו ,A man can't live by himself alone ,A person cannot live completely alone,63
28,טעיתי בכך ,I was wrong ,I was wrong about that,67
29,אבל אדם שיש לו חברים  כמו השלושה שאינם עימנו היום המוכנים לסכן את חייהם עבור מישהו אחר ,But a man who has friends like the three who aren't here today who are willing to risk their own lives for someone else  ,But a person who has friends like the three who are not with us today who are willing to risk their lives for someone else,90
30,אדם אשר יש לו חברים כאלו לעולם לא ימות באמת ,A man who has friends like that will never really die ,A person who has such friends will never really die,79
31,גם אתה עומד ללמוד לקח אולריך ,You're going to learn a lesson too Ulrich ,You're also about to learn Ulrich's lesson,82
32,כאשר אתה הורג אדם עשית את המקסימום מצדך ,When you kill a man you've done the most anyone can do ,When you kill a person you have done the maximum on your part,63
33,אבל זה לא מספיק ,And it's not enough ,But that's not enough,65
34,כי האדם המודע למטרה לשמה הוא הולך למות רק נראה שהוא מת ,Because a man who knows what he's dying for only seems to die ,Because the person who is aware of the purpose for which he is going to die only seems to be dead,61
35,תלו אותו ,Hang him ,Hang it,80
36,לא ,No ,No,100
37,לא אולריך לא בגללי ,No Ulrich not because of me ,"Not Ulrich, not because of me",98
38,האם אתה חייב לתלות אותו ,Do you have to hang him ,Do you have to hang it,93
39,בבקשה אולריך האין די בכך כדי לשמר את גאוות האימפריה ,Please Ulrich isn't it enough for your pride of empire ,Please Ulrich is not enough to preserve the pride of the empire,74
40,לא אסור לך לעשות זאת!,No you can't do it!,You must not do this!,68
41,תלו אותו ,Hang him ,Hang it,80
42,השליכו את פורעי החוק לצינוק ,Take the outlaws to the dungeon ,Throw the lawbreakers into the dungeon,75
43,האמיני לי יקירתי אני יכול להבין את המשיכה שלך לחיה מלאת און ,Believe me I can quite understand your attraction to a lusty animal ,Believe me my dear I can understand your attraction to an animal full of power,80
44,אני חושש שזו תכונה משפחתית ,I'm afraid it's a family trait ,I'm afraid it's a family trait,100
45,את תשכחי אותו מצאי לך מישהו אחר ,You will forget him find yourself another ,"You'll forget him, find someone else for you",67
46,אני חוזרת לגרמניה אולריך ,-I'm going back to Germany Ulrich ,I'm going back to Germany Ulrich,100
47,עדיין לא השלמת את המטרה שלך כאן ,You haven't served your purpose here ,You have not yet completed your goal here,60
48,או שמא שכחת את הסיבה לשמה הגעת ,Or had you forgotten why you came ,Or did you forget the reason why you came,70
49,כעת ציפרים יפיפיות אל תתנהגו בצורה לא סבירה ,Now pretty birdies don't be unreasonable ,Now beautiful birds do not behave unreasonably,65
50,עופו שוב פעם מעל לגופה ,Fly back over the body once more ,Fly once more over her body,78
51,רק עוד פעם אחת ,Just once more ,Just one more time,81
52,לפחות עד שאולריך יעזוב את הכיכר ,Just till Ulrich leaves the square ,At least until Ulrich leaves the square,74
53,תעיף את הידיים המלוכלכות שלך ממני ,Keep your grimy hands off me ,Get your dirty hands off me,73
54,לפני שתכניס עצמך לצרות הרשה לי להזהיר אותך ,Before you make trouble for yourself let me warn you :,Before you get yourself in trouble let me warn you,86
55,כנראה שישתלם לך להודיע לאדונך שהמרקיז אלסנדרו מגרנציה מעוניין לשוחח על חתונה ,It might be worth your while to inform your master the Marchese Alessandro di Granezia would like to discuss a wedding ,It's probably worthwhile for you to let your lord know that Marquis Alessandro from Granada is interested in discussing a wedding,62
56,אם טובה האם תוכלי לכוון שחקני בימה עלובים אל הטירה של אולריך הדוכס של הסן ,Good mother could you direct the poor players to the castle of Count Ulrich of Hesse ,If good can you direct poor stage actors to the castle of Ulrich the Duke of Hesse,71
57,אני יכולה לכוון אותך אל השטן ,I can direct you to the devil ,I can direct you to the devil,100
58,תעקבו אחר הדרך הסלולה וריח המוות ינחה אתכם ,Follow the marsh road and the smell of death will lead you ,Follow the paved road and the smell of death will guide you,84
59,אני רעב ,You know I'm hungry ,I'm hungry,69
60,בטח יש דרכים קלות יותר למות ,Must be an easier way of dying ,There must be easier ways to die,74
61,התוכניות הוכנו למחר בבוקר ,Plans are made for tomorrow morning ,The plans were prepared for tomorrow morning,66
62,דארדו יכול להמשיך לאכול בזמן שנקבור אותו ,Dardo can eat while we bury him ,Dardo can continue to eat while we bury him,84
63,שלח את הגבירה אן אלינו עכשיו ,Send the lady Anne to us immediately ,Send Lady Ann to us now,64
64,כעת ספר לי את פרטי ההתקוממות הזאת אלסנדרו ,Now what are the details of this uprising Alessandro ,Now tell me the details of this uprising Alessandro,83
65,מחר בבוקר בשעה שתשתתף בטקסי הקדושים בקתדרה קבוצה של איכרים צנועים תגיע לטירה עם מתנות ,Tomorrow morning while you are attending Allhallows services a group of peasants will present themselves at the castle bearing gifts ,Tomorrow morning while attending the Holy of Holies ceremony a group of humble peasants will arrive at the castle with gifts,67
66,מחוות של ענווה לכובש ,A gesture of humility and defeat ,A gesture of humility to the occupier,61
67,ברגע שהם יהיו בתוך הטירה הם מתכננים להכניע את המשמר להרים את שער הכניסה להקיף את הטירה והם יהיו מוכנים להתעמת בך לאחר חזרתך מהכנסייה ,Once inside the castle they plan to overcome the guard raise the portcullis lay siege to the castle and be ready to meet you on your return ,Once they are inside the castle they plan to subdue the guard to lift the entrance gate to surround the castle and they will be ready to confront you after you return from the church,63
68,ומי אמור להוביל את הקבוצה האמיצה הזו ,And who is to lead this gallant little band ,And who is supposed to lead this brave team,67
69,הזקן ,The old man ,The old man,100
70,הפילוסוף ,The philosopher ,The philosopher,100
71,פאפא פייטרו הקטנטן ואשתו הקנטרנית ,Little Papa Pietro or his nagging wife ,Tiny Papa Pietro and his annoying wife,61
72,הם צריכים את דארדו ,They needed Dardo ,They need Dardo,94
73,מי עוד יש להם ,Who else do they have ,Who else do they have,100
74,חברו האילם מת ,His friend the dummy is dead ,His silent friend is dead,75
75,מי אמור להנהיג אותם ,Who is supposed to lead them ,Who is supposed to lead them,100
76,דארדו ,Dardo ,Dardo,100
77,חוששני שפורעי החוק הוליכו אותך שולל אולריך ,I'm afraid the outlaws have bewitched and beguiled you Ulrich ,I'm afraid the outlaws have deceived you Ulrich,83
78,ברגע זה ממש תושבי העיר קוברים ארון מלא באבנים בשעה שגופתו של דארדו נפגשת עם רוחות חבריו המתים כדי לתכנן את תקיפת הטירה ,At this moment the town is burying a coffin full of stones while Dardo's corpse meets with the ghosts of his three dead friends to plan the assault on the castle ,At this very moment the inhabitants of the city are burying a coffin full of stones while Dardo's body meets with the spirits of his dead friends to plan the attack on the castle,79
79,שיבואו ,Let them come ,To come,60
80,אנו מוכנים לקראתם ,We'll be ready ,We are ready for them,63
81,נראה שבני ארצך חייבים לשלם על מעשיהם בדם המרקיז ,It seems your countrymen must learn their lesson in blood marchese ,It seems that your countrymen must pay for their deeds in the blood of the Marquis,66
82,קראת לי אולריך ,You sent for me Ulrich ,You called me Ulrich,67
83,לעניות דעתי את מכירה את בעלך לעתיד ,I think you know your husband-to-be ,In my humble opinion you know your future husband,71
84,לא ,-No ,No,100
85,-אן יקירתי ,-My dear Anne ,- My dear Ann,96
86,אולריך התכוונתי לדברי ,Ulrich I meant what I said ,Ulrich I meant what I said,100
87,הוא בדיוק סיפר לי שלא די היה בתלייתו של דארדו ,He has just told me that hanging Dardo was not enough ,He just told me that hanging Dardo was not enough,96
88,החברים המטופשים שלו מתכננים לתקוף אותנו בבוקר ,His foolish friends intend to attack us in the morning ,His stupid friends plan to attack us in the morning,74
89,הנסיבות ויופייך הרב שכנעו אותי כי ליבי וטובתי האישית מונחים בחיקך ולצד דודך ,Circumstances and your most lovely self persuaded me that my heart and sympathetic self-interest lie with you and your uncle ,The circumstances and your great beauty convinced me that my heart and my personal good are in your lap and next to your uncle's,65
90,בגדת בהם בגללי ,You've betrayed them because of me ,You betrayed them because of me,95
91,בגלל מה שאמרתי לך ,Because of what I said ,Because of what I told you,79
92,הוד מעלתך ,Your Grace ,your Highness,61
93,אמרגנם של קבוצת שחקנים מבקש את רשותך להופיע הערב באולם הגדול ,The impresario of a players company request your permission to entertain in the great hall tonight ,The organizer of a group of actors asks your permission to perform tonight in the Great Hall,62
94,אנו חוגגים הערב נכון שכך אן ,We are celebrating tonight ,We're celebrating tonight right so Anne's,75
95,כן אם אתה אומר ,Yes If you say so ,Yes if you say,90
96,נחגוג הערב ,We are celebrating tonight ,We will celebrate tonight,75
97,האמרגן ארתורו ממילאנו הוד מעלתך ,The impresario Arturo of Milan Your Grace ,Promoter Arturo from Milan Your Excellency,65
98,מביא עימו מקצווי תבל את האחים בולאנו הבאוורים המקפצים את פטרוליני והדוב ההודי כמעט בן אנוש למעשה ,Bringing with him from the far ends of the Earth the Brothers Bulanos the bouncing Bavarians Petrolini and his Indian bear almost human ,Brings with him from all over the world the Bolero brothers the Bavarians who bounce Petrolini and the Indian bear is almost human in fact,76
99,המבחר הגדול של שחקנים אקרובטים להטוטנים וליצנים שאי פעם נאספו יחד להנאתם של שוכני הטירה ,The greatest assortment of players acrobats jugglers and clowns ever assembled for the pleasure of the court ,The large selection of acrobatic players for jugglers and clowns ever gathered together for the enjoyment of the castle dwellers,67
100,את נונה ברטולי ,You're Nonna Bartoli ,You're Nona Bartoli,97
101,אני אן ,I'm Anne ,I'm Ann,93
102,-אני מכירה אותך ,-I know you ,-do I know you,87
103,באתי לומר לך שאולריך יודע על ההתקוממות המתוכננת ,I had to come to tell you Ulrich knows about the uprising ,I came to tell you that Ulrich knows about the planned uprising,83
104,אלסנדרו בגד בכם ,Alessandro's betrayed you ,Alessandro betrayed you,96
105,מדוע באת אלי ,Why do you come to me ,Why did you come to me?,93
106,אמש היה זה בעלך ש  -כן ,-Last night it was your husband--,Last night it was your husband who -yes,88
107,זה היה בעלי אותו עמדתם לתלות ,-Yes It was my husband you were going to hang ,It was my husband whom they were about to hang,76
108,תני לי לדבר איתו ,Let me talk to him ,Let me talk to him,100
109,לקבור את דארדו ,To bury Dardo ,Bury Dardo,87
110,אם כך נונה ברטולי את תצטרכי להקשיב לי ,Then Nonna Bartoli you have to listen to me ,If so Nona Bartoli you'll have to listen to me,85
111,אין לך מה לעשות פה ,You have no business here ,You have nothing to do here,65
112,אנו לא יודעים על אף התקוממות ,We know of no uprising ,We do not know about any uprising,69
113,אז תשלחי אותי למי שיודע או שתלכי אליהם בעצמך ,Then send me to someone who does Or go yourself ,So send me to whoever knows or go to them yourself,76
114,מצאי אותם ואמרי להם שאולריך מתכנן לטבוח בהם ברגע שיגיעו ,Find them and tell them Ulrich is waiting to slaughter them when they come ,Find them and tell them that Ulrich plans to slaughter them as soon as they arrive,73
115,תאמרי להם לוותר על כך ,Tell them to give it up ,Tell them to give it up,100
116,לומר להם שאחיינית הנץ אמרה שעליהם לוותר על כך ,The Hawk's niece said to give it up ,Tell them the hawk niece said they should give it up,74
117,תאמיני לי שניהם כעת יושבים יחד בקרנבל חוגגים ,Believe me the two of them are sitting up at the carnival right now celebrating ,Believe me they are both now sitting together at a carnival celebrating,80
118,מדוע שאשקר ,Why should I lie ,Why should I lie,100
119,מדוע שאבוא לכאן ,Why should I come here ,Why should I come here,100
120,מדוע באמת הגעת ,Why did you come ,Why you really came,69
121,בגלל שאני מתביישת בעצמי ,Because I'm ashamed of what I am ,Because I'm ashamed of myself,75
122,ובמה שעשיתי ,And what I've done ,And in what I did,74
123,אני אומרת זאת כעת כי גאוותי נתלתה יחד איתו ,I can say it now because my pride was hanged with him ,I say this now because my pride hung with him,78
124,באתי כי אני אוהבת את דארדו ,I came because I love Dardo ,I came because I love Dardo,100
125,לכי הביתה אן ,-Go home Anne ,Go home Ann,96
126,-את חייבת להאמין לי ,-You must believe me ,- You have to believe me,78
127,אין לך מה לעשות פה ,There's nothing for you here ,You have nothing to do here,73
128,לכי הביתה ,Go home ,Go home,100
129,אני מאמינה לה דארדו ,I believe her Dardo ,I believe her Dardo,100
130,למה שנאמין לה ,Why should we believe her ,Why should we believe her,100
131,אולי הנץ שלח אותה ,Maybe the Hawk sent her ,Maybe the hawk sent her,100
132,כיצד נוכל לדעת ,How do we know ,How can we know,83
133,תוותרו על זה היא אומרת ,Give it up she says ,"Give it up, she says",100
134,זה לא מה שהוא רוצה שנעשה ,Isn't that what he'd want us to do ,This is not what he wants done,75
135,היא אוהבת אותך דארדו ,She loves you Dardo ,She loves you Dardo,100
136,אני יודעת שאינך רוצה להאמין לה ,I know you don't want to believe that ,I know you do not want to believe her,84
137,אתה לא מוכן לבטוח בתחושותיך כי אתה פוחד להודות שגם אתה אוהב אותה ,You don't want to trust yourself because you're afraid you love her too ,You are not willing to trust your feelings because you are afraid to admit that you love her too,73
138,וקשה לדארדו להודות בזה ,That's a hard thing for Dardo to admit ,And it's hard for Dardo to admit it,74
139,מדוע קל לך להאמין שכל הנשים אוהבות אותך מלבדה ,Now why are you so ready to believe every woman loves you except this one ,Why is it easy for you to believe that all women love you except her,71
140,אתם מבינים מה זה אומר ,You know what this means ,You understand what that means,67
141,נצטרך לתקוף הלילה ,We attack tonight ,We'll have to attack tonight,76
142,אבל איך ,But how ,but how,100
143,הקרנבל נכון מאוד היא אמרה שמתקיים קרנבל ,The carnival That's right she said there's a carnival ,The carnival is very true she said a carnival is taking place,77
144,תוכל לעשות זאת ,Can you do it ,You can do this,86
145,אתה בטוח ,You're sure ,Are you sure,96
146,הלילה ,Tonight ,The night,62
147,תמצא את המסיכה שלך במטען שלי תחת עור האריה ,You'll find your head in my trunk under the lion skin ,You'll find your mask in my luggage under the lion's skin,76
148,אתה חייב להמשיך לצחוק עלי ,Do you have to keep talking ,You must keep laughing at me,62
149,זאת תמצית האומנות שבדמות הליצן ,The very essence of the quintessence of the clown's art ,This is the essence of the art in the form of the clown,71
150,פיקולו תיראה עצוב כועס שמח ,Piccolo look sad Mad Glad ,Piccolo will look sad and sad happy,63
151,אתה דארדו תעטה עליך מגע של עצב משובב ואת האף הבולבוסי הזה ,You Dardo on the other hand must have a touch of whimsical sadness And a bulbous nose Just so you hide my face ,You Dardo will put on you a touch of naughty nerve and that bulbous nose,65
152,טפטף כמה טיפות שמן דגים על שעוות האף רוקח ,A few drops of fish oil on the nose wax now apothecary ,Drizzle a few drops of fish oil over the pharmacist's wax,63
153,פזר מעט משחת רגלי עיזים ,Sprinkle of ground goat's foot ,Sprinkle a little goat's foot ointment,68
154,אזדקק למעט אבקת מזיפה עבור לובן הפנים וסיימנו ,Need a suspicion of powdered whalebone for whiteness and done ,I will need except for a tarring powder for the whiteness of the face and we are done,63
155,אתה מוכרח להמשיך לדבר בזמן שאנחנו מתאפרים ,Do you have to keep talking ,You have to keep talking while we put on makeup,65
156,נצא למלחמה עוד עשר דקות ,We have a war in 10 minutes ,We'll go to war in ten minutes,63
157,תרצה להטיל סכין עם הרגליים לא!,Do you have to throw a knife with your toes ,You will want to throw a knife with your feet no!,75
158,זה מחזיר אותי לימי נעוריי שחלמתי להוביל חיילים לקרב לפני שהתחלתי לעבוד אצל המרקיז אותו דוד מרוחק וצבוע משריץ מרת חזירים ,This takes me back to my youth when I dreamed of leading my own troupe before I worked with the marchese that double-dyed third cousin to a spawn of pig's bile ,It brings me back to my youth when I dreamed of leading soldiers to battle before I started working for the Marquis.,63
159,בני העיר מוכנים ברגע שתהיה מוכן ,The city's ready when you are ,The townspeople are ready as soon as you are ready,61
160,-פיקולו זקנך ,-Piccolo your beard ,- Piccolo your beard,100
161,אנחנו מוכנים ,We're ready ,we are ready,96
162,בולאנו!,Bulanos ,Bolano!,77
163,בולאנו תתכוננו ,Bulanos get ready ,Bolano get ready,91
164,רבותי להתכונן ,Gentlemen prepare ,Gentlemen prepare,100
165,תנו להם לעבור ,Let them pass ,Let them pass,100
166,האחים בולאנו הבאוורים המקפצים ,Brothers Bulano the bouncing Bavarians ,The Bolano brothers the Bavarian bouncing,78
167,האף שלך מחליק ,Your nose is slipping ,Your nose is slipping,100
168,רוסי אתה יכול לשמור את הדוב במקום  אני דוב די ידידותי כאשר אני רגוע ,Rossi can't you keep the bear where it be-- I'm really a very friendly bear if I'm not crossed ,Russian You can keep the bear instead I am a pretty friendly bear when I am calm,69
169,אני רוצה שתכריז כעת על האחים קארמלי ,I want you to announce the Caramelli Brothers ,I want you to announce the Carmeli brothers now,93
170,האקרובטים הכי גדולים בכל רחבי אירופה ,The greatest acrobats in all of Europe ,The largest acrobats all over Europe,81
171,עצרו ,Stop ,Stop,100
172,הוד מעלתך האצילי ,Your noble Grace ,Your Noble Majesty,76
173,האחים קארמלי המדהימים מומחי האקרובטיקה ,The most remarkable Brothers Caramelli acrobats supreme ,The amazing Carmeli brothers are acrobatics experts,62
174,ביצוע כזה לא נראה מעולם בכל רחבי לומברדיה ,Never before seen performing in all Lombardy ,Such a performance has never been seen all over Lombardy,74
175,תמיד טענתי שהיינו צריכים להיות אקרובטים ,I always said we should have been acrobats ,I always argued that we should be acrobats,74
176,דארדו ,Dardo ,Dardo,100
177,דארדו!,Dardo ,Dardo!,100
178,תנעלו את הילד במגדל עד שאבוא אליו ,Lock the boy in the tower till I come ,Lock the kid in the tower until I get to him,69
179,תפסו את השחקנים ,Surround the players ,Grab the players,61
180,האם נרשה להם לעשות זאת לשחקנים ,Are we going to let them do this to players ,Will we allow them to do that for the players,64
181,לא!,-No ,No!,100
182,הם אסרו את האחים בולאנו!,They have the Bulanos ,They arrested the Bolano brothers!,63
183,פיקולו האסירים ,Piccolo the prisoners ,Piccolo the Prisoners,100
184,דארדו ,Dardo ,Dardo,100
185,קפטן עצור אותם ככל שתוכל!,Captain hold them as long as you can ,Captain stop them as much as you can!,83
186,דארדו!,Dardo ,Dardo!,100
187,דארדו הוא הלך אל הילד ,Dardo he's gone for the boy ,Dardo he went to the boy,67
188,חבריך יחפשו אותך באולם הגדול מרקיז ,Your friends will be looking for you in the great hall marchese ,Your friends will be looking for you in the Great Marquis Hall,94
189,חוששני שהצדק איתך אולריך ,I'm afraid you're right Ulrich ,I'm afraid that justice is with you Ulrich,69
190,הפסדתי בקרב ,I have lost the battle ,I lost the battle,87
191,סמכתי עליך שתאפשר לי להתמודד עם התבוסה שלי לבד ,I trust you will grant me the courtesy of facing my defeat alone ,I relied on you to allow me to deal with my defeat alone,60
192,אך מהיכרותי איתך אולריך בטוחני שתיכננת את הבריחה שלך ,But knowing you dear Ulrich you've planned your escape ,How did I get to know you? Ulrich is sure you planned your escape,69
193,לא!,-No ,No!,100
194,-תבין האמת העצובה היא שבגדתי בהם ולא בך אנו נלך יחדיו ,The truth is I betrayed them so we're going together ,- Understand the sad truth is that I betrayed them and not you we will go together,70
195,שנינו ניהרג ,-We'd both be killed ,We were both killed,74
196,באופן אירוני אתה הדבר היחיד הניצב ביני ובין הנקמה של בני ארצי ,You're the only thing standing between me and the vengeance of my countrymen ,Ironically you are the only thing that stands between me and the revenge of my countrymen,76
197,אין לך סיכוי מולי אולריך ואתה יודע זאת ,You're no match for me and you know it ,You have no chance with Molly Ulrich and you know it,60
198,איפה הילד ,Where's the boy ,where is the boy,97
199,הנה האדם שבגד בך דארדו ,There's the man who betrayed you ,Here's the man who betrayed you Dardo,75
200,מדוע שלא תהרוג אותו ,Why don't you kill him ,Why not kill him,74
201,תזדקק לחרב ,You need a sword ,You will need a sword,86
202,קח את שלי ,Take mine ,Take mine,100
203,הוא יהרוג אותך ראשון ,-He'll kill you first ,He will kill you first,95
204,-אבל אתה תגן עלי אלסנדרו ,-But you will defend me Alessandro ,-But you will protect me Alessandro,81
205,כפי שאמרת אני הסיכוי היחיד שלך להימלט ,As you say I am your only hope of escape ,Like you said I'm your only chance to escape,69
206,לא אוכל להילחם נגדך בחרב ,I can't fight you with a sword ,I can not fight against you with the sword,83
207,תשמע אתה רוצה לברוח ,Listen you want to escape ,Hear you want to run away,64
208,לא אמנע ממך להימלט ,-But you will defend me Alessandro ,I will not prevent you from escaping,61
209,לא דארדו ,-No Dardo ,Not Dardo,94
