,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-על חשבונך ,At your expense ,-On your expense,80
1,האם היתה העלמה אלסי פטריק בלונדון לרגל חג היובל ותו לא ,Was this Miss Elsie Patrick in London merely for the Jubilee ,Was Miss Elsie Patrick in London for the Jubilee and nothing more,78
2,לא לא היא היתה כאן כבר זמן מה ,No no no she'd been here some time ,No no she's been here a while,73
3,היא מאסה באמריקה טיילה קצת ולבסוף התנחלה באנגליה ,She'd tired of America traveled about and finally settled in England ,She Massa in America traveled a bit and eventually settled in England,77
4,להפתעתי ולשמחתי היא  היא השיבה לי אהבה ונישאנו ,To my surprise and joy she-- she reciprocated my feelings and we were married ,To my surprise and joy she returned my love and we got married,76
5,מצויין ,Excellent ,Excellent,100
6,לדעתך אני מטורף מר הולמס לשאת אשה באופן כזה מבלי לדעת דבר אודותיה או  ,You think I'm mad Mr Holmes taking a wife in such a fashion knowing nothing about her ,Do you think I'm crazy Mr. Holmes to marry a woman in this way without knowing anything about her or,70
7,תסביר מר קיוביט ותגיע לעיקר!,Explain Mr Cubitt and come to the point!,Explain Mr. Cubit and get to the point!,87
8,כן למעשה היה זה ממש ביום נישואינו ,Oh uh yes in fact it was on the very day of our marriage ,Yes in fact it was right on our wedding day,63
9,אבל עכשיו בהביטי לאחור זה היה מוזר ,But now I look back it was odd ,But now looking back it was weird,76
10,אלסי ,Elsie ,Elsie,100
11,יש משהו שעליי לומר לך הילטון ,There is something I have to say to you Hilton ,There's something I need to tell you Hilton,76
12,-דחיתי זאת עד עתה אך אני עדיין חייבת לתת לך הזדמנות לשנות את דעתך ,But I must still give you the chance to change your mind ,- I've postponed it until now but I still have to give you a chance to change your mind,74
13,אך אינך יודע דבר על חיי בטרם נפגשנו אף פעם לא שאלתי ,I love you dearly but you know nothing of my life before we met ,But you know nothing about my life before we met I never asked,70
14,אחד הדברים שכל כך התחבבו עלי אצלך ,One of the things which has made me so fond of you ,One of the things I liked about you so much,67
15,אם תתחתן אתי הילטון אני מבטיחה שאתה נושא אשה שאין לה אישית במה להתבייש ,If you marry me Hilton I promise you marry a woman who has nothing personally to be ashamed of ,If you marry me Hilton I promise you are marrying a woman who has nothing personal to be ashamed of,95
16,אך יהיה עליך להאמין למילה שלי לגבי זה ולאפשר לי להחריש לנצח באשר לחיי בטרם נפגשנו ,But you'll have to take my word for it and allow me to be silent forever as to my life before we met ,But you'll have to believe my word about it and allow me to be silent forever about my life before we meet,83
17,אם זה יותר מדי לבקש עליך לשוב לדארבישייר שלך ולעזוב אותי לחיי הבדידות בהם מצאת אותי ,If that's too much to ask then you must go back to your Darbyshire and leave me to the lonely life in which you found me ,If it's too much to ask you to return to your Darbyshire and leave me for the lonely life in which you found me,86
18,זאת בקשה קטנה למדי ולעולם לא אניח לך ללכת ,It's little enough to ask and I shall never let you go ,This is a pretty small request and I will never let you go,61
19,אלה היו שלוש השנים הכי מאושרות בחיי ,These have been the happiest three years of my life ,Those were the three happiest years of my life,82
20,ומתי העיב הענן הראשון על האושר הגדול הזה ,And when did the first cloud cover the sun of this great happiness ,And when did the first cloud obscure this great happiness,88
21,יש לך דרך להתנסח מר הולמס ,You have a way of putting things Mr Holmes ,You have a way of phrasing Mr. Holmes,85
22,ולך יש דרך להתפתל עם תשובותיך מר קיוביט ,And you have a way of prevaricating with your answers Mr Cubitt ,And you have a way of twisting with your answers Mr. Cubit,90
23,זה היה לפני מספר חודשים בחודש מאי למעשה ,Well it was uh some months ago May in fact ,That was a few months ago in May actually,60
24,הילטון!,Hilton ! Hello!,Hilton!,67
25,כאן בחדר האורחים!,Here in the drawing room!,Here in the living room!,68
26,ובכן מה דעתך ,Well what do you think ,Well what do you think,100
27,-כן שיפור גדול!,Yes great improvement!,- Yes a big improvement!,81
28,תודה סונדרס ,Thank you Saunders ,Thanks Saunders,85
29,פגשתי את הדוור חסכתי לו דרך ,I met the postman saved him a journey ,I met the postman and spared him a way,75
