,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,הייתיבאמצעשיחהעםבעלי,I was having a conversation with my husband,I was in the middle of a conversation with my husband,75
1,התאכזבתי שלא הגעת לגןהחיות,I was disappointed when you didn't show up at the zoo,I was disappointed that you did not reach the garden,65
2,יש להם שם דב לבן יפהפה שרציתילהראותלך   עםעיניקרחכחולות בדיוקכצבעעינייך,They have this very beautiful white bear I wanted to show you With these great ice-blue eyes the exact colour of yours,They have a beautiful white bear who wanted to see with my precision and preciered in your eyes,60
3,אני מצפה בקוצררוח,Great I'll look forward to it,I am looking forward to impatiently,66
4,קראתילכםכבר3סיפורים,I read you three stories already,Recall the Turkish 3 Stories,60
5,לילהטוב,Good night,Good night,100
6,נתראהבבוקר,See you in the morning,See you in the morning,100
7,חלומותמתוקים,Stay in bed Sweet dreams,Sweet Dreams,67
8,מה אני עושה,What am I doing,what am I doing,100
9,קחי מעיל וניפגש עלהמרפסת,Get your coat and meet me on the terrace,Take a coat and meet on the balcony,64
10,גב' טייט,Mrs Tait,Ms. Tate,80
11,האם את זוכרת את הלילה האחרון שלנו ביחד,Our last night together You told me it was all over,Do you remember our last night together,69
12,נראה לי מפחיד לחשובעלחייםאתך,The thought of life with you seemed scary,Seems scary to me to think your cheeks,63
13,- אני לא יודעת,I don't know,- I do not know,88
14,אםהייתהלך הזדמנותנוספת היית עושה הכול אותו דבר לאיודעת,Would you do it all the same way if you had a second chance,If you were an additional opportunity you would do everything the same to know,61
15,חשוב שתבדקי עם עצמך מהאתמרגישהכלפיג'ו,I don't know That's why it's important that you find out how you feel about Joe,It is important that you check with yourself from the feeling of asleep,60
16,מכרתיתמונה,I sold a picture,A picture,72
17,אתיפהפייהבליבגדים,You're beautiful without clothes,The beautiful without clothes,89
18,אבל את היחידה ששקלה אי-פעם ברצינותלהיותנזירה,But you're the only one who ever seriously thought of being a nun,But the only one weighed in seriousness was a nun,61
19,כלהביתשחורמעשן - אני מצטערת,- The whole place is black with smoke,The whole house is black -smoking - I'm sorry,62
20,אתיודעת אניבאמתאוהבאותך,(Eddie) You know I really love you,You know i really love you,90
21,היאיכלהלהיותכוכבת,She could've been a big star,She can be a star,67
22,ובצדק היא לא הבינה אתהציוריםשלך,And she's smart And she was right not to understand your paintings,And rightly she did not understand the drawings of your failure,60
23,בואינעשהילד אפילואםלא נתחתן,(Eddie) Let's have a child Even if you don't wanna get married,Let's make a child even if we don't get married,77
24,תנילינשיקה,- (Eddie) Kiss me,Give me a kiss,74
25,אנימרגישמאוד מאודמוזר,I feel very very strange,I feel very strange,88
26,זהקורה,It's happening,It happens,75
27,הנהזהבא,Here it goes,here it comes,88
28,היהכיףלראותאותךשוב,It was great seeing you again,Was fun to see you again,68
29,אתה מאוכזב,Are you disappointed,You are disappointed,100
30,האם אני יכול לשאול אותך שאלה,Yeah Look can I ask you a question,Can I ask you a question,83
31,כן,Yes,Yes,100
32,אנינשואה  כמעט16שנה,Yes I  Gosh I've been married almost 16 years now,I have been married to almost 16 years,79
33,באמת,- Well  Really,really,71
34,נישואים טובים זהדברנדיר,- Well a good marriage it's a rare thing,Good marriage this is a speech,68
35,למה  למה התגרשת,Why did you get divorced,Why did you divorce,88
36,היא  מאודמבריקה,She's  very Brilliant,She is very gambraika,68
37,מושכת,And attractive,An attractive,96
38,וכשאתהנמצאאיתה אתה  האם יש לך עוד דחף להיות איתה,And when you're with her do you   do you still have the urge to be with her,And when you are in you are you having any more urge to be with her,70
39,לא,No,No,100
40,למשלאםשניכם  אצלה  במשרד או משהו,Like you know if the two of you are in her office or something,To your own on her office or something,60
41,אישה שמעולם בחייה לא עשתה דברלאהגון מוצאת עצמה מנהלת פרשת-אהביםעםמוזיקאי,A woman who's never done a dishonest thing in her life   finds herself falling into a love affair with a musician,A woman in her life did not do the degradation finding herself a lovers of a bacterium affair,61
42,מה את כבר יודעת על האישה הזו,What do you know about that kind of woman,What do you already know about this woman,76
43,מי האישה,- Well I  - Who's the woman,Who is the woman,84
44,מי הגבר,Who's the man,Who is the man,81
45,מי הבעל המסכן,Who's the poor husband,Who is the poor husband,89
46,לאן זה מוביל,Where does it go,Where does this lead,72
47,למה זה מעניין,What makes it interesting,Why is it interesting,74
48,אני יודעת שאנימסוגלתלכתוב,(Alice) I know I can write,I know I can write,86
49,- את צריכה להירגע ובלי לחץ,(Joe) You just need to relax and not press,- You have to relax and without pressure,62
50,אםישלך משהובפנים זהכבריצא,If there's something in you it'll come out Yeah,If you have something inside it has been out,62
51,-אתהצודק,Yeah I know you're right,-You're right,67
52,תמיד רציתי להיותמוזיקאיקלסי,- It's like me - I wanted to be a classical musician,I always wanted to be a classic musician,75
53,וכך היכרת את אשתך,where you met your wife,And so you got to know your wife,62
54,- זה בסדר,- It's not so,- It's OK,67
55,תגידי את חושבת שתוכלי לצאת מחר בערב,Listen do you think you can get away tomorrow evening,Say you think you can get out tomorrow evening,81
56,שמונה שמונהוחצי,- Eight - Yeah If you like,Eight -year -old,61
57,אולי מול בית הספר,In front of the school,Perhaps in front of the school,85
58,- מול בית הספר בערב,In front of the school,- in front of school in the evening,80
59,זהנשמעכיףאמיתי,That sounds like fun,It sounds real fun,68
60,הואנתןאת הכסף והיאפתחהבוטיק,He's gonna bankroll her and she's opening a boutique,He gave the money and she opened a boutique,63
61,כרגיל,The usual,as usual,71
62,ואתהבטחלא רוצהלאחר,- What are you gonna do - I don't know,And you probably don't want after,63
