,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תן לי לראות אותך ,Let me see you ,Let me see you,100
1,כלב טוב!,Good doggy!,good dog!,89
2,עכשיו העמד פני מת ,Now play dead ,Now pretend to be dead,57
3,לעזאזל!,Dammit!,damn it!,77
4,יריתי באוז!,I shot Oz!,I shot Oz!,100
5,הצלת אותנו ,You saved us ,You saved us,100
6,לא פלא שמפלצות שולטות בעיר הזאת ,No wonder this town's overrun with monsters ,No wonder monsters rule this city,68
7,אין כאן מישהו שהוא גבר מספיק כדי להרוג אותם ,- No one here's man enough to kill 'em!,There is no one here who is man enough to kill them,72
8,אולי תיתן לדלת לחבוט לך בתחת בדרכך החוצה מהעיר ,How about you let the door hit you in the ass on the way outta town ,Maybe let the door slam into your ass on your way out of town,70
9,קצת יכאב לו בבוקר אבל  הוא יהיה אוז ,He'll be a little sore in the morning but  he'll be Oz ,It will hurt him a little in the morning but he will be oz,68
10,איך אנחנו אמורים להתנהג כשנראה אותו ,How are we supposed to act when we see him ,How are we supposed to behave when we see him,90
11,זה בטח גם מוזר בשבילו עכשיו שאנחנו יודעים הרבה ,It's gotta be weird for him too now that we know so much ,It's probably also weird for him now that we know a lot,68
12,אני יודע שלעולם לא נסתכל עליו כמו פעם ,I know we'll never look at him the same again ,I know we'll never look at him like we used to,77
13,-הוא עדיין בן אדם  רוב הזמן ,- He's still a human being  most of the time ,- He's still human most of the time,89
14,-על מי אנחנו מדברים ,- Who are we talking about ,- Who we are talking about,100
15,-על אוז ,- Oz ,-On Oz,57
16,על מי אתה מדבר ,Who are you talking about ,who are you talking about,100
17,תני לי לעזור לך ,Here let me get those ,Let me help you,61
18,זנדר שמע בקשר למה שעשית  ,Hey Xander look about what you did  ,Zander heard about what you did,71
19,-אני חייב לך ,- I owe you ,-I owe you,100
20,-מה עשית ,- What did you do ,-What did you do,100
21,זה באמת לא משהו שאנחנו צריכים לדבר עליו ,It's really nothing we should be talking about ,This is really not something we need to talk about,62
22,אף פעם ,Ever ,Never,89
23,-זה היה מוזר ,- That was weird ,-that was weird,100
24,-זה לא בסדר שבחור אחד יחבב אחר  רק בגלל שהם היו במלתחות ביחד ושום דבר לא קרה ,- It's not OK for one guy to like another guy    just because he was in the locker room with him and nothing happened ,-It's not okay for one guy to like another just because they were in the closets together and nothing happened,75
25,התכוונתי שהוא לא ניסה להציץ מתחת לחצאית שלי ,- I meant he didn't try to look up my skirt ,I meant he did not try to peek under my skirt,74
26,-כן זו  המוזרות ,- Oh yeah that's  the weirdness ,"- Yes, that's the weirdness",88
27,אולי זה הירח ,Maybe it's the moon ,Maybe it's the moon,100
28,-זה עושה דברים לאנשים ,- It does stuff to people ,-It does things to people,81
29,-שמעתי את זה ,- I've heard that ,-I heard that,89
30,זה יטיל צל על מערכת היחיסים של ווילו ואוז ,It'll put a strain on Willow and Oz's relationship ,This will cast a shadow over Willow and Oz's relationship,71
31,איזה מערכת יחסים ,What relationship ,What a relationship,94
32,איזה חיים כבר יכולים להיות להם ביחד ,What life could they possibly have together ,What a life they can already have together,73
33,בית ספר תובעני אימוני נייר אוז תמיד ברקע קובר דברים ,Obedience school paper-training  Oz is always in the back burying things ,Demanding school Oz paper training is always in the background burying things,84
34,-אני לא יודעת ,- I don't know ,-I do not know,88
35,אוז נראה לי טיפוס נאמן ,I see Oz as the loyal type ,Oz seems to me a loyal type,79
36,אם זה היה תלוי בי  זנדר  ,If it were up to me  Xander   it's not up to you ,If it was up to me Zander,63
37,זה לא תלוי בך ,If it were up to me  Xander   it's not up to you ,It's not up to you,57
38,-היי ,- Hey ,-Hey,100
39,-היי ,- Hey ,-Hey,100
40,רצית לדבר ראשון ,Did you wanna go first ,You wanted to talk first,65
41,דיברתי עם ג'יילס ,I spoke to Giles ,I talked to Giles,79
42,הוא אמר שאהיה בסדר ,He said I'll be OK ,He said I would be fine,59
43,אני צריך לכלוא את עצמי לקראת הירח המלא ,I have to lock myself up around the full moon ,I have to imprison myself for the full moon,77
44,רק שהוא השתמש ביותר מילים ,Only he used more words than that ,Only he used the most words,80
45,וגלובוס ,And a globe ,And a globe,100
46,אני מצטערת על איך שהכל נגמר שיריתי בך וכל זה ,I'm sorry about how all this ended up with me shooting you an' all ,I'm sorry about how it all ended I shot you and all that,83
47,זה בסדר ,It's OK ,It's OK,100
48,אני מצטער שכמעט אכלתי אותך ,I'm sorry I almost ate you ,I'm sorry I almost ate you,100
49,זה בסדר ,It's OK ,It's OK,100
50,-חשבתי שתספר לי ,- I kinda thought you would have told me ,- I thought you would tell me,68
51,-לא ידעתי מה לומר ,- I didn't know what to say ,- I did not know what to say,86
52,לא בכל יום אתה מגלה שאתה איש זאב ,It's not every day you find out you're a werewolf ,Not every day you find out you're a werewolf,95
53,-לוקח כמה ימים כדי להתרגל לזה ,- It may take a couple of days getting used to ,-Takes a few days to get used to it,67
54,-כן זה סיבוך ,- Yeah it's a complication ,"- Yes, it's a complication",94
55,אז  אולי יהיה הכי טוב אם  מה ,So  Maybe it'd be best if I just  sorta  What ,So maybe it would be best if what,72
56,את יודעת  ,Well you know like  ,You know,62
57,אם אני אזוז מהדרך שלך לזמן מה ,stayed out of your way for a while ,If I move out of your way for a while,76
58,אני לא יודעת ,I don't know ,I do not know,88
59,אני דווקא בסדר עם זה שאתה בדרך שלי ,I'm kind of OK with you being in my way ,I'm actually fine with you being my way,72
60,כלומר את עדיין   ,You mean you'd still  ,I mean you still are,75
61,אני מחבבת אותך ,Well I like you ,I like you,80
62,אתה נחמד ואתה מצחיק ,You're nice and you're funny ,You're nice and you're funny,100
63,ואתה לא מעשן ,And you don't smoke ,And you do not smoke,87
64,כן בסדר איש זאב אבל זה לא כל הזמן ,Yeah OK werewolf but that's not all the time ,Yes ok werewolf but it's not all the time,87
65,כלומר שלושה ימים בחודש אני גם לא כזאת כיפית ,I mean three days out of the month I'm not much fun to be around either ,I mean three days a month I'm not that fun either,78
66,את חתיכת בן אדם ,You're nice and you're funny ,You're a piece of man,61
67,אני עדיין אם אתה עדיין ,I'd still if you'd still ,I still if you still are,88
68,אני עדיין ,I'd still ,I still,88
69,אני מאוד עדיין ,I'd very still ,I very much still,77
70,בסדר ,OK ,OK,100
71,איש זאב מאוהב!,A werewolf in love!,Wolf man in love!,71
72,אוז!,Oz!,Oz!,100
73,היי ,Hey ,Hey,100
74,זה בסדר ,It's OK ,It's OK,100
75,זה מאוד יפה ,And that's very beautiful ,it is very beautiful,80
76,זה נראה לי נהדר ששני אנשים מחבבים שני אנשים ורוצים להיות קרובים אליהם מאשר לאנשים אחרים ,I think it's great when two people like two people and wanna be close to them instead of anyone else ,It seems to me great that two people like two people and want to be closer to them than to other people,65
77,-אני מסכים!,- Agreed ,-I agree!,77
78,תודה ,Thank you ,Thanks,67
79,תודה ,Thank you ,Thanks,67
80,אנחנו כאן כל יום שבת תהנו מהבשר ,We're here through Saturday Enjoy the veal ,We are here every Saturday to enjoy the meat,72
81,למה אתם כאלה קופצניים ,Why are you guys so hyper ,Why are you so bouncy,74
82,היי מדברים על אנשים ודברים שהם עושים שהם לא בגדר הרגיל מישהו שם לב שבאפי מתנהגת קצת שונה ,Hey speaking of people and things they do that aren't like usual anyone notice Buffy acting sort of different ,Hi talking about people and things they do that are out of the ordinary someone noticed that Buffy is behaving a little differently,70
83,בואי נראה: הורגת זומבים שורפת מפלצות ביוב ו  לא זה פחות או יותר באפי השגרתית ,Let's see killing zombies torching sewer monsters and  ,Let's see: killing zombies burns sewage monsters and not that it's more or less the usual buff,63
84,התכוונתי שהיא מסתובבת לבד יותר והיא נראית מוסחת ,I just mean she's off by herself a lot more and she's kind of distracted ,I meant she walks around more alone and she looks distracted,61
85,אתם חושבים שאולי יש לה מותק חדש ,Think maybe she has a new honey ,You think she might have a new baby,67
86,למה שהיא לא תספר לנו ,Why wouldn't she tell us ,Why she would not tell us,86
87,זה עושה בחורה ביישנית ,It makes a girl shy ,It makes a girl shy,100
88,אבל אנחנו החברים הכי טובים של באפי ,But we're the best of Buffy's bestest buds ,But we're Buffy's best friends,67
89,היא הייתה אומרת לנו ,Why wouldn't she tell us ,She would tell us,83
90,אומרת לכם מה ,Tell you what ,Tell you what,100
91,על החבר החדש שלך שאותו המצאנו ,About your new boyfriend who we made up ,About your new boyfriend we invented,77
92,אלא אם כן לא המצאנו ,Unless we didn't ,Unless we did not invent,80
93,-זה היה נושא הדיון ,- This was a topic of discussion ,- That was the topic of discussion,84
94,-הנושא עלה אך לא דנו בו ,- This was a topic of discussion ,-The issue came up but was not discussed,61
95,אז את יוצאת עם מישהו או לא ,So are you dating somebody or not ,So you go out with someone or not,64
96,"לא הייתי משתמשת במילה ""דייט"" ","I wouldn't use the word ""dating"" ","I would not use the word ""date""",88
97,אבל אני יוצאת עם מישהו ,But I am going out with somebody ,But I'm going out with someone,84
98,-באמת ,- Really ,-really,100
99,זמן לזוז ,Time to motivate ,Time to move,86
100,באמת אנחנו רק חברות טובות ,Really we're just good friends ,Really we're just good friends,100
101,-קטילה מסונכרנת ,- Synchronised slaying ,Synchronized killing,80
102,-קטגוריה אולימפית חדשה ,- New Olympic category ,-New Olympic category,100
103,-מה דעתך ,- What do you think ,-What do you think,100
104,-מרושל ,- Sloppy ,-sloppy,100
105,מי מכן היא פיית ,Which one of you is Faith ,Who then is Faith,67
106,זה תלוי ,It depends ,It depends,100
107,מי את לעזאזל ,Who the hell are you ,Who the hell are you?,100
108,'גוונדולין פוסט ,Gwendolyn Post ,Gwendolyn Post,100
109,הצופה החדשה שלך ,Your new watcher ,Your new viewer,77
110,אני אומרת לך אני לא צריכה צופה חדשה ,I'm telling you I don't need a new watcher ,I'm telling you I do not need a new viewer,88
111,אל תיעלבי גברת ,No offence lady ,Do not offend a lady,74
112,אבל יש לי בעיה עם דמויות סמכותיות ,I just have this problem with authority figures ,But I have a problem with authoritative figures,77
113,הם בסופו של דבר מתים ,They end up kinda dead ,They end up dead,84
114,למרבה המזל זה לא תלוי בך ,Fortunately it's not up to you ,Fortunately it is not up to you,92
115,מר ג'יילס איפה שאר הספרים שלך ,Mr Giles where do you keep the rest of your books ,Mr. Giles where are the rest of your books,82
116,-סליחה שאר -כן ,- I'm sorry the rest ,-Sorry the rest -yes,78
117,הספריה האמיתית ,- Yes the actual library ,The real library,58
118,אני מבטיח לך גב' פוסט שלנו יש את הקישורים הכי טובים לאומנות הכישוף  בצד הזה של הכדור אני בטוחה ,I assure you Mrs Post this is the finest occult reference collection  This side of the Atlantic I'm sure ,I promise you Ms. Post has the best links to the art of magic on this side of the ball I'm sure,66
119,יש לך את אנציקלופדיית העל טבעי של הומס ,Do you have Hume's Paranormal Encyclopaedia ,You have Homes' supernatural encyclopedia,77
120,מפות המבוכים של מלטה ,the Labyrinth Maps of Malta ,Maps of Malta Dungeons,61
121,אני מניחה שיש לך את תקצירי הדמדומים של סר רוברט קיין ,I suppose you have Sir Robert Kane's Twilight Compendium ,I suppose you have Sir Robert Kane's twilight summaries,81
122,כן  ,Yes I  ,Yes,75
123,כן יש לי ,Yes I  ,Yes I have,67
124,כן כמובן שיש לך ,Yes of course you do ,Yes of course you have,86
125,המועצה שלחה אותי מסיבה מאוד חשובה ,I have been sent by the Council for a very important reason ,The council sent me for a very important reason,83
126,פיית' צריכה צופה ,Faith needs a watcher ,Faith needs a spectator,77
127,עליי למלא תפקיד זה ולדווח חזרה ,I am to act in that capacity and report back ,I have to fill this role and report back,62
128,סליחה מרי פופינס לא נראה שאת מקשיבה  פיית' אם המועצה סבורה שאת צריכה השגחה מקרוב ,Excuse me Mary Poppins you don't seem to be listening  ,Sorry Mary Poppins does not seem to be listening to Faith if the council thinks you need close supervision,59
129,המועצה ביקשה ממני לדווח על כל הנעשה פה כולל עלייך ,The Council wishes me to report on the entire situation here including you ,The council has asked me to report on everything that has been done here including about you,65
130,תקופת מבחן אקדמאית היא לא דבר מצחיק היום ג'יילס ,Academic probation's not so funny today huh Giles ,An academic probationary period is not a funny thing today Giles,74
131,למעשה רצה שמועה במועצה לפיה הפכת ליותר מדי אמריקאי ,The fact is there's talk in the Council that you have become a bit too American ,In fact he wanted a rumor in the council that you had become too American,76
132,שד בשם לאגוס מגיע לפי השאול ,A demon named Lagos is coming here to the Hellmouth ,A demon named Lagos comes according to the underworld,62
133,מר ג'יילס תיאור של לאגוס בבקשה ,Mr Giles an illustration of Lagos if you please ,Mr. Giles Description of Lagos please,63
134,כן ,Yes ,Yes,100
135,אולי מאוחר יותר ,Perhaps later ,maybe later,58
136,לאגוס מחפש את כפפת מינגון ,Lagos seeks the Glove of Myhnegon ,Lagos is looking for the Mingon glove,60
137,אין תיעוד קיים לכוחה המלא של הכפפה אבל אנחנו יודעים שכוחה מסוכן ואסור שהיא תיפול לידי שד ,No record of this glove's full power exists but we do know it is highly dangerous and must not fall into the hands of a demon ,There is no existing record of the full power of the glove but we know that its power is dangerous and it must not fall into the hands of a demon,82
138,חייבים לעצור את לאגוס ,Lagos must be stopped ,Lagos must be stopped,100
139,מה את מציעה ,What do you propose ,What do you propose,100
140,אם זו לא הצעה יותר מדי נועזת חשבתי אולי להרוג אותו ,Well if it's not too radical a suggestion I thought we might kill him ,If this is not a too bold proposal I thought maybe kill him,66
141,אני מציעה שתי קוטלות בכוח מלא לציד מחושב ,I suggest two slayers at full strength for a coordinated hunt ,I suggest two full-force killers for calculated hunting,67
142,אנחנו סבורים שהכפפה קבורה בתוך קבר היכן שהוא אז לאגוס יפנה לעבר בית הקברות ,We believe the glove to be buried in a tomb somewhere so Lagos will be headed for the cemetery ,We believe the glove is buried inside a tomb somewhere then Lagos will face the cemetery,85
143,יש יותר מאחד בסאנידייל ,There is more than one in Sunnydale ,There is more than one in Sunnydale,100
144,תריסר בתוך גבולות העיר ,Twelve within the city limits ,A dozen within the city limits,75
145,אז נצטרך לעבור על כולם אחד אחד ,Well we'll just have to take them one at a time ,So we'll have to go through them all one by one,62
146,כל דבר בספרים שלך שיכול להצביע על מיקום הקבר יהיה מועיל ,Anything in your books that might pinpoint the location of the tomb would be useful ,Anything in your books that could indicate the location of the tomb would be helpful,73
147,אבל מאידך איננו יכולים לבקש לניסים ,But then we cannot ask for miracles ,But on the other hand we can not ask for miracles,74
148,נתחיל מחר בשקיעה ,We will begin tomorrow at sunset ,We'll start tomorrow at sunset,71
149,פיית' ,Faith ,Faith,100
150,בואי איתי בבקשה ,With me please ,Come with me please,85
151,זה היה מעורר ,That was bracing ,It was inspiring,62
152,גברת מעניינת ,Interesting lady ,An interesting lady,91
153,אפשר להרוג אותה ,Can we kill her ,You can kill her,84
154,מה דעתך על אימון ,Training ,How about training,62
155,יש לנו אנשים לראות שדים להרוג  כדאי שאמהר לפני שמישהו יעלה על מה שאנחנו עושים ,People to see demons to kill  Better hurry before somebody figures out what we're doing ,We have people watching demons kill I should hurry before anyone gets over what we do,64
156,מה אנחנו עושים ,What are we doing ,what are we doing,100
157,מתאמנים ,Training ,Practicing,67
158,וכמעט מתנשקים ,And almost kissing ,And almost kissing,100
159,אני מצטערת ,I'm sorry ,I'm sorry,100
160,זה הרגל ישן ,It's just old habit ,It's an old habit,78
161,הרגל רע שצריך לשבור אותו ,Bad bad habit to be broken ,A bad habit that needs to be broken,79
162,זה לא קשה ,It's not hard ,it's not difficult,65
163,נראה לך שיש טלאי בשביל זה ,You think they make a patch for this ,It seems to you that there is a patch for this,66
164,-את צריכה ללכת ,- You have to go ,- You have to go,100
165,-אני באמת צריכה ,- I really do ,- I really need to,59
166,"אני אנסה להוריד מעט לחץ ע""י הריגת לאגוס מה שזה לא יהיה ",I'm gonna try and vent a little hormonal angst by killing a Lagos whatever that is ,I'll try to take some pressure off by killing Lagos whatever it is,59
167,לאגוס ,Lagos ,Lagos,100
168,איזה שד שמחפש איזה משהו כוחני אני צריכה לעצור אותו לפני שהוא ישחרר הרס טמא עוד יום שלישי טיפוסי בסאנידייל ,Some demon looking for some all-powerful thingumabob and I gotta stop him before he unleashes unholy havoc and it's another Tuesday night in Sunnydale ,Some demon looking for something forceful I need to stop him before he releases an unclean destruction Another typical Tuesday in Sunnydale,69
169,תיזהרי ,Be careful ,Be careful,100
170,אין מילה על לאגוס או על הכפפה ,There's not a word here about Lagos or the glove ,There is no word on Lagos or the glove,77
171,אין לנו זמן לפספוס הזה ,We don't have time for this near-missing ,We do not have time to miss this,78
172,פשוט חפשו כל מה שאפשר על השד הזה הכוחות שלו החולשות מאיפה הוא בא והכי חשוב: מה הוא מתכנן עם הכפפה הארורה הזאת ,Just find out all you can about the demon its strengths weaknesses places of origin and most importantly what it plans to do with this blasted glove ,Just look for everything possible on this demon his weaknesses where he comes from and most importantly: what he is planning with this damn glove,62
