,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תזמיני רופא,I can't afford no doctor!,Invite a doctor,62
1,אני לא יכולה להרשות לעצמי רופא!,I can't afford no doctor!,I can't afford a doctor!,89
2,הוא חשב שהיית משהו היסטרי,He thought you were hysterical!,He thought you were something hysterical,86
3,צ'רלי איך אני נראית,- Charlie now how do I look,Charlie what I look like,65
4,אתה בחור טוב צ'רלי,You're a good boy Charlie,You are a good guy Charlie,78
5,מה אתה עושה כאן,What are you doing in here,what are you doing here,94
6,טוב אז לי כן איכפת!,Well I do!,Well then I do!,78
7,אני אתלונן,I'm still going to complain,I will complain,67
8,אספר למר קרנו,I'll tell Mr Karno,I'll tell Mr. Carrano,79
9,שפתיים,- Lips,lips,100
10,שפתיים,- Lips,lips,100
11,אני עדיין הולכת להתלונן,I'm still going to complain,I'm still going to complain,100
12,טוב תודה אני מניחה,Well thanks I suppose,Well thanks I guess,70
13,שוב אחרונה,Last again,Last again,100
14,שלום שלום ומי זה יוצא לעיר הערב,Hello hello who's out on the town then,Hello and who is going out to town tonight,62
15,ערב טוב בוס,- Evening Governor,Good evening Boss,67
16,ועוד עם המעיל שלי!,- And in my tails at that!,And more with my coat!,64
17,החליפה הזאת עלתה לי כסף טוב,Cost me good money did that suit,This suit cost me good money,87
18,אל תגידי שלא הזהרתי אותך,Don't say I didn't warn you,Don't say I haven't warned you,77
19,ערב טוב,- Evening Governor,good evening,79
20,הזמנתי שולחן,I booked a table,I ordered a table,67
21,על שם צ'פלין,Name of Chaplin,In the name of Chaplin,81
22,הזמנתי לפני שבוע,I booked it a week ago,I ordered a week ago,62
23,לא רשום כאן כלום אדוני,There's nothing here sir,Nothing is listed here sir,64
24,אנחנו מלאים,We're fully booked,We are full,62
25,באמת הזמנתי שולחן,I booked a table,I really ordered a table,60
26,אתה יודע,You know,You know,100
27,אני יודע,I know,I know,100
28,הם לא רוצים אנשי תאטרון במקומות היוקרתיים האלה,And they won't have theatricals in them fancy places,They don't want theater people in these prestigious places,60
29,חכי,You wait,Wait,67
30,את בפרווה נוטפת יהלומים אני במשרוקית שלי,You in a fur dripping jewels me in me own whistle,You are a diamond fur in my whistle,62
31,משרוקית,- Whistle,whistle,100
32,משרוקית וחליל,- Yeah whistle and flute,Whistle and a flute,83
33,- חליפה,Suit,- a suit,80
34,התינשאי לי,Will you marry me,Will you marry me,100
35,לא,No,No,100
36,ממני,From me you know,from me,61
37,צ'רלי אני לא יכולה להתחתן איתך,Charlie I can't marry you,Charlie I can't get married with you,79
38,אינני יכול לחשוב על סיבה מדוע לא,I can't think of any reason why not,I can't think of a reason why not,97
39,אני רק בת 16,Well I'm only 16,I am only 16 years old,63
40,טוב אנחנו בקושי מכירים,Well we hardly know each other,Well we barely know,69
41,זאת הפעם הראשונה שאנחנו יותר מכמה דקות יחד בסדר,This is the first time we spent more than a couple of minutes together,This is the first time we are more than a few minutes together,85
42,כשאחזור מאמריקה נבלה יותר יחד,All right well when I get back from America we'll spend more time together,When I return from America we will spend more together,70
43,-צ'רלי אתה רציני,Charlie are you serious,-Arlly you are serious,86
44,ובכן היית רציני צ'רלי,Well were you Charlie,Well you were serious in Charlie,79
45,אני רוצה לוודא  שכתבת בדיוק מה שהתכוונת,I just want to make sure you got down exactly what you meant,I would like to make sure you wrote exactly what you meant,71
46,זה הכל,That's all,that's it,74
47,כן,Yes,Yes,100
48,כלומר אתה אפילו לא נשקת לה מעולם  אתה חושב שאינני יודע זאת,I mean you never even kissed her You think I don't know that,That means you don't even crave her you think I don't know it,79
49,טוב אחזור לרגע אחורנית,Okay I'll just backtrack for a moment,Well I'll come back for a moment,70
50,-אתה לא חושב,- Don't you think,-You don't think,100
51,-כן זה נכון,Why is that,"-Yes, that's true",62
52,כי אינני רוצה לזכור,Because I don't wish to remember it,That I do not want to remember,68
53,זה נשמע מאד אמריקאי  אל תפחד לשתף את הקוראים ברגשותיך,I don't think and I know this will sound very American but you shouldn't be afraid to let the readers share your emotions or your feelings,It sounds very American don't be afraid to share readers with your feelings,68
54,את תשברי את ליבי אם לא תינשאי לי הטי,You'll break me heart if you don't marry me Hetty,You will break my heart if you don't trust me the tee,67
55,כלומר לפחות אמרי שתחכי לי  אני אחכה לך,I mean or at least say you'll wait for me I'll wait for you,Ie at least say you will wait for me to wait for you,77
