,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,"'המלך אמר 'כולם על הרצפה ""","""Everybody on the floor ""","'The King said' everyone on the floor """,67
1,"""אם אף אחד לא יאבד את הראש אף אחד לא יאבד את הראש""","""Nobody lose their head and nobody loses their head","""If no one will lose your head no one will lose their heads""",65
2,"""אתה אדוני כן אתה תכבד אותי""","""You sir you do the honours","""You sir yes you will respect me""",60
3,"""קח את המזומנים ושים אותם בשק ויהיה לך סיפור מדהים לספר""","""Put the cash in a bag and you got a great story to tell","""Take the cash and put them in the bag and have an amazing story to tell""",70
4,"אתה תחליט ""","You decide ""","You decide """,100
5,זה עד כדי כך פשוט,Simple as that,It's that simple,87
6,אחר כך אני פשוט מחליק החוצה ואז אני מסתלק מדודג' כן,Then I just slip on out and get the hell out of Dodge,Then I just slip out and then I get away from a codge yes,69
7,אלוהים אין ספק שאתה מתנהג כמו ג'נטלמן,My goodness You were gentlemanly about it,God no doubt you behave like a gentleman,64
8,אני מאמין שאם שוד נעשה כהלכה זה לא חייב להיות לגמרי בלתי נעים,I've always believed if done properly armed robbery doesn't have to be a totally unpleasant experience,I believe that if a robbery is done properly it doesn't have to be completely unpleasant,72
9,-מה,- What,-what,100
10,אני אולי עבריין אבל את זאת שגונבת את לבי,I may be an outlaw darling but you're the one stealing my heart,I may be a criminal but the one who steals my heart,75
11,-או כן נכון,- Isn't he,-Ho is true,67
12,זוכר שנפגשנו בפעם הראשונה,Remember when we first met,Remember we met for the first time,77
13,-מה קרה ספר לי מה אמרת,Tell me what you said,-What happened to me what you said,67
14,-אמרתי שיש לך עיניים יפות,I said you had a nice pair of eyes,-I said you had beautiful eyes,67
15,ומה אני אמרתי,And what did I say,And what did I say,100
16,אתה זוכר,Do you remember,do you remember,100
17,כן את עצמת אותן שאלת אם אני יודע באיזה צבע הן,You shut them asked me if I knew what colour they were,Yes you have had the same question if I know in what color they,62
18,ומה אתה אמרת,And what did you say,And what you said,81
19,לא ידעתי,I didn't know,I did not know,89
20,ג'ימי מה צבע העיניים שלי,Jimmy what colour are my eyes,Jimmy what my eyes my eyes,73
21,אני לא יודע מה קורה איתך או מה קרה או מה עשיתן אבל אני לא מתכוון לספר לאף אחד שום דבר ואני לא אספר אפילו שראיתי אותך,Look I don't know what's going on with you or what happened or what you all did but I'm not going to tell anybody anything or say I even saw you,I don't know what's going on with you or what happened or what you did but I don't mean to tell anyone anything and I won't even tell you that I saw you,80
22,אלוהים מה עשית לקחת איזו גלולה שגורמת לך להגיד את הדברים הנכונים,Did you take some pill that makes you say the right stuff,God what did you do to take some pill that makes you say the right things,78
23,את בטוחה שאת לא רוצה שאבוא איתכן,Sure you don't want me to go with you,You're sure you don't want me to come with you,82
24,אני חושבת שזה לא רעיון כל כך טוב כרגע אבל אני אראה אותך אחר כך בהמשך הדרך,It's probably not a real good idea right now but I'll catch up with you later  on down the road,I think it's not so good at the moment but I'll see you later down the road,66
25,תודה,- Thanks,Thanks,100
26,אני רק רוצה שתהיי מאושרת,I just want you to be happy,I just want you to be happy,100
