,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זה מגוחך!,You´re ridiculous!,It's ridiculous!,71
1,אתה מגוחך! התנצל בפני הגברת שטיינר!,Apologize to Mrs Steiner ,You're ridiculous! Apologize to Mrs. Steiner!,73
2,תתנצל!,Apologize!,Apologize!,100
3,-לא אלחם בך!,I won´t fight ,- I will not fight you!,62
4,אני לא נלחם!,I won´t fight ,I'm not fighting!,71
5,אני עיתונאי לא מתאגרף!,I´m not a prize-fighter: I´m a journalist!,I'm not a boxing journalist!,65
6,אתה פרא חסר-אחריות!,You´re irresponsible!,You are an irresponsible savage!,68
7,חשבתלרגעעל התיאטרון ,All you care about is your theatre!,You thought for a moment about the theater,61
8,אותך מעניין רק התיאטרון שלך!,All you care about is your theatre!,You are only interested in your theater!,60
9,לפעמים יש לי הרגשה שאתה שונא אותי ,At times I feel you hate me ,Sometimes I have a feeling you hate me,80
10,הייתי מטורף לו שנאתי אותך ,I´d be crazy to hate you!,I was crazy he hated you,72
11,ואתה קצת מטורף ,You are a little crazy!,And you're a little crazy,85
12,אני מכירה אותך מצוין ,I know you too ,I know you very well,65
13,"""הר הקסמים"" יהיה שם תפקיד שתפור עלייך אתמקשיבה ","""The Magic Mountain""  with a great role for you ","""Magic Mountain"" will have a role there that will be tailored for you to listen to",63
14,-כן ,Yes ,-Yes,100
15,אשה אכזרית ,It´s about a cruel woman  ,A cruel woman,72
16,- אכזרית  אני ,Me  cruel ,- I'm cruel,82
17,אני מדבר על הדמות ,No the character!,I'm talking about the character,64
18,היא טובה עדינה מאוהבת  אבל היא גם אכזרית ,She´s gentle tender in love and yet  she´s cruel ,She is gentle yet in love but she is also cruel,74
19,- אכזרית ,Cruel!,Cruel,100
20,זה יהיה נפלא את תראי ,It´ll be wonderful!,It would be wonderful to see,67
21,אתן לך טקסט בשפה מדוברת יום-יומית ,No literature! We´ll use everyday language ,I will give you a text in everyday language,60
22,אני מבינה שמרגע זה ואילך כל מלה שאומר תירשם נגדי ,I see that from now on everything I say may be held against me ,I understand that from now on every word he says will be written against me,67
23,למר דקסיה ,Mr Daxiat ,To Mr. Dexia,70
24,בכנות היססתי אם לבוא או לא עם אדם כמוך לעולם אין לדעת אם מדובר בסתם פגישה או בזימון רשמי ,I was reluctant to come but with you one doesn´t know  whether it´s an appointment or a summons ,I honestly hesitated whether to come or not with a person like you never know if it's just a meeting or an official summons,61
25,"""יתר על כן"" עם סימן-קריאה ",And don´t forget the exclamation mark ,"""Furthermore"" with an exclamation mark",75
26,כשהגעתי אז לתיאטרון חשבתי שאראה הצגה בבימויו של ז'אן-לו קוטנס ,I went to the theatre expecting to see a play  directed by Jean-Loup Cottins ,When I got to the theater then I thought I would see a play directed by Jean-Lou Cotens,79
27,תחת זאת ראיתי הצגה מגובבת חפה מכל סגנון ,Instead I saw a nondescript show  with no style ,Instead I saw a heaped show devoid of any style,60
28,"עזור לי להציל את ""תיאטרון מונמרטר"" ","I want you to help me save the ""Montmartre"" ",Help me save the Montmartre Theater,82
29,ובכן ההעברה הזו לא הייתה חוקית מסמכי ההעברה תוארכו שלא כחוק ,I found out the transaction is illegal  because the transfer was ante-dated ,Well this transfer was not legal the transfer documents were illegally dated,63
30,"יש לזה שם: ""אריאניזציה פיקטיבית"" ","This kind of transaction is labelled a ""fictitious aryanization"" ","It has a name: ""Fictitious Arianization""",65
31,מהזהאומר ,Meaning what ,What it means,72
32,"ש""תיאטרון מונמרטר"" אינו שייך לאיש והגרמנים יכולים להחרימו ",It means that legally the theatre doesn´t belong to anyone  and the Germans can requisition it ,"That the ""Montmartre Theater"" does not belong to anyone and the Germans can boycott it",76
33,אלא אם כן  אלא אם כן ינהל אותו אדם שהוא לרוחם ,Unless  Unless what Unless it is taken over by someone they approve of ,Unless unless it will be run by the same person who is to their liking,62
34,דקסיה יבחר את המחזות ז'אן-לו יביים ,He´d select the plays Jean-Loup would direct ,Dexia will choose the plays Jean-Lou will direct,62
