,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,ובכן אולי אלה איתותים כלשהם של החברה ,Well perhaps they're company signals of some kind ,Well maybe those are some of the company's signals,71
1,צור איתה קשר עם פנס המורס ותשאל אותה ,Call her up with the Morse lamp and ask her ,Contact her with the Morse Flashlight and ask her,76
2,הקפטן חושב שהיא מאותתת לספינה אחרת לגבי הקרח ,The captain thinks she must be signaling to another ship about the ice ,The captain thinks she's signaling to another ship about the ice,96
3,אני אנסה לאותת לה שוב ,I'll try signaling her again ,I'll try to signal her again,89
4,-זה בגלל הזווית כלפינו ,- That's because of the angle she's at to us ,-It's because of the angle towards us,72
5,חברתי נמצאת על הסירה ההיא ,My friend has been put into that boat ,My friend is on that boat,71
6,אנחנו רוצות להיות ביחד ,We want to stay together ,We want to be together,87
7,-אבל גבירתי  ,- But madam -,- But ma'am,67
8,-גבירתי את חייבת להיכנס ,- Madam you must get in ,"- Madam, you must come in",88
9,-אבל אני לא מבינה למה ,- But I don't see why ,-But I do not understand why,65
10,בבקשה ממך ,- Please madam ,Please,67
11,את לא יכולה לבחור סירה ,You cannot pick and choose your boat ,You can not choose a boat,75
12,אני רוצה לחזור למיטה אבא ,I want to go back to bed Daddy ,"I want to go back to bed, Dad",97
13,אתה יוצא לשיט בסירה בן ,You're going for a ride on a boat old Son ,"You go on a boat trip, son",64
14,קודם אומרים לנו לעלות ואז אומרים לנו לחכות פה למטה ,First they tell us to go up then they tell us to wait down here ,First we are told to go up and then we are told to wait down here,64
15,הסירות נמצאות למעלה גבירתי ,- The boats are up top ma'am ,The boats are upstairs madam,70
16,-אני מצטער גבירתי ,Very sorry ma'am ,"- I'm sorry, ma'am",71
17,-חוסר ההחלטיות מאוד מבלבל ,- The indecision is most bewildering ,- The indecision is very confusing,64
18,-כן גבירתי ,- Yes ma'am ,-Yes ma'am,100
19,אם לא נשקפת סכנה למה אתה רוצה שנלבש חגורות הצלה ,If there's no danger why do you want us to put our life belts on ,If there is no danger why do you want us to wear lifebelts,74
20,תקשיב אני לא מתווכח איתך ,Listen I'm not here to argue with you ,Listen I'm not arguing with you,82
21,אני רוצה את כולם עם חגורות ,I want everybody with their life belts on ,I want them all with belts,63
22,פט ואני מצאנו דרך לעלות ,Pat and I have found a way up ,Pat and I found a way up,91
23,בואו אחריי ,Follow me ,Follow me,100
24,-היכן פט ,- Where is Pat ,-Where Pat,86
25,ייתכן שמישהו מנסה לאותת אבל אני לא מבין מה ,It may be someone trying to signal but I can't make any sense out of it ,Maybe someone is trying to signal but I do not understand what,60
26,כמה שיותר מהר בבקשה ,Quickly as you can please ,As soon as possible please,63
27,כן גבירתי ,Yes ma'am ,Yes ma'am,100
28,ישר עד הסוף בבקשה ,Straightaway down to the end please ,Straight to the end please,85
29,E המים הגיעו לסיפון ,The water's up to E Deck forward ,The water reached the deck,69
30,לא נותר הרבה זמן ,There's not much time left ,Not much time left,82
31,-תמשיכו ישר לסיפון הסירות ,- Keep straight on for the boat deck ,- Continue straight to the boat deck,65
32,תודה ,Thank you ,Thanks,67
33,ישר עד הסוף בבקשה ,Right the way down to the end please ,Straight to the end please,74
34,-בבקשה אל תשים אותי בסירה!,- Please don't put me in the boat!,-Please do not put me in the boat!,89
35,-קדימה גבירתי ,- Now come along madam ,"- Come on, ma'am",67
36,אני מעדיפה למות!,I'd rather die I tell you!,I'd rather die!,72
37,מעולם לא הייתי בסירה בכל חיי ,I've never been in an open boat in my life ,I have never been in a boat in my entire life,76
38,לא אני לא מסוגלת ,No I can't do it!,No I can not,71
39,אני אפול!,I shall fall!,I'll fall!,86
