,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בורגנדי צ'רלי בורגנדי,Burgundy Charlie burgundy,Burgundy Charlie Burgundy,100
1,הן אוהבות את זה,They love it,They love it,100
2,רום המפרץ,Bay Rum,The bay rum,78
3,קשר וינזדור,Windsor knot,Windsor contact,74
4,ג'ורג' ויליס בבקשה,George Willis please,George Willis please,100
5,רגע אחד בבקשה,One moment please,One moment please,100
6,-אה הארי,- Ah Harry,-Ahry Harry,89
7,צ'אס מה שלומך,Chas how are you,Chas How are you,100
8,אתה פשוט תפסת אותנו איך ששלחנו את ג'ורג' לנמל התעופה,You just caught us We're about to shoot George over to the airport,You just caught us how we sent George to the airport,78
9,למה ג'ורג' הלך לנמל תעופה,Why is George going to the airport,Why George went to airport,70
10,חכה אולי תדבר עם האיש בעצמו,Um hold on Maybe you should talk to the man himself,Wait you might talk to the man himself,70
11,-צ'אס,- Chas,-Chs,86
12,-אתה ממש תפסת אותי,- You just caught me,-You really caught me,68
13,-הארי אמר,- Harry said,-Hari said,84
14,לאן אתה נוסע,What are you going home for,where are you driving to,67
15,-לבוסטון,- To Boston,-Boston,80
16,תחזיק את האצבעות שלך,Keep your fingers crossed,Hold your fingers,62
17,בשביל מה אתה הולך הביתה,What are you going home for,What are you going home for,100
18,אבא שלך חשבתי שהינו אמורים להשאיר את ההורים מחוץ לזה,I thought we were gonna keep our parents outta this,Your father thought we were supposed to leave parents out of this,66
19,הבחור הזה טראסק יצא משליטה צ'אס,This guy Trask is outta control Chas,This trailer guy came out of the Chuck control,71
20,יצא משליטה,Outta control!,out of control,81
21,מישהו צריך לדבר איתו,Somebody's gotta talk to him,Someone should talk to him,70
22,אתה יודע -לא לא ידעתי,- No I didn't,You know -I didn't know,67
23,פשוט תירגע,Just relax,Just relax,100
24,-ודאי  -להתראות יום שני,- I'll see you Monday,-In -Seeing Monday,69
25,-לילה טוב אדוני,- Good night sir - Good night,-Oli is a good sir,62
26,היי צ'רלי,Hiya Charlie,Hi Charlie,91
27,-שלום שם,- Hello there,-Hi there,74
28,-אתה רואה את מה שאני רואה,- Do you see what I see,-You see what I see,92
29,למה אתה לא נכנס קולונל,Won't you come in Colonel,Why don't you go into colonel,74
30,קולונל אתה בסדר,Colonel you all right,Colonel you are fine,73
31,מה זה שם,What is there,What is there,100
32,אתה ישנת כל הבוקר,You've been sleeping all morning,You slept all morning,75
33,אז מה,So what,So what,100
34,אני לא יודע,I don't know,I do not know,88
35,חשבתי  דיברתי עם ג'ורג' אתמול בלילה,I thought -- I-I talked to George last night,I thought I spoke with George last night,84
36,באמת,Really,really,100
37,כן הוא  הוא הולך להגיד למנהל,Yeah he's ah he's gonna talk to the headmaster,Yes he is going to say to the manager,60
38,כן זה מה שהוא אמר,Yeah that's -- that's what he said,Yes that is what he said,80
39,קולונל אתה לא רוצה לקום ולעשות משהו קולונל,Colonel don't you wanna get up and do something Colonel,Colonel you don't want to get up and do something colonel,95
40,או צ'רלי מה אתה רוצה,Oh Charlie what do ya want,Or Charlie what do you want,91
41,אני לא יודע אבל אתה גורם לי להיות מתוח,I don't know! But you're making me nervous,I don't know but you make me tense,75
42,הארנק שלי על השידה,My wallet is on the dresser,My wallet on the dresser,94
43,תוציא את כרטיס הטיסה שלך  ו-400 דולר תשלום מרוכז פלוס  מונית מנמל תעופה לבית הספר,Take out your plane ticket  and $400 mustering-out pay plus  airport-to-school taxi,Take out your flight card and $ 400 concentrated Plus Plus Plus from airport to school,66
44,קולונל זה לא דחוף,Colonel it's no rush,This colonel is not urgent,65
45,צ'רלי אתה כבר נתת לי יום,Charlie you already gave me a day,Charlie you've been giving me a day,74
46,על היום הזה אני אסיר תודה לנצח,For that day I am eternally grateful,About this day i'm grateful forever,65
47,אבל עכשיו יש לי,But right now I have,But now I have,82
48,תוכנית אחרת,other plans,Another plan,87
49,מה התוכנית שיש לך,What other plans do you have,What plan you have,78
50,למות בן,To die son,Die a son,74
51,קולונל אתה  בחייך קולונל אתה לא הולך למות היום,Colonel you're -- Come on Colonel you're not gonna die today,Colonel you are in your life colonel you are not going to die today,71
52,צ'רלי תן לי את היד שלך,Charlie give me your hand,Charlie give me your hand,100
53,פשוט א  רק תיתן לי לישון כאן,Just uh -- Just leave me sleep here,Just a just let me sleep here,85
54,תראה  אנחנו יכולים להתחיל מחדש בבקשה,Look uh -- Can we start over please,Look we can start rediscover,73
55,מה אתה מרגיש שאתה רוצה לעשות היום הא,What do you feel like doin' today huh,What do you feel you want to do today,71
56,תראה את זה,I mean look at this,look at this,77
57,השמש זורחת!,The sun is shining!,The Sun is shining!,100
58,בוא  קולונל אני יודע שאתה לא רוצה להיות במסיבת פופ אז בוא נלך לעשות משהו הא,Colonel I know you don't want to be a party poop so let's go out and do something huh,Come Colonel I know you don't want to be at a pop party so let's go do something ha,90
59,בוא נצא לטיול,Let's go for a ride,Let's go for a trip,79
60,כן טיול,Yeah a ride,Yes a trip,67
61,כן קולונל סלייד מה אתה אומר,Yeah Colonel Slade what do you say,Yes Colonel Slide What do you say,93
62,בוא נלך לטייל הא,Let's go for a ride,Let's go for a walk,74
63,איזה סוג של טיול,What kind of ride,What kind of trip,88
64,כן זה רישיון נהיגה בר תוקף מאורגון ואנחנו נותנים ללקוחות פוטנציאלים נסיעת מבחן בטסטרוסה,Yeah this is a valid Oregon driver's license and we let appropriate customers test-drive the Testarossa,Yes this is a valid driver's license from Oregon and we give potential customers a test drive at the Testa,79
65,אבל אתה בן 17 עם שותף עיוור,But you're 17 and with a blind companion,But you are 17 with a blind partner,80
66,אנחנו לא יכולים לעשות את זה,That we don't do,We can't do that,81
67,-אני לא אתן לזה לצאת מהדלת הזאת,- I'm not letting it out this door,-I won't let it out of this door,76
