,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,היית המלאך השומר שלנו  שאלוהים יהיה אתך  אבל אם תבחר להישאר איתנו אתה מוזמן ,God be with you But if you're decided to Stay here you're welcome ,You were our guardian angel that God will be with you but if you choose to stay with us you are welcome,63
1,אבל לפני שתעזוב אני בטוח ששרה וג'ודית ירצו להודות לך אישית ,Before you go to Sarah and Judith 'd like to get your thank the ,But before you leave I'm sure Sarah and Judith will want to thank you personally,68
2,הוא יסתער עליכם לפני שתבחינו ,Vine before you realize you ,He will attack you before you notice,63
3,האמונה שלנו בידיי האל ,Our destiny is in God's hands ,Our faith is in the hands of God,72
4,לא נוכל להרוג את אחינו ,We can not kill people ,We can not kill our brother,69
5,לא תוכלו להפנות את הלחי השנייה לנצח ,You will not be able to return always cheek ,You will not be able to turn the other cheek forever,69
6,נראה מה אלוהים מתכנן ,We will see what the Lord wants ,We will see what God is planning,67
7,אני מקווה שהוא מתכנן להשיג לכם כמה אקדחים ,I hope that he has a gun ,I hope he plans to get you some guns,60
8,הוא מחכה לכם ,Yes we are waiting for you ,He is waiting for you,64
9,מה לעזאזל אתם זוממיםעכשיו ,What are you doing here ,What the hell are you up to now?,63
10,חיסלתם אותו  -כמעט ,- Did you kill him - Almost ,You eliminated him - almost,71
11,מהאתהעושהעםהכוכבהזה ,What's with that badge ,What you do with this star,67
12,מתחבא מאחורי החוק ,I hide behind the law ,Hiding behind the law,90
13,העדר היפה ביותר של סוסי פרא שראיתם ,The most beautiful herd of stallions we mark with iron red ,The most beautiful herd of wild horses you have ever seen,61
14,איךידעתםשאניכאן  -אני אמרתי להם אוי לא  ,How you knew that I'm here ,How did you know I was here - I told them oh no,65
15,אני לא רוצה להקשיב ,I do not want to listen ,I do not want to listen,100
16,רק רציתי לומר לך  ,I just want to say  Get out!,I just wanted to tell you,63
17,לאיכרים ההם לא יהיה סיכוי ,Peasants did not have any chance ,Those peasants will have no chance,70
18,תראה אם תעזור לי להיפטרמהמייג'ור אני  אתחתן ,Help me get rid of sheriff ª and then get married ,See if you help me get rid of Major I'm getting married,67
19,חברך הטוב ביותר כעת אבל רק אתמול אנשיך ירו עלינו ,Your people shot at us yesterday ,Your best friend now but only yesterday your men shot at us,64
20,אבל אם תעבוד בשבילי אתן לך אותם ,But if you work for me you have horses 20  ,But if you work for me I'll give them to you,71
21,אני מעדיף לגנוב את הסוסים ,Jeff people have to steal the Mezcal 20 horses ,I prefer to steal the horses,65
22,כן קיבלתי ממך עבודה ונתת לי לגנוב 02 סוסים לעבודעבורשכרזהמשפיל עדיף לגנוב זה יותר מרגש ,Let me steal 20 horses after work ,Yes I got a job from you and let me steal 02 horses to work for.,62
23,ג'ף  תגיד לאנשים שירשו למר מסקל לגנוב עשרים סוסים ,Jeff people have to steal the Mezcal 20 horses ,Jeff will tell the people who will allow Mr. Mescal to steal twenty horses,66
24,וכל אחד מהם אקדוחן אז אם לא תשתמשו בנשק הם יחסלו אתכם ,If you will not use the weapons you fertilizers and the earth with your bodies Our faith forbids violence ,"And each of them has a gun, so if you do not use a weapon, they will kill you",60
25,נצטרך לבקש מהאל רשות זמנית ,You need to ask the Lord a temporary solution ,We will have to ask God for temporary permission,60
26,זה עניין של תזמון ,It's a matter of precision ,It's a matter of timing,73
27,אם מישהו מאיים עליך עםמוט מהאתהעושה ,When someone is heading by hand straight to you what you do ,If someone threatens you with a rod from what you are doing,64
28,אני לא יודע אתה מתכופף ,I do not know ,I do not know you bend,74
29,עכשיו כשאתה  הניסיון הוא המורה הטוב ביותר ,Experience is the best teacher ,Now that you experience is the best teacher,82
30,אתה יודע חשבתי  ,I thought  ,You know I thought,67
31,אתה חושב שמישהו מרגל אחרינומתחתלסומבררוהזה ,Do you think it's someone we spying under that sombrero ,Do you think someone is spying on us under this sombrero?,85
32,בואננסה  אני חושב שיש מרגל מתחת לסומבררו שעל הגבעה ,Up there in the sombrero is certainly a spy ,In Vanessa I think there is a spy under the sombrero on the hill,65
33,אני מכיר אותך טוב מדי אתה כמו ספר פתוח ,You're like an open book ,I know you too well you're like an open book,71
34,באמת ,Tell ,really,60
35,אז בוא נראה אם אתה יודע לקרוא ,Then let's see if I read it correctly ,So let's see if you can read,62
36,אתה רוצה להתחלף במקסיקנים לקחתאת20 הסוסים ואז   אניטועה ,You will take the place of Mexicans 'll steal the 20 horses ,You want to swap the Mexicans to take the 20 horses and then plant them,68
37,אתה קורא טוב אני שמח שאתה מתחיל להשתמש ברא ש שלך ,Would you do us a favor to repay you for your life miserable ,You read well I'm glad you're starting to use your head,63
38,עיצרו שם! -אל תירה!,Do not shoot!,Stop there! - Do not shoot!,69
39,כן נשים וילדים זקנות כולם מתים ,Children women old  ,Yes old women and children are all dead,63
40,תהיה בשקט  או שאתבלבל בספירה ,Quiet otherwise beyond counting wrong 30  ,Be quiet or I will be confused in counting,63
41,איפההשריף ,Where's the sheriff ,Where's the sheriff?,100
42,הם אמרו לי שהם הולכים  לגבול!,They drove to the bordering  ,They told me they were going to the border!,67
43,הגבול!,Horse thieves ,The border!,61
44,קח את הבחורים שלך אל מאחורי הבית ,Flaumann go behind the house ,Take your guys behind the house,61
45,אני לא יודע איפה טוביאס ,- Do you know where Tobias,I do not know where Tobias is,75
46,אני חושב שהוא ירד לנהר עםכמהמאנשיו ,- He went down into the river And the horses ,I think he went down to the river with some of his men,67
47,ראיתמשהו לא האח שריף  שום דבר ,It sees something brother sentinel ,I saw something not Brother Sheriff nothing,68
48,להעניש את הגנבים ולהחזיר את הסוסים שלו ,Some of the horses were furaþi and you must bring them back ,Punish the thieves and bring back his horses,69
49,אני לא יכול לעזור לו עכשיו ,I can not help him now ,I can not help him now,100
50,משופם כוכב על חזהו קביים  שריף נכה טיפוסי ,A man came into town today with mustache sheriff badge and crutches ,A mustachioed star on his chest crutches a typical crippled sheriff,63
51,תודה זקן ,No Thank you ,Thank you old man,83
52,חשבתי שברחת לנו ,- I thought you were gone ,I thought you ran away from us,60
53,אתה לא רוצה להפוך את המקום לביתקברות נכון איך אתה חושב שנגרש אתהמייג'ור ,I hope you do not want to Turn place in a cemetery ,You do not want to turn the place into a cemetery,87
54,בעזרת אמונה האמונה היא מבצר בלתי חדיר ,Faith is an invincible fortress ,With the help of faith faith is an impenetrable fortress,60
55,כמה שהמייג'ור הוא ציניקן הוא לא יירה בילדים ונשים חסרי הגנה ,Officer will not shoot as women children and defenseless ,As much as the Major is a cynic he will not shoot defenseless children and women,71
56,מהאתהחושב ,No Thank you ,What do you think,69
57,ובכן אם אתה לא תעשה זאת המייג'ור בוודאי לא יעשה זאת ,If you do not do that then no officer will not shoot them ,Well if you do not do it the Major will certainly not do it,60
58,עלמהאתהחושבעכשיו ,You're the one who thinks about  ,what are you thinking about now,71
59,השתיקה שלך לא תמנע ממני מלהרוס את המעון המכובד שלך למהלבזבזזמן מייג'ור ,Your silence does not prevent me to get your destroy your precious poverty ,Your silence will not prevent me from destroying your respectable residence for a wasted time major,60
60,רבותיי  היום יהיה לכם יום קשה ,It will be a busy day for you ,"Gentlemen, today will be a difficult day for you",61
61,לא משנה כמה הן מטופשות צריך לכבד את דעותיהם של אחרים ,Opinions of others must be respected ,No matter how stupid they are one should respect the opinions of others,60
62,עיצרו בחורים ,Start guys ,Stop guys,74
63,לא איני חוש בכך ,I do not come  ,I do not feel it,62
64,אם תשים אותה בתוך קנה של רובה ,Yes in a pipe of rifle It happened ,If you put it in the barrel of a rifle,64
65,"""זמן להיוולד וזמן למות",It's a time to be born up it's time to die to love and to hate ,"""Time to be born and time to die",67
66,-תודה לעצמך ,- Thank you  ,-Thank you,100
67,איזהסוסים אלה שגנבתם ממני ,- Watch what you say - Are horse thieves ,What horses are you stealing from me?,64
68,בוס! מהזהאומר ,What does that mean ,boss! What it means,65
69,שעקשנותו שלחה את כלי הרשע אל הלהבה המטהרת של סלחנותך ,Receives these sheep  over which the hateful guns and threw a pity  the purifying fire of your forgiveness ,Whose stubbornness sent the vessel of evil into the purifying flame of your forgiveness,61
70,תסתלק אם אתה לא רוצה להידקר בגב כשתישן ,- Yes I was robbed They wanted to take my boots but you have you saw and fled ,Get away if you do not want to be stabbed in the back when you sleep,60
71,אתה בן שבע היום ,You are seven years old ,You're seven years old today,75
72,עכשיו אתה גבר ,You are a man ,Now you're a man,62
73,זה הזמן לקבור את הצעצוע הראשון שלך ואת התמונה של אמך ,Bury your first toy and your mother's picture ,It's time to bury your first toy and your mother's picture,87
74,- החפרפרת החפרפרת היא חיה החופרת מנהרות מתחת לאדמה ,The mole digs tunnels under the earth looking for the sun ,The mole The mole is an animal that digs tunnels underground,65
75,בחיפוש אחר השמש היא לעיתים עולה אל פני השטח ,Sometimes he gets to the surface ,In search of the sun it sometimes rises to the surface,67
76,כשהיא רואה את השמש היא מתעוורת ,When he sees the sun he is blinded ,When she sees the sun she goes blind,77
77,הרוג אותי!,Kill me!,Kill me!,100
78,הרוג אותי בבקשה!,Kill me please!,Kill me please!,100
79,מי עשה את זה ,Who did this ,Who did this,100
80,מי עשה את זה ,Who did this ,Who did this,100
