,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בית  בית חווה בפיסיניום הוקצה לגלות שלך ,A house  a farmhouse in Picenum has been provided for your exile ,Pisnium Farmhouse has been assigned to your exile,70
1,אתה ראשי לקחת את הנשים שלך אתך ,You may take your women with you ,You are the chief to take your women with you,78
2,למה משאירים אותי בחיים בצורה כה בולטת ,Why am I to be left so conspicuously alive ,Why keep me alive so conspicuously,76
3,אני מתכוון שתנאם בפניהם מחר לטובתם לטובת העתיד השלו והרווחי שלהם ,I intend that you shall speak to them tomorrow for their own good  their peaceful and profitable future ,I mean you will speak to them tomorrow in their favor for the sake of their peaceful and profitable future,85
4,מפעם לפעם בעתיד ייתכן שאראה לנכון להחזירך לרומא לצורך מילוי חובתך בהרגעת הרוח הקנאית והדעת המעורערת ,From time to time thereafter I may find it useful  to bring you back to Rome to continue your duty to her  to calm the envious spirit  and the troubled mind ,From time to time in the future I may see fit to return you to Rome for the purpose of fulfilling your duty in calming the jealous spirit and unsettled mind,63
5,אתה תשכנע אותם לקבל את הגורל והסדר ולסמוך על האלים!,You will persuade them to accept destiny and order  and trust the gods!,You will convince them to accept fate and order and trust the gods!,81
6,אתה ראשי ללכת ,You may go ,You head to go,67
7,למה את מתחבאת מאוחרי הצעיף הזה ,Now why hide behind that stola ,Why are you hiding behind this scarf?,64
8,כך טוב יותר ,That's better ,So better,73
9,השמלה הזו גזלה כמה שבועות מחייה של אישה ,That dress took some weeks of a woman's life ,This dress stole a few weeks from a woman's life,74
10,את יותר מכול צריכה להעריך מלאכת עבדים וללבוש אותה בגאווה ,You above all people should respect the work of slaves and wear it proudly ,You most of all need to appreciate the work of slaves and wear it with pride,60
11,בואי לכאן ,Come here ,come here,100
12,זה היה שייך למלכה מלכת פרס ,This belonged to a queen  the queen of Persia ,It belonged to the Queen of Persia,79
13,זה כבד ,It's heavy ,it's heavy,100
14,עם הזמן תענדי את זה בקלילות ,In time you will wear it lightly enough ,"In time, wear it lightly",74
15,לא ,No ,No,100
16,את תהני מזה ,You'll enjoy it ,You will enjoy it,94
17,וחתיכת מלון ,And a piece of melon ,And a piece of melon,100
18,וקצת יין כמובן ,And some wine of course ,And some wine of course,100
19,תאכלי ,Eat ,Eat,100
20,לא פקדתי עלייך לאכול ,I did not command you to eat ,I did not order you to eat,74
21,הזמנתי אותך ,I invited you ,I invited you,100
22,האם העושר של סביבתך מקשה עלייך את השיחה ,You find the richness of your surroundings  makes conversation difficult ,Does the richness of your environment make it difficult for you to talk,61
23,למה אני כאן ,Why am I here ,Why I'm here,80
24,שאלה טובה ,Good question ,Good question,100
25,שאלה של אישה ,A woman's question ,A woman's question,100
26,הלוואי שהתשובה יכלה להיות כל כך טובה וישירה ,I wish the answer could be as good and straightforward ,I wish the answer could have been so good and direct,72
27,הוא משגשג ,- He thrives ,He's thriving,70
28,רכשתי מינקת בעבורו אתמול ,I purchased a wet nurse for him yesterday ,I purchased a nurse for him yesterday,95
29,שלחתי אותה לדרכה ,I sent her away ,I sent her on her way,61
30,אני מעדיפה להיניק את הילד בעצמי ,I prefer to nurse the child myself ,I prefer to breastfeed the child myself,77
31,איני בטוח שאני מסכים ,I'm not sure I approve ,I'm not sure I agree,86
32,זה קושר אותך לחיים הישנים ,It ties you to the old life ,It connects you to the old life,76
33,חיי החדשים כאן אינם מעניינים אותי ,I don't care about my new life here ,My new life here does not interest me,64
34,אבל חייו של ילדך מעניינים אותך לא ,You care about the life of your child don't you ,But your child's life does not interest you,69
35,למה אתה מאיים עליי עם התינוק שלי ,Why do you threaten me with my baby ,Why are you threatening me with my baby?,86
36,אני שייכת לך ,I want you to give ,I belong to you,61
37,אני רוצה שאת תיתני ,I want you to give ,I want you to give,100
38,אני רוצה את אהבתך וריניה!,I want your love Varinia ,I want your love Verinia!,96
39,אתה חושב שאם תהרוג את בני תגרום לי לאהוב אותך ,You think by threatening to kill my child  you'll make me love you ,You think if you kill my son you will make me love you,74
40,לא איימתי להרוג את בנך!,I did not threaten to kill your child ,I did not threaten to kill your son!,86
41,אני מצטער וריניה ,I'm sorry Varinia ,I'm sorry Verinia,94
42,אני לא מתאבלת ,I'm not grieving ,I'm not grieving,100
43,אני נזכרת ,I'm remembering ,I remember,80
