,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-כן ,- Yes ,-Yes,100
1,אני באה ממשפחה מוסיקלית ,I come from this musical family ,I come from a musical family,88
2,אמא שלי מורה לפסנתר ,My mother's a piano teacher ,My mother is a piano teacher,91
3,-בבולטימור ובאוהיו ,- On the Baltimore and Ohio ,- In Baltimore and Ohio,78
4,אני מנגנת ביוקללי ואני גם שרה ,I play the ukulele and I sing too ,I play the ukulele and I also sing,87
5,הצטרפתי אליהם רק בגלל שאני בורחת ,I'm only with them cos I'm running away ,I only joined them because I was running away,76
6,-בורחת ממה ,- Running away from what ,-Run away from what,90
7,-הו זה סיפור ארוך ,- Oh don't get me started on that ,"- Oh, that's a long story",60
8,אני לא רוצה שתחשבו שאני שתיינית ,I don't want you to think I'm a drinker ,I do not want you to think I'm a drinker,96
9,יכולתי להפסיק אילו רציתי אבל אני לא רוצה ,I can stop if I want to only I don't want to ,I could have stopped if I wanted to but I did not want to,69
10,-במיוחד כשאני עצובה ,- Especially when I'm blue ,-Especially when I'm sad,81
11,-אנחנו מבינות ,- We understand ,- We understand,100
12,כל הבנות שותות אבל אותי תופסים ,All the girls drink But I'm the one that gets caught ,All the girls drink but I'm caught,79
13,סיפור חיי ,Story of my life ,my life story,90
14,אני תמיד מקבלת את החלק המסובב של הסוכריה-על-מקל ,I always get the fuzzy end of the lollipop ,I always get the spinning part of the lollipop,73
15,קו התפר שלי ישר ,Are my seams straight ,My seam line is straight,80
16,-ביי שוגר ,- Bye Sugar ,-Bay Sugar,89
17,ניגננו בלהקות הלא נכונות ,We have been playing with the wrong bands ,We played in the wrong bands,72
18,-תירגעי דפני ,- Down Daphne ,- Relax Daphne,61
19,-אתה רואה את ארון המשקאות הזה ,- See the shape of that liquor cabinet ,- You see this liquor cabinet,70
20,שכח מזה ,Forget it ,forget about it,75
21,ואז יחכו לנו המשטרה הניירת והמאפיה בשיקגו ,Then it's the police the papers and the Mob in Chicago ,Then the paperwork and the mafia police in Chicago will be waiting for us,69
22,וואו איך הייתי שמח לשאול כוס סוכר משוגר הזאת ,Boy would I love to borrow a cup of that Sugar ,Wow how happy I would be to borrow this cup of sugar,71
23,שוב קרעת אותם ,You tore 'em again ,You tore them again,94
24,נגינה לריקודי שורות ,Playing square dances ,Playing line dances,70
25,לא ,No ,No,100
26,הלוויות ,Funerals ,Funerals,100
27,תתלהבו קצת ,Goose it up a little ,Get a little excited,60
28,ננסה ,We'll try ,We'll try,100
29,איך הגיעו לשם החורים האלה ,How did those holes get there ,How did these holes get there,97
30,אני לא יודעת ,I don't know ,I do not know,88
31,עכברים ,Mice ,Mice,100
32,בואו נתחיל מהתחלה ,Let's take it from the top ,Let's start from the beginning,61
33,כן סו ,Yes Sue ,Yes Sue,100
34,חשבתי שהבהרתי שאני לא מוכנה לשתייה בלהקה הזאת ,I thought I made it clear that I don't want any drinking in this outfit ,I thought I made it clear that I was not ready to drink in this band,81
35,למי זה שייך ,Who does this belong to ,To whom does it belong,89
36,-שוגר הזהרתי אותך  ,- Sugar I warned you  ,-Sugar I warned you,100
37,-בבקשה מר בינשטוק ,- Please Mr Bienstock ,-Please Mr. Binstock,97
38,בקנזס היית מבריחה ליקר בבקבוקי שמפו ,In Kansas you smuggled liquor in a shampoo bottle ,In Kansas you would smuggle liqueur in shampoo bottles,89
39,ארזו את הדברים שלכן ,Pack your things ,Pack your things,100
40,בתחנה הבאה  ,At the next station  ,At the next stop,86
41,כן ,Yes ,Yes,100
42,תני לי את זה ,Give me that ,Give it to me,72
43,לא אמרתן שהייתן בקונסרבטוריון ,Didn't you girls say you went to a conservatory ,You did not say you were at the conservatory,79
44,-כן שנה שלמה ,- Oh yes For a whole year ,-Yes a whole year,82
45,-חשבתי שאמרתן שלוש שנים ,- I thought you said three years ,- I thought I said three years,90
46,הורידו לנו שני שליש על התנהגות טובה ,We got time off for good behaviour ,Take down two-thirds for good behavior,67
47,יש שני דברים שאני לא אסבול בזמן העבודה:,There are two things I will not put up with during working hours:,There are two things I will not tolerate while working:,69
48,ליקר וגברים ,Liquor and men ,Liqueur and men,90
49,-גברים ,- Men ,-Men,100
50,-אל תדאגי בקשר לזה ,- Don't worry about that ,- Do not worry about it,84
51,לא יתפסו אותנו מתות עם גבר ,We wouldn't be caught dead with men ,We will not be caught dead with a man,75
52,מפלצות שעירות וגסות עם שמונה ידיים ,Rough hairy beasts with eight hands ,Hairy and rude monsters with eight hands,72
53,וכולם רוצים רק דבר אחד מבחורות ,And they all just want one thing from a girl ,And everyone wants only one thing from girls,70
54,-הורטנז יקירתי לילה טוב ,- Hortense dear good night ,-Hortense my dear good night,94
