,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,היא הלכה לפני שעה,She was an hour ago,She went to an hour ago,81
1,תתקשר לצ'רלי,Call Charlie,Call Charlie,100
2,הוא נוטה לנמנם כשיש בעיות,He likes to take a nap when there's going to be trouble,He tends to nap when there are problems,60
3,-אתה מבין על מה אני מדבר,- See what I'm talking about,-You understand what I'm talking about,70
4,-ערב טוב מר סיגל,- Good evening Mr Siegel,-We good Mr. Sigal,63
5,-לא נסעת לקליפורניה,- Weren't you going to California,-Do not go to California,67
6,-באתי לתת לך מתנת פרידה,- l came to give you a present,-I came to give you a farewell gift,61
7,-מתנה,- Present,-Present,100
8,-כן תפתח,- Yeah open it,-Yet open up,61
9,אנחנו משלמים לך שכר נאה ומוסיפים אחוזים מהרווחים וכאות תודה אתה גונב מאִתנו,We pay you a nice salary we throw in a piece of the action and you pay us back by stealing from us,We pay you a nice wage and add percent of profits and thank you thank you steal from us,67
10,מה אתה רוצה את חולצתי האחרונה,Do you want the shirt off my back,What do you want my last shirt,63
11,אילו יכולתי להתעכב הייתי מביא לך גם מכנסיים וחליפות,If I'd taken longer I'd have bought some pants and some suits,If I could delay I would have brought you pants and suits as well,63
12,אבל אני יכול לתת לך כמה טיפים,But I can give you some tips,But I can give you some tips,100
13,תראה לי את הנעליים שלך,Let me see your shoes,Show me your shoes,67
14,אני לא רוצה להישמע גס רוח אבל הן לא מתאימות לשום דבר,I don't want to be rude to you but they don't go with anything,I don't want to sound rough but they don't fit anything,75
15,שילמנו 3 000 דולר כדי שיטפלו בזה,$3 900 we paid three guys to take care of this,We paid $ 3 000 to take care of that,76
16,למה אנחנו כאן,Why are we here,Why are we here,100
17,אתה מכיר את אופן החשיבה שלו,You know his thinking process,You know his way of thinking,81
18,לבן יש רק בעיה אחת,Ben has only one problem,White has only one problem,80
19,אותה בעיה שהיתה לו בילדותו כששוטטנו יחד ברחובות,The same problem he had when we were kids together on the street,The same problem he had in his childhood when we wandered together on the streets,81
20,אין לו כבוד לכסף,He doesn't respect money,He has no respect for money,75
21,אבל זאת חולצה קייצית ואתה לא צריך לדאוג יותר בקשר לקיץ,But that's for summer   and you don't have to worry about summer,But this is a summer shirt and you don't have to worry more about summer,84
22,אם זה היה רק ענין עסקי הייתי מוכר פוליסות ביטוח או בגדים,If it was just business I'd sell insurance or import dresses,If it was just a business interest I would sell insurance policies or clothes,67
23,נפנה אליו כאילו אנחנו רוצים שותפות,Approach him like we want to be a partner,We will contact him as if we want a partnership,64
24,הברנש מנהל שם את העניינים כבר עשרים שנה ללא מתחרים,The guy's been running the rackets for 20 years with no competition,The Berns has been running things there for twenty years without competitors,67
25,-מה לגבי הברים והמועדונים,- What about the bars and clubs,-What about the bars and clubs,100
26,נשתלט אבל בלי להרוס שום דבר,We move in but we don't ruin anything,We will take over but without destroying anything,67
27,כדאי שתיזהר,You've got to be careful,Should be careful,63
28,-מה אתה מחייך,- What are you smiling at,-What are you smiling,93
29,-כלום,- Nothing,-is nothing,82
30,-למה אנחנו לא נוסעים לקליפורניה,- Why can't we go to California,-Whma we don't travel to California,73
31,-אולי בפעם הבאה,- Maybe next time,-maybe next time,100
32,בן כשתגיע ללוס אנג'לס תעשה 'לכולנו טובה ואל תתקשר לג'ורג,When you get to Los Angeles don't call George,Ben when you arrive at Los Angeles will do 'all of us good and don't call Georg,65
33,הוא כוכב קולנוע עכשיו מושך אליו יותר תשומת לב מהנשיא רוזוולט,He's a movie star now and attracts more attention than Roosevelt,Is a movie star now attracts more attention than the Roosevelt President,82
34,-עליך לעבוד מהר ובשקט,- This has to be quick and quiet,-Apply work quickly and quietly,63
35,מצחיק מאוד יש לך 12 ימים,Very funny 1 2 days,Very funny you have 12 days,78
36,ארבעה ימים הלוך ארבעה ימים של דיפלומטיה ארבעה ימים חזור,Four days out Four days of diplomacy Four days back,Four days back four days of diplomacy four days back,91
37,-בן אפשר לדבר אִתך רגע,- Ben could I talk to you a minute,-We you can talk to you for a moment,60
38,-אחרי שאומר שלום למשפחה שלי,- After I say goodbye to the family,-FIE AT SEE AM to My Family,61
39,אתגעגע אליך,I'll miss you,I will miss you,71
40,כשאתקשר אליכן תגידו לי איזה מתנות אתן רוצות,When I get you on the phone tell me what presents you want,When you link to you tell me what gifts you want,66
41,-אני כבר יודעת,- l already know what I want,-I already know,70
42,-אל תגידי לי עכשיו,- Don't tell me now,-Do not tell me now,80
43,חשבי על זה,Think about it,Think about it,100
44,-בן אני צריך כסף 50 000 דולר,- l need money Ben $50 000,-Bo I need money 50 000,89
45,-בשביל מה,- For what,-for what,100
46,הם מאיימים לאסור אותי,They're threatening to lock me up,They threaten to ban me,71
47,חבורת בני בליעל האנשים האלה מלבד עוזר הפרקליט אלן סטיין,They're no good these people except assistant D A Allen Stein,A bunch of people in these people except the attorney's assistant Alan Stein,72
48,המשפחה שלו מרחוב בדפורד,His family's from Bedford Street,His family from Bedford Street,97
49,מה קרה ל-50 האלף משוד הרכב המשוריין,What happened to the 50 000 for the armoured truck heist,What happened to the 50th millennium armored vehicle robbery,62
50,אתה יודע איך אני עם כסף בזבזתי הכל בהימורים,You know me with money I blew it at the track,You know how I with money I wasted everything in gambling,61
51,כוונתך לומר שאם לא תקבל את הכסף תלשין עלי,Are you saying that if you don't get it you're going to rat on me,Do you mean to say that if you don't get the money we will hacked me,62
52,לעולם לא אני אוהב אותך בן,Never I love you Ben,Never i love you a son,81
53,לעולם לא אלשין עליך,I would never rat on you,Never Ishin on you,67
54,אשתדל מאוד לשכוח שזה אי פעם קרה,I'm going to try very hard to forget that this ever happened,I will try to forget that it ever happened,71
55,כשאתה קופץ מהרכבת כופף את הברכיים כדי לרכך את הנחיתה,When you jump from the train bend your knees to soften the impact,When you jump from the train bending your knees to soften the landing,87
56,אוקיי בן,Okay Ben,Okay Ben,100
57,אלה היו ארבעה ימים הנפלאים ביותר בחיי,This has been four of the most wonderful days I've ever spent,These were four most wonderful days in my life,64
58,הוא מכיר אותך,He knows you,He knows you,100
59,גם אתה מפורסם,Are you somebody too,You too are famous,74
60,'אני אוהבת אותך ג'ורג,I love you George,'I love you George,100
61,-אתה נראה מיליון דולר,- You look like a million bucks,-You look a million dollars,73
62,תתאכסן במלון בוורלי הילס בונגלו חמש,You're at the Beverly Hills Hotel bungalow five,You will stay at the Warli Hilles Bungalo Hotel Five,73
