,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני רווק חשבתי על זה,I'm single I thought about it,I'm single I thought about it,100
1,רק חשבת,- Just thought huh - Hey,Just thought,75
2,הגודל של בעלה,The size of her husband,The size of her husband,100
3,החלטתי להסתכל לא לגעת,I decided look no touch,I decided to look not to touch,87
4,הכרת את לורנס קיליי,- You knew Lawrence Kealey,Know Lawrence Mile,62
5,-ראיתי אותו פעם אחת,- Saw him once,-I saw him once,92
6,אם נדבר על טמפרמנט,Talk about a temper,If we talk about tampermant,70
7,הוא בא לכאן לחפש את ג'ן,Came here looking for Jen,He came here to look for Jen,83
8,קרא לה זונה,Called her a whore,Called her a prostitute,73
9,"אמר ""אם היא שוב עם הילד של פק אני אהרוג אותה""","Said ""If she's with that Pack kid again I'll kill her ""","Said ""If she is again with Peck's boy I will kill her""",81
10,-רוי פק,- Roy Pack,-Packer,71
11,הם מבלים הרבה זמן ביחד,They spend a lot of time together,They spend a lot of time together,100
12,זה כל מה שאני יודע,That's all I know,That's all I know,100
13,זה לא מוכיח שהיה משהו מעבר ליחסי מורה-תלמיד,Doesn't prove there was anything more than teacher-student,It does not prove that there was anything beyond teacher-student relations,77
14,כן והבעל איבד את הסבלנות,Yeah and the husband blew his stack,Yes and the husband lost patience,68
15,בחייך,- Come on,Come on,100
16,אולי הוא לא רצה שאשתו תעבוד,Maybe he doesn't like his wife to work,Maybe he didn't want his wife to work,80
17,תגיד לי שאף פעם לא חלמת על המורות שלך,Tell me you never dreamed about your teachers,Tell me that you never dreamed of your teachers,85
18,מעולם לא,- Never,never,100
19,-כיתת ח' מורה לאנגלית,- Eighth grade English teacher,-Incorporating English teacher,63
20,דבר של יופי הוא שמחה לנצח,A thing of beauty is a joy forever,A thing of beauty is happy to win,63
21,ו,- And,and,100
22,-יותר מידי זקנה,- Too old,-More too old,74
23,זה די טוב,That's pretty good,It's pretty good,76
24,בגלל זה גברת קיליי עזרה לי,That's why Mrs Kealey's been helping me,That's why Mrs Kil helped me,75
25,באיזו תדירות אתה נפגש איתה,How often do you see her,How often do you meet with her,78
26,ימים שני רביעי ושישי,Mondays Wednesdays and Fridays,Monday Wednesday and Friday,95
27,ימי שלישי וחמישי בזמן ארוחת הצהריים,Tuesdays and Thursdays during lunch,Tuesdays and fifth while lunch,62
28,-אני לא אוהב את יל עד כדי כך,- I don't like lvy that much,-I don't like the day so much,74
29,מה זאת אומרת חברתי,What do you mean social,What do you mean by social,94
30,היא המורה שלי,She's my teacher,She's my teacher,100
31,אני לא רוב לאו בלש,I'm no Rob Lowe Detective,I am not a majority of Lao Detective,69
32,יש לי מספיק בעיות עם להשיג פגישות עם תלמידות,I have enough trouble getting dates with juniors,I have enough problems with getting meetings with students,66
33,אולי תיזכר איפה היית ב - 22 לחודש,How about do you remember where you were on the 22nd,May you remember where you were on 22 per month,77
34,כן אני זוכר איפה הייתי כשהמטס מכרו את דאריל,Yeah I remember where I was when the Mets traded Darryl,Yes I remember where I was when the Mets sold Daril,83
35,אני לא יודע 22 באוקטובר,I don't know October 22nd,I don't know 22 in October,90
36,טוב בוא ננסה את יום שלישי האחרון,Okay let's try last Tuesday,Well let's try last Tuesday,81
37,יום שלישי האחרון בטח,Last Tuesday sure,Last Tuesday,83
38,אבא שלי סחב אותי לאופרה,My dad drags me to the opera,My dad carried me to the opera,83
39,מאז שהייתי ילד,Since I was a kid,Since I was a child,78
40,שמונה הופעות בעונה,Eight shows a season,Eight appearances in season,60
41,לאבא שלך יש מכונית,Your dad have a car,Your dad has a car,92
42,לא הוא עורך ספרים,No he's a book editor,Not he edits books,77
43,הוא לוקח את הרכבת התחתית לעבודה,He takes the subway to work,He takes the subway to work,100
44,"יום שלישי האחרון ""לה בוהם""","Last Tuesday ""La Boheme ""","Last Tuesday ""La Bohem""",98
45,לא הפקה משהו,Not a wonderful production,Not a production something,73
46,אבל כן רוי היה איתי,But yes Roy was with me,But yes Roy was with me,100
47,הסדרות של יום שלישי בערב די יקרות לא,The Tuesday night series pretty expensive huh,Tuesday's series is quite expensive not,71
48,אל תיתן לכל הזוהר הזה להטעות אותך,Oh don't let all this glamour fool you,Don't let all this glamor mislead you,80
49,בגירושים קיבלתי את הכרטיסים לכל העונה ואת הילד,In the divorce I got the season tickets and the boy,In divorce I got the tickets for the whole season and the boy,91
50,נראה שאתה מרגיש כאילו מקופח,It seems like you feel you were short-changed,You seem to feel like being deprived,62
51,אתם מסתדרים טוב ביחד,You two get along pretty well,You get along well together,75
52,לגברת פק יש מרצדס,Does Mrs Pack have a Mercedes,Lady Peck has a Mercedes,64
53,ככל שזה עולה יותר אז זה בטח יותר טוב,It cost more must be better,The more it costs then it's probably better,63
54,זה המחיר של להיות הבעלים של החברה שלך,It's the price of owning your own company,This is the price of being your company's owner,75
55,פעמיים בחודש בהונג קונג,Twice a month to Hong Kong,Twice a month in Hong Kong,88
56,שיווק עורכי דין רואי חשבון,Sales meetings lawyers accountants,Marketing Lawyers Accountants,83
57,לפעמים אני שוכחת בשביל מה זה,- Sometimes I forget what it's all about,Sometimes I forget about what it is,88
58,-מה זה,- What's that,-What is,67
59,עיצוב בגדים,Designing clothes,Clothing design,75
60,עשרים ורבע שעות ביממה ועוד קצת,24 hours a day and then some,Twenty -quarter hours a day and a little,66
61,אז לא יוצא לך להיות הרבה עם רוי,- So you don't spend much time with Roy,So you don't go out to be a lot with Roy,65
62,-אנחנו גרושים,- We're divorced,-Who we are divorced,73
63,התכוונת לבן שלי,- Oh you mean my son,Meant my son,73
64,הטעות הכי הגדולה של החיים שלי,Biggest regret of my life,The biggest mistake of my life,73
65,אפילו לא נלחמתי על המשמורת,I didn't even fight for custody,I didn't even fight for custody,100
66,בהחלט אצל אבא שלו,definitely his father,Definitely with his dad,64
67,אני מניח שאת עסוקה מידי,I guess you're too busy,I guess you are too busy,85
68,אני עובדת,I work,I work,100
69,זה פשע,Is that a crime,It's a crime,74
70,או שאתה מאלה שאוהבים את האישה במטבח,Or are you the barefoot- in-the-kitchen kind of guy,Or you are from those who love the woman in the kitchen,65
71,יש לך מרצדס גברת פק,Do you own a Mercedes Mrs Pack,You have Mercedes Mrs Paq,76
72,קניתי אותה לפני חצי שנה,I bought it six months ago,I bought her six months ago,91
73,שחורה,- Black,Black,100
74,אני משתמשת בה כשמגיעים לקוחות לעיר,I use it when clients come to town,I use it when customers arrive in town,75
75,לטובתו של הילד נקווה שהיא נראית חדשה לגמרי,In the best interest of the child let's just hope it looks brand new,For the child's benefit let's hope she looks completely new,60
76,כן בשנה שעברה היא קנתה אחת חדשה,Yeah last year man she picked up a new one,Yes last year she bought a new one,61
77,אני מנסה לשכנע אותה ללכת על איטלקיה,I'm trying to convince her to go Italian,I try to convince her to go for Italia,87
78,הוא ביקש ממני לא להגיד שום דבר,He asked me not to say anything,He asked me not to say anything,100
79,הוא,He,he,100
80,כן הילד,Yeah the kid,Yes the child,72
81,הבן שלה,Her son,Her son,100
82,הוא משתמש במכונית כשהיא מחוץ לעיר,He uses the car when she's out of town,He uses a car when she is out of town,85
83,מה עם האליבי שלו,- What about his alibi,What about his Elibi,95
84,"-לה בוהם""""","- ""La Boheme ""","-Bohem """"",71
85,-המון זמן אחרי שהגברת השמנה שרה,- Plenty of time after the fat lady sings,-The long time after the greasy lady sings,75
86,הבחור נפגע ברבע לאחת,- The guy was hit at a quarter to 1:00,The guy was hit by a quarter to one,82
87,עדיין לא מוכיח שהיה לו משהו עם ג'נה קיליי,Still doesn't prove he's involved with Jenna Kealey,Still doesn't prove that he had something with Jenna Kil,71
88,מספיק כדי שבעלה יצא מכליו,Enough for her husband to get bent out of shape,Enough for her husband to come out of his own,76
89,יש לנו עד שזיהה את המכונית עובד בחניון שאומר שהוא ראה את הילד של פק נוהג במכונית של אימו  אותו תיאור מאותו הלילה,We got a witness who ID'd the car a garage attendant who says he saw the Pack kid driving his mother's car  of same description,We have until he identified the car working in a parking lot that says he saw Peck's boy driving his mother's car that description from that night,65
90,עכשיו יש לה פנס שבור,Now it has a broken headlight,Now has a broken flashlight,79
91,"המז""פ בדקו דם או סיבים",Forensics come up with blood or fibers,The PA has checked blood or fiber,68
92,מחר הכי מוקדם,Tomorrow earliest,Tomorrow's early,85
93,טוב אז למה הוא לא תיקן את המכונית,Okay so why didn't he get the car fixed,Well then why didn't he fix the car,68
94,מי אומר שהוא לא ניסה,Who's to say he didn't try,Who says he didn't try,88
95,אולי האמא חזרה מהונג קונג מוקדם מהצפוי,Maybe Mom got back from Hong Kong earlier than expected,May the mother back from Hong Kong earlier than expected,86
96,רוי פק ג'וניור אתה עצור על רצח לורנס קיליי,Roy Pack Jr  you're under arrest for the murder of Lawrence Kealey,Roy Peck Junior you stop on the murder of Lawrence Milo,62
97,יש לך זכות לשמור על שתיקה,You have the right to remain silent,You have the right to keep silent,88
98,כל דבר שתאמר ישמש נגדך בבית המשפט,Anything you do say will be used against you in a court of law,Anything you say will be used against you in court,89
99,האם אתה מבין,Do you understand,Do you understand,100
100,צא החוצה בבקשה,Step outside please,Go out please,62
101,כבודו 16 הלקוח שלי הוא בן,Your Honor my client is 16 years old,Honor 16 My Customer is a son,62
102,מעולם הוא לא הואשם באף פשע  זה רצח מיס ריידל,He has never been charged with any crime  This is a homicide Ms Rydell,He never was charged with no crime this Miss Raidel murder,68
103,עם זאת לבית הדין לענייני משפחה ישנה סמכות שיפוט מקבילה והנאשם זכאי להישפט כקטין 210 43 על פי חוק עונשים סעיף,Nevertheless the Family Court has concurrent jurisdiction and the defendant is entitled to be tried as a juvenile pursuant to Penal Law Section 210 43,"However, the Family Court has a parallel jurisdiction and the defendant is entitled to be tried as a minor 210 43 under the Penalty Act",71
104,אני גם מודע לכך כי האישום הוא רצח מדרגה שניה התובע המחוזי חייב להסכים לכל העברה,I'm also aware that when the charge is murder two the District Attorney must consent to any removal,I am also aware that the indictment is the second -class murder of the District Plaintiff must agree to any transfer,64
