,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אחכה אותך פלטשר ,I wait you Fletcher ,I'll wait for you Fletcher,84
1,אחפש אותך כל יום ,I look for you every day ,I'll look for you every day,94
2,מיאומיטי חייבת להיות דרך לגרום לך להבין שלא אחזור ,Maimiti there must be some way to make you understand that I won't be back ,Myomiti must be a way to make you understand that I will not return,71
3,ואם תחפשי אותי לא תהיי מאושרת ולא הייתי רוצה בזאת ,And if you look for me you'll only be unhappy and I wouldn't like that ,And if you look for me you will not be happy and I would not want that,74
4,לעולם לא תחזור אלי ,Never come back to me ,You will never come back to me,82
5,לא ,No ,No,100
6,את מבינה  הייתי מאושר כאן מיאומיטי ,You see  I've been happy here Maimiti ,You see I was happy here in Myomity,73
7,אזכור אותך ואת הזמן היפה שבילינו יחד ,I'll remember you and the lovely time we've had together ,I will remember you and the beautiful time we spent together,74
8,פנייך המתוקות יופייך ,Your sweet face your beauty ,Your sweet face is your beauty,95
9,אך אנגלייה היא ביתי ,But England is my home ,But English is my home,86
10,והגיע הזמן לומר שלום ,and it's time to say goodbye ,And it's time to say goodbye,100
11,שמרי על עצמך ,Take care ,Take care of yourself,60
12,ובכן זה בערך הכל אדוני ,Well that just about does it sir ,Well that's just about everything sir,78
13,רק ה-20 האלה ונסיים ,These 20 and we're all done ,Just these 20 and we'll be done,72
14,הנה הן ,There they are ,Here they are,96
15,מה יהייה אם נתפס ,- What if we're caught ,What if he was caught,78
16,עריקים שנכלדים תולים אך אנו לא נלכד ,Captured deserters hang but we won't be caught ,Defectors who are captured hang but we will not be captured,74
17,הלואי שיכולתי להיות בטוח בזה ,I wish I could be sure of it ,I wish I could be sure of that,86
18,אני מצטער להפריע נד אך קבוצתך יצאה לשוטט ומר פרייר בדרכו הנה ,I'm sorry to be a bore Ned but your work party's gone dallying and Mr Fryer's on his way ,I'm sorry to interrupt Ned but your group went for a walk and Mr Fryer on his way here,67
19,אני חושב שתראה מאוד חסר חן מול התותח אז אני מציע שנלך לאסוף אותם ,I think you'd look rather graceless being bent over a cannon so I suggest that we go collect them ,I think you will look very unattractive in front of the cannon so I suggest we go collect them,65
20,אידיוטים!,Idiots ,Idiots!,100
21,הלו מינארי!,Hello Minarii!,Hello Minari!,96
22,השג את הקנו הזה ,Overtake that canoe ,Get this canoe,67
23,הם יצטרכו רוח חזקה להשיג אותנו ,They'll need a strong wind to outrun us ,They will need a strong wind to reach us,78
24,ובכן הם לא ימצאו אחת בצד זה של השונית ,Well they'll not find one this side of the reef ,Well they will not find one on this side of the reef,89
25,אין מספיק זמן ,- Not enough time ,There is not enough time,77
26,ניקח את הסיכוי הזה,Overtake that canoe ,We'll take that chance,68
27,אוסף מעניין מאד ,Quite an interesting gathering ,A very interesting collection,64
28,מה העריקים האלו עושים כאן ,What are those deserters doing here ,What are these defectors doing here,89
29,ובאשר לעריקותם אני קצין ימי אינני שופט ,And as to whether they are deserters I'm a naval officer I'm not a judge ,And as for their desertions I am a naval officer I am not a judge,74
30,לדעתי אינך לא זה ולא זה ,To my mind you are neither ,I think you are neither this nor that,60
31,שחרר אותם רק למטלות ,Release them for duty only ,Release them only for chores,81
32,אין לנו את הזכות להשמע אדוני ,- Haven't we got the right to be heard sir - Oh yes ,"We do not have the right to be heard, sir",85
33,במשפט הצבאי שלכם בג'מייקה ישמעו אתכם עד לרגע שתיתלו ,At your court martial in Jamaica you may be heard right up to the moment you hang ,At your military trial in Jamaica you will be heard until the moment you are hanged,74
34,האם אמרת חבל אדוני ,- Did you say cable tier sir ,Did you say sorry sir,72
35,שישה שבועות בחור המטונף והמסריח הזה ולא ישאר מהם די בכדי לתלות ,Six weeks in that stinking filthy hole and there won't be enough left of them to hang ,"Six weeks in this filthy, smelly guy and there's not enough left to hang on to",68
36,אני תוהה מדוע הטוען שהוא ג'נטלמן צריך להיות נאמן קודםלמלחהפשוט ,I wonder why an alleged gentleman should give his first loyalty to ordinary seaman ,I wonder why the one who claims to be a gentleman should be loyal before simple war,61
37,במקום לטוען לג'נטלמניות אחר ,Instead of to other alleged gentleman ,Instead of claiming another gentleman,65
38,כן רק עם ההשקפה הזאת שאדווח לאדמיראליות בכל מקרה ,Only with this observation which I will report to the Admiralty in any case ,Yes only with this view that I will report to the Admiralty anyway,74
39,בכל שנותי בשירות מעולם לא פגשתי קצין שהטיל עונשים על אנשים בכזאת הנאה שלא תאמן ,In my years of service I have never met an officer who inflicted punishment upon men with such incredible relish ,In all my years of service I have never met an officer who has punished people with such unparalleled pleasure,68
40,אז לך ותקיא בתאך מר קריסטיאן ,Then go and be sick in your cabin Mr Christian ,So go and vomit in your cell Mr. Christian,76
41,מעולם לא פגשתי קצין ימי שהייה כל כך גאה בבטן רכה!,I have never met a naval officer who was so proud of a weak stomach!,I have never met a daycare officer so proud of a soft belly!,68
42,הם שכחו לקחת את הסכינים שלנו ,They forgot to take our knives ,They forgot to take our knives,100
43,אינם חותכים ברזל לא כן ,- They don't cut iron do they - No ,Do not cut iron no,67
44,לא אך הם חותכים גרונות ,But they cut throats ,No but they cut throats,93
