,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בחייך ,Come on ,Come on,100
1,הם יכולים להרוג אותנו אבל לא לאכול אותנו ,They can kill us but they can't eat us ,They can kill us but not eat us,84
2,זה נגד החוק ,That's against the law ,It's against the law,81
3,שכב ברנדון!,Get down Brandon!,Lie down Brandon!,88
4,-מרף ,Murph  ,-Murf,67
5,אנחנו נדחקים על ידי דיוויזיה על ידי כך שאנחנו מוחזקים כאן ,We're being pressured by División for being held up ,We are pushed by a division by being held here,67
6,אנחנו חייבים להוריד את הארטילריה כדי שנוכל לפרוץ את הדרך ,We've got to get that German artillery off of us so we can push through ,We must lower the artillery so we can break through,64
7,יש להם עמדת תצפית במקום כלשהו בגבעה 481 ,They have an observation post somewhere on Hill 481 ,They have an observation post somewhere on Hill 481,100
8,אני יכול לגבות אותך עם כמה יחידות משוריינות ,I can back you up with a couple of pieces of armor ,I can back you up with some armored units,73
9,שלח מחלקה כדי להיפטר ממנה ,Send a platoon out and get rid of it ,Send a class to get rid of it,68
10,שלחת את מרפי ,You sent for Murphy ,You sent Murphy,88
11,הוא לא יכול לסרב לכך הפעם ,He can't turn it down this time ,He can not refuse this time,66
12,ידעת שסירבו לקבלו בצי הימי בנחתים ובצנחנים ,Did you know he was turned down  by the Navy the Marines and the paratroops ,You knew they refused to accept in the Navy the Marines and Paratroopers,71
13,ניסיתי להעביר אותו מהפלוגה הזו בשל אי כשירות לשירות קרבי ,I tried to get him transferred out of the company  as being unfit for combat ,I tried to transfer him from this company due to ineligibility for combat service,62
14,-סמל מרפי כאן אדוני ,Sergeant Murphy's here sir ,- Sergeant Murphy here sir,96
15,מה דעתך לעבור לנקודה המערבית ,- How would you like to go to West Point ,How about moving to the western point,61
16,-הנקודה המערבית ,- West Point ,- The western point,74
17,הוא מתכוון לכך ,He means it ,He means it,100
18,לעולם לא תמצא הפוגה טובה מזו ,You'll never find a better break than this ,You will never find a better respite than this,75
19,זה נכון החלטתי להישאר בצבא אבל ,Sir it's true I've decided to stay in the Army but  ,It's true I decided to stay in the army but,92
20,הנקודה המערבית ,- West Point ,The western point,74
21,לא סיימתי אפילו את בית הספר היסודי ,I didn't even finish grade school ,I did not even finish elementary school,69
22,הקורסים שלקחת והלימודים שאנחנו נותנים יספיקו בכדי שתסיים ,The courses you took  and the coaching we can give you will get you through ,The courses you have taken and the studies we give will be enough for you to finish,61
23,לאחר שנעבור דרך איזור קולמאר אנחנו נתחיל להזיז עניינים ,After we move through the Colmar area we'll get things rolling ,Once we pass through the Colmar area we will start moving things,68
24,בינתיים אתה תיקח את הפיקוד ,In the meantime you'll take a commissión ,In the meantime you will take command,79
25,אבל אדוני מה בקשר ,But sir how about  ,But sir what about,74
26,אתה כעת אדם בשירות הקונגרס ,You are now a gentleman by act of Congress ,You are now a person in the service of Congress,61
27,תתקלח תתגלח ,Take a bath shave  ,"Take a shower, shave",67
28,על כל מקרה תתקלח ותחזור אל החזית ,Well anyway take a bath and get back into the lines ,"In any case, take a shower and return to the front",62
29,תודה לך אדוני ,Thank you sir ,Thank you sir,100
30,ברכותיי ,Congratulations ,my congratulations,91
31,תודה לך הסרן ,Thank you Captain ,Thank you Captain,100
32,ככל שאנחנו מתקרבים לגבול הגרמני ככה יתחזקו יותר הגרמנים עצמם ,Yeah and the closer we get to the German border the tougherJerry's gonna be ,"The closer we get to the German border, the stronger the Germans themselves will become",66
33,אתה אומר שהם יכולים להתחזק ,You mean they can get tougher ,You say they can get stronger,69
34,אתם רואים מה שאני רואה ,You see what I see ,You see what I see,100
35,ובכן מה אתם יודעים!,Well what do ya know!,Well what do you know!,93
36,ברכותיי ,Congratulations ,my congratulations,91
37,"הגיע הזמן שתיקח את התפקיד ""אדוני"" ",It's time you took it sir ,"It's time for you to take the role ""Sir""",67
38,תוריד את הידיים הרכרוכיות שלך ממני ,Take your cotton-pickin' hands off me ,Take your softened hands off me,72
39,מעתה והלאה יראו פה קצת יותר כבוד לדרגי הסגן משנה ,From now on there'll be a little more respect shown second lieutenants ,"From now on, a little more respect for the ranks of deputy lieutenants will be seen here",71
40,כן המפקד ,Yes sir ,Yes sir,100
41,-ועוד משהו אני רוצה להודות לשניכם על כל מה שעשיתם בשבילי בשנתיים האחרונות ,And another thing I want to thank you two for all the bucking' you've been doing for me over the past two years ,-And something else I want to thank you both for all you have done for me in the last two years,67
42,-שכח מזה מרף ,Ah forget it Murph ,"- Forget about it, Merf",74
43,לשוכח מזה ,Forget it ,Forget about it,75
44,בדיוק בזמן שאני בעמדה שאני יכול להחזיר לכם ,Just when I'm in a position to repay you ,Just while I'm in a position I can give you back,68
45,אתה לוקח פיקוד על המחלקה סמל קריגן ,Thank you Sergeant Kerrigan ,You take command of Sergeant Kerrigan,78
46,אבל אני לא רוצה את הדרגה אני לא ראוי לה תן לאחד מהאחרים ,But I don't want the rank I don't deserve it Give it to one of the other guys ,But I do not want the rank I do not deserve her give to one of the others,87
47,לא שמעתי מישהו ששואל אותך חייל ,I didn't hear anyone ask you soldier ,"I did not hear anyone ask you, soldier",90
48,סמל קריגן ,Sergeant Kerrigan ,Sergeant Kerrigan,100
49,"על מה אתה צוחק רב""ט ",What are you laughing about Corporal ,What are you laughing at Corporal,87
50,-כן אדוני ,Yes sir ,-Yes sir,100
51,אני מרפי ,I'm Murphy ,I'm Murphy,100
52,הם תדרכו אותך במפקדה ,They brief you back at headquarters ,They will brief you at headquarters,86
53,-בצורה כללית ,Just generally ,-In general,67
54,עמדת התצפית של הגרמנים שכל הזמן חוסמת אותנו ממוקמת ליד הגשר הזה כשמונה קילומטרים מפה ,That German observation post that's breaking our back  seems to be located along this ridge about five miles up ,The German observation post that constantly blocks us is located near this bridge about eight kilometers away,62
55,אוקי רבותי מכאן ושמאלה אתם עולים על הטנק הראשון ,All right you men from here on down get on the first tank ,Ok gentlemen from here and left you get on the first tank,74
56,יד בבקשה ,Your hand please ,Hand please,81
57,"אחריך רב""ט וולנטינו ",Be my guest Corporal Valentino ,After you is Corporal Valentino,72
58,- רוב תודות סמל קריגן ,Thank you Sergeant Kerrigan ,Most thanks to Sergeant Kerrigan,85
59,זו הדרך לטייל עם מכונה ששווייה מאות אלפים ואתם נוהגים בה ,This is the way to travel with a hundred thousand dollars worth of machinery under you ,This is the way to travel with a machine worth hundreds of thousands and you drive it,85
60,"אם אנחנו ניתקל בטנקי ""טייגר"" גרמניים אתה לא תחשוב כך ",If we run into German Tigers you won't think so ,"If we come across German ""Tiger"" tanks you will not think so",72
61,' עובי השיריון הוא רק 10 סנט,This thing's only got about four inches of armor ,'The thickness of the armor is only 10 cents,62
62,תגיד מה לדעתך העובי של החולצה הזו ,Say how thick do you think this G I Shirt is ,Tell me what you think the thickness of this shirt is,62
63,סמל קריגן אמור לאנשיך לרדת ,Sergeant Kerrigan have the men dismount ,Sergeant Kerrigan is supposed to get your men down,65
64,וולנטינו תוציא מכאן את האנשים ,Valentino get those men out of here!,Valentino will get the people out of here,76
65,אתה רואה מה הקידום עשה לך חתיכת בר מזל ,See what promotion does to you You lucky son of a gun ,You see what promotion has made you a lucky piece,73
66,נראה שמישהו החליט לשלוח לך כרטיס חזרה הביתה ,Looks like somebody just handed you a ticket home ,Looks like someone decided to send you a ticket back home,74
67,מי בכלל רוצה לחזור ,Who wants to go home ,Who even wants to go back,67
68,אני בדיוק התרגלתי לדרגה ,And I was getting used to the rank ,I just got used to the rank,69
69,מימין לעצים!,Just to the right of those trees!,Right to the trees!,72
70,מרפי זה סרן בלאק ,Murphy Lieutenant Black ,Murphy is Captain Black,70
71,הבאתי אותו כדי שיעזור לך ,I brought him down to help you out ,I brought it to help you,83
72,אתה תיקח פיקוד על הפלוגה ,How are you You're gonna take over the company ,You will take command of the company,61
73,מה עם סרן מארקס אדוני ,Captain Marks sir ,What about Captain Marx sir,68
74,אנחנו נכנסים לתוך איזור קולמאר בצורה מיידית ,We're moving into the Colmar area immediately ,We enter the Colmar area immediately,74
75,מטרת הגדוד נמצאת באיזור המיוער הזה בפאתי העיר הולשוויר ,The battalion objective is this wooded area  on the outskirts of Holtzwihr ,The battalion's target is in this wooded area on the outskirts of Holshire,82
76,תצפה לכך שהם ישתמשו בכל מה שיש להם עליך אבל יש לכבוש אותה בכל מחיר ,You can expect them to throw everything they've got at you but it's got to be taken at all costs ,Expect them to use whatever they have on you but it must be conquered at all costs,66
77,כשהעיר תחלש לא יהיה שום דבר שיפריד בינינו לגבול הגרמני ,When this city's reduced there's nothing between us and the German border ,When the city weakens there will be nothing to separate us from the German border,69
78,פלוגת אייבל תאגף מימין פלוגה צ'ארלי מצד שמאל ,Able Company will be on your right flank Charlie on your left ,Abel Company flanked Charlie Company on the right,65
79,כן המפקד ,Yes sir ,Yes sir,100
80,-תודה לך המפקד ,Thank you sir ,-Thank you sir,100
81,אלוף משנה האו ,Colonel Howe ,Colonel Howe,100
82,אדוני אנחנו במיקום אך לא הצלחתי ליצור קשר עם הפלוגות המאגפות ,Sir we're on our objective but I haven't been able to contact the companies on either flank ,Sir we're in the location but I could not contact the flanking companies,70
83,הארטילריה עיקבה אותם זמנית ,Artillery's delayed them temporarily ,The artillery followed them temporarily,80
84,-לא אתה תתקוף בעוד כ-10 דקות ,No you'll attack in ten minutes ,- You will not attack in about 10 minutes,71
85,-כן המפקד ,Yes sir ,-Yes sir,100
86,כן המפקד ,Yes sir ,Yes sir,100
87,כדאי לנו להתחפר מרפי ,Should we dig in ,We should dig Murphy,78
88,-מאוחר מדי בשביל זה ,Too late for that now ,- Too late for that,89
89,לא נוכל להישאר פה עם שלושים אנשים ,We'll never be able to stay here with 30 men ,We can not stay here with thirty people,63
90,'תחזרו אחורה עם פלוגה א ,"Pull back and tie in with ""A"" Company ",'Go back with Company A.,70
91,-מה בקשר אליך ,What about you ,-What about you,100
92,כדאי שאתחיל לעשות זאת ,Should we dig in ,I should start doing that,63
93,אתם שניכם צאו מכאן ,You two get out of here ,You two came out of here,89
