,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,היא אוהבת אותך,She loves you,she loves You,100
1,גם אני אוהב אותך,I love you too,I love you too,100
2,שלום וינסנט,Hi Vincent,Hello Vincent,78
3,אני זוכרת אותך,I remember you,I remember you,100
4,כן מהיכן,- From where,Yes from where,83
5,-מהפעם האחרונה שהיינו יחד במסיבה,- The last party we were at together,-The last time we were together at a party,91
6,היית במועדון,- Did you come to the club,You were in the club,68
7,-לא זה היה בחתונה,- No it was a wedding,-Thery was at a wedding,78
8,הייתי בת שמונה אתה היית בן חמש עשרה,I was eight and you were 15,I was eight years old you were fifteen,62
9,היו לי אז הרבה חברות,I had many girlfriends when I was 15,I had a lot of girlfriends at the time,62
10,איפה מרי,Where's Mary,Where is Mary,80
11,שם תפילה) סליחה הוד מעלתך,Excuse me Your Excellency,Prayer Name) Sorry Hood Your Excellency,60
12,עוד לא נישקת אותי,You haven't kissed me hello yet,You haven't kissed me yet,89
13,קרובים תמיד מתנשקים,Relatives always kiss,Relatives always kiss,100
14,-אני דודניתך,- I'm your little cousin,-It your cousin,78
15,מי זה אבא שלך,- Who's your father,Who is your dad,75
16,-אתן לך רמז,- I'll give you a hint,-You have a hint,74
17,הוא איטלקי,He's Italian,Is Italian,73
18,מרי  מרי אנו מחכים לך,Mary we've been waiting for you,Mary Mary We are waiting for you,83
19,תזכרי להנמיך את הקול טוב,Remember to keep your voice low,Remember to lower the good voice,70
20,וחייכי,And smile,And the smiling,75
21,אל תשכחי לחייך,Don't forget to smile,Don't forget to smile,100
22,"יו""ר קרן ויטו קורליאונה:",The honorary chairman of the Vito Corleone Foundation:,Chairman of the Vito Corleone Foundation:,86
23,בתי מרי קורליאונה,My daughter Mary Corleone,Mary Corleone houses,71
24,תודה,Thanks,Thanks,100
25,הארכיבישוף גילדיי אלה מאה מיליון דולר לעניי סיציליה בשם ויטו קורליאונה,Archbishop Gilday here is 100 million dollars for the poor of Sicily in the name of Vito Corleone,Archbishop Billie these $ 100 million in Sicily's case called Vito Corleone,61
26,מייקל עשית שירות נפלא לסיציליה,Michael  You've done a wonderful thing for Sicily,Michael did a wonderful service to Sicily,67
27,נקווה שהכסף יגיע לאנשים שזקוקים לו,Let's hope that the money gets to the people who need it,Let's hope the money will reach people who need it,74
28,תודה רבה,Thanks,Thank you,67
29,ויש לי משהו מיוחד למארחנו ולסנדק שלנו,I have something special for our godfather,And I have something special for our hostess and Godfather,84
30,זה השיר החביב עליו מייקל לאן אתה הולך,Michael where are you going,This is his favorite Michael song where you are going,68
31,זה השיר החביב עליך,"Your favourite song: ""Salsiccia's Own""",This is your favorite song,66
32,אני הולך למטבח לשמוע תקליטים של טוני בנט,I'm off to the kitchen to hear some Tony Bennett records,I'm going to the kitchen to hear Tony Bennett records,86
33,"זה השיר החביב עליך ""סלזיצ'יה""","Your favourite song: ""Salsiccia's Own""","This is your favorite song ""Salzicia""",80
34,אני הולך לאכול כריך סלזיצ'יה,I'm having a salsiccia sandwich,I'm going to eat Salzicia sandwich,80
35,אבל אחזור אחר כך,I'll be back,But I will come back,75
36,שלום קיי,Hello Kay,Hello kay,100
37,רק קצת יקר לא,But a little expensive wouldn't you say,Just a little expensive not,64
38,-לא תודה,- No thank you,-No thanks,76
39,עבר הרבה זמן לא,- It's been a long time hasn't it,Had been over a long time not,70
40,שמונה שנים,- Eight years,Eight years,100
41,הבן שלך רוצה לדבר איתך על משהו,Your son has something he wants to talk to you about,Your son wants to talk to you about something,93
42,באתי למענו,I came here for him,I have come for him,84
43,מה רע בעריכת דין,- What's wrong with being a lawyer,What's wrong with lawyer,86
44,-הוא רוצה להקדיש את חייו למוזיקה,- He wants his life to be in music,-He wants to devote his life to music,82
45,מוזיקה זה דבר נפלא אבל הוא צריך לסיים מה שהתחיל,Music is great I love music But he should finish what he started,Music is a wonderful thing but he has to finish what he started,63
46,כזמר מקצועי,- Professional singer,As a professional singer,88
47,מה יקרה אם תיכשל,What happens if you fail,What will happen if you fail,88
48,לא אכשל,- I won't fail,I will not fail,74
49,תואר במשפטים זה ביטוח לעתיד,A law degree is like taking out insurance,Degree in law is insurance for the future,61
50,אחרי זה תוכל למשל לעבוד איתי,- After that you can work for me,"After that you can, for example, work with me",82
51,יש לי זיכרונות רעים,I have bad memories,I have bad memories,100
52,לכל משפחה יש זיכרונות רעים,Every family has bad memories,Each family has bad memories,88
53,תמיד אהיה בנך אבל לעולם לא אהיה מעורב בעסקיך,I'll always be your son but won't have anything to do with your business,I will always be your son but will never be involved in your business,64
54,לא,No,No,100
55,"את זה הוא ירש ממך את ה""לא""","Well that he got from you That ""no""","He inherited this from you the ""no""",61
56,יכולת לעזור לי לשכנע אותו קיי,- You could've helped me convince him,Ability to help me convince him Kay,63
57,במה,Of what,in what,71
58,הוא זורק את החיים שלו,He throws his life away,He throws his life,88
59,זו גדולה,This is greatness,This is a big,60
60,עכשיו כשאתה כל כך מכובד אתה מסוכן יותר מתמיד,Now that you're so respectable you're more dangerous than ever,Now that you are so respectful you are more dangerous than ever,85
61,העדפתי אותך כשהיית סתם מאפיונר פשוט,I preferred you when you were just a common Mafia hood,I preferred you when you were just a simple mobster,72
62,בסדר,OK,OK,100
63,-בסדר,OK,-OK,100
64,טוני יודע שהרגת את פרדו,Tony knows that you killed Fredo,Tony knows you killed Fredo,92
65,למה באת הנה,- What did you come here for,Why did you come here,85
66,-באתי להגן על בני,- To protect my son,- -I brought to protect my son,77
67,לא באתי לראות אותך מתחבא מאחורי הכנסייה שלך,Not to see you disguised by your church,I didn't come to see you hiding behind your church,65
68,זה היה טקס מביש,That was a shameful ceremony,It was a shameful ceremony,85
69,כל חיי הגנתי על משפחתי!,I spent my life protecting my family!,All my life is my family!,63
70,היגיון,Reason,Reason,100
