,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,שלום רוזליה ,Good-bye Rosalia ,Hello Rosalia,69
1,ערב טוב הברונית ,Good evening Baroness ,Good evening Baroness,100
2,ביקשת מסיסינה להישאר בבית ושתארח לך חברה ,Did you ask Sisina to stay home and keep you company ,You asked Messina to stay home and have a friend host you,70
3,אבל האידיוט אומר שהיא עשתה איזה נדר ,But the idiot says she's made some kind of vow ,But the idiot says she made some vow,88
4,-קטינים מתחת לגיל 16 לא יכולים להיכנס ,- Minors under 16 can't get in anyway ,-Minors under the age of 16 can not enter,69
5,-תשמרי על עצמך בסדר ,- Take care of yourself okay ,-Keep yourself okay,68
6,-כן יקירי ,- Yes dear ,-Yes darling,74
7,לילה טוב ,Good night ,Good night,100
8,תבלה בנעימים ,And have a good time ,Have a good time,89
9,אני בא ,I'm coming ,I'm coming,100
10,בוא נלך פפה!,Let's go Fefè!,Let's go Papa!,64
11,הסיגריות שלי ,My cigarettes ,My cigarettes,100
12,זה צריך לקרות כאן ,It has to happen here ,That should happen here,64
13,לא בחדר שלנו ,Not in our room ,Not in our room,100
14,היא לא תהיה מסוגלת לכך ,She wouldn't be capable of that ,She will not be able to do that,61
15,השחקנית נראית טוב אבל אני יכול להגיד שאין לה נשמה ,A great-looking specimen but I can tell she has no soul ,The actress looks good but I can say she has no soul,69
16,התמונות המתועבות הועלו באוב על ידי מכתב אנונימי שייסר אותו ,The odious images conjured up by that anonymous letter tormented him ,The abominable images were magically uploaded by an anonymous letter that tormented him,70
17,בהיסוס רב הוא נכנע לדחף לרוץ הביתה ולראות בעצמו ,With great reluctance he gave in to the impulse to run home and see for himself ,With great hesitation he succumbed to the urge to run home and see for himself,69
18,למרות שהרגיש שזה יעליב את אהובתו חשד שכירסם השתלט על נפשו המיוסרת ,Though he felt it too insulting to his beloved life companion a gnawing suspicion had taken hold of his tortured mind ,Although he felt it would offend his beloved suspicion that a gnawer had taken over his tormented soul,65
19,צעדיו המהוססים הוביל אותו בשביל הגורלי לביתו שם הכל נראה רגיל רגוע ושליו ,His hesitant and uncertain steps led him along the fateful path to his home where all seemed normal tranquil and peaceful ,His hesitant steps led him down the fateful path to his home where everything seemed normal calm and peaceful,81
20,מה אם הוא כבר בפנים ,What if he's already inside ,What if he's already inside,100
21,הנחשים האלה!,Those snakes!,Those snakes!,100
22,שומו שמים!,Good heavens!,Heaven forbid!,72
23,לאן היא הולכת ,Where's she going ,Where is she going,97
24,ולמה יש לה מזוודה ,And why does she have a suitcase ,And why she has a suitcase,86
25,הרכבת של 9: 43!,The 9:43 train!,The train of 9:43!,90
26,האקדח!,The gun!,The gun!,100
27,שתקולל!,Curse them!,Cursed!,62
28,לתחנה!,To the station!,To the station!,100
29,אוכל לתפוס אותם עם מזוודות בתחנה ,I could catch them with suitcases at the station ,I can catch them with luggage at the station,70
30,זה יכול להיחשב ללתפוס אותם בשעת מעשה ,That could count as catching them in the act ,It can be considered to catch them in the act,65
31,חייב!,It has to!,have to!,62
32,הוא מצא את ביתו ריק הקן הנטוש ,He'd found the house empty the nest deserted ,He found his home empty of the abandoned nest,72
33,מה שהוביל לדחף טבעי לנקמה הוא רץ כמו מטורף לכיוון התחנה מהר יותר ויותר עוד ועוד!,Overtaken by a natural impulse for revenge he ran like a madman toward the station faster and faster on and on!,What led to a natural urge for revenge is running like crazy towards the station faster and faster and faster!,68
34,בכדי להרוג  אולי ,To kill  perhaps ,To kill maybe,64
35,אבל אולי גם מתוך תקווה נואשת לתפוס את המאהב של אשתו ולבקש ממנו לעזוב ,But perhaps also in desperate hope of catching his unfaithful spouse and stopping her from leaving ,But perhaps also out of desperate hope to catch his wife's lover and ask him to leave,70
36,מי יודע ,Who knows ,who knows,100
37,אבל כשראה אותם שם ביחד אותה ואת אהובה  הרכבת של 09:,But when he saw them there together her and her lover  The 9:43 train ,But when he saw them there together she and her beloved train of 09:,83
38,למחרת שקט רגוע וישנוני השתלט על אגרמונטה כאילו כלום לא קרה ,The next day a sleepy calm reigned in Agramonte as if nothing had happened ,The next day a calm and sleepy silence took over Agramonte as if nothing had happened,86
39,הנואפים עירערו חלק מתוכנית שלי ,The adulterers' elopement had unhinged part of my plan ,The adulterers undermined part of my plan,79
40,"""הוא שגרם למותם של אשתו בת או אחות על גילוי שלה ביחסי בשרים לא לגיטימיים ובלהט התשוקה נפגע כבודו 'וכו""","""He who causes the death of spouse daughter or sister upon discovering her in illegitimate carnal relations and in the heat of passion caused by the offense to his honor etc ""","""He who caused the death of his wife a daughter or a sister for her discovery in an illegitimate fleshly relationship and in the heat of desire his honor was harmed, etc.""",72
41,החוק היה ברור בצורה יוצאת דופן בעניין זה ,The law was exceptionally clear on this matter ,The law was extraordinarily clear in this matter,81
42,"""להט התשוקה"" שווה ל - ""לתפוס אותם על חם"" פלוס ""פגיעה בכבוד ""","""Heat of passion"" equals ""catching them in the act"" plus ""offended honor"" ","The ""passion of passion"" is equal to ""catching them hot"" plus ""insulting""",73
43,לכן לאחר שנכשלתי בלתפוס אותם בשעת מעשה הייתי צריך להניח להם לפגוע בכבודי ,Therefore having failed to catch them in the act ,So after I failed to catch them in the act I had to let them hurt my dignity,65
44,ואז נזכרתי בכמה טריקים שלמדתי בצבא ,I then remembered a few tricks I'd learned in the military ,Then I remembered some tricks I had learned in the military,91
45,למה ,Why ,Why,100
46,למה נטשת אותי ,Why did you abandon me ,Why did you leave me?,67
47,"ד""ר טלמון היה השיחה של העיר ",Dr Talamone was the biggest gossip in town ,Dr. Talmon was the talk of the town,68
48,דעת הקהל בסיפור שלי הייתה בירידה גדולה ,Public opinion held my stock in a definite decline ,Public opinion in my story was in great decline,74
49,החברים שלי מהמועדון החברתי תחילה אימצו גישה של חמלה ,My friends from the social club at first adopted an attitude of pained and vivid compassion ,My friends from the social club first adopted an attitude of compassion,88
50,הוא נעל את עצמו שם מאז אותו יום טראגי ,He's locked himself in there since that tragic day ,He has locked himself in there since that tragic day,94
51,הוא לא רואה אף אחד או אוכל משהו ,He won't see anyone or eat anything ,He does not see anyone or eat anything,79
52,הבן המסכן שלי ,My poor son ,My poor son,100
53,אבל לא לאחר מעשה ,But not after the fact ,But not after the fact,100
54,לא בדם קר ,Not in cold blood ,Not in cold blood,100
55,הוא לא יכל לרדוף אחרי הנואפים דלוק בשנאה ,He couldn't give chase to the adulterers inflamed with hatred ,He could not pursue the adulterers with hatred,71
56,לא רבותי בבית המשפט ,No gentlemen of the court ,Not gentlemen in court,85
57,הוא שכב שם במצב של יאוש וטמטום שהקהו את חושיו ,He lay there in a state of dumb despondency that numbed his senses ,He lay there in a state of despair and stupidity that dulled his senses,73
58,פפה תאכל משהו בשביל אמא שלך ,Fefè eat something for your mama ,Papa will eat something for your mother,74
59,תעזבי אותי ,Leave me alone ,Leave me alone,100
60,בינתיים השמועות פשטו בעיר כמו דליפת נפט ,Meanwhile rumors spread through town like an oil spill ,"Meanwhile, rumors spread in the city like an oil leak",72
61,כל מיני דברים נאמרו שניתן לסכם אותם במילה אחת:,All sorts of things were said the substance of which could be summed up a single word:,All sorts of things have been said that can be summed up in one word:,64
62,עכשיו אנחנו רואים את התוצאות של הסרט המבייש הזה והמיסטיפיקציה הלא ראויה של האמנות שהתהדרה ורוממה חטאים הוללים וחוסר מוסריות ,Now we see the results of such shameless pictures unworthy mystifications of art that flaunt and exalt sin debauchery and immorality ,Now we see the consequences of this shameful film and the inappropriate mystification of the art that boasted and exalted glorious sins and immorality,66
63,זוהי לאמיתו של דבר מבחינה היסטורית גם כאן בדרום שבו אני שמח לבקר בפעם הראשונה הרגע להתמודד עם בעיה עתיקת יומין של האמנציפציה של הנשים כמו שזה עומת ונפתר למשל ,It's a point of fact that historically even here in the south which I'm pleased to visit for the first time the moment's come to face the age-old problem of women's emancipation as it's been confronted and solved for example ,This is in fact historically also here in the south where I am happy to visit for the first time the moment to deal with an age-old problem of the emancipation of women as it is confronted and solved for example,80
64,על ידי האחים סיני שלנו ,by our Chinese brothers ,By our Chinese brothers,100
65,לכן אני מזמין אתכם להביע את דעתכם הדמוקרטית על עובדות אלה ,Therefore I invite you to express your democratic opinion on these facts ,I therefore invite you to express your democratic opinion on these facts,100
66,במילים אחרות מהו הדין הראוי לגברת צ'פאלו ,In other words what is the calm objective judgment that Mrs Cefalù deserves ,In other words what is the proper law for Mrs. Caffalo,65
67,זונה!,Whore!,whore!,100
68,לבסוף החלו להגיע המכתבים האנונימיים ,Finally the anonymous letters began ,Finally the anonymous letters began to arrive,88
69,באגרמונטה המכתב האנונימי הוא מלאכת מחשבת ,In Agramonte the anonymous letter is a prized handicraft ,In Agramonte the anonymous letter is a work of thought,71
70,אנחנו מתחילים להתאמן כמו ילדים על דפים שנתלשו מחברות שסיימו דגימות מזויפות על ידי מומחיות של מבוגרים ,We start practicing as children on sheets torn from notebooks graduating to polished specimens forged by expert adult hands ,We start practicing like kids on pages ripped from companies that have finished fake samples by adult expertise,61
71,לא רק אני חטפתי קלון אלא כל בית צ'פאלו:,Not only had I been dishonored but the entire Cefalù household:,Not only did I get disgraced but the whole Chapalo House:,65
72,גם הדורות הבאים קשורים בדרך כלשהי לצ'פאלו ראו את עצם קיומם בסכנה ,Even future generations in any way related to the Cefalù name saw their very existence threatened ,Subsequent generations are also in some way connected to Cephalo and saw their very existence in danger,63
73,בקיצור כולם  ללא יוצא מן הכלל כולל המשרתים ,In short everyone was brought into it without exception including the servants ,In short everyone without exception including the servants,85
74,אבל בשבילי המכתבים היו שווים את משקלם בזהב ,But for me those letters were worth their weight in gold ,But for me the letters were worth their weight in gold,95
75,טוב ,Good ,are good,67
76,"""אנחנו עומדים מאחוריך ""","""We stand behind you"" ","""We stand behind you""",100
77,"""מול ובניו מתחרטים  ""","""Mulè and Sons regrets  ""","""Mol and his sons regret""",84
78,אני אשיב לו שהוא פחדן!,I'll let him know he's a coward!,I'll tell him he's a coward!,76
79,פחדן!,Coward!,coward!,100
80,- תירגע ,- Calm down ,- cool down,78
81,אף אחד לא רוצה את אחותו עכשיו!,No one will want his sister now!,No one wants his sister now!,90
82,הוא קלון על כולנו!,He's dishonored us all!,He is a disgrace to us all!,71
83,פחדן!,Coward!,coward!,100
84,הבן שלי!,My son!,My Son!,100
85,-רוסאריו עזב אותך ,- Rosario left you ,- Rosario left you,100
86,-כן הוא עזב אותי ,- Yes he left me ,"- Yes, he left me",100
87,הוא סיפר לך באופן אישי ,Did he tell you in person ,He told you in person,83
88,לא הוא שלח לי את המכתב הזה ,No he sent this letter ,No he sent me this letter,94
89,תקרא אותו ,Read it ,Read it,100
90,אני מצטער אגנס ,I'm sorry Agnesina ,I'm sorry Agnes,91
91,אני באמת מצטער ,I'm really sorry ,I am really sorry,85
92,אתה בעל נבגד וגאה בזה!,You're a cuckold and proud of it!,You are a betrayed husband and proud of it!,65
93,נמוך מאי פעם ,Lower ever lower ,Lower than ever,71
94,אשקע בבוץ עד הצוואר ,Let's sink into the mud up to our necks ,I will sink in the mud up to the neck,68
95,כולם התרחקו ממנו בגלוי כי הוא נתפס בחרפה נתעבת ביותר ,Everyone shunned him openly because he'd been branded by the most vile disgrace possible ,Everyone turned away from him openly because he was caught in a most despicable disgrace,62
96,אני מצורע ,I was a leper ,I'm a leper,83
97,שמעתם את החדשות האחרונות בחזית של הנבגד!,Hear the latest news on the cuckold front!,You heard the latest news on the front of the traitor!,70
98,כבוד שלי דון פרדיננדו ,My respects Don Ferdinando ,My Honor Don Ferdinando,69
99,מעניין ,Interesting ,interesting,100
100,עד אז אף אחד לא טרח לספר לי איפה לעזאזל 2 הנמלטים ,Up until then no one had bothered telling me where the hell the two runaways had holed up ,Until then no one bothered to tell me where the hell the 2 fugitives were,72
101,וזה היה די מעצבן כי אני הצד הנפגע לא יכולתי לצאת בגלוי בכדי להשיג את המידע הזה ,And this was rather annoying because I the wounded party couldn't go about openly gathering information ,And it was quite annoying because I the injured party could not go out openly to obtain this information,70
102,הייתי אמור לצוץ לפתע ולהיעלם ,I was supposed to just suddenly up and disappear ,I was supposed to suddenly pop up and disappear,93
103,דון צ'יצ'ו מטארה עם חוג ידידיו המסתוריים אולי יוכל לעזור לי אבל היוזמה צריכה בבירור לבוא ממנו ,Don Ciccio Matara with his circle of mysterious friends might be able to help me but the initiative clearly had to come from him ,Don Chicho Matara with his mysterious circle of friends may be able to help me but the initiative should clearly come from him,90
104,למען האמת באותו יום היתה לי הרגשה שאולי הוא מייחל לזה ,To be honest that day I got the feeling he might be leaning in that direction ,To be honest that day I had a feeling he might be longing for it,75
105,אבא ואמא היקרים היום עשיתי את הבחינה בלטינית והלך לי די טוב ,Dear Papa and Mama today I took my Latin exam and it went quite well ,Dear Dad and Mom Today I did the Latin exam and it went pretty well for me,75
106,- זה אומר,Read it ,- It means,67
107,מתילדה הצילו!,Matilde!,Matilda saved!,70
108,קאלוג'רו!,Calogero!,Calugero!,88
109,כרמלה!,Carmela!,Carmela!,100
110,זה קאלוג'רו!,It's Calogero!,This is Calogero!,83
111,גאטנו!,Gaetano!,Gatno!,83
112,מטילדה!,Matilde!,Matilda!,86
113,תתקשרו לרופא מהר!,Call the doctor quick!,Call a doctor fast!,67
114,למה ,Why ,Why,100
115,מהר כוס מים!,Quick a glass of water!,Quick glass of water!,95
116,-מה זה ,- What is it ,-What is,82
117,- קרה משהו נורא ,- Something terrible's happened ,- Something terrible happened,96
118,פרדיננדו אהובי חברה סיפרה לי מה קרה לך ,Ferdinando my love a friend told me what happened to you ,My beloved friend Ferdinando told me what happened to you,88
119,אהובי הלוואי והייתי שם בכדי לחלוק את כל הכאב שלך אבל זה לא יכול להיות ,My love I wish I were there to share your every pain but it can't be ,My dear I wish I was there to share all your pain but it can not be,81
120,אולי אנחנו נענשים על חטאינו ,Perhaps we're being punished for our sin ,Maybe we are being punished for our sins,72
121,אולי זה סימן שהאהבה שלנו לעולם לא תבורך ,Perhaps this is a sign our love will never be blessed ,Maybe it's a sign that our love will never be blessed,83
122,שלך לתמיד ולא משנה מה יקרה  ,Forever yours no matter what happens  ,Yours forever no matter what happens,100
123,אנג'לה ,Angela ,Angela,100
124,איזו טרגדיה ,What a tragedy ,What a tragedy,100
125,הלב של המסכן פשוט קרס ,Poor guy's heart just gave out ,The poor man's heart just collapsed,65
126,אבל לא חייבים לקחת את זה קשה ,But you mustn't take it too hard ,But do not have to take it hard,70
127,כולם ידעו שדון קאלוג'רו היה חולה לב ,We all knew Don Calogero had a heart condition ,Everyone knew Don Calugero was heartbroken,61
128,עכשיו זה הזמן בשבילך לעשות את הצעד דון פפה ,Now it's time for you to make a move Don Fefè ,Now is the time for you to make the Don Papa move,77
129,המשפחה שלך הייתה מכובדת ,Your family was well respected ,Your family was respectable,84
130,העיירה כולה מחכה ,The entire town is waiting ,The whole town is waiting,75
131,אתה לא יכול,Couldn't you  ,You can not,70
132,- הבהרתי את עצמי ,Do I make myself clear ,- I clarified myself,70
133,קראנו לחברים מסוימים לפעולה ,We've called certain friends into action ,We called some friends to action,75
134,תן לי 24 שעות ,Give me 24 hours ,Give me 24 hours,100
135,אנחנו נברר היכן הם נמצאים ,We'll find out where they are ,We'll find out where they are,100
136,קבל אומץ ,Have courage ,Get courage,78
137,אתה הברון דון פרדיננדו צ'פאלו ,Are you Baron Don Ferdinando Cefalù ,You're Baron Don Ferdinando Cephalo,84
138,שמי אימקולטה פטאנה ,My name is Immacolata Patanè ,My name is Impulta Patana,85
139,אני אשתו ,I'm his wife ,I'm his wife,100
140,באתי כל הדרך מקטאניה בכדי לברר מה אתה מתכוון לעשות ,I came all the way from Catania to find out what you intend to do ,I came all the way from Catania to find out what you're going to do,91
141,אני באמת לא יודע  כן עכשיו עוררתי סערה ,I really don't  Yes now I'd been provoked ,I really do not know yes now I have caused a storm,64
142,דון צ'יצ'ו מטארה קיים את הבטחתו ,Don Ciccio Matara had kept his promise ,Don Chicho Matara kept his promise,89
143,-מה עשית ,- What have you done ,-What did you do,67
144,- שום דבר ,- Nothing ,- Nothing,100
145,אבל  מה עם הכבוד שלי ,But  what about mine ,But what about my honor,76
146,הברון צ'פאלו הרג את אשתו שנתפסה מסתתרת עם המאהב,BARON CEFALÙ KILLS WIFE CAUGHT HIDING OUT WITH LOVER,Baron Cappello killed his wife who was caught hiding with the lover,71
147,בפינה הציורית הזו של סיציליה רבים מתו בשם הכבוד ,In this picturesque corner of Sicily many have died in the name of honor ,In this picturesque corner of Sicily many died in the name of honor,96
148,רוזליה המסכנה לא הגיע לה ,Poor Rosalia you didn't deserve it ,Poor Rosalia did not deserve it,83
149,אבל אני יודע שהיא נחה בשלום עם חלומותיה הקטנים והתמימים ,But I know you rest in peace with your naïve little dreams ,"But I know she rests in peace with her small, innocent dreams",63
150,אני באמת אוהב אותך בדרכי ,I really did love you in my own way ,I really love you my way,81
151,אבל היית יותר מדי ,But you were too much ,But you were too much,100
152,"בטח תשאלי ""כמה אתה אוהב אותי ""","You would ask ""How much do you love me ""","You'll probably ask ""how much do you love me""",85
153,היית רעבה לאהבה רוזליה המסכנה שלי ,You were hungry for love my poor Rosalia ,You were hungry for love my poor Rosalia,100
154,יותר מדי רעבה ,Too hungry ,Too hungry,100
155,הפרקליט דה מרצי היה מבריק נלהב וגם סרקסטי ,The attorney De Marzi was brilliant impassioned and sarcastic ,Advocate de Mertzi was brilliant and passionate and also sarcastic,68
156,זז ונרגש ,Moving and moved ,Moving and excited,76
157,הוא שיחק על סולם שלם של רגשות בדייקנות בטוחה ,He played the entire scale of emotions with confident precision ,He played on a whole scale of emotions with sure accuracy,62
