,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-פרננדו חכה!,- Fernando wait!,-Franando wait!,92
1,צא מפה!,Get out!,Get out of here!,64
2,לעזאזל איתך!,Damn you!,Damn with you!,76
3,מה את חושבת שהוא חמוד,You think he's cute,What do you think is cute,77
4,ראיתי אותו מעביר את ידו על התחת שלך,I saw him putting his hand all over your ass,I saw him pass his hand on your ass,78
5,אחותי הקטנה בשירותים,My kid sister in a toilet,My little sister in the bathroom,67
6,זה לא עניינך,- It's none of your business,that is none of your business,87
7,אתה לא יכול לומר לי מה לעשות!,- You can't tell me what to do! - I am telling you!,You can't tell me what to do!,77
8,בואי הנה,Come here,come here,100
9,אני רוצה לראות,I want to see it,I want to see,90
10,אני רוצה לראות זאת עכשיו!,- I want to see it now! - Don't push me!,I would like to see it now!,63
11,-יש לך חוצפה טוני!,- You got some nerve Tony!,-You have a tony insolence!,67
12,אתה חושב שאתה יכול לבוא לפה כעת ולהגיד לי מה לעשות,- You think you can tell me what to do - Get out,You think you can come here and tell me what to do,77
13,-תצאי אתה לא יכול לומר לי מה לעשות,You can't tell me what to do,-The you can't tell me what to do,93
14,אני לא התינוקת שלך יותר,I'm not a baby anymore,I'm not your baby anymore,85
15,אעשה מה שארצה לעשות אראה את מי שארצה לראות,I'll do what I want to do see whoever I want to see,I will do what I want to do will see those who want to see,77
16,ואם ארצה לזיין אותם אז אזיין אותם!,And if I want to fuck them then I'll fuck them!,And if I want to fuck them then I fuck them!,97
17,מה לעזאזל אתה רוצה,What the fuck you want,What the hell do you want,77
18,אתה רוצה משהו,You want something,you want something,100
19,לא אל תיגע בי,Don't touch me,Don't Touch me,100
20,לא -אנחנו חייבים לצאת מפה,- We've got to get out of here,No -we must get out of here,67
21,אני לא רוצה לצאת לשם,I don't want to go out there,I don't want to go out there,100
22,"עוד ערב גדול כאן ב""באבילון"" נכון",Another great night here at the Babylon Okay,"Another big evening here in ""Billon"" is true",60
23,זה קוקאין בחזייה שלך או שאת פשוט שמחה לראות אותי,That coke in your bra or are you just glad to see me,It's a cocaine in your bra or you're just happy to see me,75
24,קצת תקווה אני בטוח כן,A little bit of hope I'm sure yes,A little hope i am sure yes,83
25,אני במצב רוח טוב היום,I'm in a good mood,I'm in a good mood today,86
26,הייתי קצת מדוכא שקמתי הבוקר,I was depressed when I got up this morning,I was a little depressed I was weighing this morning,74
27,היה לי חלום יבש אבל טוב לי יותר עכשיו,I had a dry dream but I'm better now,I had a dry dream but better for me now,91
28,"אני עושה את ""השמן והרזה"" גם בספרדית",I do Laurel and Hardy in Spanish too,"I do the ""oil and the slim"" in Spanish too",68
29,זה גובה התרבות אני מבטיח לכם,That's the height of culture I assure you,This is the height of culture I promise you,69
30,אבל הקובני האהוב עלי אי פעם הוא ריקי ריקרדו,But my favorite Cuban of all time has to be Ricky Ricardo,But my favorite Cuban ever is Ricky Ricardo,74
31,מר באבאלו בעצמו,Mr Babalu himself,Mr. Babalo himself,94
32,היתה לו את אותה בעיה במשך 10 שנים,He had the same problem for 10 years,He had the same problem for 10 years,100
33,הוא אחיך,He's your brother,Is your brother,88
34,הוא אוהב אותך,He loves you,he loves you,100
35,לכן הוא עשה את זה,That's why he did it All right,That's why he made it,67
36,בסדר איכפת לו ממך,He cares about you,Ok to care about you,79
37,עבורו את עדיין אחותו הקטנה,- To him you're still his little sister  - Right!,For him his little sister,62
38,הוא עדיין מתייחס אלי כאילו שאני תינוקת,He still treats me like I'm a baby,He still refers to me as if I am a baby,66
39,אני בת 20 עכשיו,I'm 20 years old now,I am 20 years old now,88
40,אני לא התינוקת של אף אחד,- I'm not anybody's baby,I am not the baby's baby,70
41,שימי את עצמך בנעליו בסדר,Put yourself in his place okay,Put yourself in his shoes fine,63
42,כרגע את במקרה הדבר הכי טוב בחייו,Right now you happen to be the best thing in his life,Currently you are the best thing in his life,72
43,הדבר היחיד שהוא טוב שהוא טהור,The only thing that's any good that's pure,The only thing that is good that is pure,83
44,כמובן שהוא לא רוצה שתתערבבי עם האנשים האלה שתגדלי להיות כמוהו,Of course he doesn't want you mixing with those people growing up to be like him,Of course he doesn't want you to get involved with these people you grow up to be like him,81
45,יש לו קטע אבהי עבורך,He has this father thing for you,He has a paternal section for you,65
46,הוא מרגיש שהוא חייב להגן עליך,Feels like he has to protect you,He feels he must protect you,77
47,להגן עלי נגד מה,Protect me against what,Protect me against what,100
48,נגד בחורים כמו האידיוט הזה שרקדת איתו הערב,Against guys like that asshole you were dancing with tonight,Against guys like this idiot you danced with tonight,75
49,אני מחבבת את פרננדו,I like Fernando,I like Fernando,100
50,הוא בחור מצחיק והוא נחמד,He's a fun guy and he's nice,Is a funny guy and he's nice,86
51,הוא יודע איך להתייחס לאישה,- He knows how to treat a woman,He knows how to treat a woman,100
52,בסדר הוא יודע איך להתייחס לאישה,- He knows how to treat a woman,Ok he knows how to treat a woman,95
53,הייתם קהל גדול,You've been a great audience,You were a large audience,68
54,יש לי בונוס מיוחד עבורכם,I got a special treat for you,I have a special bonus for you,68
55,הנה בחור שמצאתי בג'ונגל,Here's a guy I found in the jungle,Here's a guy I found in the jungle,100
56,הוא מקראקס ונצואלה,From Caracas Venezuela,Is Crocas Venezuela,78
57,הוא לא דומה לאף דבר שראיתם בחייכם,He's unlike anything you've seen,He is unlike anything you've seen in your life,82
58,תנו קבלת פנים חמה לאחד והיחיד אוקטביו!,Give a warm Babylon welcome to the one and only Octavio!,Give a warm welcome to one and the only Octavio!,92
59,תסתכלי מסביב,Look around,Look around around,76
60,תצאי עם מישהו שמתכנן משהו שמתקדם לאנשהו בחיים,Go out with someone who has something on the ball who's going somewhere in life,Get out with someone planning something that progresses somewhere in life,67
61,-כמו מי,- Like who,-Like WHo,100
62,נגיד לדוגמא מישהו שיש לו עבודה אמיתית כמו בנקאי,Like for instance someone who's got a real job like a banker,Say for example someone who has a real job like a banker,76
63,או רופא או עורך דין,- Or or a doctor a lawyer  - What about you,Or a doctor or lawyer,71
64,על מה את מדברת,- What are you talking about,What are you talking about,100
