,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,איפה,- Where's--,where,83
1,פריץ' אתה בסדר,Preach you okay,FROCK YOU'RE OK,60
2,אתה תלך לכנסייה היום ותתפלל למחילה,You will go to church this day and pray for forgiveness,You will go to the church today and pray for forgiveness,88
3,אימכם העבירה את הלילה חולה מדאגה,Your mother spent the night sick with worry,Your mother spent the sick night from worry,88
4,חשבתם בכלל על הרגשות שלה,Did you think of her feelings,You thought at all about her feelings,61
5,גברת קמפבל התקשרה,Mrs Campbell called,Mrs Campbell called,100
6,מי נתן לכם את הסירה,- Who gave you the boat,Who gave you the boat,100
7,שאלנו אותה,- Where's--,We asked her,63
8,בנים מה עוללתם,What're you making,Sons what are you doing,68
9,אתם תעבדו בעבור כל אגורה מהשווי שלה,You will work off every cent of its value,You will work for each penny from her value,60
10,מה אתה מכין,What're you making,what are you making,81
11,אתה יודע מה אתה צריך,Know what you need,You know what you need,90
12,חזיר גבינה וסרדינים,Ham cheese and sardines,Cheese pork and sardines,85
13,אני לא רוצה סרדינים,- I don't want sardines,I don't want sardines,100
14,אני אראה לך,- I'll show you,I'll show you,100
15,אני צריך לכתוב מאמר,I should write an article,I have to write an article,78
16,אתה יכול להיכנס לעיתון בית הספר,You could get it in the school paper,You can enter the school newspaper,71
17,אני לא רוצה את הסרדינים האידיוטים שלך!,- I don't want sardines,I don't want your idiots sardines!,78
18,לא!,No!,No!,100
19,תפסיקו!,Stop it!,Stop!,73
20,תפסיקו!,Stop it!,Stop!,73
21,פגעת בה יא בן זונה!,You hit her you son of a bitch!,Hit her a bitch!,67
22,זה הכל,That's all,that's it,74
23,זו הייתה הפעם היחידה   שרבנו מעולם,That was the only time  we ever fought,It was the only time we never had,71
24,אולי אחרי זה תהינו מי מאיתנו קשוח יותר,Perhaps we wondered afterwards which one of us was tougher,Maybe after that we wondered which of us tougher,77
25,אז חזרנו להיות טובים אחד אל השני כמו שקיר הכנסייה הציע,So we returned to being gracious to one another  as the church wall suggested,So we returned to be good at each other as the church wall offered,65
26,ואז ראיתי משהו לא רגיל,I then saw something remarkable,Then I saw something unusual,68
27,בפעם הראשונה פול חרג מהוראותיו של אבינו לקצב משלו,For the first time Paul broke free of our father's instruction  into a rhythm all his own,For the first time Paul exceeded our father's instructions for his own pace,75
28,מתישהו לפני כן אבי אמר לי שאני אוכל ללכת לכל קולג' בעולם שאוכל להתקבל אליו,Father had told me I could attend any college in the world I could get into,Sometime my father told me I could go to every college in the world I could be accepted,73
29,ידעתי שהוא לא הרוויח יותר מ1 800 דולר בשנה  כך שהצעתו הייתה חשובה בשבילי יותר מכל דבר אחר בחיי,I knew he earned no more than $1 800 a year  so his offer meant more to me than anything in my life,I knew he didn't earn more than $ 1 800 a year so his offer was more important to me than anything else in my life,83
30,עשה כמיטב יכולתך,Do your best,Did your best,88
31,נורמן!,Norman!,Norman!,100
32,אז בסתיו של 1919 עליתי על פסיפיק הצפונית  למסע בן 3000 קילומטרים מזרחה אל הלא נודע,So in the autumn of 1919 I boarded the Northern Pacific  for a 3 000-mile trip east to the unknown,So in the fall of 1919 I got on the northern Pacific on a 3000 miles from east to unknown,73
33,עבור הבן של כומר ממונטנה דרטמות' הייתה יותר מאשר חינוך,To the son of a Montana minister Dartmouth was more than an education,For the Montene Dartaman priest's son was more than education,71
34,כחלק מהתואר שלי נדרשתי להדריך תלמידי שנה ראשונה שהגיעו על תהיותיו של משורר רומנטי,As part of my degree I was required to enlighten incoming freshman  on the wonders of the Romantic poets,"As part of my degree, I was required to guide first -year students who came to the questions of a romantic poet",67
35,ולמרות שלא הייתי מודע לכך אז  הוראה התאימה לי,And although I was unaware of it then  teaching fit me,And although I was not aware of this then a instruction fit me,64
36,אבל רוב הזמן ישבתי בחדר ההימורים בבית האחווה שלי  ונתתי לאחיי השמרנים שיעור בפוקר,But most of the time I sat in the card room of my fraternity house  giving my bluenose brothers a lesson in Front Street poker,But most of the time I sat in the gambling room in my fraternity and gave my conservative nurses a poker lesson,73
37,'מצד שני פול נשאר בבית בשביל הקולג  לא מוכן לעזוב את הדג שהוא עדיין לא תפס,On the other hand Paul stayed home for college  unwilling to leave the fish he had not yet caught,'On the other hand Paul stays at home for the colleague unwilling to leave the fish he has not yet caught,93
38,אחרי שסיים את הלימודים הוא הלך לעבוד ככתב עבור עיתון מקומי בהלנה  ועבר לגור שם  קשריו עם המשפחה מתהדקים באותה כמות זעומה כמו שלי,After graduation he took a job as a reporter for a Helena newspaper  and moved to that town  his connection with the family growing as slight as my own,"After graduating, he went to work as a reporter for a local newspaper in Halina and moved to his relationship with the family tightened the same fame as mine",67
39,היה זה לא לפני האביב של שנת 1926   שלבסוף כן חזרתי הביתה,It was not until the spring of 1926  that I finally did come home,It was not before spring of 1926 that I finally returned home,75
40,ארוחת ערב היא בעוד חצי שעה אז יש לך זמן לאמבטיה,Dinner is in half an hour so you have time for a bath,Dinner is in half an hour so you have time for bath,98
41,אני נראית זקנה נורמן,Do I look old,I look old Norman,67
42,לא את נראית  הלוואי ופול יכל היה להיות כאן הלילה,No you look-- I wish Paul could've been here tonight He's working late,You didn't look side and Paul could have been here tonight,67
43,אני מצטער שפול לא יהיה כאן,I'm sorry Paul won't be here,I am sorry that Paul will not be here,77
44,אתה יודע כמה פול אוהב  אני יודע,You know how Paul likes to--,You know how much Paul I love,73
45,כן,Yes,Yes,100
46,אתה יכול להיות בטוח שכל אחד מכאן ועד הלנה יודע על ההשכלה שלך,You can bet everyone from here to Helena knows the details of your education,You can be sure that everyone from here to Helena knows about your education,84
47,זהו הישג,It is an achievement,This is an achievement,90
48,ואיזה שימוש תעשה עם ההישג הזה,To what use shall you put this achievement,And what use will you make with this achievement,69
49,בתור קריירה,- As a career,As a career,100
50,לא,No,No,100
51,בשביל הקיץ,For the summer,For the summer,100
52,כהפסקה,As a break,As a break,100
53,זה רעיון טוב,That's a good idea,it's a good idea,76
54,הגוף מתדלק את המוח,The body fuels the mind,The body fuels the brain,77
55,זה מה שאני חשבתי,- That's what I was thinking,That's what i thought,72
56,ואחרי זה,- And after,and after that,78
57,היו לך שש שנים כדי להחליט,You've had six years to become sure,You had six years to decide,77
58,האם חשבת על תואר מתקדם,Have you considered an advanced degree,Did you think of an advanced degree,66
59,החוק,The law,Law,60
60,רפואה,Medicine,medicine,100
61,ברמה של קולג',- College level,At the level of college,72
