,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אהבה בית נשואין,Love a home marriage,Love a house married,85
1,-אני יכול לענות,- Can I answer this,-I can answer,83
2,-תגיד לו שילך לעזאזל,- Tell him to go to hell,- -tell him to go to hell,100
3,פרנקי אמרה משהו בלתי מחמיא עליך אבל אני מכיר לפחות תריסר נשים וכמה בחורים שאני יכול לקשר ביניכם,Frankie just said something very derogatory about you but I know at least a dozen women and quite a few men I can put you in touch with,Frankie said something unflattering about you but I know at least a dozen women and some guys I can connect with you,74
4,ג'וני תעזוב היא לא רוצה לדבר,Johnny give it a rest She doesn't want to talk,Johnny will leave she doesn't want to talk,75
5,הוא רוצה לדעת על הערב,He wants to know about tonight,He wants to know about the evening,75
6,אני עסוקה טלפן אליי בעוד מספר שנים,I'm busy call me in a few years,I am busy speaking to me in a few years,69
7,הוא שר,He's singing,He sings,70
8,תזכור שאתה חדש פה אז אפשר לפטר אותך בקלות,Remember you're new here so you're easy to fire,Remember you are new here so you can easily fire you,81
9,פה יש לנו קרח בשביל המשקאות,Over here we have the ice for the drinks,Here we have ice for the drinks,87
10,תזכור את זה,Remember that,Remember this,85
11,פה הטלפון אל תשתמש בו,Here's the telephone don't use it,Here the phone don't use it,83
12,אתה לא כותב תסריטים,You don't write scripts,You don't write scripts,100
13,פה המלצריות שמות כלים מלוכלכים,Over here all waitresses put dirty dishes here,The waitresses here are dirty tools,69
14,שמור על הניקיון,You keep clean,Keep cleaning,74
15,-למה,- Why,-Why,100
16,זה עושה לי סחרחורת,It makes me dizzy,It makes me dizziness,84
17,זאת לא אשמתי טוב,It's not my fault OK,This is not my fault well,71
18,-גם לך,- So did you,-You also,67
19,גם לי קרה משהו,Something came up for me too,Me too happened to something,68
20,תראה אני לא רוצה לפגוע בך ממש לא אבל ניק לא אוהב שהעובדים עושים עניינים,Look I don't wanna hurt your feelings OK I really don't but Nick doesn't like the help messing around,Look I don't want to hurt you really no but Nick doesn't like the workers doing matters,72
21,את חושבת שאני אסכן את העבודה שלך,You think I would jeopardise your job,You think I will risk your work,68
22,ברצינות ואני צריך את העבודה,And I need this job,Seriously and I need the job,72
23,כריך עוף ויש יום הולדת בשולחן שמונה,A chicken sand' and it's birthday time at table eight,Chicken sandwich and there is a birthday at a table eight,88
24,זאת קופאית חדשה והיא סבתא שלי,This is new cashier and she's my grandmother,It's a new cashier and she's my grandmother,87
25,בואו,Come,Come,100
26,-יום הולדת שמח דוד לו,- Happy birthday Uncle Lou,-Happy birthday to him,71
27,-אתה נראה נהדר !,- You look great!,-you look great !,100
28,-תודה,- Thank you,-Thanks,67
29,הסידורים שלי לא עלו יפה אז אני מצטער אני מתנצל,My errand didn't turn out too good so I'm sorry I apologise,My arrangements haven't come up well so i'm sorry i apologize,62
30,ממש עשית רושם,You certainly made an impression,You really made an impression,72
31,רוצה לשתות משהו,You want something to drink,Want to drink something,92
32,דברי אל תדברי איך שתרצי,talk don't talk it's up to you,Talk to don't talk about how you want,72
33,אתה שומר איזה סוד גדול מפניי,Are you keeping some big secret from me,You keep some big secret from my,87
34,-כמו מה,- Like what,-Like what,100
35,-אני לא יודעת אתה תגיד לי,- Like I don't know you tell me,-I don't know you tell me,91
36,-אני לא נשוי,- I'm not married,-I'm not married,100
37,כן,Yes,Yes,100
38,-פעם אחת,- Once,-Once,100
39,היית בבית סוהר,Were you in jail,You were in a prison,72
40,-ישבתי 18 חודשים,- I served 18 months in the slammer,-I settled for 18 months,61
41,חתמתי שם של מישהו אחר על המחאה של מישהו אחר,Signing somebody else's name to somebody else's cheque,I signed someone else's name on someone else's protest,65
42,את רוב הספרים קיבלתי מהנרי הנק היל,I got most of my books from Henry Hank Hill,I received most of the books from Henry Hill,71
43,-לא מכירה אותו,- Don't know him,-Do not know him,90
44,הוא הוצא להורג לפני חודשיים,He was executed two months ago,He was executed two months ago,100
45,בישלתי לו את הארוחה האחרונה,I cooked him his last meal,I cooked the last meal,75
46,-מצטער את צודקת,How about you,-Rish you are just,60
47,אני הולכת לשרותים,I'm going to the john,I'm going to the bathroom,70
48,ומה איתך,How about you,What about you,81
49,היית נשואה,Were you ever married,you were married,86
50,לא,No,No,100
51,סלט השף סלט עוף ותוספת של כרוב,Chef's salad chicken salad and a side of 'slaw,Chef salad chicken salad and the addition of cabbage,72
52,-היה מישהו רציני,- Anyone serious,-The one serious,76
53,מי האיש הרציני הזה,Who's this serious person,Who is this serious man,79
54,הוא נעשה רציני יותר עם מי שחשבתי שהיא חברתי הטובה ביותר,He got more serious with who I thought was my best friend,He became more serious with those I thought she was the best social,63
55,-באמת,- Really,-really,100
56,-שלוש שנים,- Three years,-three years,100
57,התגרשתי לפני שלוש שנים,I was divorced three years ago,I divided three years ago,84
58,איזה צירוף מקרים נכון,Now is that a coincidence,What coincidence is correct,73
59,-באמת,- Really,-really,100
60,-מלצרית !,- Waitress!,-waitress!,100
61,-שניים,- Two,-two,100
62,חשבתי כך,I thought so,I thought so,100
63,אתה רואה אותם,You see 'em,You see them,64
64,-אתמול,- Yesterday,-Yesterday,100
65,פעם ראשונה לאחר שנתיים,First time in two years,First time after two years,82
66,אשתי התחתנה שוב היא גרה בפרוורים,My wife remarried she lives in the suburbs,My wife got married again she lives in the suburbs,80
67,-אני שונאת את הפרוורים,- I hate the suburbs - It's not bad,-I hate the suburbs,73
68,-לא רע שם בית יפה,Beautiful house,-Not bad there a beautiful house,65
69,נחמד,Nice,Nice,100
70,אני לא יכולתי לספק להם דבר כזה,I could never have provided them with anything like that,I couldn't provide them with such a thing,62
71,הגעתי לשם ראיתי את הילדים שלי משחקים על הדשא,I got there there were my kids playing on the lawn,I got there I saw my kids playing on the grass,71
72,הם ודאי שמחו לראות אותך,I bet they were glad to see you,They must have been happy to see you,63
73,נראו כמו ילדים של מישהו אחר,Looked like somebody else's kids,Looked like someone else's kids,92
74,פשוט נסעתי משם,I just drove away,I just drove away,100
75,כאילו איבדתי אותם,It's like I lost them you know,Like i lost them,70
76,כך אני מרגיש,That's how I feel,So I feel,62
77,-מלצרית !,- Waitress!,-waitress!,100
78,לא איבדת אותם אתה פשוט עוד לא מוכן,You haven't lost them you're just not ready,You haven't lost them you are just not ready yet,88
79,סוף סוף,Finally!,Finally,100
80,אני מצטערת אנחנו סגורים,I'm sorry we're closed,I am sorry we are closed,74
81,איזה מין מקום זה,What kind of a place is this,What kind of place is,86
82,-לילה טוב פרנקי,- Night Frankie,—Thisy a good Frankie,61
83,הנה החלק שלך פרנקי,Here's yours Frankie,Here's your Frankie Part,86
84,-תודה מקסין,- Thanks Maxine,-Thanks Maxine,100
85,-לילה טוב,- Night,-Good night,67
86,היא הייתה בבית,Was she home,She was at home,89
87,דיברת איתה,Did you talk to her,You talked to her,83
88,-מה היא אמרה,- What she say,-what did she say,86
89,-אפגש עם הילדים בסוף השבוע הבא,- I'm seeing the kids next weekend,-Ensure the kids next weekend,73
90,-תודה,- Thank you,-Thanks,67
91,מה זה,What is that,What is,74
92,זאת שושנה,It's a rose,This is rose,70
93,גדלה במטבח,Grew in the kitchen,Growed in the kitchen,90
94,לילה טוב סוגרים,Good night closing up,Good night close,81
95,הכול גמור,Everything finished,Everything is finished,93
96,טוב,- Good,are good,67
97,מה זה,What is that,What is,74
98,-זה תפוח אדמה,- It's potato,-The potato,67
99,-ג'וני עשה אותה,- Johnny made it,-Johnny made her,83
100,-בהפסקה שלי,- On my break,--Dit my break,70
101,תפוח אדמה אדום רומנטי מאוד,Red potato it's very romantic,A very romantic red potato,91
102,פרנקי רוצה טרמפ הביתה,Frankie you want lift home,Frankie wants a ride home,75
103,זה בסדר,It's OK,It's OK,100
104,תודה,Thanks,Thanks,100
105,טוב את יודעת לסגור,OK you know how to close up,Well you know how to close,83
106,-לילה טוב,- Good night,-Good night,100
107,בואי סבתא הולכים הביתה לצפות בהיאבקות,Come on Grandma we go home and watch wrestling,Come in Grandma are going home to watch the wrestling,81
108,בואי אלווה אותך הביתה,Come on I'll walk you home,Come and I will accompany you home,60
109,אז מה איתך,So how about you,So what about you,73
110,את רוצה להתאבד לפעמים,Do you ever want to kill yourself sometimes,You want to commit suicide sometimes,61
111,כן כולם רוצים להתאבד לפעמים,Yeah everybody wants to kill themself sometime,Yes everyone wants to commit suicide sometimes,63
112,אפשר לשנות נושא,Can we change the subject,You can change theme,67
113,לו המשאלה שלך הייתה מתקיימת מה היית רוצה שתהיה,If you had any wish what you wish to be,If your wish would have existed what you would like you to have,61
114,לא תצחק,You won't laugh,You won't laugh,100
115,-מורה,- Teacher,-teacher,100
116,מה איתך,What about you,What about you,100
117,תמיד רצית להיות טבח,Did you always dream of being a cook,You always wanted to be a massacre,60
118,"כשנכנסתי ושמעתי את צליל ה""קלאנק"" את יודעת רציתי למות","When I went in and I heard that ""clank"" you know I died","When I entered and heard the ""Klank"" sound you know I wanted to die",71
119,ואז שמו אותי במטבח עם אוכל ואני לא יודע פתאום נולדתי מחדש,Then they put me in the kitchen with food and I don't know suddenly I was born again,Then put me in the kitchen with food and I don't know suddenly I was reborn,86
120,הרגשתי שאני יכול לנשום שוב,I started to feel like I could breathe again,I felt I could breathe again,75
121,אז מה עם היחסים הסופניים שהיו לך,So what about this terminal relationship you had,So what about the terminal relationship you had,97
122,מה זה היה,What was it,what was that,83
123,גבר שעזב אותך לטובת חברתך הטובה,A guy who left you for your best friend,A man who left you for the benefit of your good friend,77
124,פיליפ,Phillip,Philip,92
125,אתה יודע מה הרגשתי מטומטמת,You know what the main thing I felt was,You know what I felt dumb,62
126,נתתי לה את הטלוויזיה הישנה שלי,I gave her my old television,I gave her my old television,100
127,ומה לפני פיליפ,What about before Phillip,And what before Philip,85
128,אני לא רוצה לדבר על זה,I don't wanna talk about that,I do not want to talk about it,78
129,מוכרח להיות משהו בעולם טוב יותר מאשר להסתכל בך כשאת עושה את זה אבל אני לא יודע מה,There's gotta be something in this world better than watching you do that but I'm damned if I know what it is,Must be something in the world better than looking at you when you do it but I don't know what,67
130,-היית בגראנד קניון,- You been to the Grand Canyon,-Al in Grand Canyon,61
131,גם אני לא,Me either,me neither,63
132,הייתי רוצה לנסוע לשם,I'd like to go there some day,I would like to go there,68
133,גם להוואי,Hawaii too,Also to Hawaii,75
134,תפתחי את החלוק שלך,Open your robe,Open your robe,100
135,לא אני לא רוצה לפתוח את החלוק שלי,No I don't wanna open my robe,No i don't want to open my robe,90
136,למה,Why,Why,100
137,לא יודע אני רוצה לראות אותך,I don't know I just wanna look at you,Don't know i want to see you,65
138,15 שניות זה הכול,15 seconds that's all,15 seconds is all,84
139,למה,Why,Why,100
140,לא יודע אני פשוט,I don't know I just,Don't know i just,94
141,לדעת שאני יכול,To know that I can,To know that I can,100
142,שאני יכול להביט על האישה שאני אוהב ולראות אותה,That I can look at the woman I love and just see her,I can look at the woman I love and see her,89
143,את העיניים שלה השדיים שלה הבטן שלה ה,Her eyes her breasts her stomach her,Her eyes her breasts her stomach,94
144,-אל תגיד!,- Don't say it!,-do not say!,73
145,אני שונאת את המלה הזאת,I hate that word,I hate this word,88
146,-לא עמדתי להגיד אותה,- I wasn't going to,-I wasn't going to say her,81
147,אני שונאת את שתיהן!,I hate both of them!,I hate both!,73
148,אף פעם אני לא יודעת אם אתה משחק או אם אתה רציני,I never know when you're playing games or being serious,I never know if you play or if you are serious,71
149,שניהם,It's both,both,62
150,משחק ברצינות,Serious games,Playing seriously,60
151,מדוע צריך לתת שם לכל דבר,Why do we have to name everything,Why should you name everything,67
152,אם למשל היה לך תוכי יפה והייתי רוצה לראות אותו,Say you had a pet parakeet If it was beautiful I'd want to look at it,If for example you had a beautiful parrot and I would like to see it,66
153,היית מרשה לי לראות אותו והיינו ממשיכים הלאה,You'd let me look at it and we'd move on,You would let me see him and we would move on,64
154,היה לי תוכי שנאתי אותו,I had a parakeet I hated it,I had a parrot I hated him,83
155,שמחתי כשהוא מת,I was glad when it died,I was happy when he died,72
156,15 שניות,15 seconds,15 seconds,100
157,כבה את האור הזה,Turn that light out,Turn off this light,79
158,אמרתי לדודנית שלי שאני לא רוצה ציפור היא נשבעה שאוהב תוכי,I told my cousin I didn't want a bird She swore I'd love a parakeet,I told my cousin I don't want a bird she walked that I love parrot,78
159,מה יש לאהוב,What's to love,What is to love,83
160,הם לא עושים כלום מלבד לא לשיר כשרוצים שישירו ולשיר כשלא רוצים ועושים רעש מזעזע של גירוד,They don't do anything except not sing when you want them to and sing when you don't and make that awful scratching noise,They do nothing but don't sing when you want to sing and sing when you don't want and make a shocking noise of itching,74
161,אם תהיה לי פעם חיית מחמד ארצה כלב,I had a parakeet I hated it,If I have a pet to Israel,62
162,משהו שאפשר להחזיק,Something you can hold,Something that can be held,75
163,הפעם היחידה שנגעתי בתוכי הייתה ביום שבו הוא מת ונאלצתי לקחת אותו ולזרוק אותו,The only time I got my hands on that parakeet was the day it died and I had to pick it up and throw it away,The only time I touched me was the day he died and I had to take it and throw it away,79
164,מספיק,That's enough,enough,63
165,"אתם מאזינים ל""חצות עם מרלון""",This is Midnight With Marlon,"You listen to ""Midnight with Marlon""",81
166,למה אתה רוצה להתאבד לפעמים,Why do you want to kill yourself sometimes,Why do you want to commit suicide sometimes,66
167,אנחנו צריכים להתחבר,We have to connect,We need to connect,83
168,אנחנו מוכרחים,We just have to,We have,64
169,אני מרגישה,I feel  very,I feel,71
170,מאוד  תגידי,That's very nice,Very much say,62
171,-לא יודעת מה,- I don't know what,-Do not know what,85
172,-תגידי בכל זאת,- Say it anyway,- -Stand out anyway,76
173,-טוב,- Good,-are good,67
174,הפעם אני מחפשת מישהו שידאג לי,I'm looking for somebody to take care of me this time,This time I'm looking for someone to worry about me,77
175,כולנו מחפשים,Aren't we all,We are all looking for,63
176,מדוע אנחנו עוברים מנושא אחד שאני שונאת לאחר,Why do we keep going from one subject I don't like to another,Why do we go from one subject that I hate after,72
177,פתאום את עוטה את השריון,Suddenly the armour's up,Suddenly you wear the armor,78
178,מה עם השריון שלך,What about your armour,What about your armor,98
179,לא כל אחד חושב שהחיים הם פיקניק,Not everyone thinks life is a picnic,Not everyone thinks life is a picnic,100
180,לאחדים מאתנו יש בעיות,Some of us have problems,Some of us have problems,100
181,לאחדים מאתנו יש צער,Some of us have sorrows,Some of us have grief,68
182,אנשים כמוך כל הזמן אומרים לנו מה שהם רוצים אתה לא שם לב לאחרים שלא ממש שרים שירים עליזים,People like you are so busy telling us what you want you don't notice the rest of us who aren't exactly singing Yankee Doodle Dandy,People like you constantly tell us what they want you don't notice others who don't really sing cheerful songs,70
