,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,זה לא צודק ,It's not right ,That's not right,73
1,הוא היה בחיים אלמלא היה שומע לי ,He'd be alive if he hadn't listened to me ,He would have been alive if he had not heard me,66
2,-ג'ק  אתה לא ירית בפפה ,Jack  you did not shoot Pepe ,"- Jack, you did not shoot Papa",93
3,אני מצטער ששמעתי על המפה על המכרה ועל 5 מליון הדולרים ,I wish to hell I'd never heard of the map the mine or the $5 million ,I'm sorry I heard on the map about the company and the $ 5 million,64
4,למה לא הקשבתי לך ,Why didn't I just listen to you ,Why did I not listen to you,86
5,למה להתחיל עכשיו ,Why start now ,Why start now,100
6,המרב שנוכל לעשות למען פפה זה פשוט לצאת מהסיוט הזה וליידע את הרשויות ,The best thing we can do for Pepe is get out of this nightmare notify the authorities ,The most we can do for Pepe is to just get out of this nightmare and let the authorities know,76
7,חשבתי על דרך יציאה ,I've been thinking about a way out ,I was thinking of a way out,69
8,-יש לך תכנית ,You got a plan ,- You have a plan,76
9,זה יכול לחכות לבוקר ,It can wait till morning ,It can wait for the morning,82
10,תנסה לישון קצת ,Try to get some sleep ,Try to get some sleep,100
11,ג'ספר  היי ג'ספר  אני חייב לדבר עם בודין ווורדן ,Jasper Yo Jasper I gotta see Bodine and the warden ,Jasper Hi Jasper I have to talk to Bodin Warden,68
12,על מה העניין ריגלי ,What is all this Wrigley ,"What's the matter, Wrigley?",78
13,דלטון וחברו מקגיוור  הם מתכננים לברוח ,Dalton and his friend MacGyver they're planning to escape ,Dalton and his friend McGuire are planning to escape,83
14,שיהיה להם בהצלחה ,- Good luck ,Good luck to them,69
15,-שמעתי אותם משוחחים אמש ,- Heard 'em talking last night ,- I heard them talking last night,83
16,-מתי זה יקרה -בקרוב ,What is all this Wrigley ,-When will this happen -Soon,60
17,הוא אמר שהיה מעדיף לשכוח מהמכרה ומהכסף ,He said something about forgetting the mine and the money ,He said he would rather forget about the mine and the money,74
18,הוא רק רוצה לברוח ,He just wants to bug out Money ,He just wants to run away,69
19,-כסף איזה כסף ,What money ,-Money What money,77
20,אני לא ממש יודע ,I don't rightly know ,I do not really know,65
