,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,- אני בולעת החרבות בולעתהחרבות,I'm the sword-swallower,- I swallow sword swallow,65
1,לא זיהיתיאותך,The sword-swallower I didn't recognize you,I didn `t recognize you,69
2,אני יודעת אני לובשת שמלה יפהפייהוהתסרוקתשלישונה,Well I know I wear a beautiful costume and my hair is different,I know I wear a beautiful dress in the hairstyle,67
3,הלכתילראותאת הקוסםאלמסטד אותואניהכיאוהב,I went to see Almstead the magician because he's a favorite of mine,I went to see the Magician Almstad whom i like the most,66
4,אמןדגול - כשהוא פיכח,Yeah he's an artist when he's sober,Fine Artist - which is sober,66
5,רבתיעםהחברשלי,I had a fight with my boyfriend,Great with my friend,67
6,אניאעיראת ארוסתי תישניאצלהעל הספה,I think I should wake up my fiancee and you could sleep on the sofa,I will wake up my foster to sleep on the couch,62
7,- אתה כל כך מתוח,Footsteps You're so tense,- you are so tense,73
8,מה תעשה אם תמצא את עצמך פנים אל פנים עם הרוצח,What would you do if you came face to face with the killer,What will you do if you find yourself face to face with the killer,76
9,-בעלת הבית שלי שמהליבכיסקצת פלפל,Really My landlady put some pepper in my pocket,-Thery owner put me in pocket a little pepper,64
10,-קליינמן!,Kleinman!,-Lineman!,80
11,מה אתה עושה פה,What are you doing here,what are you doing here,100
12,-אלוהים כל כך הפחדת אותי!,Oh my God! You scared me,-God so scared me!,77
13,מיזו,Who is she,who is she,100
14,אתה יודע מה המשימה שלי,You know she's,You know what my task,69
15,אוליאתהמזההאותה,Maybe you recognize her She's with the circus,Maybe you recognize her,68
16,היאבולעתהחרבות היאלבד,She's the sword-swallower,She swallows swords is alone,72
17,אתה לא יודע,You know she's,you do not know,62
18,זה לא נכון מה שאומרים עליך נכון,What they say about you isn't true is it,This is not true what you say right on you,68
19,אתהבכיווןהנכון,You're in the right column,You are in the right direction,71
20,אנילארוצה,No I don't wanna do this,I do not want,65
21,לא,No!,No,100
22,-בסדר,Look!,-OK,67
23,הנה הוא!,There he is!,here he is!,67
24,תסתכל!,Look!,Look!,100
25,קליינמן!,Kleinman!,Kleinman!,100
26,-מר פולסן!,Mr Paulsen!,-M Paulsen!,95
27,אתה מכיר אותו,You know him This is my boss,you know him,60
28,- זה הבוס שלי,He's my boss,- This is my boss,74
29,מה אתה עושה פה,What are you doing here,what are you doing here,100
30,למה תקפת אותי,Why did you attack me,Why attacked me,78
31,חשבתי,I thought,I thought,100
32,אתהצודק הודמעלתך,Yes you're right Your Majesty,You are right in your virtue,70
33,אל תרשה לו לדבר אליך ככה!,Don't let him talk to you like that,Don't let him talk to you like that!,100
34,-מה,What,-what,100
35,- הוא הבוס שלי,He's my boss,- is my boss,73
36,למה לא פעלת לפי התכנית,Why didn't you attend to your function in the plan,Why didn't you follow the plan,65
37,- אני לא יודע מהי לא !,No don't say that,- I don't know what not!,68
38,אל תקרא לו ככה!,Don't call him a simpleton,Don't call him like that!,68
39,אתה זקן מבחיל!,You're a disgusting old man,You are an old man!,62
40,אל תדברי ככה! לכי!,No don't say that,Don't talk like that!Go!,65
41,לכי מפה!,Go away,go away!,100
42,פולסון!,Paulsen,Paulson!,86
43,שלחתי אתקליינמןלבדוקמיאתה,I sent Kleinman round here to check you out,I sent Kleinman to check who you are,71
44,תן לי את זה!,No give me that,give me that!,89
45,- אדוני אני מצטער  תמידהואהיהמטרד,Sir you  I'm sorry,- sir i am sorry to the nuisance,60
46,מרפולסן לא התכוונתי  אדוני!,Mr Paulsen I didn't mean it You  Sir!,Raphaples I didn't mean my sir!,71
47,ארמי!,Irmy!,Army!,75
48,ארמי!,Irmy!,Army!,75
49,- רק בירה אחת,Just one beer,- only one beer,62
50,מישהו ראה אולי אישה בלונדינית מסתובבת לבדה,Did anyone see a blonde woman wandering around alone,Someone may have seen a blonde woman walking alone,61
51,אנייודעבדיוקאיך אתה מרגיש,I know exactly how you feel,I know exactly how you feel,100
52,גןהעדןעליאדמותהמכונהאישה,The earthly paradise known as woman,Paradise on earth known as a woman,84
53,כל מה שאנחנו צריכים לדעתעלהשאול,All we need know of hell,All we need to know,84
54,אני אף פעם לא עושה אתזהעם זונות,I never do it with whores,I never do a whore,74
55,אבלתחתהסדינים  נמרה,But under the sheets a tigress,But under the tiger sheets,89
56,כלומר שחקניתטובה,You mean a good actress,Ie an actress,61
57,אתהמאודצעיר ידידי מאודתמים,Well you're very young my friend,You are very young friends very innocent,69
58,היאנעצהלי ציפורנייםבגב,She dug her nails into my back,She advised me nails in the back,61
59,"""אל תפסיק! אל תפסיק!""","And then she yelled ""Don't stop!","""Don't stop! Don't stop!""",63
