,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תעבור לסוללת מאסטר ,Go to master battery!,Switch to a master battery,74
1,הסוללה מתה המפקד!,The battery's dead sir!,The battery is dead sir!,98
2,תוציא אותנו מכאן!,- Get us out of here!,Get us out of here!,100
3,-אני מנסה המפקד!,- I'm trying sir!,"- I'm trying, sir!",100
4,זה התחמם מדי ,It's overheated!,It's overheated,100
5,מסובב קנה ידנית ,Manual traverse left!,Manually rotates barrel,60
6,למעלה!,Up!,up!,100
7,הם בטווח אר-פי-ג'י המפקד!,They're in RPG range sir!,They's in the RPG range!,81
8,מוסטפה!,Moustafa!,Mustafa!,93
9,בואו!,Come on!,Come!,73
10,קיבלתי את מה שאני רוצה ,I have what I want ,I got what I wanted,76
11,אללה נתן לנו אפרסק תיהנה ממנו!,Allah has tossed a peach in our laps - Enjoy it!,Allah has given us a peach and you will enjoy it!,60
12,בן-דודי אתה חזיר!,Cousin you are a pig!,"My cousin, you're a pig!",76
13,חסן אתה חכם ,Hasan you are clever ,Hassan you are smart,65
14,תוכל ללמוד להטיס הליקופטר ,Can you learn a helicopter ,You will learn to fly a helicopter,77
15,אנחנו גבוהים מדי  קדימה בן זונה קדימה ,They can't get us! We're too high! You son of a bitch!,We're too high forward son of a bitch forward,67
16,אתה שלי!,- You're mine! - Badal!,You're mine!,79
17,-רק תגיע למעבר!,- Make it to the pass!,- Just get to the aisle!,60
18,למטה!,Down!,down!,100
19,עוד מאה מטר!,One hundred metres!,Another hundred meters!,65
20,מהר יותר קמינסקי!,- Faster Kaminski!,Faster Kaminsky!,93
21,-כן המפקד!,- Yes sir!,-Yes sir!,100
22,אללה!,Allah!,Allah!,100
23,למה זנחת אותנו ,Why have you forsaken us ,Why did you abandon us?,61
24,-אלוהים ,- Oh God ,-God,67
25,אנחנו בטוחים כאן ,We're safe in here ,We are safe here,76
26,אש!,- Fire!,fire!,100
27,-תסגור את זה!,- Close it!,- Close it!,100
28,ילד טנקים!,Tank Boy!,Boy Tanks!,94
29,היי ילד טנקים!,Tank Boy!,Hey Tanks Boy!,76
30,יש לי משהו בשבילך ילד טנקים!,I got something for you Tank Boy!,I have something for you boy tanks!,88
31,קוברצ'נקו!,Koverchenko!,Koberchenko!,91
32,המפקד הם תפסו אותנו!,- Sir they got us! - Oh shit!,Sir they caught us!,73
33,-אנחנו נמות כאן בפנים!,- We're gonna die in here!,- We'll die here inside!,68
34,אני רוצה אותך ילד טנקים!,- I want you Tank Boy!,I want you boy tanks!,97
35,מה ,What ,what,100
36,אם יצאת משימוש הפוך לפילבוקס נגמרה התחמושת הפוך לבונקר נגמר לך הזמן הפוך לגיבור ,Out of commission become a pillbox Out of ammo become a bunker Out of time become heroes ,"If you are out of reverse use of the pillbox, the ammunition is turned into a bunker, you run out of time, become a hero",60
37,-עכשיו יחד ,- Now together ,-Now together,100
38,אנחנו נמות כאן!,- We're gonna die in here!,We'll die here!,65
39,אל תירו אל תירו ,- Don't shoot Don't shoot ,Do not shoot Do not shoot,75
40,-אל תירו ,- Don't shoot ,- Do not shoot,78
41,קח את דאסקל ותן לנו ללכת ,- Take Daskal and let us go ,Take Daskel and let us go,96
42,-בבקשה אל תיתן להם להרוג אותי ,- Please don't let them kill me ,-Please do not let them kill me,88
43,קום ,Get up ,get up,100
44,רוסי תמיד נשאר רוסי ,He will always be Russian ,Russian always stays Russian,60
45,זוז הצדה ואני אהרוג את כולם!,Move aside and I will kill them all!,Move aside and I'll kill them all!,88
46,טנק קפוט ,Tank kaput ,Caput tank,90
47,טנק קפוט ,Tank kaput ,Caput tank,90
48,אתה מלאך או שטן ,Are you an angel or a devil ,You are an angel or a devil,100
49,אוקיי קח את המגפיים ,Okay take the boots ,Okay take the boots,100
50,אוקיי קח את הקסדה ,Okay take the helmet ,"Okay, take the helmet",100
51,אוקיי קח את המגפיים קח את הקסדה ,Okay take the boots take the boots ,"Okay, take the boots, take the helmet",87
52,אני מצטער המפקד ,Sorry sir ,I'm sorry sir,82
53,זה לא סטלינגרד ,No Stalingrad ,This is not Stalingrad,74
54,איך זה שהפעם אנחנו הנאצים ,How is it that we're the Nazis this time ,How is it that this time we are the Nazis,91
55,אני מנסה להיות חייל טוב ,I'm trying to be a good soldier ,I'm trying to be a good soldier,100
56,אבל אי אפשר להיות חייל טוב במלחמה מחורבנת המפקד ,But you can't be a good soldier in a rotten war sir ,"But it is impossible to be a good soldier in a shitty war, sir",70
57,אני רוצה שתחיה ותראה אותם מנצחים ,I want you to live to see them win ,I want you to live and see them win,90
58,באדאל!,Badal!,Badal!,100
59,אפגניסטן ,Afghanistan ,Afghanistan,100
