,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,הבט לתלמידים שלך היו פחות מארבע שגיאות בממוצע במבחן האמריקאי ,YOUR STUDENTS AVERAGED FEWER THAN 4 WRONG ON THE MULTIPLE CHOICE ,Look Your students had less than four errors on average in the American test,61
1,כשבתי ספר אחרים הגיעו לממוצע של מה  ארבע עשרה עד שמונה עשרה תשובות שגויות ,WHERE OTHER SCHOOLS AVERAGE WHAT  14 TO 18 INCORRECT ANSWERS ,When other schools reached an average of what fourteen to eighteen incorrect answers,73
2,וגילינו שרוב תלמידיך סיימו את הבחינה לפני הזמן ,AND MOST OF YOUR KIDS FINISHED WITH TIME TO SPARE ,And we found that most of your students finished the exam ahead of time,63
3,כל אוניברסיטה גדולה בארצות הברית משתמשת בשירותים שלנו ,DOES NOT ACT CAPRICIOUSLY EVERY MAJOR UNIVERSITY IN THE UNITED STATES,Every major university in the United States uses our services,69
4,קיים רק חשד להעתקה ,ONLY A SUSPICION OF CHEATING ,There is only a suspicion of copying,75
5,אם אתה כה בטוח ביכולות תלמידיך למה שלא תעודד אותם להיבחן שוב ,IF YOU'RE SO CONFIDENT OF YOUR STUDENT'S ABILITIES ,If you are so confident in your students' abilities why not encourage them to be tested again,62
6,למה לי אם הם לא כולם יניחו שהם רימו ,EVERYONE WILL ASSUME THEY CHEATED IF THEY DO ,Why me if they do not all assume they cheated,72
7,כולם יניחו שהם רימו אם הם יבחנו מחדש ,EVERYONE WILL ASSUME THEY CHEATED IF THEY DO ,Everyone will assume they cheated if they re-examine,85
8,יסודיים עד כדי שיעמום ,THOROUGH TO THE POINT OF BORING ,Thoroughly boring,62
9,אך בהאשמה גורפת שכזו אתם טוענים שהייתה שם קנוניה ,BUT BY MAKING A BLANKET ACCUSATION YOU'RE SAYING THERE WAS A CONSPIRACY ,But in such a sweeping accusation you claim there was a conspiracy there,74
10,לכל קנוניה יש מנהיג ,EVERY CONSPIRACY HAS A LEADER WHO BETTER TO LEAD IT THAN THE TEACHER ,Every conspiracy has a leader,60
11,מי מתאים יותר להנהיג אותה מאשר המורה ,EVERY CONSPIRACY HAS A LEADER WHO BETTER TO LEAD IT THAN THE TEACHER ,Who better to lead it than the teacher,72
12,לא רק אותי את בית הספר ההורים כל הקהילה ,THE SCHOOL PARENTS THE ENTIRE COMMUNITY ,Not just me the school parents the whole community,81
13,ציונים כל-כך גבוהים היו מעלים ספק ללא קשר לבית הספר ,SCORES THIS HIGH WOULD BE QUESTIONED REGARDLESS OF THE SCHOOL ,Such high scores would have raised doubts regardless of school,76
