,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יש לנו ארוחת ערב נחמדה,We have a nice dinner,We have a nice dinner,100
1,אנחנו עושים אהבה לוהטת לשארית הלילה,We make passionate love the rest of the night,We make fiery love for the rest of the night,76
2,הראשון שמגיע מפסיד,The first one who comes loses,The first to come from losing,72
3,- מאבד את מה,Loses what The deal,- loses what,69
4,שאני ראשון אני מוכר לך בחזרה המניות שלי במחיר העלות,I sell you back my shares at cost,I'm first i sell you back my shares at cost price,80
5,אתה בא ראשון אתה קונה אותם בגיל 25,You come first you buy 'em at 25,You come first you buy them at 25,88
6,אני חושב שאתה רציני,I think you're serious,I think you are serious,89
7,אז איך אתה מציע אנחנו כותבים את זה,So how do you suggest we write this up,So how do you suggest we write this,96
8,מה יש לך להפסיד הבתולים שלך אני יכול להפסיד מ',"Under the heading ""easy come easy go "" What do you got to lose your virginity",What do you have to lose your virginity i can lose m,67
9,אז מה קורה אם אנחנו באים ביחד,So what happens if we come together,So what happens if we come together,100
10,אף פעם לא חשבתי על זה,I never thought of that,Never thought about it,67
11,ובכן   תחשוב על זה,Well think about it honey I will I will,Well think about it,66
12,אני אעשה זאת אני אעשה זאת,Well think about it honey I will I will,I will do this i will do that,68
13,חכה רגע,Wait a minute,Wait a moment,69
14,לא שחקתי הכינור שלי עדיין,Don't go I haven't played my violin yet,I haven't played my violin yet,87
15,אוי אלוהים,Oh God,Oh My God,80
16,הלו,Hello,Hello,100
17,אני רק רציתי לראות אם יש לך הביתה בשלום,I just want to see if you got home safe,I just wanted to see if you had home in peace,81
18,תודה,Thank you,Thanks,67
19,בעריסה שלך,In your beddie-bye,In your crib,67
20,אני,I am,I am,100
21,- הערתי אותך,Did I wake you No,- I woke you Up,67
22,- לא,No,- No,100
23,לא,No,No,100
24,- האם יש לך ארוחת ערב,Did you have dinner Yes,- Do you have dinner,73
25,זה לא עניינך,None of your business Ha ha,that is none of your business,79
26,- האם אתה חושב עליי,Are you thinking about me No,- Do you think about me,78
27,טובה איך יכולת אתה אולי לנהל את זה,How could you manage that Oh uh,Good how you could manage this,75
28,גלולות ויסקי קלטות לעזרה עצמית,Pills whiskey self-help tapes Ha ha ha,Self -helping whiskey pills,72
29,לא אני נותן לך את כל המניות שלי אתה נותן לי את חלוקת התיל וכבלים,You give me the wire and cable division,No i give you all my shares you give me the wire and cable,68
30,הלו,Hello Hello,Hello,62
31,אתה li קה,You like,You li ka,71
32,- אני אשאל אותם,I'll ask them,- I'll ask them,100
33,כאן מגיע לגשר,Here comes the bridge,Here comes to the bridge,93
34,זה היה טוב מאוד,That was very good,It was very good,88
35,זה היה רק  בשבילך,That was just for you,It was just for you,80
36,ובכן אני מעריך את זה,Well I appreciate it,Well i appreciate it,100
37,אוי אלוהים,Oh God,Oh My God,80
38,לא משנה תגיד לו ללכת לגיהינום,Tell him to go to hell,No matter tell him to go to hell,81
39,"הוא מבלה 1 $ 3 מיליון המקום הזה אז הוא מוכר אותו ב 35 הבחורים שלי הם מחוץ למעגל העבודה והוא עשה $ 22 מיליון ש""ח",He spends $13 million for this place then he sells it for 35 my guys are out of work and he's made $22 million,He spends 1 $ 3 million this place so he sells him in my 35 guys are out of work circle and he made $ 22 million,86
40,- עכשיו איך אני חי עם זה,How do I live with that,- now how i live with it,71
41,- אנו לחסל חטיבה מפסידה,We eliminate a losing division,- We will eliminate a losing division,92
42,החטיבות האחרות אין לי לתמוך בנו יותר,The other divisions don't have to support us,The other divisions I don't have to support us anymore,90
43,- אני לא רוצה לשמוע את זה,I don't want to hear that,- I don't want to hear that,100
44,- אתה עדיין שולט בחברה - אתה פשוט לא צריך את חלוקת הכבלים,You still control the company but without the cable division,- you still control the company - you just don't need the division of cables,77
45,- למה זה כל כך קשה לכולם להבין למה אני לא יכול להרוג את האנשים האלה וזו עיר   להעשיר,Why is it so difficult to understand I can't kill these people and this town to enrich some son of a bitch who's trying to destroy me,- Why is it so hard for everyone to understand why I can't kill these people and it's a city to enrich,65
46,אני לא יכול לשחק איתו בבתי המשפט לנצח,I can't play with him in the courts forever,I can't play with him in courts forever,95
47,אל תהיה טיפש עקשנית,Don't be a pigheaded fool!,Don't be a stubborn stupid,63
48,מגיע לו לאבד את החברה הזו,He deserves to lose this company,He deserves to lose this company,100
49,- לילה טוב מר יורגנסון,Oh good night Gus,- good night Mr. Jurganson,65
50,- לילה טוב גאס,Oh good night Gus,- good night Gas,65
51,הכל הולך יחד בסדר מר יורגנסון,Everything going along o K  Mr Jorgenson,Everything goes together in Mr. Jurganson,71
52,הכל יהיה בסדר זה לא זה במפעל,Everything's going to be o K  isn't it,Everything will be in order it is not in factory,66
53,אנחנו נציג את חוט כבל במשך זמן רב,We'll be making wire and cable for a long time,We will present the cable thread for a long time,62
54,- כן אדונים,Yes sir,- yes masters,67
55,לילה טוב אדונים,Good night,Good night masters,71
56,- לילה טוב,Good night,- Good night,100
57,ג'ורגי,Jorgy,Jorgy,100
58,- יש לך דקה,Have you got a minute Sure bill,- You have a minute,71
59,אכפת לך אם אני מדבר בכנות לך Jorgy,Do you mind if I speak frankly to you jorgy,You care if i am honestly talking to you jorgy,65
60,תמיד יש לך אין לך,You always have haven't you,You always have you don't have,91
61,אתה יודע שאני כבר ביליתי את חיי ניהול עסקים ו  ו  ביל אתה בפאניקה,You know I've spent my life managing businesses and uh  And  Bill you're in a panic,You know I have already spent business management life and Bill you panic,79
62,ובכן אתה יודע איך זה עם עסק Jorgy כאשר הדברים לא יסתדרו לגמרי בסדר ואנשים השקיעו הרבה זמן הרבה מאנרגיה שלהם הרבה מעצמם   הניהול,Well you know how it is with business jorgy when things don't work out quite right and people have invested their time their energy themselves,Well you know how it is with a JORGY business when things don't work out completely ok and people have spent a lot of time from their energy a lot of their own management,72
63,ובהתחשב בחוסר הוודאות הסובב אותנו בימים אלה ואת העובדה שאתה עדיין לא הגדרת את כל ערבויות הכספיות ל Jorgy   אלוהים אני שונא את,The fact that you haven't set up any financial guarantees for us jorgy  Oh lord I hate  hate giving this speech,And considering the uncertainty around us these days and the fact that you have not yet set up all the financial guarantees to Jorgy God I hate the,62
64,כשאני פורש בשתי שנים אני כבר אמרתי לך אתה לוקח על עצם את העסק,I've told you you're taking over the business,When I retire in two years I have already told you you are taking the business,65
65,אני הבטחתי לך את זה,I promised you that,I promised you this,89
66,לא יהיה כל עסק בשתי שנים Jorgy,There won't be any business in two years jorgy,There will be no business in two years JORGY,87
67,לא יהיה כל עיסוק בשנה אחת,There won't be any business in one year,There will be no occupation in one year,64
68,אתה אוחז בחלום,You're holding onto a dream,You hold in a dream,78
69,אני לא רוצה השטיח הוציא מתחתיי כל כך קרוב אל קו הסיום,I don't want the rug pulled out from under me so close to the finish line,I don't want the carpet out of me so close to the finish line,76
70,הלילה טוב,Good night,The night is good,74
71,Jorgy אני כאן כבר 1 5 שנים,Jorgy I've been here 15 years I have a family,JORGY I've been here for 1 5 years,78
72,עכשיו אני כבר עובד לי את התחת ל 1 5 שנים ואתה הולך לתת לאדם שבא ב ולהשתלט על החברה זה לא בסדר,I've worked my ass off for 15 years and you're going to let that man take over the company,Now I have been working for my ass about 1 5 years and you are going to give a person who comes in and take over the company is wrong,65
73,אני מצטער ביל,I'm sorry bill,I am sorry Bill,83
74,עד כאן אנחנו לא מתכננים את ההלוויה עד שהגוף מת,Up here we don't plan the funeral until the body is dead,So far we do not plan the funeral until the body dies,77
75,נשמע כמו הרעב של כולם,Sounds like everybody's hungry Well let's eat,Sounds like everyone's hunger,70
76,- חג ההודיה שמחה,Happy Thanksgiving,- Thanksgiving is happy,92
77,אני לא יודע למה אתה צופה בזה זה כל כך טיפשי!,I don't know why you watch this,I don't know why you watch it so stupid!,80
78,אמרתי לך,I told you,I told you,100
79,הכסף שלי היה על דטרויט,My money was on Detroit,My money was on Detroit,100
80,חייב להודות עדיין יש לנו אוויר צח עד כאן,You have to admit we still have fresh air up here,Must admit we still have fresh air so far here,72
81,זה אומר המון לאמא שלך אני אוהב את האמא שלך,I'm awfully glad you came Kate It means a hell of a lot to your mother,It means a lot to your mom i like your mom,64
82,אני לא יכול להגיד שאני מצטער על כך אבל אני מצטער על מה שזה לא שזה עשה לך ב2 האחרונים 1 - ומשהו שנה,I can't say I'm sorry for that but I am sorry for whatever it is it's done to you in the last 21-odd years,I can't say I'm sorry for it but I'm sorry for what it didn't do to you in the last 2 - and something year,82
83,אני Jorgy בסדר,I'm o K  jorgy,I jurgy ok,70
84,טוב,Good,are good,67
85,בואו נפסיק לדבר על מה שאני לא אעשה בואו נדבר על מה שאני עושה,Now let's talk a little business Let's quit talking about what I won't do,Let's stop talking about what I won't do let's talk about what I do,71
86,יש לי בעיה,I have a problem I'm a good lawyer,I have a problem,64
