,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,היא באה הנה לפעמים ,She come here sometimes ,She comes here sometimes,98
1,היא מטרידה אותך רוצה שאפטר ממנה ,You want for me to get rid of her ,She's bothering you wants me to get rid of her,81
2,"רק תתקשר ל""גלינר"" ושאל אם שלחו צלמת ",Find out if they sent a photographer here tonight ,Just call Glinner and ask if they sent a photographer,71
3,לשבור לה זרוע ,Give her her arm back ,Break her arm,65
4,תחזיר לה את הזרוע שלה ,Give her her arm back ,Give her back her arm,100
5,אתה עוד תצטער ,You'll all be sorry you rats!,You'll still be sorry,65
6,אף אחד לא מדבר מי מפחיד אנשים עד כדי כך ,- Who puts that sort of scare into people ,No one talks about who scares people so much,65
7,שלחתי מטוסי ביון שלנו להציץ בו ,Our naval reconnaissance planes took a look ,I sent our reconnaissance planes to peek at it,72
8,"הם לא גילו דבר מלבד מכרה בוקסיט ומכ""ם קטן ",They only found a bauxite mine Low-scan CH radar setup ,They discovered nothing but a bauxite mine and a small radar,61
9,חברים שלי יצאו לשם פעם לאסוף צדפים ,Friends of mine went out there once after seashells ,My friends once went out there to collect seashells,80
10,אף דייג מקומי לא מוכן להתקרב לשם ,Local fishermen won't go near it ,No local fisherman is willing to go near there,74
11,-איזה מין דגימות ,- What kind of samples ,-What kind of samples,100
12,מה אנחנו יודעים עוד על האדון הסיני ,What else do we know about this Chinese gentleman Nothing much ,What else do we know about the Chinese lord,74
13,"חוץ משמו ד""ר נו ",Except his name ,Except for his name Dr. Nu,75
14,אני רוצה לדבר עם פרופסור דנט ,Is Professor Dent there ,I want to talk to Professor Dent,65
15,-נקבעה לך פגישה איתו אדוני ,- Have you an appointment James Bond ,"- You have an appointment with him, sir",74
16,נפגשנו אתמול במועדון ,We met yesterday at the Queen's Club ,We met yesterday at the club,88
17,פרופסור דנט נמצא ,Is Professor Dent there ,Professor Dent was found,68
18,לא משנה תודה ,Thank you Morning Professor ,No matter thank you,61
19,נתקלתי בזה במשרד של סטרנגווייז ,I came across this in Strangways' office ,I came across this in the Strangeways office,94
20,נכון תוכל לספר לי עליה ,Can you tell me anything about it ,"True, you can tell me about her",70
21,הוא הביא דגימות סלע לבדיקה ,He brought some rock samples in for testing convinced they were valuable ,He brought rock samples for testing,65
22,וזה נכון ,Can I see them ,And that's right,60
23,מובן שלא ,No of course not ,Of course not,90
24,לא זרקתי אותן ,Well no I  I threw 'em away ,I did not throw them away,68
25,יש לך מושג איפה מצא אותן ,- Do you know where he found them - No he didn't say ,You have no idea where to find them,63
26,זה לא ייתכן מבחינה גיאולוגית ,- Not geologically possible - Thank you Professor ,This is not geologically possible,72
27,פרופסור  הרשה לי ,Oh Professor  Allow me ,Professor let me,76
28,אתה מכיר את ההליכים אין זמן להליכים ,There's no time for procedure ,You know the procedures There is no time for procedures,69
29,זה באחריותי ,I'll take responsibility ,It's my responsibility,78
30,אני מקווה שאתה יודע מה שאתה עושה ,Man I hope you know what you're doing - Come on  ,I hope you know what you are doing,81
31,למה הפרת את הכלל הכי חמור שלי ובאת במשך היום ,Why have you disobeyed my strictest rule and come in daylight ,Why did you break my most serious rule and come during the day,67
32,הייתי חייב ,I had to ,I had to,100
33,בונד בא אליי הבוקר ,Bond came to see me this morning Yes I know ,Bond came to me this morning,79
34,למה הוא עוד בחיים ,Why is he still alive ,Why he's still alive,98
35,נכשלתם ,Our attempts failed ,You failed,62
36,אני לא אוהב כשלונות אתה לא תיכשל שוב פרופסור ,You are not going to fail me again Professor ,I do not like failures You will not fail again Professor,70
37,לא באתי להזהיר אותך ,I came to warn you ,I did not come to warn you,77
38,להזהיר אותי ,Warn me ,Warn me,100
39,לומר לך ,Tell you ,tell you,100
40,הוא בוודאי יגיע הנה ,He's sure to come out here ,He will surely come here,72
41,אני מקווה שלא אם כן אתה אחראי לכך בעיניי ,If he does I shall hold you responsible ,I hope not then you are responsible for this in my eyes,60
42,האם זה ברור ,Yes quite clear ,Is it clear,62
43,גש לשולחן ,Go to the table ,Go to the table,100
44,אתה רואה מה יש בכלוב ,You see what is in the cage ,You see what's in the cage,98
45,הלילה ,Tonight ,The night,62
46,אגב המכונית שהזמנת הגיעה ,By the way the car you ordered it's been delivered ,By the way the car you ordered arrived,73
47,היא חונה בחניון מספר חמש ,It's in number five parking lot Thank you ,She's parked in parking lot number five,75
48,לילה טוב לילה טוב מר בונד ,Good night Mr Bond ,Good night Good night Mr. Bond,77
49,בוקר טוב פליידל-סמית ,- Morning Pleydell-Smith - Morning Bond ,Good morning Playdell-Smith,77
50,-בוקר טוב בונד ,Good night Mr Bond ,- Good morning Bond,86
51,"גברת טארו הביאי לי בבקשה את החומר על ד""ר נו ",Miss Taro bring me the files on Dr No Sit down ,"Mrs. Taro, please bring me the material on Dr. Nu",72
52,מה אתה יכול לספר לי על האי הזה לא הרבה ,What do you know about this island ,What can you tell me about this island not much,74
53,"רק שיש שם מכרה בוקסיט ד""ר נו מנהל את המקום כמו מחנה ריכוז ",Dr No runs the place like a concentration camp ,Only there is a bauxite mine there Dr. Nu runs the place like a concentration camp,72
54,תודה גברת טארו ,I came to warn you ,"Thank you, Mrs. Taro",61
55,מה זאת אומרת ,- What do you mean Who had them last ,What do you mean,64
56,-סטרנגוייז שני התיקים ,Go to the table ,-Strangwise the two bags,63
57,להיפך הייתי מופתע אלמלא נעלמו ,I'd have been surprised if they hadn't ,"On the contrary, I would have been surprised if they had not disappeared",68
58,אגב זה הגיע עבורך הבוקר בטיסה מלונדון בדואר הדיפלומטי ,By the way that came for you from London this morning in the plane in the diplomatic pouch ,By the way it arrived for you this morning on a flight from London by diplomatic mail,67
59,מתנה מהבית ,A present from home ,A gift from home,63
60,אפשר לצאת משם ,Can I get out that way ,You can get out of there,74
61,חבל שתבזבזי את כל אחר הצהריים בחיפושים ,I hate to think of you spending all afternoon looking for them No ,Too bad you'd spend all afternoon searching,61
62,גם אני אולי תראי לי את האי ,Why don't you show me round the island ,I might as well show me the island,61
63,כן אולי ,Yes maybe Good ,Yes maybe,78
64,בשלוש במלון שלי אולי ,Three o'clock my hotel maybe ,At three in my hotel maybe,78
65,כן אולי ,Yes maybe Good ,Yes maybe,78
66,החוגה המוארת מפעילה את המכשיר ,The luminous dial activates it Here hold this ,The illuminated dial activates the device,67
67,תחזיק איפה סטרנגווייז הניח את הדגימות ,Now where exactly did Commander Strangways place those samples ,Hold where Strangewise placed the samples,68
68,בערך במקום של כף הרגל שלך אדוני ,- About where your feet is sir - Good ,About the place of your foot sir,71
69,איבדתם משהו ,- Lose something ,You've lost something,74
70,היו רדיואקטיביות אבל פרופסור דנט אמר שהן סתם עפרות ברזל ,Yet Professor Dent told me they were worthless chunks of iron ore ,There was radioactivity but Professor Dent said they were just iron ore,62
71,או שהוא פרופסור גרוע או שקרן גרוע ,- He's either a bad professor or a poor liar - I intend to find out which ,Either he's a bad professor or a bad liar,67
72,-אני מתכוון לבדוק את זה מתי נוכל להגיע לקראב קי ,- We could check the nearest ones first - No I'm interested in Crab Key ,- I'm going to check it out when we can get to Crab Key,60
73,סגן אלוף סטרנגווייז לקח דגימות מכל האיים ,Commander Strangways he done take samples of all the islands ,Lieutenant Colonel Strangewise took samples from all the islands,66
74,יש שם דרקון ,You see  there's a dragon - What ,There's a dragon there,75
