,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תראה ,Look ,Look,100
1,-אני שלם שוב!,- l'm whole again!,- I'm whole again!,93
2,-זה נהדר ,- This is great ,-It's great,78
3,היי זה אומר שהצבע החום הזה הוא זמני בלבד ,Hey that means the maroon-ness is only temporary ,Hey that means this brown color is only temporary,72
4,לא אצטרך להצטרף לחיל השלום ,I won't have to join the Peace Corps ,I will not have to join the Peace Corps,85
5,כן!,Yes!,Yes!,100
6,אבל אירוע החזרה-הביתה הוא מחר ,But the Homecoming Rally is tomorrow ,But the homecoming event is tomorrow,83
7,מה לגבי קלי ,What about Kelly ,What about Kelly,100
8,אני למטה אבל לא בחוץ ,I'm down but I'm not out ,I'm down but not out,91
9,אני רק צריך למצוא דרך להסתיר את הפנים של קלי ליום אחד ,I just have to figure out a way to hide Kelly's face for one day ,I just need to find a way to hide Kelly's face for one day,85
10,זאק מה אתה עושה כאן ,Zack what are you doing here ,Zack what are you doing here,100
11,קלי יש דבר חשוב שאני צריך לספר לך ,Kelly there's something important I have to tell you ,Kelly has an important thing I need to tell you,75
12,-מה זה ,- What is it ,-What is,82
13,-הו קלי קלי קלי ,- Oh Kelly Kelly Kelly ,- Oh Kelly Kelly Kelly,100
14,'את יודעת כשנהיה בקולג אנחנו נצחק על זה ,You know when we're in college we're going to laugh about this ,'You know when we're in college we'll laugh about it,85
15,היי אז למה שלא נתחיל עכשיו ,Hey so why don't we start now ( laughs ),Hey so why not start now,70
16,זאק מה זה ,Zack what is it ,Zack what is it,100
17,"ובכן  אחרי שה""חצ'קון-החוצה"" מסיר פצעונים הפנים שלך הופכות לחומות-אדומות אבל זה רק זמני ויום לאחר מכן זה נעלם ואת בסדר גמור ","Well  the ""Zit-Off"" removes pimples then it turns your face maroon but it's only temporary and a day later it goes away and you're fine ",Well after the 'eczema-out' removes pimples your face turns red-brown but it's only temporary and a day later it's gone and you'm fine,81
18,ידעתי שתקחי את זה טוב ,I knew you'd take it well ,I knew you would take it well,85
19,זאק ,Zack ,Zack,100
20,אתה אומר שהפנים שלי עומדות להפוך לחומות-אדומות ,Are you saying my face is gonna turn maroon ,You say my face is about to turn red-brown,61
21,לא כל הפנים שלך ,Not your whole face ,Not all of your face,77
22,רק איפה שמרחת את המשחה ,Just where you put the cream ,Just where you applied the ointment,70
23,-איפה מרחת את המשחה ,- Where did you put the cream ,-Where did you apply the ointment,71
24,-טוב כאן כאן וכאן ,- Well here here and here ,- Good here and here,68
25,-זה הכל ,- That's all ,-that's it,74
26,מתי זה אמור לקרות ,When is this supposed to happen ,When is this supposed to happen,100
27,-מחר ,- Tomorrow ,-tomorrow,100
28,-מחר ,- Tomorrow ,-tomorrow,100
29,!,!,!,100
30,איך יכולת לעשות לי את זה ,How could you do this to me ,How could you do that to me?,93
31,מחר הם בוחרים את מלכת החזרה-הביתה ,Tomorrow they're picking the Homecoming Queen ,Tomorrow they choose the queen back home,68
32,-זאק אתה -אתה אתה משהו ממש ממש רע ,Zack you're a-- you're a-- you're something really really bad ,"-Zack you -you're something really, really bad",86
33,אני לא הנעתי את הזרוע שלך להשתמש במשחה הזאת ,I didn't twist your arm to use that cream ,I did not move your arm to use this ointment,66
34,את הילדה היפה ביותר בבית-הספר ,You're the prettiest girl in school ,The most beautiful girl in school,62
35,אז מה אם את קצת פחות מושלמת ליום או שניים ,So what if you're slightly less than perfect for a day or two ,So what if you're a little less perfect for a day or two,80
36,היי לאחרונה זה נראה שכל מה שאכפת לך ממנו הוא איך שאת נראית ,Hey lately it seems all you care about is how you look ,Hey lately it seems like all you care about is how you look,96
37,זאק אני לא יכולה להאמין שאמרת את זה ,Zack I can't believe you just said that ,Zack I can not believe you said that,91
38,העמידי פנים שזה היה סלייטר ,Pretend it was Slater ,Pretend it was Slater,100
39,זאק הפכת את הפנים שלי לחומות-אדומות ,Zack you've turned my face maroon ,Zack turned my face red-brown,61
40,הרסת את הסיכויים שלי להיות מלכת החזרה-הביתה ,You've ruined my chances of becoming Homecoming Queen ,You ruined my chances of being the queen of the homecoming,88
41,אני רוצה אותך מחוץ לחדר שלי ומחוץ לחיים שלי עכשיו!,I want you out of my room and out of my life now!,I want you out of my room and out of my life right now!,94
42,-אנחנו עדיין בעניין לסוף השבוע ,- Are we still on for the weekend ,- We're still interested in the weekend,74
43,-החוצה !,- Out!,-outside !,60
44,ועכשיו למילה מהקפטן שלנו ,And now for a word from our captain ,And now for a word from our captain,100
45,תודה ,Thanks ,Thanks,100
46,כאילו על בטוח ,Like for sure ,As if for sure,74
47,בסדר בדיוק ספרנו את הקולות למלכת החזרה-הביתה ,Okay we've just tallied the votes for Homecoming Queen ,"All right, we counted the votes for the Queen of Homecoming",70
48,הסגנית השנייה היא  מאפין סנגרייה!,Second runner-up is  Muffin Sangria!,The second deputy is Muffin Sangria!,72
49,והסגנית הראשונה  סוזי ואן פייק!,And first runner-up  Susie Van Feyk!,And First Deputy Susie Van Pike!,74
50,ועכשיו למלכת השיבה-הביתה שלנו ילדה שרוח בית-הספר נמצא על כל הפנים שלה ,And now for our Homecoming Queen the girl who has school spirit written all over her face ,And now our homecoming queen has a girl whose school spirit is all over her face,88
51,קלי קפובסקי!,Kelly Kapowski!,Kelly Kapowski!,100
52,תודה לכולם שהפכתם אותי למלכה למרות שאני נראית ככה ,Thanks everybody for making me your Queen even though I look like this ,Thank you all for making me a queen even though I look like that,84
53,טוב מה לגבי עידוד ביסייד קטן ,Well how about a little Bayside cheer ,Well what about encouraging a little byside,72
54,בדקו את זה יש לנו משהו להגיד על הנמרים מביסייד שעומדים לשלוט היום,* Check this out we've got something to say * * About the tigers from Bayside gonna rule the day *,Check it out we have something to say about the Bayside Tigers who are about to rule today,71
55,אז מחאו כפיים ורקעו ברגליים היי יש לנו רוח בית-ספרית אנחנו לא יכולים להיות מובסים ,* So clap your hands and stomp your feet * * Hey we got school spirit we can't be beat *,So clap and stamp your feet hey we have a school spirit we can not be defeated,77
56,ביט בה-ביט בה-בה-בה-ביט ביט ביט בה-ביט בה-בה-בה-בה ביט קדימה ביסייד!,* Beat ba-beat ba-buh-buh-buh-beat beat * * Beat ba-beat ba-buh-buh-buh beat go Bayside! *,Beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat!,72
57,ביט בה-ביט בה-בה-בה-ביט ביט ביט בה-ביט בה-בה-בה-בה ביט קדימה ביסייד!,* Beat ba-beat ba-buh-buh-buh-beat beat * * Beat ba-beat ba-buh-buh-buh beat go Bayside! *,Beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat!,72
58,ביט בה-ביט בה-בה-בה-ביט ביט ביט בה-ביט בה-בה-בה-בה ביט קדימה ביסייד!,* Beat ba-beat ba-buh-buh-buh-beat beat * * Beat ba-beat ba-buh-buh-buh beat go Bayside! *,Beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat!,72
59,ביט בה-ביט בה-בה-בה-ביט ביט ביט בה-ביט בה-בה-בה-בה ביט קדימה ביסייד!,* Beat ba-beat ba-buh-buh-buh-beat beat * * Beat ba-beat ba-buh-buh-buh beat go Bayside! *,Beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat!,72
60,ביט בה-ביט בה-בה-בה-ביט ביט ביט בה-ביט בה-בה-בה-בה ביט קדימה ביסייד!,* Beat ba-beat ba-buh-buh-buh-beat beat * * Beat ba-beat ba-buh-buh-buh beat go Bayside! *,Beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat-beat!,72
61,קדימה ביסייד!,Go Bayside!,Come on byside!,67
62,זאק זאק זאק אני חייב להגיד לך את זה הרעיון שתלמידים יצבעו את הפנים שלהם כדי להראות רוח בית-ספרית טוב זה כבש את הנ-נ-נ-נשימה שלי ,Zack Zack Zack I got to hand it to you having the students paint their faces to show school spirit was well it takes my b-b-b-breath away ,Zack Zack Zack I have to tell you this is the idea for students to paint their faces to show a good school spirit it captured my n-n-n-n breath,77
63,בטוח שאתה לא רוצה להצטרף אלינו אדוני ולצבוע את הפנים שלך בצבע חום ,Sure you don't want to join us sir and paint your face maroon ,Sure you do not want to join us sir and paint your face brown,87
64,אני איתכם ברוח זאק ,I'm with you in spirit Zack ,I'm with you in the spirit of Zack,89
65,אבל אני המנהל ואני חושב שבשבילי זה  זה פשוט יהיה קצת פזיז ,But I am the principal and I think that for me  it would be just a little rash ,But I'm the manager and I think for me it's just going to be a little reckless,72
66,זאק אני רוצה להתנצל ,Zack I want to apologize ,Zack I want to apologize,100
67,צדקת לגביי ,You were right about me ,You were right about me,100
68,אני מתכוונת הייתי כל כך הדוקה לגבי ההפיכה למלכת החזרה-הביתה שהפכתי למעצבנת ,I got so wrapped up in becoming Homecoming Queen I became a royal pain ,I mean I was so tight about becoming the Queen of Homecoming that I became annoying,67
69,תודה שעזרת לי לנצח ,Thanks for helping me win ,Thank you for helping me win,91
70,היי קצת צבע מלחמה של ביסייד עובר דרך ארוכה ,Hey a little Bayside war paint goes a long way ,Hey some warside color of Byside goes a long way,66
71,תודה ,Thanks ,Thanks,100
72,הו כיוון שלא תהיו בסביבה לראות את שאר המשחק אספר לכם מה קרה ,Oh since you won't be around to see the rest of the game I'll tell you what happened ,Oh since you will not be around to see the rest of the game I will tell you what happened,90
73,ואלי היו מבועתים כל כך למראה כל הפנים החומות-אדומות האלה שהם פיספסו את בעיטת הפתיחה וסלייטר צבר את הטאץ' -דאון היחיד ,Valley was so terrified at the sight of all those maroon faces that they fumbled the opening kickoff and Slater scored the only touchdown ,Wally was so terrified at the sight of all these brown-red faces that they missed the opening kick and Slater scored the only touchdown.,85
74,הנמרים ניצחו 7-0 ,The Tigers won seven to nothing ,The Tigers won 7-0,65
75,כשאני מתעורר בבוקר והשעון המעורר מצלצל אני לא חושב שאי-פעם אעשה את זה בזמן,* When I wake up in the morning and the alarm gives out a warning * * I don't think I'll ever make it on time *,When I wake up in the morning and the alarm clock rings I do not think I will ever do it in time,76
