,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יש לך מושג מה בעלך עשה בשכונה הזאת ,Do you have any idea what your husband was doing in that neighborhood ,You have no idea what your husband did in this neighborhood,84
1,"ד""ר גולדמן יש לך מבקר במשרדך  הוא עבר בשלום את הניתוח ",Dr Goldman you have a visitor in your office  He made it through surgery That's half the battle ,"Dr. Goldman, you have a visitor in your office. He underwent the surgery safely",74
2,אנחנו נתקשר מיד אם יהיה איזה שינוי ,We'll call immediately if anything changes ,We will call immediately if there is any change,76
3,תודה דוקטור ,Thank you Doctor ,Thank you Doctor,100
4,מי אתם ,Who are you ,who are you,100
5,אני הבלש לוגן וזה הבלש גריווי ,I'm Detective Logan this is Detective Greevey ,I'm Detective Logan and this is Detective Gravie,90
6,אני מצטער על בעלך גבירתי ,I'm sorry about your husband ma'am ,I'm sorry for your husband madam,82
7,אתם חוקרים את המקרה ,You're the investigating officers ,You're investigating the case,77
8,-עדיין לא ,Not yet ,-Not yet,100
9,תוכלי לתת לי את התיאור של החפצים האישיים שלו ,Could you give me a description of his personal items ma'am ,Can you give me the description of his personal belongings,72
10,תמיד היה עליו  ארנק חום מעור תנין והוא ענד טבעת עם אבני ספיר ו  שעון רולקס מזהב ועם יהלומים ,He always carried  a brown alligator wallet and he had a star sapphire ring and  a gold and diamond Rolex ,He always wore a brown crocodile leather wallet and he wore a ring with sapphires and a gold Rolex watch and diamonds,76
11,תמיד היו עליו 500 דולר במזומן ,And he always had about $500 cash ,He always had $ 500 in cash,77
12,לבעלך יש אוייבים ,Your husband have any enemies ,The husband has enemies,73
13,צ'אק הלסי הוא אחד מהאנשים שזכו לכבוד רב והיה אהוב במחוז הזה ,Chuck Halsey is one of the most respected and liked men in this district ,Chuck Halsey is one of the most respected and beloved people in this county,76
14,למה אתה שואל ,What are you asking ,Why do you ask,61
15,חשבתי שאתם יודעים מי עשה את זה ,I thought you knew who did it ,I thought you knew who did it,100
16,היו שם שני נערים שחורים אבל הם לא הביאו אותו למקום ההוא ,Two black kids were there but they didn't drive him to that location ,There were two black boys there but they did not bring him to that place,70
17,יש לך מושג מה הוא עשה שם ,Do you have any idea what he was doing out there ,You have no idea what he did there,78
