,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לקחתי רכבת שחצתה את כל המדינה ,I took it across the whole country ,I took a train that crossed the whole country,71
1,במה עבדת ,What did you do for money ,What did you work on?,67
2,רחצתי כלים ,I washed dishes ,I washed dishes,100
3,ניגנתי בפסנתר בבר בטקסס ,I played the piano in a texas honkey tonk ,I played the piano at a bar in Texas,78
4,אמא יודעת את כל זה ,Does mom know about all this ,Mom knows all this,74
5,כן אבל היא לא רוצה שאדבר על זה ,Yeah but she doesn't like me to talk about it ,Yes but she does not want me to talk about it,78
6,היא לא רוצה שאת ובריאן תקבלו רעיונות ,She doesn't want you and brian getting any ideas ,She does not want you and Brian to get ideas,85
7,-היא לא רוצה שיקפצו מרכבות ,She doesn't want them hopping trains ,- She does not want trains to jump,74
8,-זה לא משהו שאתה רוצה שילדיך יעשו ,It's not something you want your kids to do ,-It's not something you want your children to do,84
9,זו קייט עבורך ,Well that's kate for you ,This is Kate for you,68
10,הרכבות האחרות היו גדולות יותר והן לא הסתובבו במעגלים אבל בעיקרון ,Well the others were bigger And they didn't run around in circles But basically ,The other trains were larger and they did not rotate in circles but basically,72
11,-איך עשית את זה ,How'd you do it ,-how did you do that,82
12,ובכן  הנה מה שהייתי עושה ,Well   Here's what i'd do ,Well here's what I would do,84
13,הייתי נכנס לחצר ומסתתר עד החשיכה ,I'd case the yard and hide until dark ,I would go into the yard and hide until dark,74
14,האם פעם היה חשוך כל כך כך שקפצת על הדבר הלא נכון ,Did it ever get so dark You jumped on the wrong thing ,Was it ever so dark that you jumped on the wrong thing,84
15,כמו על אוטובוס או תהלוכה ,Like a bus or parade ,Like on a bus or a procession,69
16,-תנסה לשאול שאלות רגישות אלף ,Try to ask sensible questions alf ,-Try to ask a thousand sensitive questions,78
17,בסדר ,Okay ,OK,67
18,במי מהן יש מטבח ,Which one is the kitchen car ,Which of them has a kitchen,84
19,לא היה מטבח ,There wasn't a kitchen car ,There was no kitchen,78
20,ישבתי בקרוון ואכלתי שעועית מפחית ,I sat in a box car and ate beans from a can ,I sat in the caravan and ate reducing beans,63
21,כך קיבלתי את כינוי הנסיעות שלי ,That's how i got my traveling name ,That’s how I got my travel nickname,90
22,-איזה שם מגניב!,Wow what a cool name !,- What a cool name!,89
23,אוכל לקבל חתימה ,Can i have your autograph ,I can get an autograph,72
24,אתה בטוח שאתה לא רוצה ללכת לאמא איתנו ,Are you sure you don't want to go to mother's with us ,You're sure you do not want to go to mom with us,83
25,כן ,Bye ,Yes,67
26,-אם אבא לא חייב ללכת אז למה אני כן ,If dad doesn't have to go why do i ,-If Dad does not have to go then why I do,89
27,כי אתה הבן שלי ואני יכולה להגיד לך מה לעשות ,Because you're my son and i can tell you what to do ,Because you are my son and I can tell you what to do,93
28,הנה לך ,Well there you have it ,there you are,69
29,מה זה ,What's this ,What is,78
30,אלף רצה אותה ,Alf wanted it ,Alef wanted her,79
31,-זה לחבר ,It's for a friend ,-It's a friend,87
