,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,חשבתי שעזבת כבר לפני 10 דקות ,I thought you'd gone 1 0 minutes ago ,I thought you left 10 minutes ago,81
1,תגלה שיש מקום לכולנו ,You'll find there's room for us all ,You will find that there is room for all of us,79
2,-זה היה מזל ,-That was lucky ,- It was luck,64
3,-חשבתי שאתה איש האלוהים ,-I thought you were a man of God ,- I thought you were the man of God,91
4,תוכל לכנות זאת חווה שיתופית אני מניח אבל כולם הגיעו לאותן מסקנות ,You could call it a communal farm I suppose But you've all come to the same conclusions ,You could call it a cooperative farm I guess but everyone came to the same conclusions,67
5,"הגיטה שלנו הקוראן של המוסלמים התנ""ך שלכם הדברים הפשוטים הם אלה שנוגעים בך ",Our Gita the Muslim's Koran your Bible It's always the simple things that catch your breath ,Our Gita The Quran of the Muslims Your Bible The simple things are the ones that concern you,69
6,"""ואהבת לרעך כמוך"" ",""" Love thy neighbour as thyself ""","""Love your neighbor as yourself""",81
7,לא תמיד מקיימים זאת אבל זה משהו שאנו ההינדים יכולים ללמוד ממנו רבות ,Not always practised but it's something we Hindus could learn a lot from ,It is not always maintained but it is something that we Hindus can learn a lot from,77
8,ובכן ננסה ,Well we shall try ,Well we'll try,90
9,זה לקח זמן אבל היה צורך לעשות זאת בהגינות ,It's taken time but it needed to be done fairly ,It took time but it had to be done fairly,73
10,לא רצינו לעוות את הצדק רק מכיוון שמר גנדי  מכפיש את החקיקה הקיימת ,We didn't want to create an injustice simply because Mr Gandhi was abusing our existing legislation ,We did not want to distort justice just because Mr Gandhi defames existing legislation,74
11,רגע אחד בבקשה אדוני ,Just one moment sir please ,One moment please sir,89
12,אבל אם זמנך דוחק לא הייתי משקיע זמן רב מדי בבעיה ההודית ,But on a short trip I wouldn't spend too much time on the Indian question Mr Walker ,But if your time is tight I would not spend too much time on the Indian problem,65
13,זהו גורם לא משמעותי בדרום אפריקה ,It's a tiny factor in South Africa ,This is an insignificant factor in South Africa,74
14,אני מתכנן גם לדווח על מצב המכרות כאן ,I plan to report on the condition of the mines here  ,I also plan to report on the condition of the mines here,95
15,-והכלכלה -טוב מאוד ,-  as well as the economy ,-And the economy -very good,64
16,אבל אשמח לפגוש את מר גנדיי ,But I would like to meet this Mr Gand-eye ,But I would love to meet Mr. Ganday,80
17,גנדי ,Gandhi ,Gandhi,100
18,לנו המערביים יש זיקה  לאנשיה הרוחניים של הודו ,Of course We Westerners have a weakness for these spiritually inclined men of India ,We Westerners have an affinity for the spiritual people of India,68
