,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-כאן ,- Here ,-Here,100
1,-שפירו ,- Shapiro - Yup ,-Shapiro,78
2,-כן פרייס ,- Price ,-Yes Price,71
3,-טרזינסקי ,- Trzcinski ,-Trezinski,89
4,שפירו שפירו מנפרדי  שפירו מסגרוב ,Shapiro Shapiro Manfredi  - Shapiro Musgrove - Hey!,Shapiro Shapiro Manfredi Shapiro Masagrove,92
5,-פיטרסון!,- Peterson ,- Peterson!,100
6,-כאן ,- Here ,-Here,100
7,-פירלי!,- Pirelli ,-Pirley!,62
8,-היי ,- Hey!,-Hey,100
9,קולמן ,- Coleman ,Coleman,100
10,שפירו ,- Shapiro ,Shapiro,100
11,-אין כלום לסטניסלב קוזווה ,- Nothing for Stanislaus Kuzawa ,- Stanislav Kozwa has nothing,79
12,שפירו שפירו  אגניו ,Shapiro Shapiro - Agnew - Here ,Shapiro Shapiro Agniu,81
13,-כאן איך זה שאתה פופולרי כל כך ,And just what makes you so popular ,- Here's how it is that you're so popular,60
14,"זה מדהים 50 מיליון חבר'ה נמצאים שם בבית וכל מה שהנקבות האלה רוצות זה את שפירו ""שפתי דבש"" ",It's amazing 50 million guys running around back home and all those dames want is Sugar-lips Shapiro ,"It's amazing 50 million guys are out there at home and all these females want is Shapiro ""honey lips""",80
15,-כאן -באואר ,- Bauer ,-Here -Bauer,67
16,-כאן ,- Here ,-Here,100
17,-אגניו ,- Agnew ,-Agniu,60
18,-כאן ,- Here ,-Here,100
19,הנה קוזווה,- Here Kuzawa ,Here's Kozawa,83
20,-תן את זה לג'ואי בסדר ,- Give this to Joey ,"- Give it to Joey, okay?",70
21,זה כל הדואר ,- Is that all the mail ,That's all the mail,87
22,הנה משהו קטן מהאב מארי ,Here's a little something from Father Murray ,Here's something small from Father Marie,76
23,איך הוא השיג את העצים האלה ,- How did he get those trees ,How did he get these trees,96
24,הם צמחו מהמזרן שלו ,They grew out of his mattress ,They grew out of his mattress,100
25,קדימה סטיב ,Come on Steve ,Come on Steve,100
26,איך נקשט אותם ,- How did he get those trees ,How to decorate them,61
27,"""וכך ג'ואי  ""אנו תקווה שתסיים את השנה האחרונה של לימודי משפטים  ","""  and so Joey we do hope that you will finish that last year of law school","""And so Joey"" we hope you finish the final year of law school",81
28,"""כשתחזור הביתה ""","""when you come back home"" ","""When you get home""",75
29,לימודי משפטים ,Law school ,School of Law,87
30,"אתה לא מעוניין להיות עו""ד מסריח עם תיק מסריח במשרד מסריח נכון ג'ואי ",Hey you don't want to be no stinking lawyer with a stinking briefcase and a stinking office do you Joey ,You're not interested in being a stinking attorney with a stinking case in the right stinking office Joey,69
31,"""תמשיך לכתוב לנו בן ","""And do keep writing son ","""Keep writing to us, son",71
32,מכתביך יקרים לנו ,Your letters are very dear to us ,Your letters are dear to us,92
33,זה מאביך ג'ואי ,It's from your Dad Joey ,This is from your father Joey,77
34,הנה קח ,Here take it ,Here's a take,80
35,בפעם הבאה שנכתוב להוריך אתה יודע מה תכתוב ,Next time we write to your folks you know what you're gonna say ,Next time we write to your parents you know what you will write,76
36,תכתוב שאתה לא רוצה להיות עורך דין שאתה רוצה אולי להיות מוסיקאי ,You're gonna say you don't want to be a lawyer  that you wanna be a musician maybe ,Write that you do not want to be a lawyer that you might want to be a musician,75
37,ראיתי בעיתון מאמר נהדר על מחנות שבויים גרמניים ,I saw a wonderful article on German prison camps in a magazine ,I saw in the newspaper a great article about German POW camps,67
38,אימא קוראת הרבה ,Mom reads a lot ,Mom reads a lot,100
