,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בוא נצא תוך ירי ,Let's shoot it out ,Let's go out while firing,60
1,-בסדר שנגהאי ,All right Shanghai ,- Okay Shanghai,65
2,אבל אתה תחטוף אותה ראשון שנגהאי ,But you get it first Shanghai ,But you will kidnap her first in Shanghai,74
3,-ואתה שני רינגו ,And you second Ringo ,- And you're two Ringo,75
4,אני נותן לכם חמש שניות להשליך את האקדחים שלכם ,I'll give you five seconds to unbuckle your guns ,I'll give you five seconds to drop your guns,85
5,אחת ,One ,One,100
6,שתיים ,Two ,two,100
7,שלוש ,Three ,three,100
8,ארבע ,Four ,Four,100
9,השתעשענו מספיק בחורים ,We had enough fun boys ,We had enough fun guys,77
10,הארי ג'קסון תביאו את כלי הנשק ,Harry Jackson get the hardware ,"Harry Jackson, bring the weapons",62
11,דוק!,Doc!,Doc!,100
12,עוד מישהו רוצה לנסות את מזלו ,Anybody else want to try their luck ,Someone else wants to try their luck,76
13,שמעתם את המרשל ,You heard the marshal ,You heard the marshal,100
14,בוא נגיד רק שפרעתי את חובי במלואו ,Let's just say my account is paid in full ,Let's just say I've paid off my debt in full,78
15,ואל תיקח את זה אישית מרשל ,And don't take it personal Marshal ,And do not take it personally Marshall,86
16,בוקר טוב דוק ,Good morning ,Good morning Doc,86
17,-בוקר טוב ,Good morning ,-Good Morning,100
18,חשבתי שתרצה לדעת שבמערב יהיה לחוק נציג אחד פחות אלה תמיד חדשות טובות ,Just thought you'd like to know there's going to be one less lawman in the territory ,I thought you would like to know that in the West one less representative law will always be good news,67
19,אני נוסע לקליפורניה לקנות חווה מקבל את עצתך הטובה מסתלק כל עוד יש לי זמן ,I'm heading for California buying a ranch taking your good advice-- getting out while there's time ,I'm traveling to California to buy a farm and get your good advice going away as long as I have time,63
20,איש חכם ,Smart man ,smart man,100
21,לורה באה אתי ,Laura's coming with me ,Laura came with me,80
22,אנחנו מתכוונים להתחתן בעוד כמה ימים ,We're getting married in a few days ,We are going to get married in a few days,84
23,אנחנו רוצים שתבוא לחתונה דוק אם זה לא יפריע לפוקר שלך ,We'd like you to come to the wedding Doc if it doesn't interfere with your poker ,We want you to come to Doc's wedding if it does not interfere with your poker,88
24,אני לא טוב בחתונות רק בלוויות ,I'm not good at weddings only funerals ,I'm not good at weddings only at funerals,96
25,ויאט ,Wyatt  ,Wyatt,100
26,היא ליידי אמיתית ,You know she's a real lady ,She's a real lady,79
27,אני מאחל לכם אושר רב ,I wish you both a lot of happiness ,I wish you much happiness,71
