,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,גנרל גרנט אם אכן תקבל את הפיקוד על הצבא ,General Grant if you take over I've been wanting a field command for a long time sir ,General Grant if you do take command of the army,65
1,אני אהיה גאה לשרת תחת פיקודך ,I would be honored to serve under you ,I will be proud to serve under your command,75
2,לכבוד יהיה לי לקבל אותך לשורותיי קולונל תודה אדוני ,Well I'd be honored to have you colonel ,I will be honored to have you in my ranks Colonel Thank you sir,71
3,כל בני האדם המוחזקים כעבדים בכל מדינה שהיא או בכל חלק ממנה שתושביה יהיו אז במצב מרידה נגד ארצות הברית עבדים אלו יהיו מעתה והלאה חופשיים לתמיד והממשל הנשיאותי של ארצות הברית כולל רשויות הצבא והצי ,"""That on the first day of January in the year of our Lord one thousand eight hundred and sixty-three all persons held as slaves within any state or designated part of a state the people whereof shall then be in rebellion against the United States shall be then thenceforward and forever free and the executive government of the United States including the military and Naval authorities thereof will recognize and maintain the freedom of said persons ",All human beings held as slaves in any country or any part of it whose inhabitants are then in a state of rebellion against the United States These slaves will henceforth be free forever and the United States presidential administration including the military and naval authorities,63
4,והריני מחייב את האנשים שהוכרז עליהם כעל בני חורין  שעליהם להימנע מכל מעשי אלימות לבד ממקרים של הגנה עצמית ואני ממליץ להם שבכל המקרים שבהם ניתן הם יעבדו בנאמנות תמורת שכר הוגן ,And I hereby enjoin upon the people so declared to be free to abstain from all violence unless in necessary self-defense and I recommend to them that in all cases when allowed they labor faithfully for reasonable wages ,And Harini obliges the people who have been declared free to refrain from any acts of violence except in cases of self-defense and I recommend to them that in all cases where possible they will work faithfully for a fair wage,71
5,ברכותיי גברת מיין אני מבין שנישאת לגנרל ,I understand you married the general ,Congratulations Mrs. Maine I understand you are marrying the General,66
6,מה עוללת ,What have you done Dear God  ,What did you do?,62
7,-הרגת אותו ,- You killed him ,- You killed him,100
8,הוא ניסה לתפוס לי את האקדח בדרך חזרה לכאן ,He tried to grab my gun when I was bringing him back ,He tried to grab my gun on the way back here,69
9,-הייתי חייב לירות בו ,- I had to shoot him ,- I had to shoot him,100
10,לקליע יש רצון משל עצמו ,Bullet's got a mind of its own ,The bullet has a will of its own,68
