,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,קיוויתי שאוויר המדבר ינקה את המוח שלך אבל הייתי צריך לדעת שזה לא יקרה ,I was hoping the desert air would clear your brain but I should have known better ,I was hoping the desert air would clear your mind but I needed to know it would not happen,73
1,5מה  שכחתי לספור ,Five what I forgot to count ,5 What I forgot to count,86
2,כן ,- Yes ,Yes,100
3,"ובכן הקאבאלרוס הקטנים האלה נקראים ""חמשת המופלאים"" ",These little caballeros are called the Filthy Five ,"Well these little cabalos are called the ""Fantastic Five""",82
4,שלום בחורים טוב לראותכם בסביבה ,Hello boys It's good to see you up and around ,Hello guys good to see you around,72
5,למה שלא פשוט תעזוב אדון גיינס ,Why don't you just leave Mr Gaines ,Why not just leave Mr. Gaines,84
6,אתה לא רצוי כאן ,You're not welcome here ,You are not welcome here,85
7,אני מצטער לשמוע זאת ,Sorry to hear that ,I'm sorry to hear that,90
8,למען האמת אני קצת מופתע לראות אותך ,Actually I'm a little surprised to see you at all ,To be honest I'm a little surprised to see you,76
9,לפי מה שהארי אמר חשבתי שהוצאתם חסכונות וקניתם כרטיס לכיוון אחד ,From what Harry says I thought you'd saved pennies and bought one-way tickets ,From what Harry said I thought you took out savings and bought a one way ticket,82
10,אני קניתי את הנסיעה חזרה ,I bought the trip back ,I bought the ride back,77
11,הו מי אתה ,- Who are you ,Oh who are you,88
12,"מפלצת הרפש או ה""אקווה מניאק"" תבחר לך ",- The slime monster or the aquamaniac  take your pick ,"The slime monster or the ""Aqua Maniac"" will choose you",76
13,אם הייתי אתה לא הייתי מתעסק איתו ,I wouldn't fool with him if I was you ,If I were you I would not mess with him,76
14,"לא רבים יודעים זאת אבל זה האיש שהרג את ""רובין הזקוף"" ",Not too many people know it but this is the guy that killed Cock Robin ,"Not many know this but this is the man who killed ""Upright Robin""",71
15,ירה לו בבטן כך שהוא מת מוות איטי עם הרבה כאב ,Shot him in the gut so that he'd die slow with a lot of pain ,Shot him in the stomach so he died a slow death with a lot of pain,86
16,מה אתם נמלטים מתוך סל של בננות ,What are you fugitives from the banana bin ,What are you escaping from a basket of bananas,68
17,איך הוא ידע ,How did he know ,How he knew,77
18,תגיד זה רובה ממש נחמד מה שיש לך שם ,Say that's a real nice shotgun you got there ,Say this rifle is really nice what you have there,60
19,איפה קנית אותו ,Where did you get it ,Where did you buy it?,80
20,"זהו ""סופר קראון באנטי"" בעבודת יד מאיטליה ",This is a Super Crown Presentation-Grade Benetti handcrafted in Italy ,"This is a ""Super Crown Anti"" handmade from Italy",70
21,עלה לי 20 000 דולר ,Cost me $20 000 ,"It cost me $ 20,000",90
22,רוצה לראות כמה טוב זה עובד ,- Want to see how good it works ,Want to see how well it works,83
23,כן זה ממש טוב אני בטוח שאתה יכול לפגוע בקיר בכל פעם ,That's real good I'll bet you could hit the wall every time ,Yes it's really good I'm sure you can hit the wall every time,75
24,כל עוד אנשים לא מפריעים בדרך ,So long as no people get in the way ,As long as people do not interfere in the way,72
25,פרנק  ,Frank  ,franc,80
26,זה השם שלך לא ,That's your name isn't it ,This is not your name,74
27,אתה לא מאמין בקודים המערביים שאומרים:,You don't believe in that western code thing:,You do not believe in Western codes that say:,84
28,"""אף פעם לא לירות באדם מאחור"" ""לתת לו לשלוף הראשון"" דברים מהסוג הזה ",never shoot a man in the back let him draw first that kind of thing ,"""Never shoot a man in the back"" ""Let him pull out first"" Things like this",75
29,לא אני לא ,- No I surely don't ,No I do not,64
30,נו טוב גם אני לא ,- Well good neither do I ,"Oh well, neither do I.",81
31,עשו אותם ביד וישברו אותם ביד ,Make them by hand break them by hand ,Make them by hand and break them by hand,95
32,דרכך הביתה עדיין ארוכה חבר ,You're a real long way from home pal ,Your way home is still a long way friend,68
33,קדימה אנחנו חייבים לומר להתראות ,HANNIBAL: Come on we gotta say goodbye ,Come on we must say goodbye,75
34,היה נפלא לפגוש אותך אבל אל תמהר לחזור אתה שומע ,It was great meeting you but don't hurry back you hear ,It was wonderful to meet you but do not rush back you hear,70
35,אני חושב שהם טיפשים מדי מכדי להבין את המסר ,I think they're too stupid to get the message ,I think they're too stupid to understand the message,85
36,כן אני חושב שאתה צודק בי איי ,I think you're right B A ,Yes I think you're right in me,78
37,הנה באה משאית המים ,JACKSON: Here comes the water truck ,Here comes the water truck,87
38,מה קורה ,- What's going on ,What's going on,100
39,כן אבל הוא מקולקל מה קורה פה ,Yeah but it's on the blink What's going on anyway ,Yes but it's spoiled what's going on here,64
40,בגלל זה אתה לא מודע לכך ,- You got a radio in that rig ,That's why you 're not aware of it,60
41,הצו של זה בוטל ,This order's been canceled ,This order has been revoked,68
42,ובכן זה בוטל עכשיו ,Well it's canceled now ,Well it's canceled now,100
43,בסדר אם תוזיז את המכונית שלך ששם אכנס שם פנימה להתקשר ולאשר את מה שאתה אומר ,All right if you'll move your car there I'll go to Deadman phone in  DRIVER: and confirm HARRY:,Okay if you move your car in there I'm going in there to call and confirm what you're saying,63
44,זה לא הכרחי אתה יכול להסתובב ולחזור לחצר ,Not necessary You can turn around and go back to the yard ,It is not necessary you can turn around and return to the yard,84
45,תן לי לנסח את זה אחרת ,Let me put it another way ,Let me put it another way,100
46,אם אתה לא תוזיז את המכונית שלך משם אני אצטרך לעבור עליה ,If you'll just move your car there I won't have to drive right on over it ,If you do not move your car away I will have to pass it,66
47,אני לא חושב שאתה תעשה את זה ,I don't think you'll do that ,I do not think you will do that,81
48,אוקיי אני מעריך את זה שהסברת לי את עמדתך ,Okay I appreciate your explaining it to me ,"Okay, I appreciate you explaining your position to me",83
49,"""שריפות אפשר לכבות אבל עדיף עם מים""","HANNIBAL: ""Fires can be put out but it helps to have water ","""Fires can be put out but better with water""",61
50,"""אס אי אל אל"" ""סובאקו לובי למנהיגות אקולוגית""","""SELL Sobaco Ecological Leadership Lobby ""","""S EL El"" ""Subako Lobby for Ecological Leadership""",80
51,לא ידעתי שלגיינס יש כזה חוש הומור ,I didn't know Gaines had such a sense of humor ,I did not know that Gaines has such a sense of humor,90
52,כן הוא צוחק כבר חודש ,Yeah he's a laugh a month ,Yes he's been laughing for a month,75
53,אני ממש רוצה שתשימו לב כי אני יאמר את זה פעם אחת בלבד ,I want you to pay real close attention 'cause I'm only gonna say this once ,I really want you to pay attention because I will only say this once,84
54,הו כבר שמעתי פעם את הסגנון הזה זה רנדולף סקוט הגלגל האחרון בל של יוקון תמונות בינלאומיות 1944 ,I heard that line before That's Randolph Scott last reel  Belle of the Yukon International Pictures 1944 ,Oh I've once heard this style it's Randolph Scott The Last Bell Bell of the Yukon International Pictures 1944,79
55,זה ריצ'רד וידמארק נשיקת המוות פוקס 47 ,That's Richard Widmark Kiss of Death Fox '47 ,It's Richard Widmark's Death Kiss Fox 47,87
56,שתוק מרדוק! שתוק!,Shut up Murdock!,Shut up Murdoch! Shut!,80
57,כן בואו נשמע מה יש לפרנקי הנער לומר רק פעם אחת ,Yeah let's hear what Frankie boy has to say only once ,Yes let's hear what the boy Frankie has to say only once,94
58,ובכן המסר הוא ממש פשוט ההצעה שלי עומדת בעינה ,Well the message is real simple My offer stands ,Well the message is really simple my offer stands,98
59,לא זו האחרונה אלא המקורית ,Not the latest one but the original ,This is not the last but the original,81
60,ככל שיותר חומרי נפץ יעלו בעשן כך גם ההצעה תרד נמוך ,The more this tinderbox goes up in smoke the lower that offer's gonna be ,"The more explosives that go up in smoke, the lower the offer",81
61,ואם אני במקומכם אני לא הייתי מחכה עד שהעיירה הזו כולה תהפוך לאפר ,And if I were you I would not wait until this entire town is a briquette ,"And if I were you, I would not wait for this whole town to turn to ashes",71
62,קולונל סמית חשבתי שאמרת שיש לך תוכנית ,Col Smith I thought you said you had a plan ,"Colonel Smith, I thought you said you had a plan",96
63,קצת אסטרטגיה צבאית ,A little bit of military strategy ,A bit of a military strategy,85
64,"נשמע לי כמו ""התלהבות"" ",Sounds like the jazz to me ,"Sounds like ""enthusiasm"" to me",70
65,אדון גיינס זהו ג'יימי קולינס ,Mr Gaines this is Jaime Collins ,"Mr. Gaines, this is Jamie Collins",97
66,ג'יימי  הו איזו הפתעה נעימה מה שלומך ,Jaime what a pleasant surprise ,Jamie Oh what a pleasant surprise how are you,77
67,תחסוך ממני את הנימוסים ותקשיב למה שיש לי לומר ,Just cut the garbage and listen to what I have to say ,Save me the manners and listen to what I have to say,69
68,בסדר אני מקשיב אבל תעשה את זה מהר יש לי דברים חשובים לעשות ,I have important things to do  like putting the 15 ball in the side pocket ,Okay I'm listening but do it fast I have important things to do,62
69,כמו להכניס את הכדור ה 15 לכיס הצדדי ,I have important things to do  like putting the 15 ball in the side pocket ,Like putting the 15th ball in the side pocket,73
70,יש 2 דרכים לעשות את זה:,There's two ways to approach it:,There are 2 ways to do this:,66
71,הדרך הנכונה והדרך ההגיונית ,the right way and the sensible way ,The right way and the logical way,75
72,ניסינו לעשות את זה בדרך הנכונה וזה לא הסתדר אז  דיברנו על זה והחלטנו לעשות את מה שהגיוני ,JAIME: The right way didn't work out We talked it over and decided to do what's sensible ,We tried to do it the right way and it did not work out so we talked about it and decided to do what makes sense,74
73,הו אני שמח שסוף סוף הבנת את זה ,I'm glad you finally figured it out ,Oh I'm glad you finally understood that,65
74,אני התחלתי לחשוב שאתה לעולם לא תסכים ,I was beginning to think you never would ,I started thinking you would never agree,62
75,במיוחד כאשר אתה הבאת את החבורה העלובה הזו של האקדוחנים כדי לעזור לך ,Especially when you brought in that pitiful bunch of gunslingers to help you ,Especially when you brought this poor bunch of gunmen to help you,82
76,אנחנו עקשנים אבל אנחנו לא טיפשים ,We're stubborn but we're not stupid ,We are stubborn but we are not stupid,81
77,אז החלטנו להכין הצעה ואנחנו נביא אותה אליך מיד ,We decided to draw up a proposal and we'll bring it by to you real soon ,So we decided to make an offer and we will bring it to you immediately,68
78,אני מחכה ,I'll be waiting ,I'm waiting,77
