,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,קראת לי אבא ,You called me daddy ,You called me Dad,94
1,תביט בה ,Look at her ,Look at her,100
2,קולט הייתי רוצה  להכיר בפניך את כריסטיאן מרטין    בעלך לעתיד  ,Colette I'd like you to meet Christian Martin your future husband ,Colette I would like to introduce you to your future husband Christian Martin,85
3,כמה מאושרים הם!,How happy they are!,How happy they are!,100
4,האם הסברת את המצב למר מרטין ,Have you explained the situation to Mr Martin ,Did you explain the situation to Mr. Martin?,87
5,כן הכל והוא משתף פעולה בצורה נהדרת ,Yes everything and he is very cooperative ,Yes everything and he cooperates wonderfully,82
6,לא חתיך כמו אוסקר אבל יותר טוב מכלום ,Not as handsome as Oscar but better than nothing ,Not as handsome as an Oscar but better than nothing,97
7,כאשר את פותחת את הפה רק שטויות יוצאים ממנו ,When you open your mouth only nonsense comes out ,When you open your mouth only nonsense comes out of it,94
8,אז אוסקר הוא האחראי לזה ,So Oscar is responsible ,So Oscar is responsible for that,84
9,ג'רמין!,Germaine!,Jermine!,80
10,בואי נשאיר את השניים האלה לבד ,Let's leave the two alone ,Let's leave these two alone,96
11,כדי שיהיה להם זמן להכיר זה את זו ,So they have time to get to know each other ,So that they have time to get to know each other,95
12,בואי נשאף מעט אוויר צח בפארק ,Get some fresh air in the park ,Let's inhale some fresh air in the park,78
13,זה נחמד ,It's lovely ,It's nice,60
14,להתראות  כריסטיאן היקר שלי  ,See you later my dear Christian ,Goodbye my dear Christian,68
15,תקשיב ברטרנד ,Listen Bertrand ,Listen to Bertrand,91
16,עוד מילה אחת רק עוד אחת ואז תוכלי לדאוג  לכל זה בעצמך והיא מתחתנת  עם האדם הכי ראוי ,One more word just one and you can take care of this all by yourself and she marries the first best man ,One more word just one more and then you can take care of it all yourself and she marries the most worthy person,80
17,תקשיב ברטרנד ,Listen Bertrand ,Listen to Bertrand,91
18,את מצפה לילד מאוסקר ,You are awaiting a child from Oscar ,You're expecting an Oscar kid,62
19,ואת רוצה שאני יהיה  האבא   ,And you want me to become the father ,And you want me to be the father,94
20,בסדר המצב מאלץ אותי להיכנע  אבל אני מזהיר אותך    אנחנו לא נתראה  לעיתים תכופות ,Alright my situation forces me to give in but I warn you we won't see each other very often ,Okay the situation forces me to surrender but I warn you we will not see each other often,73
21,אני אתחתן על מנת שאוכל לעשות מה שאני רוצה להיות אשה חופשייה ,I'll marry so that I can do what I want to be a free woman ,I'm getting married so I can do what I want to be a free woman,83
22,את פשוט רק רוצה להתחתן לא חשוב עם מי ,You just want to be married no matter with who ,You just just want to get married no matter who,86
23,אני מעדיפה בחור חתיך ,I prefer a handsome guy ,I prefer a handsome guy,100
24,מדוע ,Why ,why,100
25,אתה אינך כזה גרוע ,You're not that bad ,You're not that bad,100
26,גבירתי נתראה בחתונה ,Miss see you at the wedding ,"Madam, see you at the wedding",87
27,מצחיק התכוונתי לצלצל אבל הדלת נפתחה לפני כן ,Funny I was going to ring but the door opens before ,Funny I was going to ring but the door opened before then,93
28,-פיליפ דובאה ,- Philippe Dubois ,-Philip Dubai,81
29,-סליחה ,- Sorry ,-Sorry,100
30,-אני המסגי'סט של מר ברנייר ,- I'm Mr Barnier's masseur ,- I'm Mr. Bernard's masseuse,82
31,-כריסטיאן מרטין ,- Christian Martin ,-Christian Martin,100
32,סליחה אתה לא היית אלוף של משהו ,Sorry you wouldn't be a champion of some sort ,Sorry you were not a champion of anything,63
33,שלוש פעמים באפולון האתלטי הכי חתיך בצרפת ,3 times Apollon the most handsome athlete's body in France ,Three times in the most handsome athletic Apollon in France,84
34,כל הנשים העריצו אותך ,All the women must adore you ,All the women adored you,88
35,אני מניח שאתה לא נשוי ,You are not married I suppose ,I guess you'm not married,70
36,-או לא ,- Oh no ,-or not,73
37,היה נחמד להכיר אותך ,Nice to meet you!,it was nice to meet you,82
38,-האם נפלת ,- Did you fall down ,- Did you fall?,83
39,-פגעתי במשהו מאוד מעניין ,- I hit on something very interesting ,- I hit something very interesting,96
40,-מה את חושבת ,- What do you think ,-what do you think,100
41,-זה המסג'יסט של אבא ,- That's dad's masseur ,- This is Dad's masseuse,76
42,אם הייתי אישה והיית צריך לבחור בינו וביני  ,If I was a woman and had to chose between him and me  ,If I were a woman and you had to choose between him and me,91
43,-לא הייתי מהסס  ,-   I wouldn't hesitate ,- I would not hesitate,92
44,-הוא לא רע ,- He is not bad ,- He's not bad,80
45,הוא נראה מאוד אינטליגנטי!,He looks so intelligent!,He looks very intelligent!,88
46,או כן!,Oh yes!,or yes!,83
47,מדוע שלא תתחתני איתו במקומי ,Why don't you marry him instead of me ,Why not marry him in my place,64
48,-אף אחד לא שאל אותי מה אני מעדיפה ,- Nobody asked me what I want ,-No one asked me what I prefer,71
49,-לכי ,- Go ,-Go,100
50,אה!,Ah!,Ah!,100
51,גברת קולט!,Miss Colette!,Mrs. Colette!,87
52,אל תשים לב אלינו אנחנו לא פה ,Don't mind us we are not here ,Do not pay attention to us we are not here,70
53,אבל ברור שאתם פה ,But sure you are here ,But obviously you're here,70
54,אל תשים לב אלינו אנחנו  ,Don't mind us we are not here ,Do not pay attention to us we are,65
55,-לא כאן  !,-  are not here!,-not here  !,80
56,-בסדר ,- OK ,-OK,100
57,כן הם עדיין שם ,Yes they are still there ,Yes they are still there,100
58,בסדר ,- OK ,OK,100
59,או  כן!,Oh yes!,or yes!,83
60,אני אספר לאביך ,I'll tell your father ,I'll tell your father,100
61,שארלס!,Charles!,Charles!,100
62,שארלס מר בורנייר ,Charles! Mr Barnier ,Charles Mr. Bornier,94
63,אז אתה מסכים ,So you agree ,So you agree,100
64,גיליתי כיצד בתך  ,I discovered how your daughter  ,I found out how your daughter,75
65,-מרגישה עמוק בתוך ליבה  ,-  feels deep in her heart ,-Feels deep inside her heart,92
66,-הידד ברכותיי !,- Bravo congratulations!,"- Cheers, congratulations!",79
67,את מרשה לי לקרוא לך קולט ,You allow me to call her Colette ,You allow me to call you Colette,88
68,כמובן בני ,Of course my son ,Of course my son,100
69,-מושלם ,- Perfect!,-perfect,100
70,-מה ,- What ,-what,100
71,-פיליפ דובאה ,- Philippe Dubois ,-Philip Dubai,81
72,-האידיוט הזה ,- That idiot ,-This idiot,80
73,קולט חייבת להתחתן ,Colette must get married ,Colette must get married,100
74,היא תעדיף את מר אידיוט אה  מה דובאה!,She would prefer Mr Idiot ah  Mr Dubois!,She would prefer Mr. Idiot ah what a duba!,82
75,המזוודה!,The suitcase!,The suitcase!,100
76,המזוודה!,The suitcase!,The suitcase!,100
77,האם זה נכון מה שהוא אמר לי  לגבי המסג'יסט   ,Is it true what he told me about the masseur ,Is that what he told me about the masseuse?,81
78,הוא פה למעלה!,He is up there!,He's up here!,77
79,לא אכפת לי הוא לא מבין כלום!,I don't care he doesn't understand anything!,I do not care he does not understand anything!,89
80,האם זה נכון ,So is it true ,is it true,87
81,כן אבא ,Yes daddy ,"Yes, Dad",88
82,היא גילת שאני לא הטיפוס שלה ,She finds I am not at all her type ,She found out I was not her type,67
83,היא מעדיפה את מר דובאה או מישהו אחר  זה משנה את כל התוכניות שלי!,If she prefers Mr Dubois or someone else  That changes all my plans!,She prefers Mr. Dubai or someone else it changes all my plans!,92
84,לא ,No ,No,100
85,תן לי את הנייר שלי ואני אשאיר לך את המזוודה ,You give me my paper and I let you keep the suitcase ,Give me my paper and I'll leave you the suitcase,88
86,אם זה לא  יסתדר איתו   אני צריך אותך כעתודה ,If it doesn't work out with him I need you as a spare ,If it does not work out with him I need you as a reserve,88
87,תבוא אחר כך אם הכל  יסתדר תקבל את הנייר שלך חזרה  ונוכל ליישב את החשבונות  ,Come back later If everything is arranged you get your paper back and we can settle accounts before we separate ,Come later if all goes well you will get your paper back and we can settle the bills,67
88,מאחר ואתה מניח לי ללכת אני רוצה תחילה לספר לך  על כל בעיות היצוא  ,Since you let me go I should first tell you about all the export problems ,Since you let me go I want to first tell you about all the export issues,79
89,או כן ,Oh yes ,or yes,83
90,-לא !,No ,-No !,100
91,אנחנו ממש חייבים לצאת עם פתרון ,We must absolutely come up with a solution ,We really have to come up with a solution,65
92,תטפל ב  סוגיות היצוא   ,Take care of those export issues ,Will address export issues,62
93,-בבקשה תחתום על כמה מסמכים בזה ,- Please sign some papers for that ,-Please sign some documents in it,62
94,-מתי שתרצה ,- Whenever you wish ,-Whenever you want,71
95,-כן ,- Yes ,-Yes,100
96,הכל יהיה בסדר ,Everything will be fine ,Everything will be fine,100
97,לפתוח את החשבון המוקפא  בעזרת אי-אפ-איי-סיי  ,To open the frozen account  -  with the EFAC - Yes ,Open the frozen account with API,79
98,פטור ממס עבור  ,Tax excemptions for  ,Tax exemption for,94
99,-היבוא של אס-סי-יו-אפ  ,-  imports with the SCUF ,- Imports of SCUP,61
100,-כן ,- Yes ,-Yes,100
101,-הצהרת מכס אס-אמ-או-אפ ,- Customs declaration SMOF ,- SMS customs declaration,94
102,-מממ ,- Mmm ,-Mmmm,86
103,וכאן תכתוב:,And here you put:,And here you will write:,72
104,"-קראתי ואישרתי"" "" ","- ""Read and approved""","-I read and confirmed """"",65
105,-היכן ,- Where ,-where,100
106,-הנה ,- Here ,-here,100
107,קראתי ואישרתי ,"- ""Read and approved""",I read and confirmed,65
108,כעת חתום כאן ,Now sign it ,Now signed here,69
109,ממש חבל שאת לא רוצה אותו ,It's a shame you don't want him ,Too bad you do not want it,67
110,אני מעדיפה את השני!,I prefer the other one!,I prefer the other!,90
111,אני אנסה לשכנע אותו ,I'll try to convince him ,I'll try to convince him,100
112,-היי אני כאן !,- Hey I'm here!,-Hey I'm here!,100
113,-או !,- Oh!,-Oh!,100
114,שלום מר ברנייר ,Hello Mr Barnier ,Hello Mr. Bernier,94
115,-איך אתה מרגיש ,- How do you feel ,-How do you feel,100
116,-לא רע ,- Not bad ,-Not bad,100
117,-קפה ,- A coffee ,-coffee,86
118,מיץ לימון ,Some lemon juice ,lemon juice,81
119,אני מעדיף כוס חלב ,I'd prefer a glass of milk ,I prefer a glass of milk,96
120,פיליפ תאר לך שיש לי  בעיה רצינית  ,Philippe imagine I have a serious problem ,Philip described to you that I have a serious problem,66
121,עדיין אותו כאב בכתף ,Still the pain in your shoulder ,Still the same pain in the shoulder,82
122,אני אעסה אותך שם ,I will massage you ,I'll massage you there,70
123,עדיין אותו כאב ,Still the pain in your shoulder ,Still the same pain,68
124,המזוודה שלי!,My suitcase!,My suitcase!,100
125,או המזוודה שלי ,Oh my suitcase ,Or my suitcase,93
126,זה בסדר ,Now sign it ,It's OK,67
127,מה זה ,That's fine ,What is,67
128,תסלח לי אדוני ,Excuse me Sir ,Excuse me sir,100
129,אני אורזת את המזוודה שלי ,- I was packing my suitcase ,I'm packing my suitcase,88
130,צאי החוצה ,Get out ,get out,100
131,ראיתי אותך מספיק!,I have seen enough of you!,I've seen you enough!,76
132,אני רוצה שתשלם לי על החודש האחרון ,I would like you to pay me for the last month ,I want you to pay me for the last month,86
133,הכיס האחורי שלי ,My back pocket ,My back pocket,100
134,תן לי את הארנק מהכיס האחורי!,Pass me the purse from my back pocket!,Give me the wallet from the back pocket!,68
135,כמה אני חייב לך ,How much do I owe you ,How much do I owe you,100
136,היום זה ה-15 לחודש כך שחצי חודש כבר עבר ,Today's the 15th so half a month has passed ,Today is the 15th of the month so half a month has already passed,76
137,שזה אומר 350 פרנק ,That means 350 F ,That means 350 francs,86
138,אין צורך יהיו לי 4 משרתים ,No need I'll have 4 servants ,No need I will have 4 servants,86
139,הבעיות שלך רחוקות מלהסתיים!,Your problems are far from over!,Your problems are far from over!,100
140,ברגע שנתמקם בבית הקיץ שלנו  אני מקווה שתבוא להתארח לסופשבוע  ,Once we are settled in our summer residence I hope you visit us and spend the weekend ,Once we settle into our summer home I hope you come to stay for the weekend,74
141,שלום חבר יקר ,Goodbye dear friend ,Hello dear friend,72
142,הייתי רוצה  לשוחח איתך על בתי  ,I would like to talk to you about my daughter ,I would like to talk to you about my daughter,100
143,האם היא אינה מרגישה טוב ,Doesn't she feel well ,Does she not feel well,84
144,כן טוב מאוד ,Yes very good ,Yes very well,62
145,היא רוצה  ,What's that ,she wants,60
146,-עם מי ,- Who with ,-With who,100
147,-איתך ,- With you ,-with your,94
148,-זה אינו יכול להיות !,- That can't be true!,- It can not be!,65
149,-כן ,- Yes ,-Yes,100
150,-איתי ,- With me ,-With me,100
151,-כן !,- Yes ,-Yes !,100
152,האם במקרה אתה  אוהב ילדים   ,You wouldn't happen to like children ,Do you happen to love children,76
