,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אני מאמינה שהמקרה של מרפי היה ייחודי אבל אפשר למצוא עוד אחד ,I believe Murphy's case was unusual but not unique We can find someone else ,I believe Murphy's case was unique but one more can be found,71
1,מישהו שאפילו ישמח לעבור את זה ,Someone to whom the prospect might even be  desirable ,Someone who would even be happy to go through it,62
2,בחיים לא ראיתי מישהו שרוצה להיות רובוט ,I've never met anyone who wanted to be a robot ,I've never seen anyone who wants to be a robot,87
3,ודווחי לי ישירות על התקדמות ,Go to it Report to me directly ,And report directly to me on progress,66
4,-כן אדוני ,Yes sir ,-Yes sir,100
5,איבדתי אותו ,I've lost him ,I lost him,87
6,חמש מעלות דרום דרום מערב ,(RoboCop) Five degrees south-southwest ,Five degrees south southwest,88
7,-טובות כפי שהכסף יכול לקנות ,Good eyes Murphy Good as money can buy ,-Good as money can buy,71
8,אני אגיד לקיין ,Well I'll tell Cain OK ,I'll tell Cain,78
9,אלה הדרכים ,OK these are the routes ,These are the ways,63
10,-שלוש מכוניות ,Three cars ,- Three cars,100
11,נציב צלפים וזה כל מה שיידרש ,We set up three snipers and that's all it takes ,A sniper commissioner and that's all it will take,67
12,אתה צריך לספור  תן לו עזרה עם המצפון ,- You should really count it you know It's OK Give him somethin' to help him with his conscience ,You need to count and give him help with conscience,64
13,אני לא רוצה את זה ,I don't really want it ,I do not want it,74
14,קדימה דאפי  ,Come on Duffy ,Come on Duffy,100
15,אני יודע שאתה צריך את זה ,I know you need it ,I know you need it,100
16,"זה לא יום בי""ס ",Isn't this a school day ,This is not a school day,89
17,לא לזוז ,I don't know ,Do not move,61
18,תסתובב  ידיים למעלה ,Turn around Put your hands up ,Turn hands up,62
19,השוטר דאפי  שב ,Officer Duffy have a seat ,Officer Duffy returned,68
20,קשה לנשום  כלבה ,You look a little outta breath bitch ,It's hard to breathe bitch,61
21,-מכרת אותנו  שוטר דאפי ,You sold us out Officer Duffy ,- You sold us a Duffy cop,65
22,-על מה אתה מדבר ,- What are you talkin' about Murph ,-What are you talking about,88
23,איפה קיין ,- Where is Cain ,Where is Kane?,62
24,אני לא מכיר קיין ,I don't know ,I do not know Kane,73
25,-איפה קיין ,- Where is Cain ,-Where is Kane?,62
26,-אני לא יודע ,I don't know ,-I do not know,88
27,-איפה קיין ,- Where is Cain ,-Where is Kane?,62
28,-אמרתי לך! אני לא יודע!,I told ya I don't know!,-I told you! I do not know!,87
29,איפה ,Where ,where,100
30,ריוור רוג'  במפעל הישן ,River Rouge - the old sludge plant ,River Rouge in the old factory,61
31,אתה שוטר רקוב ,You're a rotten cop ,You're a rotten cop,100
32,-אתה רוצה אותי ,- (RoboCop) You - You want me ,-you want me,65
33,-מת או חי ,(RoboCop) Dead or alive ,-Death or alive,69
34,-אחד מאיתנו חייב למות ,- Then one of us must die - Dead then ,- One of us must die,71
35,לישו היו ימים כאלה ,Jesus had days like this ,Jesus had such days,74
36,הותקף כאילו היה פושע ,Hounded and attacked like a criminal ,Was attacked as if he were a criminal,74
37,אבל כמוהו  אני לא מאשים אותך ,But like him I don't blame you ,But like him I do not blame you,95
38,-אני  אהרוג  אותך ,I will kill you ,-I'll kill you,93
39,-רק תנסה ,You just tried ,- Just try,73
40,ו  ,And  ,and,100
41,אני סולח לך ,I forgive you Argh!,I forgive you,84
42,-למה הפסקת ,- Why'd you stop ,- Why did you stop?,93
43,זה סוף סוף התפצח ,You got it cracked ,It finally cracked,61
44,-אני עייף ,- I'm tired ,-I'm tired,100
45,אומרים שיש לו מוח ,They say he's got a brain ,It is said that he has a brain,69
46,אני רוצה לראות את זה ,I wanna see it ,I want to see it,80
47,אתה חושב שאני ניצחתי אותך ,You think it was me that beat you ,You think I beat you,75
48,זה לא אני ,It wasn't ,it's not me,60
49,זה היה זה ,It was this ,That was it,82
50,-זה עדיין קשה ,- How's it taste ,- It's still hard,62
51,-נסה פה במפשעה ,Try here at the joint ,- Try here in the groin,76
52,תראה את זה!,Ha! Look at that!,look at this!,74
53,איך הטעם ,- How's it taste ,How's the taste,76
54,מה לעזאזל קורה ,What the hell's goin' on ,What the hell is going on,88
55,בואו לא ניסחף  ,Let's not get carried away ,Let's not get carried away,100
56,אנחנו מדברים על חתיכת ציוד ,We're talking about a piece of equipment ,We're talking about a piece of equipment,100
57,אל תגיד לי שהוא לא סובל ,Don't tell me he can't suffer ,Do not tell me he does not suffer,68
58,תסתכל עליו ,Just look at him ,Look at him,81
59,-זה חשמלי ,It's  it's electrical ,- It's electric,79
60,-בולשיט ,Bullshit ,-Bolshit,80
61,אני מכירה כל סנטימטר ממנו כל מעגל  כל עצב ,I know every inch of him every circuit every living nerve ,I know every inch of it every circle every nerve,82
62,מרכזי הכאב שלו חיים ,His pain centres are alive ,His pain centers are alive,96
63,הם דולקים כמו עץ חג מולד ,They're lit up like Christmas trees ,They are lit like a Christmas tree,81
64,הוא סובל!,He's suffering ,He suffers!,75
65,כמה זמן הוא יחזיק מעמד ,How long can he last ,How long will it last,63
66,הוא על תמיכת חיים מינימלית ,Got him on minimal life support ,Is about minimal life support,83
67,-זוזו!,Move move!,- Move!,62
68,-מה קורה פה ,What the hell's goin' on ,-What's going on here,79
69,היחידה הזאת צריכה מליוני דולרים לחלקים ,This unit needs millions of dollars in parts ,This unit needs millions of dollars for parts,94
70,-אם לא תעשה כלום זה כמו רצח ,- If you don't fix him it's murder ,-If you do nothing it's like murder,64
71,בן זונה!,You son of a bitch ,Son of a bitch!,88
72,הוא סובל גהנום ,He's in hell ,He's in hell,100
73,נהיה בקשר ,I'll be in touch ,Be in touch,81
74,"""נזרוק את המפתח דאפי""",'We're gonna throw away the key Duffy ',"""We'll throw away the Duffy key""",85
