,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿אז אתה תטפל בזה נכון ,So you'll take care of that right ,Then you'll take care of it right,85
1,איפה אתה ,Where are you ,Where you,82
2,רק תדאג שלא יעקלו כלום לשבוע והם יקבלו את הכסף שלהם ,Just keep them from foreclosing for a week and they'll have their money ,Just make sure they do not foreclose on anything for a week and they will get their money,68
3,גרגורי ,Gregory ,Gregory,100
4,חכה רגע ,Wait a minute ,Wait a moment,77
5,אלפרד תריץ רשימה של האספקה הרפואית שמצאתי על השידה של בלסון ,Alfred run this list of medical supplies I found on Belson's desk ,Alfred will run a list of the medical supplies I found on Belson's dresser,91
6,אני רוצה לדעת לשם מה הדבר הזה ישמש ,I want to know what this stuff would be used for ,I want to know what this thing will be used for,86
7,תצליב את זה עם כל התהליכים הרפואיים המקובלים ,Cross-reference it against all likely medical procedures ,Cross it with all the usual medical procedures,65
8,"-אמרת""  "" -אני יודע שאמרתי אבל מצאתי זהב"" """,-You said-- -l know what I said but I just struck gold ,"-You said """" -I know I said but I found gold """"",72
9,"-אז אתה תטפל בזה נכון"" """,-So you'll take care of that right ,"-So you'll handle it right """"",62
10,"-איפה אתה"" """,-Where are you ,"-Where you"" """,82
11,זה צופר-ערפל של ספינה ,That's a ship's foghorn ,It's a fog-horn of a ship,71
12,הוא איפשהו קרוב למים ,He's somewhere near the water ,It's somewhere close to the water,77
13,אבל המשטרה סרקה כל אינץ' על החוף ,But the police have combed every inch of the coast ,But police scanned every inch of the beach,67
14,תקשיב לזה שוב יש רעש נוסף ברקע ,Listen to it again There's something else in the background ,Listen to it again there is more noise in the background,80
15,"""הרגע מצאתי זהב  ",I just struck gold ,"""I just found gold",63
16,"אז אתה תטפל בזה נכון """,So you'll take care of that right ,"So you'll take care of it right """,88
17,-זה נשמע כמו פעמון ,-Sounds like a bell ,- It sounds like a bell,92
18,אלה נתיבי-השיט ,Those are the shipping lanes ,These are the shipping lanes,96
19,אין פלא שהמשטרה לא מצאה אותו על החוף ,No wonder the police can't find him on the coast ,No wonder the police did not find him on the beach,80
20,למה ,Why ,Why,100
21,הוא נמצא 5 מייל מהחוף באמצע האוקיינוס ,He's five miles offshore in the middle of the ocean ,It is located 5 miles from the beach in the middle of the ocean,67
22,יש שם מכרה נפט נטוש ,There's an abandoned oil derrick out there ,There's an abandoned oil mine there,83
23,-גברת גורדון אנו מוכנים להתחיל ,-Miss Gordon we're ready to begin ,"- Mrs Gordon, we're ready to go",87
24,-ובכן אני לא ,-Well I'm not ,-Well I do not,80
25,אני חושש שאין לך ברירה ,I'm afraid you have no choice ,I'm afraid you have no choice,100
26,תפוס אותה!,Grab her!,Catch her!,59
27,לא!,No!,No!,100
28,תחזיק לה את הרגליים!,Hold her legs ,Hold her legs!,100
29,תסלח לי אבל הרגע סיימתי את המחקר על הרשימה הזו  ומצאתי משהו מטריד למדי ,Pardon me but I've just completed the research on this list and I've found something rather disturbing ,Excuse me but I just finished researching this list and found something quite disturbing,69
30,מה זה ,What is it ,What is,82
31,נראה שזוהי אספקה לניתוח המשומשת בתהליך אלוגרפטי ,It seems these are surgical supplies used in an allograft procedure ,This appears to be a supply for analysis used in an allographic process,58
32,אוי לא ,Oh no ,Oh no,100
33,מה זה ,What is it ,What is,82
34,זה המונח הרפואי להשתלת איברים ,It's the medical term for an organ transplant ,This is the medical term for organ transplantation,82
35,מה ,What ,what,100
36,אני חושב שמוטב שתמהרו ,I think you'd better hurry ,I think you better hurry,96
37,אתה מכאיב לי תן לי ללכת ,You're hurting me Let me go ,You hurt me let me go,88
38,תכניס אותה פנימה ,Get her inside ,Put her inside,71
39,עזוב אותי!,Let me go!,leave me alone!,61
40,שים אותה על השולחן אני אביא את ההרדמה ,Put her on the table I'll get the anesthesia ,Put it on the table I'll bring the anesthesia,88
41,אתה לא צריך להרדים אותי בשביל עירוי-דם ,You don't need to put me under for a blood transfusion ,You do not have to put me to sleep for a blood transfusion,79
42,זה יותר מזה נכון ,It's more than that isn't it ,That's more than true,65
43,הבטחת לא לפגוע בה!,You promised not to hurt her!,You promised not to hurt her!,100
44,קונאק תסתלק מכאן ,Koonak get out of here ,Konak will get out of here,88
45,תתרחק!,Get away!,back away!,59
46,לא לא!,No! No!,no no!,100
47,אני אביא אותה בחזרה ,I'll get her back ,I'll bring her back,83
48,תסתכל שם ,Look there ,Look there,100
49,יש שם מישהו זה בטוח ,Someone's there all right ,There's someone there for sure,62
50,חכה רגע אני רואה משהו ,Wait a minute I see something ,Wait a minute I see something,100
51,הנה ברברה!,There's Barbara!,Here's Barbara!,83
52,-תמהר !,-Hurry!,-hurry up !,77
53,-תחזיק חזק ,-Hang on ,-Hold on,57
54,תפסיק לירות אידיוט!,Stop shooting you idiot!,Stop shooting an idiot!,84
55,אלו מכלי דלק!,These are fuel tanks ,These are fuel tanks!,100
56,תירדי למטה עכשיו!,Come down now!,Get down now!,64
57,כאן למעלה!,Up here!,Up here!,100
58,את בסדר ,Are you all right ,you are fine,62
59,זה בסדר תפסתי אותה!,It's okay I got her!,It's okay I caught her!,88
60,חכה  חכה  עכשיו!,Wait Wait Now!,Wait wait now!,100
