,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אבל כשהוא ילך הערב לתחנה הוא עשוי למצוא תיאור שלנו והוא ייזכר בנו והם ישלחו מברק לרומא ג'ורג'יה ויבקשו לעצור אותנו ,-No  but if he goes to the police station he may find descriptions of us  remember us and telephone Rome Georgia to have us picked up ,But when he goes to the station tonight he may find our description and he will remember us and they will send a telegram to Rome Georgia and ask to stop us,69
1,אנחנו לא יכולים לחזור למלון בוודאי יש שם מיליון שוטרים ,They'll have a million police there We're not going back we're going to Rochester  ,We can not return to the hotel surely there are a million cops there,64
2,אנחנו לא חוזרים אנחנו נוסעים לרוצ'סטר ,They'll have a million police there We're not going back we're going to Rochester  ,We're not coming back. We're going to Rochester,69
3,"אנחנו נוסעים לבקר את ד""ר ברולוב ",-We're going to visit Dr Brulov ,We're going to visit Dr. Brolov,97
4,הוא עשה לי פסיכואנליזה ,He was my analyst he psychoanalysed me ,He did a psychoanalysis for me,65
5,מסתבר שהראש אף פעם לא חולה מכדי להתבדח על פסיכואנליזה ,That's to make sure they're not too crazy Apparently the mind is never too ill to make jokes about psychoanalysis ,It turns out that the head is never too sick to joke about psychoanalysis,66
6,אני מצטער אני חזיר ,-I'm sorry I'm a pig ,I'm sorry I'm a pig,100
7,כשאני מחזיק אותך כך אני מרגיש טוב לגמרי ,So do I When I hold you like this I feel well ,When I hold you like that I feel completely good,69
8,תאהבי אותי באותה מידה כשאהיה נורמלי ,Will you love me as much when I'm normal ,Love me just as much when I'm normal,82
9,אני אהיה מטורפת עליך ,-I'll be insane about you ,I'll be mad at you,67
10,בוא נמשיך במקום בו עצרנו ,Let's pick up where we left off ,Let's continue where we left off,73
11,כרופאה את מרגיזה אותי ,As a doctor you irritate me ,As a doctor you annoy me,71
12,"זה מה שקורה באנליזה כאשר הרופא מתחיל לחשוף את האמת אצל החולה החולה הנ""ל מפתח שנאה בריאה כלפי הרופא הנ""ל ",As the doctor begins to uncover the truth  the patient develops a fine hearty hatred of the doctor ,This is what happens in the analysis when the doctor begins to reveal the truth in the aforementioned patient develops a healthy hatred towards the aforementioned doctor,64
13,יש לנו עובדות חדשות שניתן לעבוד אתן ,-We have some new facts now ,We have new facts to work with,71
14,-אילו עובדות אתה רופא היית מעורב בתאונה  היד והזרוע שלך נכוו ,You're a doctor you were in an accident your hand was burned  ,- What facts are you a doctor? You were involved in the accident. Your hand and arm were burned,75
15,והיית ברומא ,What did you do in Rome ,And you were in Rome,70
16,תחשוב על רומא ,Rome think of Rome ,Think of Rome,84
17,אולי רומא איטליה ,Maybe Rome Italy ,Maybe Rome Italy,100
18,מתי נסעת לרומא ,When did you go to Rome ,When did you travel to Rome,80
19,תחשוב ,Think ,Think,100
20,כן אני זוכר ,I remember something ,"Yes, I remember",71
21,אני זוכר משהו ,I remember something ,I remember something,100
22,מטוס קרב זיהה אותנו ,-Fighter planes spotted us ,A fighter jet recognized us,62
23,-תובלה חיל רפואה מעל רומא לכיוון צפון ,Over Rome heading north -What happened ,-Manage medical corps over Rome heading north,62
24,מה קרה ,What else ,What happened,64
25,-הם פגעו בנו עלינו באש ,-They hit us ,- They hit us with fire,69
26,עזבת את הצבא ,-You left the army ,You left the army,100
27,כן כנראה ערקתי ,I probably deserted I hated it ,Yes I probably defected,64
28,שנאתי את זה שנאתי להרוג ,I probably deserted I hated it ,I hated it I hated killing,64
29,יקירי אנחנו רק מתחילים ,Darling we're just beginning ,Darling we are just getting started,63
30,"עבדתי במשך שנה כעוזרת של ד""ר ברולוב מיד לאחר ההתמחות שלי ",I worked as Dr Brulov's assistant for a year after my internship  He got me the post at Green Manors ,I worked for a year as Dr. Brolov's assistant immediately after my internship,74
31,אתה תחבב את אלכס אני בספק מספיקה לי פסיכואנליטיקאית אחת בראש ,One psychoanalyst in my hair is enough ,You'll like Alex I doubt enough one psychoanalyst in my head,73
32,מה תגידי לו ,-What are you going to tell him ,What will you tell him?,65
33,-שאנחנו בירח הדבש שלנו ,-That we're on our honeymoon ,- That we're on our honeymoon,100
34,דוקטור את חושבת על התיאורים הכי נפלאים שאפשר ,Doctor you think of the most wonderful prescriptions ,"Doctor, you think of the most wonderful descriptions possible",75
35,ערב טוב ,-Good evening is Dr Brulov in ,good evening,60
36,"ד""ר ברולוב נמצא ",-Good evening is Dr Brulov in ,Dr. Brolov is found,61
37,אתם מוכנים למסור לו שהשארתי את ארוחת הערב שלו על השולחן ,Would you tell him his supper is on the table  I'm sorry I can't wait any longer ,You're ready to tell him I left his dinner on the table,66
38,מצטערת אבל אני לא יכולה להמתין עוד אה ומחכים לו שם שני אנשים ,And there are 2 men waiting for him in there ,Sorry but I can not wait any longer ah and two people are waiting for him there,62
39,מה שלום אמך ,-How's your mother been lately ,How is your mother?,68
40,היא עדיין מתלוננת על שיגרון ,-Still complaining about rheumatism ,She is still complaining of rheumatism,78
41,"אמרתי: ""את מצפה שאני אקריב כל סיכוי לקידום רק משום שיש לך שיגרון ""","""I said """"Do expect me to sacrifice all chance of promotion  "" ""just because you got rheumatism """"""","I said, ""You expect me to sacrifice any chance of promotion just because you have rheumatism.""",90
42,הוא אמר שאפשר לארגן העברה אבל כנראה שאצטרך להתחיל מחדש כסמל ,Yeah he said a transfer could be arranged but  ,He said a transfer could be arranged but I would probably have to start over as a sergeant,61
43,"אמרתי: ""מבחינתי אני חושב שזה לא הוגן אחרי כל העבודה שהשקעתי בתיק הסמים ההוא """,I think that's unfair  after all the work I did on that narcotics case -What did he say to that ,"I said, ""For me, I think it's unfair after all the work I put into that drug case.""",69
44,נתתי למפקדה את המספר הזה ,Pardon me that may be for me I gave headquarters this number ,I gave the headquarters that number,72
45,הלו ,Hello ,Hello,100
46,כן זה לוטננט קולי ,Yes Lieutenant Cooley ,Yes it's a voice lieutenant,62
47,ובכן מתי גילית את זה ,When did you find that out ,Well when did you find out?,85
48,אמרתי אתמול לשוטר שאני לא יודע כלום על אדוארדס ,I told the police yesterday I know nothing about Edwardes ,I told the cop yesterday that I did not know anything about Edwards,74
49,אבל אתמול היתה לך תיאוריה מסוימת ,But yesterday you had some kind of theory  ,But yesterday you had a certain theory,73
50,אני הסברתי לשוטר שאם אדוארדס לקח אתו לחופשה חולה פרנואידי הוא היה שוטה גדול מכפי שידעתי ,I explained to the policeman that if Edwardes  took on vacation a paranoid patient  he was a bigger fool than I ever knew he was ,I explained to the cop that if Edwards had taken him on a paranoid sick leave he would have been a bigger fool than I knew.,70
51,אתה חושב שהחולה הזה עשוי היה להרוג אותו אני לא חושב כלום ,It is the same as playing with a loaded gun Do you think this patient might've killed him ,You think this patient might have killed him I do not think anything,64
52,האיש היה בלתי אפשרי ,The man was impossible ,The man was impossible,100
53,לא ניו-יורק בבוסטון בכנס הפסיכיאטרייה ,Not New York in Boston at the Psychiatry Convention  ,Not New York in Boston at the Psychiatry Conference,90
54,איזה מין פסיכואנליטיקן רוצה לרפא פסיכוזה על-ידי לקיחת אנשים להחלקה או לאולם כדורת ,What kind of analyst wants to cure psychosis by taking people skating Or to a bowling alley ,What kind of psychoanalyst wants to cure psychosis by taking people to a skating rink or a bowling alley,85
55,למיטב הבנתי איימת להכות אותו ,I understand you threatened to punch his nose ,To the best of my knowledge you threatened to hit him,61
56,כל מה שעשיתי זה לקום ולצאת החוצה ולבעוט בכמה כיסאות שאף אחד לא ישב בהם ,All I did was get up and walk out and kick over a few chairs  which nobody was sitting in ,All I did was get up and get out and kick in some chairs that no one was sitting in,76
57,אז אתה לא צריך לשאול אותי שאלות נוספות ,So don't ask me any more questions  -You have now the facts ,So you do not have to ask me more questions,82
58,נודיע לך אם משהו יצוץ ,If anything turns up we'll let you know Good bye ma'am ,We'll let you know if anything pops up,76
59,להתראות גבירתי ,Goodbye ,Goodbye ma'am,70
60,למה לדעתך הם מרחרחים סביבי ,What do you suppose they're snooping around for ,Why do you think they sniff around me,64
61,בפעם הבאה הם ממש יחקרו אותי ,Next they'll give me the third degree ,Next time they will literally interrogate me,62
62,אלכס אני כל כך שמחה לראותך התכוונתי לכתוב אבל זה קרה בפתאומיות ,Alex I was going to write but it happened so quickly  ,Alex I'm so glad to see you I was going to write but it happened all of a sudden,68
63,התחתנתי ,-I got married ,I got married,100
64,מי נשוי אלכס  ,You are married ,Who is married to Alex,65
65,בעלי ג'ון בראון ,-Alex my husband John Brown ,My husband John Brown,89
66,אני שמח להכיר בצורה רשמית ,-I'm glad to meet you officially ,I'm happy to officially meet,81
67,-אה אז את נשואה! אין דבר נחמד כמו נישואין טריים אין עדיין פסיכוזות רגרסיות תסביכי אשמה ,There is nothing so nice as a new marriage  no psychosis yet no aggression no guilt complexes  ,"- Oh, then you're married! There is nothing as nice as a fresh marriage and there are not yet regressive psychoses and guilt complexes",68
68,אני מברך אותך ומאחל שיהיו לך תינוקות ולא פחדים ,I congratulate you and wish you have babies and not ogres  ,I congratulate you and wish you had babies and no fears,86
69,אולי נשתה כוס בירה כמו בימים הטובים ,How about we have a glass of beer like in the old days ,Maybe we'll drink a glass of beer like in the good old days,73
70,כן האמת היא שאין לנו חדר במלון ,The truth is we have no hotel room ,Yes the truth is we do not have a hotel room,87
71,כל המלונות היו מלאים ,All the hotels were so crowded ,All the hotels were full,74
72,-למה את רוצה מלון ,What do you want with a hotel ,- Why do you want a hotel,85
73,זה למיליונרים לא לנאהבים בירח דבש ,That's for millionaires not lovebirds ,It's for millionaires not honeymoon lovers,73
74,אתם תישארו כאן ,You'll stay right here ,You will stay here,65
75,תראו איך אני חי בגפי עם פותחן קופסאות שימורים ,Look how I'm living by myself with a can opener ,Look how I live on my own with a can opener,78
76,מנהל משק הבית שלי הלך למלחמה המזכירה שלי בחיל נשים ויש לי מנקה שלא מסוגלת לבשל השונאת אותי ,My housekeeper has gone to work my secretary is a wreck  and I've got a cleaning woman who can't cook and hates me  ,My household manager went to war My secretary in the women's corps and I have a cleaner who can not cook who hates me,67
77,בשלי לי את הקפה שלי בבוקר והבית שלך ,Cook me my coffee in the morning and the house is yours ,Cook me my coffee in the morning and your house,92
78,זה נפלא מצדך אלכס ,-That's wonderful of you ,"That's wonderful of you, Alex",90
79,-אין בי שום דבר נפלא ,-There's nothing wonderful about me ,- I have nothing wonderful in me,69
80,זה נחמד לראות את העוזרת שלי לשעבר  הכי צעירה אבל הטובה ביותר שהיתה לי אי-פעם ,It's nice to see my old assistant The youngest but the best I ever had ,It's nice to see my former maid the youngest but best I've ever had,76
81,אבל כעת מי יודע ,But who knows now ,But now who knows,100
82,כפי שחברי הוותיק זננבאום היה אומר נשים הן הפסיכואנליטיקאיות הטובות ביותר ,As my old friend Sanabaum used to say  Women make the best psychoanalysts until they fall in love  ,As my old friend Sennenbaum would say women are the best psychoanalysts,66
83,עד שהן מתאהבות לאחר מכן הן החולות הטובות ביותר ,"""after that they make the best patients """"""",Until they fall in love afterwards they are the best sands,60
84,לילה טוב וחלומות פז  שאותם ננתח בארוחת הבוקר ,Good night and happy dreams  -Which we will analyse at breakfast ,Good night and golden dreams that we will analyze at breakfast,79
85,"לילה טוב ד""ר ברולוב ותודה על הכל ",-Goodnight and thanks for everything ,Good night Dr. Brolov and thank you for everything,81
86,לילה טוב אלכס ,-Goodnight ,Good night Alex,75
87,הרגשתי מטופשת לכמה דקות אבל זה יצא לטובה ,I felt stupid for a few minutes but it turned out well ,I felt silly for a few minutes but it turned out well,93
88,בתנאי שהפרופסור איננו פיקח יותר מכפי שהוא נראה ,Providing the professor isn't wiser than he seems Alex no ,Provided the professor is no smarter than he seems,79
89,מישהו היה כאן מאז זמני לא אלכס לא חשב שום דבר ,Alex didn't think anything he's sweet ,Someone has been here since my time no Alex did not think anything,62
90,הוא מתוק אולי הוא מתוק אבל הוא אפילו לא שאל איפה התיקים שלנו ,Maybe but he didn't even ask us where our bags were ,He's sweet maybe he's sweet but he did not even ask where our bags were,80
91,אלכס תמיד כזה מבחינה חברתית הוא במצב חלימה מוחלט ,He's always like that in a complete dream state socially ,Alex is always so socially and he is in a state of complete dreaming,77
92,אתה יודע באמת נראה שהחדר עבר שינוי אבל הוא לא ,You know this room does look changed but it isn't  ,You know it really looks like the room has been changed but it is not,69
93,זו אני שהשתנתה ,It's I who am changed ,It's me who's changed,76
94,זה נקרא העברת השפעה רגשית ,It's called transfer of affects ,This is called emotional transfer,62
95,מה נקרא כך ,-That's what it's called is it ,What is it called?,74
96,-העובדה שהכל נראה נפלא בחדר הזה ,The fact that everything seems so wonderful in this room ,-The fact that everything looks wonderful in this room,88
97,כך זה נקרא מה ,-That's what it's called is it ,That's what it's called,88
