,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,חבל מאוד ,That's too bad ,Too bad,67
1,טוב תודה ג'ואל ,Well thanks Joel ,Well thank you Joel,86
2,מדוע ג'סי הולינג ,Why Jesse Holling ,Why Jesse Holling,100
3,למה הדוב הזה ,Why this bear ,Why this bear,100
4,הוליג מעדיף שלא לדבר על כך שלי ,Holling would rather not talk about it Shelly ,Holy would rather not talk about mine,80
5,בסדר ,OK ,OK,100
6,זה היה בקיץ שנת 84 כשג'סי נכנס לראשונה לחייו של הולינג ,It was the summer of '84 when Jesse first came into Holling's life ,It was the summer of '84 when Jesse first entered Holing's life,88
7,הוא התגלגל כמו רעם מההרים טרף חצי מהבהמות בעיר והרג את החצי השני רק בשביל הכייף ,He roared down out of the mountains ate half the livestock in town and killed the other half just for fun ,It rolled like thunder from the mountains preying on half of the beasts in the city and killing the other half just for fun,72
8,אני הוא והכלבים עקבנו אחר ג'סי לאור הירח עד לקניון האבוד ,Me and him and the dogs we tracked Jesse in the moonlight up into Lost Canyon ,He and the dogs followed Jesse in the moonlight to the Lost Mall,68
9,לא ראינו אחד את השני אנחנו וג'סי אבל הרחנו אחד את השני ,We couldn't see each other us and Jesse but we could smell each other ,Jesse and I did not see each other but we did smell each other,79
10,לפתע ג'סי זינק מאחורנו ותוך כדי שרצתי הוא קרע את צוואר שני הכלבים במכה אחת ,Suddenly Jesse sprung up behind us and while I ran took both the dogs' throats out with one swipe ,Suddenly Jesse jumped behind us and while I was running he tore the neck of the two dogs in one blow,70
11,ואז הוא הסתובב אל הולינג אבל הרובה שלו נתקע ,Then he turned on Holling but his gun jammed ,Then he turned to Holling but his rifle got stuck,75
12,133 ,133 ,133,100
13,אז זה מה שיש לך לאורך הגב ,Hah So that's what that thing down your back is ,So this is what you have along your back,62
14,טום תודה על סלסלת הפירות ,Tom thanks for the fruit basket ,Tom thanks for the fruit basket,100
15,תמיד טוב שיש קצת תפוחים כשאתה באבל ,It's always good to have some apples when you're in mourning ,It's always good to have some apples when you are in mourning,94
16,לא אנ'לא יודע עדיין ,No I don't know yet ,I do not know yet,94
17,כן אמצא זאת במהירות האפשרית ,Yeah I'll find that as soon as I can ,Yes I will find this as soon as possible,68
18,תשמע טום אני חייב לזוז ,Listen Tom I've gotta run now ,"Listen, Tom, I have to move",63
19,"ד""ש לאישה ",Love to the little woman ,Greetings to the woman,65
20,כן ,Lawyers ,Yes,60
21,טוב אתקשר בקרוב ,Yeah OK I'll call you soon ,Well I'll call soon,71
22,עורכי דין!,Lawyers ,Lawyers!,100
23,הם מריחים את הפגר ,They smell carrion ,They smell the carcass,70
24,היי מוריס תנחש מה קרה אמש ,Guess what happened last night ,Hi Morris guess what happened last night,86
25,ברק הפיל עץ שפגע בצד של הקרון שלי אז  תהיתי אם תוכל לשלם לי מקדמה לתקן את זה כך שהיתושים לא  ,A lightning bolt knocked a tree though the side of my trailer so  I wonder if you'd advance me a few bucks to get it fixed so the mosquitoes don't  ,Lightning knocked down a tree that hit the side of my trailer so I was wondering if you could pay me a down payment to fix it so the mosquitoes didn't,79
26,-מה ,- What ,-what,100
27,-מאיפה אמרת שאתה בן ,- Where did you say you were from son ,- Where did you say you were a boy?,78
28,-ווילינג מערב וירג'יניה ,- Wheeling West Virginia ,West Virginia Willing,88
