,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לוויסון אומר שמחר אתה יוצא מהעיר,Levison says you're going out of town tomorrow,Levison says tomorrow you get out of town,90
1,לסוף שבוע,For the weekend,For a weekend,79
2,אתה נוסע עם מישהי בשם ג'ון משהו,Are you going with someone named June something,You travel with someone named John something,77
3,כן,Yes,Yes,100
4,לקחת אותה למסיבה גריפין עם כמה מאות מחברי הטובים ביותר,You took her to a party with several hundred of my best friends,Take her to a Griffin party with several hundred best friends,81
5,היא התאלמנה לאחרונה,She's recently widowed,She has recently been widowed,78
6,לא היית בעיר אז לקחתי אותה,You weren't in town so I took her,You weren't in the city so I took her,80
7,ועכשיו אתה לוקח אותה למקסיקו לסוף שבוע,And now you're taking her to Mexico for the weekend,And now you take her to Mexico for weekend,90
8,אמא ואבא רבים,Mom and Dad are fighting,Many mom and dad,65
9,שעורך הדין שלכם יתקשר אלי,Have your lawyer give me a call,Your lawyer will call me,69
10,יש לכם עיסקה,You've got a deal,You have a deal,81
11,-כן! קדימה בוא נעזוב לפני שהוא ישנה את דעתו,- Let's leave before he changes his mind,-Yes!Forward let's leave before he sleeps his mind,74
12,יש לנו עדים,- We have witnesses,We have witnesses,100
13,נסיעה טובה,Have a good trip,A good trip,81
14,"""הפשע הנורא מכל!""","""M' The worst crime of all'","""The worst crime!""",77
15,הבאת את הדרכון שלך,Did you bring your passport,Brought your passport,71
16,נצטרך לחזור ולהביא אותו,- We'll have to go back and get it,We will have to come back and bring it,74
17,-כל כך מטופש מצדי,So stupid of me,-So stupid on my part,74
18,לעזאזל,Damn it!,damn it,100
19,בכל אופן יש לי רעיון יותר טוב,Anyway I got a better idea,Anyway I have a better idea,87
20,את אוהבת את המדבר,Do you like the desert,You love the desert,83
21,נלך לשם,We'll go there,We will go there,73
22,זו נסיעה של שעתיים,It's a two hour drive,It's a two -hour drive,100
23,אני מכיר את האנשים,I know the people,I know the people,100
24,אנחנו מסתתרים,Are we hiding,We are hiding,100
25,כן אנחנו מסתתרים מכולם,Yes we're hiding from everybody,Yes we are hiding from all,70
26,תאהבי את זה שם,You'll like it there,Love it there,67
27,זה יזכיר לך את איסלנד,It'll remind you of Iceland,It will remind you of Iceland,86
28,ערב טוב מר מ' אתה רשום,Good evening Mr M You're checked in,Good evening Mr. M. you are listed,75
29,וילה קאפונה,Capone Villa,Villa Capone,100
30,אתה יודע איפה זה,You know where it is,Do you know where it is,93
31,כן,Yes,Yes,100
32,תודה,Thanks,Thanks,100
33,תראה!,Look!,Look!,100
34,המים נראים כאילו הם מעלים אדים,The water looks like it's steaming,The water looks like they raise steam,79
35,זה יוצא כך מהאדמה,Comes out of the ground that way,It comes out of the soil,64
36,אין הרבה אנשים מסביב,There aren't many people around,There are not many people around,89
37,יש 50 חדרים 100 אנשים,- There's 50 rooms 100 people,There are 50 rooms 100 people,89
38,-איפה הם,- Where are they all,-where are they,88
39,מסתתרים,Hiding,Hiding,100
40,-פעמיים מים ממעיינות באנינג בבקשה,- Two Banning Springs waters please,-2 times water from springs in Anning please,76
