,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,ולמרות שהמון דברים התרוצצו בראשנו בקושי דיברנו ,And although many thoughts raced through our minds we barely spoke ,And even though a lot of things were running through our heads we barely spoke,65
1,צעדנו כל הלילה והגענו חז רה לקסל רוק קצת אחרי 00 : 5 בבוקר של יום ראשון ,We walked all night and made it back to Castle Rock a little past 5:00 on Sunday morning the day before Labour Day ,We walked all night and got back to Castle Rock a little after 00: 5 on Sunday morning,77
2,נעדרנו רק יומיים אך איכשהו העיירה נראתה שונה קטנה יותר ,We'd only been gone two days but somehow the town seemed different smaller ,We were only away for two days but somehow the town looked different and smaller,78
3,נתראה בבית הספר ,See you in school ,See you at school,88
4,נתראה בחטיבת הביניים ,See you in school ,See you in middle school,83
5,פני ,Penny ,penny,100
6,"כדאי שאלך הביתה לפני שאמא שלי מכניסה אותי לרשימת "" עשרת המבוקשים"" ","I better get home before my mom puts me on the ""10 Most Wanted List"" ","I should go home before my mom puts me on the ""Ten Wanted"" list",77
7,מה פתאום ,No way man ,No way,75
8,ככל שעבר הזמן ראינו פחות ופחות את טדי וורן עד שהם הפכו לסתם עוד שני פרצופים במסדרון ,As time went on we saw less and less of Teddy and Vern until eventually they became just two more faces in the halls ,As time went on we saw less and less Teddy Warren until they became just two more faces in the hallway,87
9,זה קורה לפעמים ,It happens sometimes ,it happens sometimes,100
10,חברים נכנסים ויוצאים מחייך כמו מלצר במסעדה ,Friends come in and out of your life like busboys in a restaurant ,Friends come in and out smiling like a waiter in a restaurant,73
11,שמעתי שוורן התחתן ישר אחרי התיכון ושיש לו 4 ילדים ועכשיו הוא עובד כמלגזן במחטבת העצים ,I heard that Vern got married out of high school had four kids and is now the forklift operator at the Arsenault Lumber Yard ,I heard Warren got married right after high school and he has 4 kids and now he works as a forklift in the lumber mill.,68
12,טדי ניסה להכנס לצבא אבל העיניים שלו והאוזן שלו לא אפשרו לו ,Teddy tried to get into the Army but his eyes and his ear kept him out ,Teddy tried to enter the army but his eyes and ear did not allow him,75
13,לאחרונה שמעתי שהוא ישב קצת בכלא ועכשיו הוא עושה עבודות שונות ליד קסל רוק ,Last I'd heard he'd spent some time in jail and was now doing odd jobs around Castle Rock ,I recently heard he was sitting in jail for a while and now he is doing various jobs near Castle Rock,66
14,לעולם לא אצליח לצאת מהעיירה הזאת לא כן גורדי ,I'm never gonna get out of this town am I Gordie ,I'll never be able to get out of this town not so Gordy,70
15,אתה יכול לעשות מה שאתה רוצה ,You can do anything you want man ,You can do whatever you want,70
16,אראה אותך ,I'll see you ,I'll see you,100
17,לא אם אני אראה אותך קודם ,Not if I see you first ,Not if I'll see you first,94
18,כריס כן יצא מהעיירה ,Chris did get out ,Chris did leave town,70
19,'הוא היה איתי בכיתת הכנה לקולג ,He enrolled in the college courses with me ,‘He was with me in college prep class,64
20,הוא המשיך לקולג' ולבסוף נהיה עורך דין ,He went on to college and eventually became a lawyer ,He went on to college and eventually became a lawyer,100
21,בשבוע שעבר הוא נכנס למסעדה ,Last week he entered a fast-food restaurant ,Last week he walked into a restaurant,68
22,אחד מהם שלף סכין ,One of them pulled a knife ,One of them pulled out a knife,93
23,כריס שתמיד רדף שלום ניסה להרגיע את הרוחות ,Chris who'd always made the best peace tried to break it up ,Chris who always pursued peace tried to calm the spirits,64
24,הוא נדקר בצווארו ,He was stabbed in the throat ,He was stabbed in the neck,78
25,הוא מת כמעט במקום ,He died almost instantly ,He died almost instantly,100
26,אבא אנחנו יכולים ללכת עכשיו ,Dad can we go now ,Dad we can go now,100
27,-אתם מוכנים ,- You ready ,-are you ready,82
28,-אנחנו מוכנים כבר לפני שעה ,- We've been ready for an hour ,- We'm ready an hour ago,68
29,אני כבר מגיע ,I'll be right there ,I'll be right there,100
30,זה מה שהוא אמר לפני חצי שעה ,He said that a half hour ago ,That's what he said half an hour ago,81
31,אבא שלי מוזר ,My dad's weird ,My dad is weird,83
32,הוא תמיד מתנהג ככה כשהוא כותב ,He gets like that when he's writing ,He always behaves like that when he writes,73
33,יומן הקפטן תאריך בין כוכבי 8031 במאה ה 23,Captain's log: Star date 8031 in the 23rd Century ,Captain's Diary A date between the stars of 8031 ​​in the 23rd century,79
34,כקצין המפקד על ה יו אס אס אנטפרייז אני מסתכל אחורה על ההרפתקה האחרונה,As commanding officer of the USS Enterprise I look back on our most recent adventure and realise,Officer in charge of the US Enterprise I look back on the recent adventure,75
