,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,איך אתה יודע על זה ואנחנו לא יודעים על זה ,Do you know about this and we don't know about this ,How do you know about it and we do not know about it,78
1,הולכים לבסיס חיל האוויר למה בסיס חיל האוויר ,- Why go to an air-force base ,Going to Air Force Base Why Air Force Base,75
2,כי ההופעה המקורית התבטלה!,Because the original gig fell through!,Because the original show was canceled!,64
3,אתם ספיינל טאפ ,- You are Spinal Tarp ,You're Spinal Tap,94
4,אני ג'נין ואלו ספיינל טאפ ,- I'm Jeanine and this is Spinal Tap ,I'm Jenin and these are the Final Tap,65
5,ספיינל טאפ ,Spinal Tap ,Spinal Tap,100
6,אני בוב הוקסטרטן ,I'm Bob Hookstratten ,I'm Bob Huxtraten,81
7,ברוכים הבאים לבסיס חיל האוויר לינדברג ,Welcome to Lindbergh Air Force Base ,Welcome to Lindbergh Air Force Base,100
8,זה הביקור הראשון שלכם במתקן צבאי ,Is this your first visit to a military facility ,This is your first visit to a military facility,100
9,אנחנו מעריצים גדולים של המוסיקה ושל כל התקליטים שלכם ,We are such fans of your music and all of your records ,We are big fans of the music and of all your records,87
10,לא שלכם ספציפית אבל כל הז'אנר של הרוקנרול ושל הדברים המרגשים שקורים במוסיקה היום ,Not yours personally but the whole genre of rock'n'roll and the exciting things in music today ,Not yours specifically but the whole genre of rock 'n' roll and the exciting things that are happening in music today,79
11,תנו לי להסביר מה קורה כאן ,Let me explain what's going on ,Let me explain what's going on here,92
12,זה שבוע הרגיעה החודשי שלנו ,This is our monthly at ease weekend ,This is our monthly rest week,75
13,זה נותן לנו הזדמנות להתפרע קצת למרות שאני רואה שלכם יש יתרון!,It gives us a chance to let down our hair although I see you have a head start!,It gives us a chance to go a little wild even though I see yours has an advantage!,63
14,התספורות האלו לא יעברו מסדר צבאי!,These haircuts wouldn't pass military muster!,These haircuts will not go through a military order!,65
15,כדאי שלא נהיה קרובים מדי יחשבו שאני חלק מהלהקה!,Better not get too close They'll think I'm in the band!,We better not be too close they will think I'm part of the band!,75
16,אני צוחק כמובן ,I'm joking of course ,I'm kidding of course,88
17,בואו דרך כאן בבקשה ,Walk this way please Right through here ,Come through here please,60
18,אם יוצא לכם להיות שם ואתם רוצים לשמוע מוסיקה טובה כדאי לכם לקפוץ ,If you're ever there and wanna hear some good music you might wanna drop by ,If you happen to be there and you want to hear good music you should jump,66
19,- אז מה זה ,- So that's what ,- So what is that,97
20,50 שעות 120 שעות ,50 hours - 120 hours ,50 hours 120 hours,100
21,האמת שזה 30 דקות  ,That's actually about 30 minutes  ,The truth is it's 30 minutes,63
22,אני לא רוצה להאיץ בכם ,I don't wanna rush you ,I do not want to rush you,81
23,הרעיון הוא שנתחיל ואז נוכל לגמור עם זה ,The idea is we can get it on and we get it over with ,The idea is that we will start and then we can get over it,73
24,ותוכלו לנגן כמה שירים שקטים כדי שאני אוכל לרקוד ,And would you play a couple of slow numbers so I can dance ,And you can play some quiet songs so I can dance,64
25,Working on a sex farm,Working on a sex farm,Working on a sex farm,100
26,Ploughing through your bean field,Ploughing through your bean field,Plowing through your bean field,94
27,Gettin' out my pitchfork,Gettin' out my pitchfork,Gettin 'out my pitchfork,100
