,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,"אני חשבתי שלסמי לא יהיה איכפת אם תקראי את התנ""ך במיטה  אם תלבשי משהו מעורר השראה  ",I just thought Sammy wouldnt mind you reading the Bible in bed if you were wearing something inspirational ,I thought Sammy would not mind if you read the Bible in bed if you wore something inspiring,83
1,יאק יאק ,Yuck yuck ,Yak yak,62
2,"תרשמי ""מפצל מפשעה """,Put down split crotch ,"Impress ""Crotch Splitter""",64
3,-זה מגעיל ,-Thats disgusting ,- It's disgusting,84
4,היא מצטערת שהיא לא יכולה להיות כאן ,Shes sorry she couldnt be here ,She's sorry she can 't be here,81
5,היא בתפקיד ,Shes on duty ,She's on duty,88
6,-איך היא ,-How is she ,-how is she,100
7,האכלתי את התינוק רנז אבל לא את אלכס בסדר ,I fed baby Renz but I havent fed Alex okay ,I fed baby Renz but not Alex okay,83
8,-שיהיה לך ערב מהנה ,-Have a good evening ,- Have a nice evening,74
9,זה יותר מדי נחמד ,This is too cute ,That's too nice,71
10,איפה מצאת את זה ,Now where did you find it ,Where did you find it,91
11,דודה פרן עשתה את זה אני לא יכולה לחכות עד שאגיע הביתה ואלביש את ג'ק ,Aunt Fern made it I cant wait to get home and try it on Jack ,Aunt Fern did it I can not wait until I get home and dress Jack,78
12,"אפילו לימדתי אותו להגיד "" --תעלול או מתנה "" או משהו",I even taught him to say trick or treat or something--,"I even taught him to say ""- a prank or a gift"" or something",75
13,משהו דומה לזה ,Something kind of like it ,Something like that,64
14,את יכולה לתת לי את התיק פם ,Could you hand me that bag Pam ,You can give me the Pam bag,74
15,-תודה ,-Thanks ,-Thanks,100
16,-לילה טוב ,-Good night ,-Good night,100
17,לילה טוב ,-Good night ,Good night,100
18,-הנה לך ,-Here you go ,-there you are,75
19,-תודה לך ,-Thank you ,-Thank you,100
20,אם זה לא יעבוד על בעלי תחזור ,If this dont work on my husband come back ,If it does not work on my husband will come back,81
21,-כן גבירתי תודה לך ,-Yes maam Thank you ,-Yeah madam thank you,89
22,-להתראות ,-See you ,-See you,100
23,נראה שבעלה של מישהי יבוא הלילה הביתה ,Looks like somebodys husbands coming home tonight ,Someone's husband seems to be coming home tonight,76
24,כאשר אתה עובד שבעה ימים רצופים על אסדת נפט  כל מה שאתה רוצה לעשות  ביום החופשי הוא לישון ,When you work a seven-day stretch on an oil rig all you wanna do on your day off is sleep ,When you work seven consecutive days on an oil rig all you want to do on the day off is sleep,84
25,לאן בוליין היו 6 אצבעות ,Anne Boleyn had six fingers ,Where Boleyn had 6 fingers,75
