,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,שחק ,Play ,Play,100
1,כן אדון ,- Yes ,Yes sir,60
2,כן ,- Yes ,Yes,100
3,כך גם הקרסוליים שלי ,Yes So do my ankles ,So are my ankles,74
4,תמיד נשך את מה שאהב ,Always  always bit what he loved ,Always bit what he liked,80
5,כשם שהפומץ' חיוני לשטוף את השמפניה ,As claret was essential to wash down the punch As punch was essential to sluice the champagne ,Just as pomegranate is essential to wash down the champagne,63
6,לאן שכל החברה הטובים הולכים בשביל לילה שמח ,Where all damn good fellas go for a jolly night out ,Where all the good company goes for a happy night,72
7,אף מילה לזקן שלו!,- To dear old Tornado God rest his soul ,Not a word to his beard!,60
8,אני לא חושב שצ'רלי הקשיש הולך לאן שהוא הלילה לא כן ,I don't think our dear Charley is going anywhere tonight old boy ,I don 't think old Charlie's going anywhere tonight does not,85
9,תודה רבה ,You shan't ,Thank you,74
10,אנו נוסעים לליים -ליים אדון ,It's going to rain ,We're going to Lime-Lime sir,61
11,אקסטר!,Exeter!,Exeter!,100
12,אקסטר!,Exeter!,Exeter!,100
13,-נשאר הלילה עומד לרדת גשם ,It's going to rain ,- The rest of the night is going to rain,64
14,נשים באוניה -אני הולך למתוח את הרגליים ,- I'm going to stretch my legs ,Women on the ship - I'm going to stretch my legs,76
15,-הו הצעירה המסכנה אדון ,- A Miss Woodruff - Oh the poor young lady sir ,"- Oh, poor young lady, sir",69
16,היא ירדה במדרגות והחליקה אדון ,She was a-comin' downstairs and she slipped sir ,She went downstairs and slipped master,74
17,-אז אתה חייב לעלות אדון ,Yes - Then you must go up sir ,"-So you must ascend, sir",61
18,עברתי דרך אקסטר ,I was passing through Exeter ,I passed through Exeter,82
19,הוא רק ייעץ לי לעשות מה שאני ממילא עושה ,He would only advise me to do what I am already doing ,He just advised me to do what I do anyway,68
20,ידעתי זאת כאשר באתי  -אני רציתי בזה ,- What is it - Charles what is it - Sit down ,I knew it when I came - I wanted it,62
21,אני רציתי בזה ,What is it Sam ,I wanted it,64
22,אני חייב לסוע לליים  לראות אותה להגיד לה  ,I must go to Lyme  to see her to tell her ,I have to drive to Lime to see her tell her,77
23,את מוכרחה לתת לי יום ,You must give me a day's grace ,You have to give me a day,80
24,תעשב מה שאתה רוצה  או מה שאתה חייב ,Do what you will  or what you must ,Do what you want or what you owe,74
25,עתה שאני יודעת שהיה יום בו אהבתני באמת  אני אסבול כל דבר  ,Now that I know there was truly a day upon which you loved me  ,Now that I know there was a day when I truly loved myself I would suffer anything,73
26,-אני מאבד אותך אני מאבד אותך ! -מה ,- I'm losing you I'm losing you! - What ,- I'm losing you I'm losing you! -what,100
27,-כן אני  -אני משתגע !,- Yes I am - I'm going mad! - No you're not ,-Yes I -I'm going crazy!,60
28,-אני כל כך רוצה אותך  טוב היה לך אותי  בדקסטר!,- Well you just had me  in Exeter!,- I want you so well you had me in Dexter!,70
29,-צ'רלס מה קרה ,Something else has happened ,"- Charles, what happened?",62
30,למה אתה מסתכל עלי כך ,- I'm losing you I'm losing you! - What ,Why are you looking at me like that,64
31,בגלל שאיני יודע איך לומר את שאני חייב ,Why do you look at me like that Because I don't know how to begin to say what I must ,Because I do not know how to say what I owe,61
32,-באתי להגיד לך את האמת ,- I've come to tell you the truth ,- I came to tell you the truth,92
33,-שאני   אחרי הרבה שעות של מחשבות ארוכות וכואבות  הגעתי למסקנה  ,- That I have  after many hours of the deepest and the most painful consideration  come to the conclusion that I am not worthy of you ,-I after many hours of long and painful thoughts I came to the conclusion,62
34,התנאים שאביך הציע היו  ,The terms your father offered were  more than generous ,The conditions your father offered were,61
35,יותר מנדיבים אבל אתה תעבת את הרעיון להינשא לתוך מסחר ,But you despise the idea of marrying into trade - No I don't despise it ,More generous but you detest the idea of ​​getting married into a trade,70
36,ארנסטינה אני הבנתי במשך הימים האחרונים  שחלק גדול מרגשותיי כלפייך היה מביש ,- Then what are you saying Ernestina I have realised during these last days  that far too great a part of my regard for you has been ignoble ,Ernestina I have realized over the last few days that a large part of my feelings towards you have been shameful,67
37,"אני התפתיתי ע""י הונו של אביך הרבה יותר משהודיתי ",I was far more tempted by your father's fortune than I cared to admit ,I was much more seduced by your father's fortune than I was,73
38,אני לא ראוי לך ,I beg to advise you sir  ,I do not deserve you,60
39,צ'רלס ,Charles!,Charles,100
40,אני יודעת שאני מפונקת ,I know I am spoilt ,I know I'm spoiled,78
41,אני יודעת שאני לא רגילה ,I know I am not unusual ,I know I'm not used to it,67
42,אבל עם אהבתך והגנתך  אני מאמינה שהייתי  ,But under your love and protection  ,But with your love and protection I believe I was,70
43,אני אעשה כל דבר אתה מבין אני  ,I would do anything you see ,I'll do anything you understand I do,67
44,אני אנטוש הכל כדי לעשותך מאושר ,I would  I would abandon anything to make you happy ,I will abandon everything to make you happy,82
45,את לא מכירה אותה ,You don't know her ,You do not know her,92
46,אני לא מכירה אותה ,I don't know her ,I do not know her,91
47,אני מכיר אותה  הרבה שנים ,I've known her  many years ,I have known her for many years,79
48,מי היא ,Who is she ,who is she,100
49,איזו אשה תהיה כה רעה לגרום לגבר להפר את הבטחתו ,What woman would be so vile as to make a man break his vows ,What woman would be so bad as to make a man break his promise,82
50,אבי יגרור את שמך שני השמות ברפש!,My father will drag your name both your names through the mire!,My father will drag your two names in the mud!,75
51,"אתה תוחרם ותבוזה ע""י כל מכרייך!",You will be spurned and detested by all that know you!,You will be boycotted and humiliated by all your acquaintances!,61
52,זאת לא האמת אדון ,Now that I've seen that to be the truth  ,That's not the truth sir,63
53,ושמור פיך סגור ,And keep your mouth shut ,And keep your mouth shut,100
54,-האם שמעת מה אמרתי ,- Did you hear what I said ,- Did you hear what I said?,100
55,רק עם כל הכבוד   -אני צריך להתחשב במצבי ,- I have to consider me own situation ,Only with all due respect - I need to consider my situation,67
56,-מה !  באם תגור בלונדון מעתה אדון ,- What ! Will you be residing in London from now on sir ,"-What! If you live in London from now on, sir",73
57,אני מתחנן ליעץ לך אדון   אני לא אתלווה אליך ,I beg to advise you sir  ,I beg to advise you sir I will not accompany you,65
58,ואני אף לא חוזר לאקסטר ,And I'm not coming back to Exeter neither ,And I'm not even going back to Exeter,72
59,אני מתפטר כפי שהייתי צריך לעשות כשכל זה התחיל ,I'm leaving your employ as I ought to have done when all this started ,I resign as I should have when it all started,61
60,-לך לעזאזל ! -אל תתהדר לשומקום אדון   אני עלול לפגוש חברים שלך  ,- Don't fancy nowhere sir  as I might meet a friend of yours ,-Go to hell ! - Do not brag about nowhere sir I may meet your friends,68
61,חכה כאן ,- What people ,Wait here,60
62,"-היא לקחה את הרכת ללונדון אחה""צ  -מה ",She took the three o'clock to London ,-She took the soft to London in the afternoon -what,66
63,היא לקחה את הרכבת של 3 ללונדון ,She took the three o'clock to London ,She took the train of 3 to London,72
64,-את משקרת  -לאן אתה הולך ,- You're lying - Where are you going !,- You're lying - Where are you going?,100
65,אדון!,- Yes sir ,sir!,60
66,מה אתה עושה -שרה ,You are joking ,What are you doing?,75
67,אתה משיג גבול!,You are a liar!,You're getting a limit!,61
68,-שמעת מה אמרתי  -הסתלקי !,- Did you hear what I said ,- You heard what I said - Get out of here!,69
69,הלו ,Hello ,Hello,100
70,הלו ,Hello ,Hello,100
71,חדר 516 ,Room 516 ,Room 516,100
72,-מי זה היה ,- Who was that ,-who was that,100
73,-איני יודע ,I don't know her ,- I do not know,76
74,-לא יודע ,I don't know her ,-Do not know,67
75,-איזה אנשים ,- What people ,-What people,100
76,-הו את יודעת חלק מהצוות ,- Oh you know some of the cast ,-Oh you know some of the team,82
77,כל עוד זה לא כולם ,As long as it's not the entire unit Oh no ,As long as it's not everyone,67
78,הו לא את יודעת  בסדר ,- Oh you know some of the cast ,Oh no you know okay,64
79,-הלו  -זאת את ,- Hello - Is that you ,-Hello -It's you,77
80,זה אני ,Who is she ,This is me,60
81,-לא היית בחדרך במלון  -מה ,You'd gone - You weren't in your hotel room - What ,- You were not in your room at the hotel,71
82,בואי לארוחה ביום ראשון ,Come to lunch on Sunday ,Come to dinner on Sunday,81
83,ממ ,- Mm ,Mm,100
84,אראה אותך אז  -אמרתי שאני אוהב אותך !,- I'll  see you then - I said I love you!,I'll see you then - I said I love you!,100
85,ביי ,Yes ,Bye,67
86,ארוחה ביום ראשון ,Lunch on Sunday ,Meal on Sunday,76
87,"""האם גב' שרה וודרוף תודיע דחוף על מקום הימצאה  למונטגיו רחוב צ'אנסרי  ","""Will Miss Sarah Woodruff urgently communicate her whereabouts  to Montague Chancery Lane ""","""Will Ms. Sarah Woodruff urgently announce the location of Montagio Chancery Street?",63
88,נחקור גם את הסוכנויות לנשים ,We shall also investigate these new female clerical agencies ,We will also investigate women's agencies,65
89,ונחקור את האקדמיות לנשים בלונדון ,And we shall investigate all the girls' academies in London ,And will explore the London Women's Academies,62
90,כן ,Yes ,Yes,100
91,טוב מאד ,Very good ,Very good,100
92,נסה הכל מר גרימס ,Try everything Mr Grimes ,Try everything Mr. Grims,98
93,האם הגברת רוצה להימצא לפי דעתך או לא ,Does the lady wish to be found would you say or not ,Does the lady want to be in your opinion or not,69
94,לא אוכל לומר ,- Can I try some ,I can not say,67
95,אני אחזור בעוד 15 דקות ,I'll be back in 15 minutes ,I'll be back in 15 minutes,100
