,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,צ'יפס תפוח-אדמה ושמפניה ,Potato chips champagne ,Potato and champagne chips,92
1,אתה באמת חושב שתוכל לפתוח אותו ,You really think you can get it open ,You really think you can open it,94
2,או כן ,Oh yeah ,or yes,62
3,פתחתי כבר אחד או שניים במהלך חיי ,I've opened one or two before in my life ,I have already opened one or two in the course of my life,72
4,זה פשוט ענין של לחץ ולחץ-נגדי ,It's simply a matter of pressure and counter-pressure ,It's just a matter of pressure and counter-pressure,88
5,הנה היא ייוצאת ,- There she goes ,Here she comes out,62
6,הייתי רגיל לשחק המון בנוצית (משחק) הביאי,I used to play a lot of badminton Get the glasses ,I used to play a lot in the feather (game) brought,70
7,תמזוג אותו ,- Pour it ,Pour it,100
8,זה טפשי ,That's silly ,That's silly,100
9,זה מעולם לא קרה לי לפני כן ,This never happened before ,This has never happened to me before,84
10,הבועות יוצרות ואקום ,The bubbles create a vacuum ,The bubbles create a vacuum,100
11,תן לי לראות אם אוכל לעשות זאת ,Let me see if I can do it ,Let me see if I can do that,85
12,אנסה לסובב אותו ,I'll try to twist it ,I'll try to turn it,82
13,אתה נשוי!,You look married ,Are you married!,77
14,כן אני נשוי ,You look married ,Yes I'm married,65
15,ידעתי זאת ,I knew it ,I knew it,100
16,יכולתי לומר ,I could tell ,I could tell,100
17,אתה נראה נשוי ,You look married ,You look married,100
18,למעשה אשתי ואני פרודים ,Actually my wife and I are separated ,In fact my wife and I are separated,76
19,התכוונתי פרודים במובן שהיא נסעה לחופשת קיץ ,Separated in the sense that she went away for the summer ,I meant separated in the sense that she was going on summer vacation,71
20,הוא מעולה בזה לא בואי נשאיר את השרברב מחוץ לזה ,No let's keep the plumber out of it ,He's great at it. Let's not leave the plumber out,72
21,תפוס חזק את הפסנתר ,Grab hold of the piano ,Hold the piano tight,67
22,בזהירות המעי העיוור יצא לי בשנה שעברה ,Careful I had my appendix out last year ,Carefully my colon went out last year,66
23,את רוצה לשתות אותו עכשיו שאת יודעת שאני נשוי ,Do you wanna waste it now that you know I'm married ,You want to drink it now that you know I'm married,85
24,אני חושבת שזה נפלא שאתה נשוי ,I think it's wonderful that you're married ,I think it's wonderful that you're married,100
25,פשוט אלגנטי ,Just elegant ,Simply elegant,69
26,-כמובן לא הייתי שוכבת על הרצפה עם גבר ושותה איתו שמפניה אם הוא לא היה נשוי ,I wouldn't be lying on the floor with some man if he wasn't married ,-Of course I would not lie on the floor with a man and drink champagne with him if he was not married,66
27,זהו קו מחשבה מעניין ביותר ,That's an interesting line of reasoning ,This is a very interesting line of thought,69
28,כמובן עם גבר נשוי זה כה פשוט ,With a married man it's so simple ,Of course with a married man it's that simple,79
29,-דרסטי באיזה מובן זה עשוי להפוך לדרסטי ,- In what sense can't it get drastic ,-Drastic in what sense it may become drastic,73
30,אני יכול להאמין בכך ,- I can believe it ,I can believe it,100
31,הרעיון המוזר הזה עולה בראשם ,- They get this strange idea ,This strange idea comes to mind,67
32,-אני מאמין בזה גם ,- I believe that too ,- I believe in that too,92
33,הם מבקשים ממני להינשא להם ,They ask me to marry them ,They are asking me to marry them,88
34,כל הזמן ,All the time ,All the time,100
35,אינני יודעת למה הם עושים זאת ,I don't know why they do it ,I do not know why they do that,81
36,כל מה שאני יודעת שאינני רוצה להתחתן ,Do you wanna waste it now that you know I'm married ,All I know is that I do not want to get married,65
37,עדיין לא בכל מקרה ,Not yet anyway ,Not yet anyway,100
38,להתחתן יהיה גרוע יותר מלגור במועדון ,That'd be worse than living at the club ,Getting married will be worse than living in a club,67
39,אצטרך להגיע לשם שוב בשעה 1 ,I'd have to get in by 1 again ,I'll have to get there again at 1 p.m.,70
40,לפחות מדי-פעם ,At least occasionally ,At least occasionally,100
41,זה החלק שנפלא בגבר נשוי ,That's what's wonderful about a married man ,This is the wonderful part about being a married man,74
42,לא משנה מה הוא לא יכול לבקש ממך להינשא לו ,No matter what he can't ask you to marry him ,No matter what he can not ask you to marry him,98
43,הוא כבר נשוי ,- He's married already ,He is already married,88
44,נכון ,Right ,Right,100
45,-נכון ,Right ,-Right,100
46,וכמובן שאין לך מה לחשוש בקשר אלי ,You certainly don't have to worry about me ,And of course you have nothing to fear about me,63
47,אני האדם הכי נשוי שאי-פעם תכירי ,I'm the most married man you'll ever know ,I'm the most married person you'll ever meet,75
48,ואני מבטיח  שלא אבקש ממך לעולם להינשא לי מה שלא יהיה ,And I promise  I will never ask you to marry me come what may ,And I promise I'll never ask you to marry me no matter what,82
49,ובכן מה בקשר למוסיקה ,- Well how about some music ,Well what about music,70
50,בואי נראה מה יש לנו כאן ,Let's see what we've got here ,Let's see what we have here,82
51,דביוסי ראבל סטרבינסקי ,Debussy Ravel Stravinsky ,Debbie Ravel Stravinsky,85
52,היי מה בקשר לזה ,Hey how about this one ,Hey what about that,63
53,רחמנינוף קונצרט הפסנתר השני ,Rachmaninoff the Second Piano Concerto ,Rachmaninoff Second Piano Concerto,94
54,את נראית לי כמו נערת רחמנינוף גדולה ,You look to me like a big Rachmaninoff girl ,You look like a big Rahmaninoff girl to me,99
55,באמת זה מצחיק כי אינני יודעת דבר על מוסיקה ,Funny I don't know anything about music ,Really it's funny because I know nothing about music,62
56,אינך צריכה לדעת דבר על מוסיקה ,Funny I don't know anything about music ,You do not need to know anything about music,72
57,-פשוט הקשיבי לו זה הכל ,Just listen to it that's all ,-Just listen to him that's all,95
58,זאת מוסיקה קלאסית לא כן ,This is classical music isn't it ,It's classical music no,76
59,-כן ,- Yes ,-Yes,100
60,אל תדברי ,Don't talk ,Do not talk,86
61,אל תילחמי בזה ,Don't fight it ,Do not fight it,90
62,הירגעי ,Relax ,Relax,100
63,תתרפי ,Hey!,Therapy,60
64,כמו זה ,- Like this ,like this,100
65,-כן ,- Yes ,-Yes,100
66,תני לזה לשטוף אותך ,Let it sweep over you ,Let it wash you,67
67,יש לי את הדבר הגדול ביותר של אדי פישר ,I got the biggest thing for Eddie Fisher ,I have the biggest thing about Eddie Fisher,80
68,אינך מתלוצץ ,- No kidding ,You're not kidding,71
69,-כן ,- Yes ,-Yes,100
70,זה מזעזע אותם ,It shakes them ,It shocks them,86
71,זה מנער אותם ,It shakes them ,It shakes them,100
72,היי האם טבלת פעם צ'יפס בשמפניה ,Did you ever dunk a potato chip in champagne ,Hey did you ever dip chips in champagne,77
73,זה ממש שיגעון הנה ,It's real crazy ,It's really crazy here,81
74,כן ממש שיגעון ,It's real crazy ,Yes really crazy,77
75,אולי נשלח את רחמנינוף להתרחץ ,We'd better send Rachmaninoff off ,Maybe we'll send Rahmaninoff to take a bath,63
76,חוששני שזה לא היה כזה רעיון טוב ,This wasn't such a good idea ,I'm afraid it was not such a good idea,61
77,אל תדאג הכל מצוין ,Don't worry everything's fine ,Do not worry everything is fine,93
78,גבר נשוי מיזוג אויר שמפניה וצ'יפס ,A married man air conditioning  champagne and potato chips ,A married man air conditioning champagne and chips,93
79,היי!,Hey!,Hey!,100
80,"תראה יש לך את ""מצלמה אמריקאית""!",Look you've got U S Camera!,"Look you have the ""American Camera""!",61
81,למה שהם יעשו זאת ,Why would they do that ,Why they would do that,100
82,זאת אני בדיוק שם על החוף ,That's me right there on the beach ,This is me right there on the beach,78
83,השיער שלי היה מעט ארוך יותר אז ,My hair was a little longer then ,My hair was a little longer then,100
84,שמת לב לכך ,Did you notice ,You noticed that,67
85,תרשי לי לשאול אותך משהו ,Let me ask you something ,Let me ask you something,100
86,כשהם צילמו זאת לבטח היו שם כמה עוברי אורח ,When they took this there must've been some passersby ,When they filmed it there were probably some passers-by there,68
87,איך הם הרחיקו את הסקרנים ,How did they keep the crowd back ,How they kept the curious away,71
88,זה צולם מוקדם מאד בבוקר ,It was taken early in the morning ,It was filmed very early in the morning,78
89,מלבד אתה רואה את הצל שם למעלה ,- Except  You see that shadow ,Other than that you see the shadow up there,61
90,לא זה מסוק של משמר החופים ,No a coast guard helicopter ,This is not a Coast Guard helicopter,86
91,כמובן כמובן אינך עוזבת עדיין לא כן ,You're not leaving yet are you ,Of course of course you are not leaving yet no yes,62
92,מה בקשר לעוד קצת שמפניה ,- How about more champagne ,How about some more champagne,91
93,הנה ,Here ,here,100
94,אנחנו צריכים קצת מוסיקה ,We should have some music ,We need some music,70
95,אתה מנגן בפסנתר ,Do you play the piano ,You play the piano,92
96,לא ממש ,Not really ,Not really,100
97,כשהייתי ילד קטן ,It's a little tricky ,When I was a little kid,60
98,קדימה תנגן משהו ,- Go ahead play something ,Kadima will play something,69
99,בואי נראה אם אני זוכר זאת ,Let's see if I remember this ,Let's see if I remember,90
100,"""צ'ופסטיקס""!","""Chopsticks""!","""Chopsticks""!",100
101,גם אני יכולה לנגן זאת ,I can play that too ,I can play that too,100
102,אינני יודעת בקשר לרחמנינוף אבל זה באמת תופס אותי ,I don't know about that Rachmaninoff but this really gets me ,I do not know about Rahmaninoff but it really catches me,72
103,אני יכולה לחוש את עור הברווז ,- I can feel the goose pimples ,I can feel the duck skin,62
104,-עור ברווז ,- Goose pimples ,-goosebumps,70
105,אל תפסיק ,Don't stop ,do not stop,76
106,למה הפסקת ,- Why do you stop ,Why did you stop?,90
107,-את יודעת למה למה ,- You know why ,- You know why why,86
108,היי חכה רגע!,Hey wait a minute!,Hey wait a minute!,100
109,מה קרה ,- What happened ,What happened,100
110,-אינני יודע ,- I don't know ,-I do not know,88
111,זה נורא ,This is terrible ,It is terrible,73
112,שום דבר מעין זה לא קרה לי לפני כן בכל חיי ,Nothing like this ever happened to me before ,Nothing like this has happened to me before in my entire life,80
113,באמת לי זה קורה כל הזמן ,This happens to me all the time ,Really to me it happens all the time,81
114,זה בלתי נסלח ,This is unforgivable ,It's unforgivable,86
115,התירוץ האפשרי היחיד הוא שאני לא ממש עצמי הלילה ,The only possible excuse is that I'm not quite myself tonight ,The only possible excuse is that I'm not really myself tonight,93
116,אולי מוטב שפשוט תלכי ,Maybe it'd be better if you would just go ,Maybe you better just go,74
117,למה ,- Why ,Why,100
118,-בבקשה לכי ,- Please go ,-Please go,100
119,אני עומד על כך ,I must insist ,I insist on that,69
120,קחי את הצ'יפס שלך ולכי ,Take your potato chips and go ,Take your chips and go,86
121,בסדר אם אתה באמת רוצה בזה ,All right if you really want me to ,Okay if you really want it,63
122,לילה טוב ,- Good night ,Good night,100
123,-לילה טוב ,- Good night ,-Good night,100
124,אני חושבת שאתה מאד נחמד ,I think you're very nice ,I think you're very nice,100
125,אתה לא נחמד אתה מטורף זה מה שאתה ,You're crazy that's what you are ,You're not nice you're crazy it's what you are,69
126,אתה רץ להשתולל הלן הלכה ליום אחד ואתה כבר משתולל ,Helen's gone for one day and you're running amuck ,You're running wild. Helen went for a day and you're already raging,66
127,"מעשן שותה מביא בחורות מנגן ""צ'ופסטיקס"" ","Smoking drinking picking up girls playing ""Chopsticks ""","Smoker drinking brings girls playing ""Chopsticks""",77
128,אתה הולך להעביר את הקיץ לא באופן הזה ,You're not gonna live through this summer Not like this ,You're going to spend the summer not in this way,68
129,הבט בעיניים האדומות האלה ,Look at those bloodshot eyes ,Look at those red eyes,72
130,הבט בפנים ההרוסות ההוללות והרעות הללו ,Look at that face ravaged dissipated evil ,Look at that glorious and evil ruined face,67
131,בוקר אחד אתה תביט במראה וזה הכל אחי ,One morning you'll look in the mirror and that's all ,One morning you'll look in the mirror and that's all bro,96
132,הדיוקן של דוריאן גריי ,The Portrait of Dorian Gray ,Portrait of Dorian Gray,92
133,בוקר טוב מר שרמן ,- Good morning Mr Sherman ,Good morning Mr. Sherman,100
134,-בוקר טוב העלמה מוריס ,- Good morning Miss Morris ,- Good morning Miss Morris,100
135,-כן הוא הגיע מוקדם ,- Yes he came in early ,"- Yes, he arrived early",75
136,אני רוצה לראותו ,- I wanna see him ,I want to see him,81
137,הניחי את אלה על שולחני בבקשה ,Put this on my desk - Of course ,Put these on my desk please,64
138,-כמובן מר שרמן האם תרצה שארד למטה ואביא לך קפה וסופגניה ,Would you like me to get coffee and a doughnut ,-Of course Mr. Sherman would you like to go downstairs and bring you coffee and a donut,63
139,מר בריידי ,- Mr Brady ,Mr. Brady,100
140,ובכן מה הענין ,Well what is it ,Well what's the matter,70
141,מר בריידי אני עובד בחברה הזאת כבר שנים רבות ומעולם לא ביקשתי טובה אבל אני הולך לבקש טובה עכשיו ,I've been with this company for years and I've never asked for a favor ,Mr. Brady I have been working for this company for many years and I have never asked for a favor but I am going to ask for a favor now,62
142,קיבלת העלאה בפברואר ,- You had a raise in February ,You received a raise in February,78
