,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,תודה לך ,Ah thank you ,Thank you,86
1,עכשיו ריצה מעבר לנהר ואנחנו חופשיים מותק ,Now a dash across the river and it's Free Street baby ,Now run across the river and we are free baby,73
2,אני איתך נדי ,I'm with you Neddy ,I'm with you Nadi,86
3,קצת אלכוהול ובחורות והמדינה הזו יכולה לנשק את אחורי!,Some booze and some broads and this country can kiss my ass!,Some alcohol and girls and this country can kiss my backside!,69
4,כשנגיע לגבול תעשה את הסימן של הצלב מול הבחור שם ,We hit the border you make the sign of the cross over the guy ,When we reach the border you will make the sign of the cross in front of the guy there,78
5,אני אעשה את הסימן של הצלב לעבר הבחור שם ,I make the sign of the cross over the guy ,I'll make the sign of the cross towards the guy there,77
6,"-אחרה""צ טובים אבי ",-Afternoon Father ,- Afternoon good father,86
7,"-אחרה""צ טובים ",-Afternoon Afternoon ,- Good afternoons,71
8,פתח את הספר שלך ,Open your book ,Open your book,100
9,הבט לתוך הספר ,Look in your book ,Look into the book,74
10,מלמל משהו הנה אנחנו הולכים ,Mumble something ,Mumbled something here we go,73
11,הבט לתוך הספר ,Look in your book ,Look into the book,74
12,מה אתה חושב שקרה לבובי ,What do you think happened to Bobby ,What do you think happened to Bobby?,100
13,אני לא יודע ,I don't know ,I do not know,88
14,נדבר על זה מאוחר יותר ,We'll talk about it later ,We'll talk about that later,85
15,מה הדבר הראשון שתעשה,What's the first thing you're gonna do,What's the first thing you do?,87
16,-כשתהיה חופשי נד ,-when you get free Ned ,-When you were free Ned,79
17,-תהיה בשקט ג'ים  ואנחנו נדבר על זה בצד הצפוני ,-Keep your mouth open Jim and we'll talk about it on the northern side ,- Be quiet Jim and we'll talk about it on the north side,76
18,אני הולך לעשות  ,I'm gonna do  ,I'm going to do,74
19,אני אעשה משהו חשוב ,I'm gonna do something important ,I'll do something important,85
20,תאר לעצמך שאתה חי כל כך הרבה כדאי שכבר תעשה משהו עם עצמך ,Figure you're only alive so long you might as well do something with yourself ,Imagine you are living so much you should already be doing something with yourself,72
21,הבט לתוך הספר ,Head in the book ,Look into the book,65
22,קרא בספר מלמל הנה אנו עוברים ,Read the book mumble over we go ,Read the book murmured here we go,75
23,רק רציתי להודות לך ,I just wanted to thank you ,I just wanted to thank you,100
24,אתה לא חייב לי כלום ,You don't owe me anything ,You do not owe me anything,86
25,זה כל כך נדיב שלמישהו אכפת אתה יודע ,It's so rare that someone cares you know ,It's so generous that someone cares you know,83
26,-ולא אמרת שהייתי חלש ,-You didn't say I was weak ,- And you did not say I was weak,80
27,-ובכן אתה יודע זה   אני חושב שאני אלך לספר לאשתי ופשוט אספר לה הכל ,-Well you know that's  And I think I'm going to tell my wife-- just put it all at her feet ,-Well you know this I think I'm going to tell my wife and just tell her everything,80
28,ובכן זה רעיון מצוין ,Well that's a great idea ,Well that's a great idea,100
29,אבי האם תכבד אותי בלחיצת יד -בטח ,Father would you do me the honor of shaking my hand ,My father will honor me with a handshake - for sure,62
30,-תודה לך ,Thank you ,-Thank you,100
31,תנו לאב בראון ולאב ריילי לעבור ,Let Fathers Brown and Riley through ,Let Father Brown and Father Riley pass,71
32,תודה לך ,Thank you ,Thank you,100
33,תודה לך אבי ,Thank you Father ,Thank you my father,91
34,'ג'ורג!,George!,'George!,100
35,'ג'ורג!,George!,'George!,100
36,לא שם כאן!,Not there here!,Not there here!,100
37,כמעט חופשיים ,Almost home free ,Almost free,81
38,אנחנו כמעט חופשיים ,Almost home free ,We are almost free,76
39,ראש בתוך הספר ,Head in the book ,Head inside the book,89
40,ראש בתוך הספר ,Head in the book ,Head inside the book,89
41,-אוי לא ,-Oh no ,-Oh no,100
42,-מה ,-What ,-what,100
43,זה מנהל הכלא שם ,Oh no it's the warden ,It's the prison manager there,60
44,לא לא אל תרוץ אל תרוץ אל תרוץ ,No no don't run don't run don't run ,No no do not run do not run do not run,74
45,זה בסדר אנחנו בסדר ,It's okay It's okay ,It's okay we's okay,84
46,זה בסדר ,It's okay ,It's OK,88
47,זה בסדר ,It's okay ,It's OK,88
48,עוד דקה אחת ועברנו ,One more minute and over we go ,One more minute and we passed,81
49,אני לא יכול לחזור בחזרה לבית הסוהר נד ,I can't go back to the joint Ned ,I can not go back to Ned Prison,73
50,אתה לא צריך ,You don't have to ,You do not need,62
51,פשוט תקרא בספר ,Just read the book ,Just read the book,100
52,אבותיי אני מצפה בכליון עיניים לתהלוכה ,Fathers I'm looking forward to the Procession ,"My ancestors, I look forward to the procession",87
53,עכשיו כמה חברים סיפרו לי שאתם הסופרים של כמה ספרים די מעמיקים ,Now friends of mine tell me you two are the authors of some pretty deep books ,Now some friends have told me that you are the authors of some pretty in-depth books,83
54,ובכן אתה יודע זה תלוי בטעם שלך ,Well you know it depends on your taste ,Well you know it depends on your taste,100
55,ובכן היתי מעוניין לקרוא כמה מהם אם הייתי יכול ,Well I'd like to read them sometime if I could ,Well I would have liked to read some of them if I could,81
56,אני מתכוון אני מחשיב את עצמי לקתולי טוב ,I mean I think of myself as a good Catholic ,I mean I consider myself a good Catholic,75
57,אנו נשלח לך כמה ספרים ,We'll send you some ,We will send you some books,74
58,כן כתבתי קצת בעצמי פעם באמת ,Yep I did a little writing myself once ,Yes I wrote a bit myself once really,65
59,פשוט תהיתי אם יש לכם אפשרות להעיף על זה מבט  אלוהים אדירים!,I was just wondering if you just might have a look at this for me  ,I was just wondering if you have the option to take a look at this mighty God!,77
60,אנחנו עסוקים כרגע ,We're busy right now ,We're busy right now,100
61,אני מבין ,I understand ,I understand,100
62,רבותיי זה בסדר ,Gentlemen it's all right ,"Gentlemen, that's fine",62
63,תנו להם לעבור ,Folks let them pass please ,Let them pass,67
64,רבותיי תנו להם לעבור בבקשה ,Folks let them pass please ,Gentlemen let them pass please,79
65,פשוט מצאו אותם ,Just find them ,Just found them,90
66,תורה לאנשיך לירות על המקום או על פי פקודתי ,You instruct your men to shoot on sight or at my command ,Torah to your people to shoot at the place or at my command,63
67,הפרס הוא 100$ על כל אחד מת ,$100 on the head of each man dead ,The prize is $ 100 for each dead person,64
68,-אתה מבין את זה ,You understand ,-do you understand this,78
69,לא ענית לשאלה שלי ,You didn't answer my question ,You did not answer my question,88
70,לא ענית לשאלה שלי ,You didn't answer my question ,You did not answer my question,88
71,אני מתכוונת אתם אמרתי לי שזה אמיתי ואני חשבתי על זה וחשבתי שזה עשוי להיות אמיתי ,I mean yous told me to be true and I thought about it and I thought I would be true ,I mean you guys told me it was real and I thought about it and thought it might be real,74
72,מה אני ארוויח מזה ,What's in it for me ,What will I gain from this,62
73,אתה מבין אם אני אאמין ,You understand ,Do you understand if I believe,64
74,אני לא יכול לדבר איתך עכשיו ,If I believe I can't talk to you now ,I can not talk to you now,72
75,ובכן יכולת לדבר איתי קודם לכן כשכל מה שהיה לך היה בושה וכדומה ,Well you could talk to me before when all you had was shame and all ,Well you could have talked to me before when all you had was shame and the like,86
76,למה שלא תוכל לדבר עכשיו ,Why can't you talk now ,Why can not you talk now,87
77,-למה שלא תוכל לדבר עכשיו ,Why can't you talk now ,- Why can't you talk now?,100
78,-את עושה פה סצינה ,! -You're making a scene ,- You're doing a scene here,78
79,היי מה זה משתווה לחיי נצח ,Hey uh what's that compared to eternal life ,Hey what does it equate to eternal life,68
80,ובכן הם חייבים להיות כאן באיזור הזה או שהם קפאו ביערות ,Well they've gotta be in this area or they would have frozen in the woods ,Well they must be here in this area or they's frozen in the woods,81
81,יש לך הרבה מרץ עכשיו ,You got a lot of spunk now ,You have a lot of energy now,67
82,למה שלא פשוט תסתלקי מכאן!,Why don't you just get out of here!,Why not just get out of here!,77
83,לעזאזל איתך הוד קדושתך!,Get out here! Screw you Your Holiness!,"Damn you, Your Holiness!",62
84,מה אתה חושב שלא ראיתי איך הסתכלת עלי   כשאמרתי שאשכב איתך ,What you think I didn't see the way you looked at me-- l said I'd go to bed with you ,What do you think I did not see how you looked at me when I said I would sleep with you,76
85,האם את  ,Who are you ,Are you,78
86,מה אתה מפחד או קמצן מדי ,What are you too scared or too cheap ,What are you afraid of or too stingy,64
87,אם אלוהים באמת יצר את העולם הוא היה צריך להכניס אליו קצת גברים ,If God really made the world he should have put some men in it ,If God really created the world he would have to put some men into it,76
88,תראה אתה רוצה לענות לשאלה שלי ,Look you want to answer my question for me ,Look you want to answer my question,91
89,אני לא יכול לעשות זאת ,I  I can't do it ,I can not do that,75
90,אתה רוצה להוביל אותנו למקדש ,You want to lead us to the shrine ,You want to lead us to the temple,85
91,אתה רוצה לשטוף את חטאינו מעלינו ,You want to wash away our sins ,You want to wash away our sins from us,88
92,אני מוכנה לשינוי ,I'm ready to change ,I am ready for a change,67
93,לעזאזל איתך ,Damn you ,Damn you,100
94,לעזאזל איתך ,Damn you ,Damn you,100
95,אני כבר נידונתי לעזאזל אבי ,I'm already damned Father ,I'm already been damn damn good,64
96,נידונתי לגיהנום בשל נאיפה ,I'm damned to hell for adultery ,I was sentenced to hell for adultery,69
97,מה כבר קצת חוצפה תגרום לי עוד שבועיים בגיהנום ,What's a little rudeness going to get me two more weeks ,What a little cheeky will make me two more weeks in hell,67
98,זה מה שאני רוצה לדעת ,That's what I want to know ,This is what I want to know,83
99,כולם אומרים כיצד אני  לכי מפה ,Everybody's saying how I  Go away Get out ,Everyone says how do I get out of here,67
100,לא היתה לך שום סיבה לבוא לחדרי ,You had no business to come to my room ,You had no reason to come to my room,78
101,תסתלקי מכאן ,Get out of here ,Get out of here,100
102,מה זו היתה פעולה של גבר ,What was that the act of a man ,What was this man's action,71
103,כן כן כן ,Yeah yeah yeah ,Yes Yes Yes,64
104,מי את מי את ,Who are you ,Who are you?,100
105,את לא יודעת מה הם חייך ,You don't know what my life is ,You do not know what they smiled,68
106,את לא יודעת מהם חיי מי את ,Who are you You don't know what your life is ,"You do not know what their life is, who you are",84
107,תחיי את החיים שלך ,Just live your own life!,Live your life,76
108,פשוט תחיי את החיים שלך!,Just live your own life!,Just live your life!,90
109,היי למה שאתה לא תחיי את חייך ,Who are you Live your own life ,Hi why you will not live your life,75
110,מי אתה שתדבר אלי ככה ,Who the hell are you to talk to me ,Who are you to talk to me like that?,87
111,למה אתה תקוע במנזר ,Why are you stuck up in a monastery ,Why are you stuck in a convent,71
112,יש לנו אספסוף ,We have a populace ,We have a mob,71
113,אין לכם שום אספסוף ,Who are you ,You have no mob,62
114,כשאלך יהיה לכם אספסוף ועד אז כל מה שיש לכם זו חבורת חשודים ,When I am gone you have a populace Until then all you've got is a bunch of suspects ,When I go you will have a mob and by then all you have is a bunch of suspects,75
115,היא חרשת ,Shh She's deaf ,She is deaf,80
116,אנחנו יכולים לעשות את זה ,We can do this ,We can do it,85
117,אנחנו צריכים לחשוב קצת ,We can do this We just need a little thought ,We need to think a little,67
