,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,השימוש הכרוני בשם בדוי לא תואם את סיפורך על פיתוי ודחף לא מתוכנן ,The chronic use of an alias is not consistent with your story of sudden temptation and unpremeditated impulse ,The chronic use of a fictitious name does not match your story of temptation and unplanned urge,69
1,לו גנבת קרוב ל - 10 000 דולר לא היית משנה את שמך ,If you'd stolen almost $10 000 wouldn't you change your name ,"If you stole close to $ 10,000, you would not change your name",83
2,למה שאנסה לגרום לך להבין ,Oh what's the use Why should I even try to make you understand ,Why I'll try to make you understand,66
3,אני לא רק מנסה להבין אני גם מנסה להאמין לך ,I'm not only trying to understand you I'm even trying to believe you ,I'm not just trying to understand I'm also trying to believe you,82
4,-למה ,- Why ,-Why,100
5,כי אני רוצה לעזאזל!,- Because damn it I want to ,Because I want to fuck!,77
6,את יכולה להבין את זה ,Can you understand that ,You can understand that,100
7,הנה לכם ,Here you are folks ,Here you go,69
8,"מ""רטלנד'ס"" ",Away from Rutland's ,From Ratland's,79
9,אינך מבין ,Don't you understand ,You do not understand,93
10,אנחנו  אז היינו  ,Things were  We were  ,We then were,71
11,זו סיבה לברוח ,So we were Was that any reason to run away ,That's a reason to run away,78
12,חשבתי שאתרחק לפני שאפגע ,Yes I thought it was time I got out before I got hurt ,I thought I would stay away before I got hurt,67
13,למה שאנסה להונות את עצמי ,I mean why try to kid myself ,Why should I try to deceive myself,68
14,מארק אם תניח לי ללכת אני נשבעת שלעולם לא  לא אוכל להניח לך מארני!,Oh God Mark if you let me go I swear  I can't let you go Marnie ,Mark If you let me go I swear I'll never let you go Marnie!,83
15,צריך לטפל בך ולעזור לך ,Somebody's got to take care of you and help you ,You need to be taken care of and helped,65
16,לא אוכל פשוט להרפות ממך ,I can't just turn you loose ,I can not just let go of you,73
17,אם אתן לך ללכת אהיה אחראי פלילית ומוסרית ,If I let you go I'm criminally and morally responsible ,If I let you go I will be criminally and morally responsible,91
18,מארני  כן זה הולם אותך ,Marnie Yeah that suits you ,Marnie Yes it suits you,78
19,אחזיר אותך לפילדלפיה ,I'm driving you back to Philadelphia ,I'll take you back to Philadelphia,77
20,"היום נלך הביתה מחר תחזרי ל""רטלנד'ס"" ",Tonight we'll go to the house Tomorrow you'll return to Rutland's ,"Today we will go home, tomorrow you will return to Ratland's",65
21,תדאגי שהמפתח יחזור לארנקה של סוזן ,You'll see that Susan's key finds its way back into her purse ,Make sure the key is back in Susan's wallet,63
22,"איך אוכל לחזור ל""רטלנד'ס"" ",How can I go back to Rutland's ,How do I get back to Ratlands?,81
23,חיפיתי עלייך ,You're covered ,I covered you,89
24,שמתי שם כסף ,I replaced the money ,I put money there,70
25,כשבאתי לאסוף אותך אתמול וגילית שנעלמת ידעתי מיד מה קרה ,When I called to pick you up yesterday and found you'd pulled out I knew instantly what had happened ,When I came to pick you up yesterday and found out I was missing I immediately knew what had happened,80
26,הלכתי ובדקתי את הכספת חישבתי את ההפסד והישלמתי ,So I went to Rutland's and checked Ward's safe Figured the loss and replaced it ,I went and checked the safe I calculated the loss and made up for it,65
27,אז יצאתי לחפש אותך ,Then I set out to find you ,So I went out to look for you,65
28,"ביום הראשון במירוצים היית נלהבת בנוגע ל""טלפת'י"" ",Remember that first day at the races when you were so hot about a horse called Telepathy ,On the first day of the race you were enthusiastic about Telepathy,66
29,זכרתי שאמרת שצפית באימוניו כשהיה בן שנתיים ,I remember you'd said you'd watched him training as a two-year-old ,I remembered saying you watched his training when he was two years old,76
30,התקשרתי אליו ושאלתי אם מישהו שם משכיר סוסים ,I phoned Marston and asked him if there was anywhere around there that they had horses for hire ,I called him and asked if anyone there rents horses,60
31,הוא נתן לי 3 שמות ,He gave me the names of three ,He gave me 3 names,68
32,אתמול נסעתי לשם ובדקתי את האורוות לשווא ,Yesterday I drove up to the plains checked out the stables ,Yesterday I went there and checked the stables in vain,71
33,"אבל במקום האחרון הציעו לי לבדוק ב""גארוד'ס"" במידלבורג ",But at the last place the man said why didn't I try Garrod's over by Middleburg ,But in the last place I was offered a check at the Garrods in Middlburg,68
34,למה להחזיר אותי לוויקווין ,Why are you taking me back to Wykwyn ,Why bring me back to Wickwin,62
35,אני לא סומך עלייך שלא תברחי ,Because I don't trust you not to run away ,I do not trust you not to run away,80
36,בידיך הקבלה והמפתח לדואר שמי ,You have the receipt the post office key my name ,In your hands is the receipt and the key to my name mail,65
37,מרגרט אדגר ,Margaret Edgar ,Margaret Edgar,100
38,אלה כל שמותייך ,You sure that's all the name you have ,These are all your names,66
39,אמרתי לך מעולם לא נישאתי ,- I told you I've never been married ,I told you I never got married,84
40,-לא!,- No ,-No!,100
41,את מספיק רעננה ,- Uh-uh You're fresh enough ,You're fresh enough,86
42,בואי!,Come on ,Come on!,100
43,אני לא מאמין לך מארני ,You know I can't believe you Marnie ,I do not believe you Marnie,74
44,בטח הרבה גברים התעניינו בך ,I didn't say men weren't interested in me ,Probably a lot of men were interested in you,64
45,לא הייתי מעוניינת בהם ,I said I wasn't interested in them ,I was not interested in them,84
46,מעולם לא ,- Never ,never,100
47,-לא!,- No ,-No!,100
48,כלומר עד ש  למה אני ,That is not until  Why me ,"That is, until why me",91
49,כי היית שונה מארק ,Because you were different Mark ,Because you were different from Mark,93
50,זה נכון באמת חיבבתי אותך ,But it's true I really liked you ,That's right I really liked you,70
51,אבל אל תגרמי לזה להישמע כאילו זה יותר מזה ,But don't try to make it sound like any more than that ,But do not make it sound like it's more than that,78
52,כשנגיע הביתה אומר שרבנו שברחת והחזרתי אותך ,When we get home I'll explain that we had a lover's quarrel That you ran away that I went after you and brought you back ,When we get home he says our rabbi you ran away and I brought you back,65
53,זה ירצה את אבא ,That'll please Dad ,It will please Dad,67
54,הוא מעריץ פעילות ,He admires action ,He adores activity,74
55,אסביר שאנו מתכוונים להתחתן עד סוף השבוע ,Then I'll explain that we're gonna be married before the week is out therefore you should stay on at Wykwyn ,I will explain that we are going to get married by the end of the week,62
56,הוא מעריץ גם תשוקה חייתית ,He also admires wholesome animal lust ,He also adores animal passion,73
57,נתחתן ברגע שהחוק יתיר זאת ,We'll be married just as soon as the law allows ,We will get married as soon as the law allows it,84
58,מה אתה מנסה להשיג ,What are you trying to pull ,What are you trying to achieve,77
59,אתה מטורף ,You're crazy!,You're crazy,100
60,השתגעת!,You're crazy!,are you mad!,61
61,ייתכן ,You're crazy!,You may,63
62,אמשיך לכנותך מארני ,Yes I'll just go on calling you Marnie ,I'll keep calling you Marnie,73
63,"אבל ""טיילור""  תיאלצי להינשא כמרי טיילור ",Pet name But the Taylor  We'll just have to marry you off as Mary Taylor ,"But ""Taylor"" will be forced to marry Mary Taylor",62
64,"תוכלי לחתום ""מיני מאוס"" ברישיון הנישואים ועדיין תהיי נשואה כחוק ",You can sign yourself Minnie Q Mouse on a marriage license you're still legally married ,"You can sign a ""Minnie Mouse"" on your marriage license and still be legally married",88
65,אתה יודע מי אני ,But you know what I am ,you know who I am,82
66,גנבת ושקרנית ו  נראה שזה חוסר מזל מצדי להתאהב בגנבת ושקרנית ,I'm a thief and a liar and  Well it seems to be my misfortune to have fallen in love with a thief and a liar ,You stole and lied and it seems unlucky for me to fall in love with a thief and a liar,70
67,להתאהב ,In love ,fall in love,74
68,אם אתה אוהב אותי הנח לי ,Oh Mark if you love me you'll let me go ,If you love me let me,70
69,הנח לי מארק בבקשה!,Just let me go Mark please ,Leave me Mark please!,74
70,מארק אתה לא מכיר אותי ,Mark you don't know me ,Mark you do not know me,93
71,הקשב לי מארק ,Oh listen to me Mark ,"Listen to me, Mark",92
72,אני לא כמו אנשים אחרים ,I am not like other people ,I'm not like other people,90
73,אני יודעת מה אני!,I know what I am!,I know what I am!,100
74,אני לא חושב שאת יודעת ,Mark you don't know me ,I do not think you know,62
75,מה שלא תהיי אני אוהב אותך ,Whatever you are I love you ,Whatever you are I love you,100
76,אבל אני אוהב אותך ,But I do love you ,but I love you,90
77,אתה לא אוהב אותי!,You don't love me ,you do not love me!,91
78,אני פשוט משהו שתפסת ,I'm just something you've caught ,I'm just something you caught,95
79,ותפסתי משהו ממש פראי הפעם ,And I've caught something really wild this time haven't I ,And I caught something really wild this time,87
80,מצאתי ולכדתי אותך וחי אלוהים אשאיר אותך אצלי!,I've tracked you and caught you and by God I'm gonna keep you!,I found and captured you and long live God I will keep you with me!,61
81,מארני כשנגיע הביתה אל תנסי לברוח עם כלי הכסף ,Oh and Marnie when we get home no cute ideas about absconding with the Wykwyn silver ,Marnie When we get home do not try to run away with the silverware,64
82,כמוך ,Like you ,Like you,100
83,כן אם כך תרצי לנסח זאת ,Yes if you want to put it that way ,Yes so you will want to phrase it,72
84,צריך לקחת עלייך אחריות ,Somebody's got to take on the responsibility for you Marnie ,You have to take responsibility for yourself,66
85,הדודן בוב כמעט שכחתי ,Ah Cousin Bob I almost forgot ,Cousin Bob I almost forgot,95
86,-תיהני ,- Have fun my dear ,- Have fun,67
87,המחאות נוסעים ומכתב אשראי ,- Traveler's checks in this - Letter of credit in this ,Passenger checks and letter of credit,67
88,תודה ,- Thanks old man ,Thanks,60
89,שמרי על עצמך ליל ,Take care Lil ,Take care of yourself Lil,68
90,נשלח לך פרא אציל להתראות אבא ,We'll send you a noble savage ,We'll send you a noble savage to see Daddy,82
91,"תודה ד""ר גיליאן ",Thank you Dr Gillian ,Thank you Dr. Gillian,100
92,בלעדיך זה לא היה חוקי ,Without you it wouldn't have been legal ,Without you it would not have been legal,96
93,נגמור את השמפניה ואת העוגה לפני שייעלמו ,RUTLAND: Let's go back and finish the champagne and cake before they spirit it away ,We'll finish the champagne and cake before they disappear,63
94,היהלום בטבעת האירוסים היה 5 קרט לפחות ,That engagement ring must have been at least five carats ,The diamond in the engagement ring was at least 5 carats,66
95,אבן מושלמת ,Blue-white Perfect stone ,A perfect stone,72
96,אמו הותירה תכשיטים מצוינים ,His mother left perfectly good jewelry ,His mother left excellent jewelry,68
97,הם פשוט מונחים בבנק בכספת ,It's just sitting there at the bank in safety deposit ,They're just lying in the bank in the safe,63
98,הוא אמר שהוא רוצה שתקבל משהו שלא השתייך לאיש ,He said he wanted her to have something that had never belonged to anyone else ,He said he wanted you to get something that did not belong to anyone,79
99,הוא לא שילם עליה ,But he didn't pay for it ,He did not pay for it,76
100,הוא חייב את כרטיסו ,He charged it ,He owes his card,62
101,היא עלתה 42 אלף דולר ומסים ,It cost $42 000 plus tax ,"It cost $ 42,000 and taxes",77
102,את יודעת מה עשה לי ביום שבת ,BOB: You know what he did to me last Saturday ,You know what he did to me on Saturday,85
103,הוא בא למועדון עם צ'ק על סך 7 000 דולר והתעקש שאפסיק משחק גולף שאפתח את הבנק ואוציא לו 7 000דולר ,He came out to the club waving a check for $7 000 and insisted that I break up my golf game go in and open the bank and hand over to him $7 000 ,"He came to the club with a check for $ 7,000 and insisted that I stop playing golf and open the bank and withdraw $ 7,000.",76
104,ואז הוא משך ,Then he drew out  ,Then he pulled,60
105,מספיק כדי לשלם על הטיול ועל מכתב האשראי ,Well let's just say enough to pay for this trip plus the letter of credit ,Enough to pay for the trip and the letter of credit,74
106,10אלפים בשטרות קטנים ,$10 000 in small bills ,10 thousand in small bills,72
