,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,למה שלא תתקשר אלי חזרה בעוד בערך חצי שעה,All right Why don't you just call me back in about a half hour,Why don't you call me back while about half an hour,80
1,אני יכול לשאול אותך שאלה אישית -בטח,May I ask you a personal question,I can ask you a personal question -insure,82
2,האם היית אה נשוי אי פעם,Sure Have you ever uh been married,Have you been ah married ever,83
3,שמונה עשרה שנה בחיי!,Eighteen years,Eighteen years in my life!,72
4,אתה עדיין מחבב אותה,You still like her,You still like her,100
5,אותו,- Him,him,100
6,יש עליות ומורדות כמובן אבל זה נהדר,Yeah it's great It has its ups and downs but it's great,Have ups and downs of course but it's great,65
7,תודה לך -בטח,- Thank you,Thank you -surely,72
8,שיהיה לך יום נעים -גם לך,Have a nice day,Have a nice day -even you,77
9,מתי אתה חושב שהיא תקבל את אלו,You too When do you think she'll get these,When do you think she'll get those,82
10,אני חושב שאני רוצה לשנות את הכרטיס,[Beeping] [Nikki On Radio] George are you there I think I want to change the card,I think I want to change the card,60
11,הוא ביצע פנייה ואז אני פניתי והוא פשוט לא היה שם,I lost Kane He turned a corner and I turned the corner and he just wasn't there,He made a turn and then I turned and he just wasn't there,79
12,למה שלא תחכי ליד המכבסה או משהו,Why don't you go hang out by the laundry or something,Why don't you wait at the laundry or something,79
13,היי חכה!,Hey wait!,Hi wait!,80
14,לא רצית לשנות את הכרטיס,Weren't you gonna change the card,You didn't want to change the card,78
15,"""מאיה היקרה אני ממש ממש מתגעגע אליך""","""Dear Maya I really really miss you","""Dear Maya I really miss you""",89
16,"""אשמח אם תבואי לסן פרנסיסקו לארוחת ערב מחר בערב""","""Would love it if you came to San Francisco tonight for dinner","""I'd love if you come to San Francisco for dinner tomorrow evening""",76
17,""" 'אבל גם אם את לא יכולה אשמח לדבר איתך באהבה ג'ורג""",But even if you can't I'd still love to talk to you,""""" But even if you can't be happy to talk to you with love Georg """,75
18,יותר טוב,Better,Better,100
19,הרבה יותר טוב,Better,Much better,71
20,כן גם אני חושב כך,Much better Yeah I think so,Yes i think so,63
21,-כן  ובכן ובכן ובכן,Well well well,-He Well Well Well Well,78
22,הייתי צריך לדעת שתעמוד ממש ליד נייר הטואלט,Kane I should know you'd be standing right next to the toilet paper,I had to know you would stand right by the toilet paper,75
23,מה אתה עושה כאן פיטרתי אותך!,What are you doing here,What do you do here I fired you!,67
24,אני יודע שפיטרת אותי אבל שילמת לי עד לשבוע הבא אז הנה אני כאן,I fired you! I know you fired me but you paid up through next week so here I am,I know you fired me but you paid me until the next week so here I'm here,77
25,אני יכול לדבר איתך לרגע בבקשה,May I speak to you for a moment please,I can talk to you for a moment please,83
26,קדימה קדימה!,Come on come on!,come on come on!,100
27,תראה לפני שניגש לעניין יש משהו שרציתי לשאול אותך,Look before we get into this there's something I've been meaning to ask you,See before approaching the matter there is something I wanted to ask you,61
28,זה מציק לי כבר זמן מה עכשיו,It's been bothering me for quite some time now,It has been bothering me for some time now,86
29,איפה אתה קונה את הבגדים שלך מה אתה עושה,Where do you buy your clothing,Where do you buy your clothes what you do,76
30,-מה אני עושה,What am I doing,-what am I doing,100
31,רואה הרגע שמעתי אותך מבקש ממר צ'אנג למכור את העסק שלו,My job See I just overheard you asking Mr Chang to sell his business,See the moment I heard you asking Mr. Chang to sell his business,75
32,הוא אמר שהוא לא רוצה אבל אתה התעקשת,He said he didn't want to but you persisted,He said he didn't want but you insisted,90
33,אז עד כמה שאני מחבב אותך קיין אאלץ לבקש ממך לעזוב היתה לנו עסקה ילד,So as much as I like you Kane I'm gonna have to ask you to leave,So as much as I like you Kane I will have to ask you to leave we had a child deal,80
34,שילמתי לך הבוקר,I paid you this morning,I paid you this morning,100
35,שכרת אותי להגן על העניינים שלך ואני מתכוון לעשות זאת בשיא הרצינות,Absolutely You hired me to protect your interests and I fully intend to do that,You hired me to protect your affairs and I intend to do so at the height of seriousness,65
