,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,טוב עכשיו לך לעזאזל ותעיף את מחסומי הדרכים ,So get lost now and lift all the roadblocks ,Well now go to hell and clear the roadblocks,62
1,מאוד מצחיק השעון מעורר בזבל ,Very funny the alarm clock in the garbage ,Very funny the alarm clock in the trash,82
2,את הולכת לספר לי מתי הוא עזב או מה ,Are you gonna tell me when he left now or what ,You're going to tell me when he left or what,82
3,גברת בומונט בבקשה מתי הוא עזב ,Miss Beaumont please when did he leave ,Mrs. Beaumont please when he left,83
4,אני לא יודעת ,I don't know ,I do not know,88
5,איפה הוא עכשיו ,Where is he now ,where is he now,100
6,אני לא יודעת ,I don't know ,I do not know,88
7,איפה את הולכת לראות אותו שוב ,Where are you going to see him again ,Where are you going to see him again,100
8,אני לא יודעת ,I don't know ,I do not know,88
9,אני חושב שאני מאבד את הסבלנות ,I think I'm losing my patience ,I think I'm losing patience,95
10,אל תיסחף המפקח זו לא הנקודה ,Don't get carried away Inspector there's no point ,Do not get carried away Supervisor this is not the point,74
11,היא מגינה עליו היא לא יכולה לעזור לנו ,She's protecting him she can't help it ,She protects him she can not help us,86
12,זאת אהבה תשוקה!,It's love passion!,It's love and passion!,89
13,זה לא באשמת אף אחד באמת  את כנראה צודקת סמל ,It's nobody's fault really You're certainly right sergeant I shouldn't get carried away ,It's not anyone's fault really you're probably the right symbol,63
14,אני מבקש את סליחתך מאדאם ,I beg your forgiveness Madame ,I beg your pardon Madame,64
15,רואה הוא התנצל ככה הוא ,See he apologizes that's how he is ,See he apologized that way he is,82
16,אתם יכולים להיות חברים טובים אם תגידי לו את האמת ,You might become good friends if you tell him the truth ,You can be good friends if you tell him the truth,88
17,אני בטוחה שאת הולכת לספר לי ,I'm sure you're gonna tell me ,I'm sure you'm going to tell me,83
18,מתי את הולכת לראות את בומונט שוב ,When are you going to see Beaumont again ,When are you going to see Beaumont again?,100
19,אני לא בטוח שהידידותיות שלך מביאה לתוצאות ,I'm not sure that your friendliness is very effective ,I'm not sure your friendliness brings results,67
20,את תאמרי לי לא ,You'll tell me won't you ,You'll tell me no,73
21,את כל האמת ,The whole truth ,The whole truth,100
22,את תספרי לי את כל האמת אני יודעת שזה מה שתעשי ,You'll tell me the whole truth I know you will ,You'll tell me the whole truth. I know that's what you'll do,78
23,את נראת די טוב ילדה ,You're looking pretty good girl ,You look pretty good girl,89
24,בומונט יותר מישמח לראות אותך שוב אחרי שנתיים ארוכות!,Beaumont must have been more than happy to see you again after two long years!,Beaumont is more than happy to see you again after two long years!,89
25,העיניים שלך מראות שלא ישנת הרבה בלילה ,Your eyes look like you didn't get too much sleep tonight ,Your eyes show that you do not sleep much at night,60
26,אני בטוחה ששניכם עשיתם חיים הלילה! הרבה כיף  כיף  כיף!,I'm sure you two were having fun last night a lot of fun  fun  fun!,I'm sure you both made a living tonight! Lots of fun fun fun!,67
27,אחרי לילה כזה את חייבת לעשות מקלחת ,After a night! ike that you must want to take a shower a nice warm shower ,After a night like this you have to take a shower,69
28,לא  מקלחת חמה ואז קרה ואז שוב חמה ,No A warm shower and then a cold one and then a hot one ,No hot shower and then cold and then hot again,81
29,לא  אני יסבן אותך מהראש עד קצות הרגליים ,No I I'll soap you from head to toe ,No I will soap you from head to toe,86
30,את תופתעי לראות מה אני יודעת לעשות עם חתיכת סבון ,You'd be surprised by what I can do with a bar of soap ,You'll be surprised to see what I know to do with a piece of soap,71
31,אני מתחננת לפניך תפסיק את המשחק הזה ,I'm begging you stop playing these games ,I beg you to stop this game,69
32,גברת בומונט אני לא יכול להישאר עם אישה ערומה באותו החדר  זה מנוגד לחוק הלא כן ,Miss Beaumont I cannot remain in the room with a naked lady That would be against the regulations wouldn't it ,Mrs. Beaumont I can not stay with a naked woman in the same room it's against the law yes,71
33,לרוזן לא איכפת מה אני הולכת לעשות איתך כל עוד אני יגרום לך לדבר  וזה יעזור לנו לתפוס את הכלב הזה ,Rosen couldn't care less about what I'm going to do with you as long as I make you talk And if it helps to find this son of a gun Beaumont ,The Count does not care what I'm going to do with you as long as I make you talk and it will help us catch this dog,71
34,לא איכפת לו אפילו אם אני האנוס אותך ,He won't even care if I rape you ,He does not care even if I raped you,76
35,את תראי זה מאוד בריא  ומאוד טוב למחזור הדם ,You'll see it's very healthy I And good for the blood circulation ,You will see it is very healthy and very good for blood circulation,88
36,זה מה שהם עושים בשוודיה ,That's what they do in Sweden ,This is what they do in Sweden,85
37,אחרי זה הם חובטים בישבן אחד לשני  אתה רוצה שאני יחבוט לך ,Afterward they spank each other  Do you want me to spank you ,After that they hit each other in the ass. You want me to hit you,72
38,הו את כל כך חמודה ,Oh you're so cute ,Oh you're so cute,100
39,הו היא רטובה ,Oh she's soaking ,Oh she's wet,64
40,רוזן אני תמיד מאחוריך ,Rosen I'm always right behind you ,Count I'm always behind you,70
41,את ידעת שהוא היה כאן הלא כן ,You knew he was there didn't you ,"You knew he was here, didn't you?",83
42,אני אתפוס אותו עכשיו אני אתפוס אותו!,I'll get him yet I'll get him!,I'll catch him now I'll catch him!,71
43,הו אדוארד!,Oh Edouard!,Oh Edward!,84
44,אתה יודע רוזן עכשיו אני יודע איפה אנחנו יכולים למצוא את ג'וס בומונט ,You know Rosen now I know how we can find Joss Beaumont ,You know Rosen now I know where we can find Joss Boomont,86
45,אנו נעקוב אחריך לכל מקום!,We'll follow you everywhere my friend!,We will follow you everywhere!,79
46,מתקרב היום שמישהו ידפוק לך כדור בראש ג'וס לא יהיה רחוק!,Because the day someone puts a bullet through your head Joss won't be far!,The day is approaching that someone will knock you a ball in the head Joss will not be far!,63
47,זה היה חכם עכשיו אין יותר קפה בשבילך ,That was smart now you have no more coffee ,It was smart now there is no more coffee for you,80
48,זה בשבילי ,That's for me ,It's for me,67
49,לא רציתי לפגוע בה אני נישבע ,I didn't want to hit her I swear ,I did not want to hurt her I swear,85
50,רוזן גרם לי לעשות את זה ,Rosen had me do it ,Rosen made me do it,76
51,גם אני לא רציתי לפגוע בך אבל אישתי ביקשה ממני ,I didn't want to hit you either but my wife asked me to ,I did not want to hurt you either but my wife asked me to,95
52,בחייך המפקד זה העבודה שלי אני שונא להרביץ לאנשים ,Come on commander it's my job I hate to slap people ,"Come on, sir, this is my job. I hate hitting people",71
53,אתה צודק זה העבודה שלך ,You're right that's your job ,You're right it's your job,85
54,זה העבודה שלך ,It's your job ,This is your job,83
55,הקרואסון  זה על החבר שלי שם ,The croissant is on my friend there ,The croissant is on my friend there,100
56,והוא ישאר לשלושה ימים ,And he'll stay for three days ,And he will stay for three days,87
57,זה הרבה זמן די הרבה זמן ,That's a long time a very long time ,"It's been a long, long time",62
58,לא בשבילנו אנחנו מקווים להחליף חלק מהעודפים שלנו  עם בסיס גרעיני עם גישה מיידית ,Not for us we're hoping to trade a part of his reserves for a nuclear plant with immediate access ,Not for us we hope to replace some of our surpluses with a nuclear base with immediate access,73
59,שלושה ימים זה לא מספיק זמן כדי לשכנע אותו ,Three days is no time at all to be able to convince him ,Three days is not enough time to convince him,74
60,צודק  אבל זה מספיק זמן כדי להרוג אותו ,Right but it's more than enough time to kill him ,Right but it's long enough to kill him,81
61,הוד מעלתך אני מצטער להפריע לך אבל ,Your Excellency I'm sorry to disturb you but--,Your Excellency I'm sorry to disturb you but,100
62,זה בסדר ארתור ,That's all right Arthur ,"That's fine, Arthur",73
63,הקולונל שאחראי על האבטחה מרטין רוצה לראות אותך ,The colonel of the security Martin wants to see you ,"The colonel in charge of security, Martin, wants to see you",87
64,אני אקבל אותו אחרי ארוחת הערב או מחר ,I'll receive him after dinner or tomorrow ,I'll get it after dinner or tomorrow,81
