,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,פנדלטון ,PENDLETON ,Pendleton,100
1,מנסה להתיישב ולפתוח עסק ,FIXING TO SETTLE AND RUN A BUSINESS ,Trying to settle down and start a business,68
2,מר צי'זם הודיע לנו על השאיפות שלך מר ,MR CHISUM HAS INFORMED US OF YOUR AMBITIONS ,Mr. Chezem has informed us of your ambitions Mr,90
3,עכשיו פאט אנחנו יודעים שהיית עם בילי בוני כמה פעמים הוא גנב מן העדר שלי ,MR GARRETT NOW WE KNOW THAT YOU'VE BEEN WITH BILLY BONNEY,Now Pat we know you've been with Billy Bonnie how many times he's stolen from my herd,68
4,אתה רואה פאטריק כמה שינוים מסוימים צריכים להיות מובנים ,CERTAIN CHANGES NEED TO BE STRUCTURED WE NEED A SHERIFF,You see Patrick how certain changes need to be understood,62
5,אני לא ממש הבנתי מה שאמרת אנחנו אומרים שריף של מחוז לינקולן ,WE'RE SAYING SHERIFF OF LINCOLN COUNTY ,I did not quite understand what you said we say Lincoln County Sheriff,61
6,וכול העזרה שתצטרך לבצע את החיסול של ויליאם ה ,AND ALL THE RESOURCES YOU NEED TO CARRY OUT THE EXTERMINATION,And all the help you will need to carry out the assassination of William H.,61
7,האם זה משביע רצון ,IS THAT SATISFACTORY ,Is it satisfactory,79
8,אני מניח שמה שאני מנסה להגיד אתה נקרא הנער ,I GUESS WHAT I'M TRYING TO SAY IS YOU'RE CALLED KID ,I guess what I'm trying to say is you're called the boy,89
9,ורודבס נקרא ארקנסו דייב ,AND RUDABAUGH'S CALLED ARKANSAS DAVE AND UH I DARESAY,And Rodebs is called Arkansas Dave,71
10,אתה רוצה שם ,YOU WANT A NAME ,You want there,69
11,כן אדוני אני רוצה בכך ,YES SIR I WOULD LIKE THAT ,Yes sir I want it,67
12,אתה צריך להרוויח את זה הנרי ,YOU HAVE TO EARN IT HENDRY ,You have to earn it Henry,98
13,עד אז אתה תשאר עם הנרי רגיל ,UNTIL THEN YOU'RE STUCK WITH PLAIN OLD HENDRY ,Until then you will stay with Henry Normal,71
14,עדייו מנסה להוציא עיתון מהקרקע האש ,STILL TRYING TO GET THIS RAG SHEET,Still trying to get a newspaper out of the ground fire,64
15,ההעתק הוא טוב ,THE COPY IS GOOD ,The copy is good,100
16,המכונה לא ,THE MACHINE IS BAD ,The machine does not,74
17,שמעתי שאתה הולך לפתוח בית אוכל גארט ,I HEAR YOU'RE GOING TO BE OPENING UP AN EATING HOUSE GARRETT ,I heard you're going to open a Garrett eatery,78
18,אתה רוצה לעשות פרסומת ,WOULD YOU LIKE TO SECURE AN ADVERTISEMENT ,You want to do an advertisement,72
19,אתה רוצה ,YOU WANT A NAME ,You want to,69
20,אני רוצה שתדפיס מיסמך מבוקש על האיש המפורסם היותר בניו מקסיקו ,FOR THE MOST FAMOUS MAN IN NEW MEXICO ,I want to print a requested document about the most famous man in New Mexico,60
21,אני רוצה שיהיה טקסט רשום ,I WANT A BOOK WRITTEN ON IT,I want there to be written text,69
22,כדי שהאנשים יבינו את המצב ,SO THAT THE PEOPLE WILL UNDERSTAND THE SITUATION I WANT YOU TO RIDE ALONG WITH ME,So that people understand the situation,65
23,אני רוצה שתרכב איתי ותרשום את הסכנות של המשלחת ,AND RECORD THE DANGERS OF THE EXPEDITION ,I want you to ride with me and record the dangers of the delegation,67
24,לרכב ביחד איתך ,RIDEALONG WITH YOU ,Ride with you,84
25,על סוס ,ON A HORSE ,On horseback,73
26,הו לא ,OH NO ,Oh no,100
27,את זה אני לא יכול לעשות ,THIS I CAN'T DO ,I can not do that,81
28,אני באתי למערב להציל את הריאה האחרונה שלי ,I CAME OUT WEST TO SAVE MY LAST LUNG ,I came to the West to save my last lung,85
29,אני עיתונאי ,I'M A JOURNALIST ,I'm a journalist,100
30,פגשנו את המושל ,WE MET AT THE GOVERNOR'S ,We met the governor,88
31,פו אגודה של הבוקרים ,JOHN W POE CATTLEMEN'S ASSOCIATION ,Po Association of the Cowboys,60
32,המושל שלח אותי ואת האנשים האלה לעזור לך ,THE GOVERNOR SENT ME AND THESE MEN TO LEND YOU A HAND ,The governor sent me and these people to help you,82
33,זה טוב מאוד ,THE COPY IS GOOD ,It is very good,65
34,יש שריף חדש אחרינו חבר'ה ,THEY GOT A NEW SHERIFF ON US BOYS ,There's a new sheriff behind us guys,72
35,בחור בשם פאט גארט ,GOES BY THE NAME OF PAT GARRETT ,A guy named Pat Garrett,70
36,למה לעזאזל הוא עשה את זה ,WHAT THE HELL DID HE DO THAT FOR ,Why the hell did he do that,88
37,להיות איש ידוע כמוני ,BE A KNOWN MAN LIKE ME ,To be a man known as I am,64
38,מה איתי מה הם אומרים בקשר אלי ,WHAT DID THEY SAY ABOUT ME HUH NOTHING DAVE ,What about me? What do they say about me?,66
39,שום דבר דייב ,I DON'T THINK SO DAVE ,Nothing Dave,67
40,רק תשחק את המשחק דו'ק ,JUST PLAYING THE GAME DOC ,Just play the game Duke,83
41,אנחנו ניתן לו משחק בסדר ,WE'LL GIVE HIM A GAME ALL RIGHT ,We gave him a fine game,67
42,אנחנו הולכים לתת לפאט גארט הצבוע את הרכיבה של החיים האומללים שלו ,WE ARE GOING TO GIVE PAT GARRETT THE RIDE OF HIS MISERABLE TWO-FACED STINKING LIFE ,We're going to give the painted Pat Garrett the ride of his miserable life,78
43,אתה מאמין לזה היי טום ,DO YOU BELIEVE THIS ,You believe it Hi Tom,70
44,איבדנו אחד שוטף כלים מלוכלך ,OK TOM LAST ONE OUT OF HERE DRINKS DIRTY DISHWATER ,We lost one dirty dishwasher,64
45,עדיף שנזוז ,WE BETTER GET GOING ,We better move,67
46,אלוהים אדירים הם עושים הם עושים מאפרות הם עושים מסרקים הם עושים ידיות לסכינים ,THEY'RE MAKING ASHTRAYS THEY'RE MAKING COMBS THEY'RE MAKING KNIFE HANDLES ,My God they make they make ashtrays they make combs they make handles for knives,77
47,אתה מקבל 50 סנט עבור עצם טוב של רגל אינדיאני ,YOU GET 5O CENTS FOR A GOOD INDIAN LEG BONE ,You get 50 cents for a good bone of an Indian foot,84
48,זה הכול שם אתה לא הולך להיות סנטימנטלי וכל זה ,THE GOVERNOR SENT ME AND THESE MEN TO LEND YOU A HAND ,It's all there you're not going to be sentimental and all that,61
49,חרא ,SHIT ,Shit,100
50,אני לא חושב כך דייב ,I DON'T THINK SO DAVE ,I do not think so Dave,84
51,המקסיקני-אינדיאני אולי איבד את משפחתו אבל לא איבד את טריק,THAT MEXICAN-INDIAN MAY HAVE LOST HIS FAMILY ,The Mexican-Indian may have lost his family but did not lose the trick,75
52,הוא גם העריך את הערך של עצם טובה לידית של סכין ,WELL HE APPRECIATED THE VALUE OF FAIR PLAY BUT HE ALSO APPRECIATED THE VALUE,He also appreciated the value of a good bone for the handle of a knife,62
53,ואנחנו הלכנו מסביב לבית הקברות ,AND WE WERE GOINGAROUND THAT CEMETERY ,And we walked around the cemetery,60
54,אני מבטיח לך ,I PROMISE YOU ,I promise you,100
55,גארט תוריד אותי מהסוס ,GOES BY THE NAME OF PAT GARRETT ,Garrett will get me off the horse,66
56,אני חייב להתנועע ,I HAVE TO HAVE A MOVEMENT!,I have to move,72
57,אתה חייב מה ,WHAT DO YOU MAKE OF IT ,You owe what,65
58,הוא צריך לחרבן ,HE HAS TO HAVE A SHIT ,He needs to shit,65
59,זה ארבע אחד היום ,IT'S THE NEW FASHION ,It's four one today,62
60,זה שקיק של טבק זה שלו ,TOBACCO POUCH IT'S HIS ,It's a bag of tobacco it's his,69
61,זה עשוי מאשכים של באפלו מהרג הראשון שלי פר זקן וגדול ליד פורט גריפין ,I GAVE IT TO HIM IT'S BUFFALO SCROTUM FROM MY FIRST KILL BIG OLD BULL NEAR FORT GRIFFIN ,It's made of buffalo testicles from my first big bull kill near Fort Griffin,77
62,פוליטיקאים בנקאים מלכי הבקר חלאות ,WELL TOM THAT'S BAD TYPES-- POLITICIANS BANKERS CATTLE KINGS--,Bankers Politicians Cattle Kings Scum,74
63,אני אהיה קשורה והישלח לגהינום בילי ,WELL I'LL BE HOG-TIED AND SENT TO HADES!,I'll be tied up and sent to Hell Billy,73
64,מה יש לנו פה מה שלומך ג'יין ,YOU HAVE TO HAVE A WHAT ,What do we have here? How are you Jane?,67
65,$אני שמעתי 500 ,YEAH I HEARD $5OO ,I heard 500,67
66,ובכן שמעת לא נכון ג'יין ,WELL YOU HEARD WRONG JANE ,Well you heard wrong Jane,100
67,גם שמעתי שאתה כבר לא בעד השטח בילי ,I ALSO HEARD YOU AIN'T LONG FOR THE TERRITORY BILLY ,I also heard that you are no longer in favor of the Billy area,69
68,אנחנו לא אנחנו הולכים למקסיקו הישנה נכון בלי ,WE'RE GOING TO OLD MEXICO RIGHT BILLY WELL GOOD LUCK ,We are not we go to old Mexico right without,60
69,14 5 ,14 1/2 ,14 5,60
70,אל תשכח את החצי יש הרבה ניסיון ארוז בחצי ,THERE'S A LOT OF EXPERIENCE PACKED INTO THAT HALF ,Do not forget the half has a lot of experience packed in half,69
71,זה שונה ,IT'S DIFFERENT WHAT ,this is different,78
72,מה לשיער שלי ,WHAT HAVE WE GOT HERE ,What about my hair,62
73,זה האופנה החדשה ,IT'S THE NEW FASHION ,This is the new fashion,79
74,אתה אוהב את זה ,YOU LIKE IT ,you like it,100
75,כן השיער שלך אבל הכל ,YEAH YOUR HAIR BUT EVERYTHING ,Yes your hair but everything,95
76,יש לה כנסיה ,THEY GOT A CHURCH ,She has a church,73
77,את לא אומרת לנו שהפכת להיות מכובדת עכשיו ג'יין את ,IT'S RESPECTABLE YOU'RE NOT TELLING US YOU'VE GONE RESPECTABLE,"You're not telling us you've become respectable now, Jane",76
78,ובכן שמעתי מספיק ,YEAH I HAVE WELL I'VE HEARD ENOUGH ,Well I've heard enough,79
79,האם שמעתי אותך אומר שאתה בירה מצוינת שש פעמים מוגשת בחדר עם נוף לכיוון דרום ,SIX-TIMES SERVED IN A ROOM WITH A SOUTHERN VIEW YOU'RE A LADY TO THE MANOR BORN JANE ,Have you heard you say you're a great beer six times served in a south-facing room,66
80,בסדר אנחנו הולכים צפונה ,ALL RIGHT WE'RE GOING NORTH ,Okay we're going north,69
81,לדרום אתה מתכוון ,SOUTH YOU MEAN ,To the south you mean,80
82,אבל שריף פעם האחרונה ששמעתי מקסיקו הישנה עדיין דרום ,NO I MEAN NORTH BUT SHERIFF LAST TIME I HEARD ,But Sheriff's last time I heard old Mexico is still south,73
83,האם שמעת על זאב-כלב פו ,YOU HAVE TO HAVE A WHAT ,Have you heard of a wolf-puppy,64
84,"הוא רכב 150 ק""מ בלי לעצור באיזשהו עיר ",KID'S A COYDOG HE'S COME 15O MILES WITHOUT A TOWN ,He rode 150 km without stopping in any city,61
85,שריף אני חושב שאני צריך להתנועע גם אני ,SHERIFF I THINK I NEED TO HAVE A MOVEMENT ,Sheriff I think I should move too,68
86,מי כתב את זה ,WHO WROTE IT ,Who wrote it,100
87,יאשיהו ד'וק שקרולק ,"JOSIAH ""DOC"" SCURLOCK ",Josiah Duc Shakrolek,72
88,מי זה לעזאזל ,WHO THE HELL'S THAT ,Who the hell is that?,97
89,עכשיו אתה חוזר פנימה ,NOW YOU COME BACK NOW ,Now you're back inside,70
90,הו לא בילי ,BILLY THE KID!,Oh no Billy,67
91,תעזור לי לאסוף את הבחורים ,HELP ME GATHER THE BOYS ,Help me pick up the guys,60
92,בילי הנער ,BILLY THE KID!,Billy the boy,77
