,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מה קורה איתה שוגר ,What is wrong with her Sugar ,What's up with her Sugar?,81
1,-מה קורה עם טומי סמולס ,- What's with Tommy Smalls ,- What's up with Tommy Smalls?,94
2,-לא יודע ,- I don't know ,-Do not know,78
3,רומיאו בדק אותו ,I put Romeo on him ,Romeo checked it out,68
4,לא היה הרבה הוא שתה קצת הפסיד בערך 200 דולר בקוביות עשה שיחת טלפון והלך ,Nothing much he had a few drinks dropped 200 at the crap table made a phone call and left ,Was not much he drank a little lost about $ 200 diced made a phone call and left,65
5,-אני לא מודאג רק קצת מוטרד ,- l'm not worried just a little concerned ,- I'm not worried just a little upset,76
6,האיש הבכיר של קלהון והבחורה מגיעים לרחרח זה גורם לי חוסר נוחות ,Calhoune's number-one boy drops by to snoop a little bit That makes me uncomfortable ,Calhoun's senior man and the girl come to sniff it makes me uncomfortable,66
7,ורה את יודעת שאנחנו סוגרים קופה ב-4 מה קורה איתך ,Vera you know we tally up at 4 o'clock What is your problem ,Vera you know we're closing a box office at 4 what's going on with you,65
8,אני צריכה להשגיח על הבנות עד שהלקוח האחרון הולך ולא אבקש מאף לקוח לעזוב כדי שאוכל לדפוק שעון ,Kiss my ass I have to watch my girls until the last trick is gone I won't ask a customer to roll over so I can punch a goddamn clock ,I have to keep an eye on the girls until the last customer leaves and I'll not ask any customer to leave so I can knock on a clock.,62
9,זה המועדון שלך אבל אני אחראית על הבנות ,This is your place but I am in charge of the girls ,This is your club but I'm in charge of the girls,84
10,שוגר מספיק עם זה!,Sugar stop doing that ,Sugar enough with that!,60
11,אני לא אומרת לך כלום כשהבר והשולחנות לא מרוויחים ,I say nothing when the crap tables and the bar are short ,I'm not telling you anything when the bar and tables are not profitable,63
12,-תירגעי ורה ,- Calm down Vera ,- Calm down Vera,100
13,מה קוויק מנסה להגיד ,What's Quick saying ,What Quick is trying to say,74
14,-את אחראית על הבנות לא ,- You're in charge of the girls right ,- You're not in charge of the girls,85
15,-אני אחראית על הבנות ,- I am in charge of the girls ,- I'm in charge of the girls,91
16,-את אחראית על הבנות -אני אחראית על הבנות!,This is your place but I am in charge of the girls ,- You're in charge of the girls - I'm in charge of the girls!,70
17,אפילו כשהמועדון מפוצץ הבנות לא מכניסות מספיק כסף ,Even when the place is packed the girls come up short ,Even when the club is blown up the girls do not make enough money,71
18,או לך או להן יש בעיה במתמטיקה ,Either you or them have a problem with arithmetic ,Either you or they have a math problem,74
19,אתה אומר שאני גונבת ,Are you saying I'm stealing ,You say I'm stealing,85
20,שבי ותשתקי ,Sit down and shut up ,Sit down and shut up,100
21,אתה תשתוק! הייתי אומרת לך לנשק לי בתחת אבל אתה לא תמצא אותו ,You shut up Bennie I'd tell you to kiss my ass but you're too blind to find it ,You will be silent! I would tell you to kiss my ass but you will not find him,71
22,לכי להזדיין כלבה ,Fuck you bitch ,Go fuck a bitch,83
23,-אתה ואני צריכים ללכת החוצה ,- Me and you got to step out back ,- You and I need to go outside,71
24,-זו היתה אי הבנה ,- It was a misunderstanding ,- It was a misunderstanding,100
25,לא זאת לא אי הבנה ,No it ain't no misunderstanding ,No it's not a misunderstanding,92
26,קוויק האשים אותי בגניבה ואם אתה עומד מאחורי קוויק בעניין הזה כולנו נלך מכות הלילה ,Quick just accused me of stealing If you want to defend Quick then we can all be fighting tonight ,Quick accused me of stealing and if you stand behind Quick in this matter we will all go beating tonight,73
27,קדימה כושי תזיז ת'תחת שלך!,Bring your ass nigger Come on ,Come on Negro move your ass!,71
28,תזיז את התחת!,Bring your ass ,Move your ass!,67
29,טוב כלבה את רוצה ללכת מכות ,All right bitch you want to fight ,Well bitch you want to go beating,64
30,בת זונה שמנה! נמאס לי מהשטויות שלך!,You fat motherfucker I'm tired of your shit!,Fat whore! I'm tired of your nonsense!,68
31,אל תחזיק אותי שוגר!,Don't hold me Sugar ,Do not hold me sugar!,82
32,לא שוגר! תן לי ללכת!,No Sugar let me go!,Not launched! let me go!,60
33,-אני מפחיד אותה קצת עזוב אותי!,- Just scaring her a little ,- I'm scaring her a little leave me alone!,66
34,מתנהג אליי כאילו אני איזו כלבה ,Treating me like I'm some kind of dog ,Treating me like I'm a bitch,71
35,בחייך ורה את לא רוצה לדבר על זה ,Come on Don't you want to talk ,"Come on, you do not want to talk about it",80
36,האשמת אותי בגניבה!,You accused me of stealing ,You accused me of stealing!,100
37,אני אגנוב רק את הפרצוף שלך ,Only thing I'm stealing is your face ,I'll just steal your face,69
38,-בדיוק  על זה אני מדברת  קדימה טמבל ,- Oh yeah  That's what I'm talking about Come on sucker ,"- That's exactly what I'm talking about, idiot",67
39,-את מכה אנשים בעיניים ,- You punch people in the eyes ,- You hit people in the eyes,81
40,כלבה ,Bitch ,bitch,100
41,-זה כל מה שיש לך ,- Is that all you got ,- That's all you have,79
42,את חושבת שזה הכל ,You think that's all ,You think that's all,100
43,-אתה מרביץ כמו נקבה ,- Nigger you hit like a bitch ,- You hit like a female,62
44,-את יותר אטית ממה שחשבת מה ,- You're slower than you thought ,- You're slower than you thought,100
45,תגידו לילה טוב לנקבה הזאת ,Say goodnight to this bitch now ,Say good night to this female,73
46,אתה תלמד לכבד אותי!,You're going to have to learn to respect me ,You will learn to respect me!,68
47,ובפעם הבאה  שתאשים אותי בגניבה אני אכסח אותך שוב ,And the next time you accuse me of stealing I'll kick your ass again ,And the next time you accuse me of theft I'll mow you down again,80
48,כלבה מטורפת!,You crazy bitch ,Crazy bitch!,85
49,אז אתה מרביץ לאנשים בפחי זבל ,- You punch people in the eyes ,So you hit people in the trash,66
50,עכשיו אני חייבת לחתוך אותך ,Now I've got to cut you ,Now I have to cut you,77
51,עכשיו אתה עומד לירות בי בזרת של הרגל ,Now you're going to shoot me in my pinkie toe ,Now you're about to shoot me in the little finger,70
52,תניחי את הסכין!,And please put the gun down Ray ,Put down the knife!,61
53,אתה משוגע אם אתה שולף עליי אקדח ,You must be crazy to pull your gun on me ,You're crazy if you pull a gun on me,79
54,את תהי הצולעת הכי גדולה בהארלם אם לא תפסיקי תניחי את הסכין!,You'll be the biggest limping bitch in Harlem if you don't stop ,You'll be the biggest lame in Harlem if you don 't stop putting down the knife!,77
55,קדימה תירה!,Come on ,"Come on, shoot!",70
56,תעשה כמיטב יכולתך!,Take your best shot ,Do your best!,71
57,-לא היית צריך לירות בה ,- You didn't have to shoot her ,- You should not have shot her,68
58,-היא ניסתה להרוג אותי ,- She was trying to kill me ,- She tried to kill me,80
59,היא רק ניסתה להפחיד אותך ,She was trying to scare you ,She was just trying to scare you,92
60,לרוב אני הורג אנשים על משהו כזה ,I usually kill over something like that ,I usually kill people for something like that,88
61,אני לא רוצה לדבר על זה יותר ,I don't want to talk about it ,I do not want to talk about it anymore,84
62,ואם לא היה לך אקדח היא עדיין היתה מכסחת אותך ,If you hadn't had that gun she'd still be doing it ,And if you did not have a gun she would still mow you,64
63,אתם צוחקים מהדבר הלא נכון ,You laugh at the wrong shit ,You're laughing at the wrong thing,75
64,הוא ירה לי באצבע אני אתקע את מה שנשאר לי מהרגל בתחת שלך!,He shot my pinkie toe I'm gonna put my foot in your ass I'll kill him ,He shot me in the finger I'll stick what's left of my leg in your ass!,61
65,תיזהרו כשאתם מוציאים אותה מכאן ,Be careful taking her out of here ,Be careful when you take it out of here,75
66,אל תהרגי אף אחד תירגעי ,Don't kill anyone just relax ,"Do not kill anyone, calm down",61
67,ורה אנחנו נמצא את האצבע שלך ,Vera we're going to find your toe ,Vera We'll find your finger,77
68,-כן!,- Yes ,-Yes!,100
69,-תכניס את התחת שלך למכונית ,- Get your old ass in the car ,- Put your ass in the car,80
70,-לך להזדיין ,- Fuck you ,- Go fuck yourself,67
71,בפעם הבאה שאתה הולך מכות תבחר מישהו בגודל שלך ,Next time you fight pick on somebody your own size ,The next time you go beating you will pick someone your size,67
72,-לילה טוב שוגר ,- Goodnight Sugar ,- Good night Sugar,97
73,שלום ריימונד ,Hello Raymond ,Hello Raymond,100
74,מה שלומך ,How are you doing ,How are you,79
75,שמי סרג'נט פיל קנטון ,My name is Sergeant Phil Cantone ,My name is Sergeant Phil Canton,98
76,-מה אתה עושה בבית שלי ,- What are you doing in my place ,- What are you doing in my house?,80
77,-הייתי צריך לדבר איתך ריי ,- I needed to speak with you Ray ,- I had to talk to you Ray,63
78,לא היית רוצה שאעמוד ברחוב בשכונה הזאת ,You wouldn't want me standing around in this neighbourhood ,You would not want me to stand on the street in this neighborhood,75
79,ובבקשה תוריד את האקדח ריי ,And please put the gun down Ray ,And please take the gun down Ray,86
80,ברנשים שחורים עם אקדחים מלחיצים אותי ,Coloured guys with guns make me nervous ,Black guys with guns stress me out,63
81,יש לך בית נחמד ריי ,So you have a nice house here Ray ,You have a nice house Ray,86
82,ממש נחמד ,Real nice ,Really nice,90
83,ובכן סרג'נט קנטון איך אפשר לעזור לך ,So Sergeant Cantone how can I help you ,Well Sergeant Canton how can I help you,91
84,אלוקים איזו חליפה נהדרת ,That's great ,Gd what a great suit,69
85,לא הלכתי לחייט ,Now I've got to cut you ,I did not go to the tailor,61
86,אתה צוחק עליי ,How are you doing ,Are you kidding me,74
87,הבגדים שלך כל כך מתאימים לך ,Your clothes they fit you so well ,Your clothes are so right for you,70
88,באמת ממש מצחיק ,I mean that's really funny ,Really really funny,67
89,הבגדים כל כך מתאימים לי ,My clothes fit me well ,The clothes fit me so well,83
90,מה עבדת פעם בתור קומיקאי ,- What are you doing in my place ,What did you once do as a comedian?,62
91,לא היתה לי חנות ממתקים במשך 20 שנה ,No I owned a candy store For 20 years ,I have not had a candy store for 20 years,79
92,-עסקי הממתקים ,- The candy business ,-Candy business,88
93,-20שנה ,- 20 years ,-20 years,100
94,-אתה רציני ,- Are you serious ,-Are you serious,100
95,-20שנה ,- 20 years ,-20 years,100
96,זה מוזר ,Take it easy ,It is strange,64
97,"כי מישהו אמר לי שאתה מנהל מקום בשם ""המועדון של שוגר ריי"" ",Because somebody told me you run an after-hours club 'Club Sugar Ray's' ,"Because someone told me you run a place called ""Sugar Ray Club""",75
98,המועדון הכי חם בהארלם ,Hottest spot in Harlem ,The hottest club in Harlem,79
99,אומרים שאפשר להמר לשתות לזיין לרקוד ,They told me you can gamble drink fuck dance ,They say you can gamble and drink and fuck and dance,77
100,לזיין ולרקוד אצלי ,Fuck and dance at my place ,Fuck and dance with me,71
101,אתה לא האדם הנכון ,Aren't you that Sugar Ray ,You are not the right person,60
102,לא זה לא אני ,No that's not me ,No it's not me,73
103,אני מצטער אני במקום הלא נכון ,I'm sorry I'm in the wrong place ,I'm sorry I'm in the wrong place,100
104,חשבתי שאתה שוגר ריי אחר ,I thought you were that Sugar Ray ,I thought you were sending another Ray,70
105,עסקי הממתקים מה ,- The candy business ,The candy business what,88
106,זה נהדר ,That's great ,It's great,64
107,אתה גר בבית יפה כזה ולובש חליפות מיוחדות רק ממכירת ממתקים ,You live in a great place and wear tailor-made suits from selling candy ,You live in such a beautiful house and wear special suits just from selling candy,64
108,עסקי הממתקים הם משהו ,The candy business is something else ,The candy business is something,93
109,בטח אין באזור אף כושי עם שיניים בריאות ,There can't be a nigger with a healthy tooth in his mouth ,There is probably no Negro in the area with healthy teeth,60
110,נו טוב  ,Oh well  ,Oh well,100
111,נתראה מאוחר יותר ריי ,I'll see you later Ray ,See you later Ray,87
112,יודע מה אולי גם אני צריך להיכנס לעסקי הממתקים ,You know maybe I should go into the candy business too ,Know what maybe I too should get into the candy business,91
113,הייתי רוצה ללבוש בגדים יפים ולחיות בבית כזה ,I'd like to wear nice clothes and live in a place like this ,I would like to wear nice clothes and live in a house like this,85
114,גם אני יודע הרבה על ממתקים ,I know a lot about candy ,I also know a lot about sweets,74
115,אתה מחפש שותף ריי ,Are you looking for a partner Ray ,You're looking for a partner Ray,89
116,לא לא נראה לי ,No that's not me ,No it does not seem to me,63
117,"""חנות הממתקים של שוגר ופיל"" ",'Sugar Phil's Candy Store' ,"""Sugar & Elephant Candy Store""",80
118,זה מוצא חן בעיניי ,I like that!,I like that,100
119,אולי זה סתם חלום ריי ,Maybe I'm just dreaming Ray ,Maybe it's just Ray's dream,81
120,נתראה מאוחר יותר ריי ,I'll see you later Ray ,See you later Ray,87
121,אני בטוח ,I'm ready ,I'm sure,71
122,אני לא יודע אולי הוא רוצה עוד ,I don't know maybe he wants more ,I do not know maybe he wants more,95
123,אנחנו נצטרך לעבור מקום זה מה שאני יודע ,I'd like to wear nice clothes and live in a place like this ,We'll have to move place this is what I know,60
124,למה שנעבור מקום ,Why do we have to relocate ,Why should we move place,64
125,אני לא רוצה לעזוב את ניו יורק ,I don't want to leave New York ,I do not want to leave New York,95
126,גם אני לא אבל עם קלהון לא משחקים ,I don't either but Calhoune ain't the type you fuck with ,"Neither do I, but I do not play with Calhoun",61
127,הי זה האלוף!,Hey it's the champ!,Hi this is the champion!,68
128,היי שוגר ריי!,Hey Sugar Ray!,Hey Sugar Ray!,100
129,-מה קורה ,- What's going on ,-What's going on,100
130,שלום רבותיי  ,Hello gentlemen  ,Hello gentlemen,100
131,גבירותיי ,ladies ,Ladies,100
132,אתה מוכן לשבוע הבא ,You ready for next week ,You're ready for next week,94
133,מוכן ,Ready ,prepared,62
134,א  אני מוכן ,I'm ready ,I'm ready,100
135,אני מהמר עליך בהרבה כסף!,I'm betting a lot of money on you ,I bet you a lot of money!,84
136,-אתה מבין מה אני אומר ,- You understand what I'm saying ,- You understand what I'm saying,100
137,-עכשיו אני מבין ,- I understand now ,-Now I understand,100
138,טוב רבותיי תיהנו מהארוחה ,Hello gentlemen  ,Well gentlemen enjoy the meal,64
139,ראיתי אותו פעם נלחם 33 סיבובים ,I saw him fight 33 rounds ,I once saw him fight 33 rounds,91
140,יש הרבה אנשים שחושבים שלבחור הלבן יש סיכוי ,A lot of people think that white boy got a shot ,There are a lot of people who think that the white guy has a chance,68
141,אנחנו נרוויח הון עם יחס ההימורים הזה ,We'll make a killing with those odds ,We will make a fortune with this betting ratio,61
142,כל הלבנים עם הכסף יהמרו שהלבן ינצח ,All the white people will bet on that white boy ,All whites with the money will bet that White will win,73
143,הימורים שם נמצא הכסף ,Gambling is where it's at ,Gambling is where the money is,73
144,אם נעשה שינוי כדאי לנו להתרכז בזה ,If we move we should concentrate on that ,If change is made we should concentrate on it,71
145,נתרכז בהימורים ,Concentrate on gambling ,We will concentrate on gambling,85
146,בסך הכל סמולס הגיע הנה ולך היה שוטר בדירה ואנחנו כבר אורזים ,Smalls comes here and a cop visits the apartment So we pack up ,"All in all, Smalls came here and you had a cop in the apartment and we're already packing",63
147,-אולי זה רק צירוף מקרים ,Maybe I'm just dreaming Ray ,-Maybe it's just a coincidence,61
148,חוץ מזה לעזוב את ניו יורק  זה צריך להיות המוצא האחרון ,Leaving New York is the last thing we should do ,Besides leaving New York it should be the last resort,72
149,אני לא מפחד מסמולס ולא מקלהון ,I ain't afraid of Smalls or Calhoune ,I'm not afraid of Smalls or McLahon,79
150,זה מכיוון שאתה צעיר ומלא מרץ וחיים ולא ממש מבין היטב ,That's because you're young and full of vigour and life  and a little ignorant ,This is because you are young and full of energy and life and do not really understand well,65
