,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,קיין האופטימיות שלך נוגעת ללב אבל בזבוז זמן ,Cain your optimism is touching but a waste of time ,Kane your optimism is touching but a waste of time,90
1,רופא טוב יודע מתי להפסיק ,A good doctor knows when to stop ,A good doctor knows when to stop,100
2,דוקטור הארוד רק  ,- Doctor Harris ,Doctor Herod only,60
3,-קח אותה קח אותה לחדר המתים ,- Tag her and take her to the morgue ,- Take her Take her to the morgue,89
4,מר קיין ,Mister Cain ,Mr. Caine,74
5,היי מייס! יש לי עוד אחד בשבילך ,Hey Ace - I've got another one for you ,Hey Mace! I have another one for you,73
6,תודה ,Thanks ,Thanks,100
7,לא יודע למה שומרים על דלתות נעולות כאן אף אחד לא רוצה להיכנס לכאן ובטוח שאף אחד לא יוצא ,Don't know why they keep locked doors around here nobody wants in and ain't nobody gettin' out ,Do not know why keep doors locked here no one wants to enter here and sure no one leaves,67
8,סליחה דן לא התכוונתי להבהיל אותך ,I'm sorry Dan I didn't mean to scare you ,Sorry Dan I did not mean to scare you,86
9,זה לא היה כזה נורא דיקן הולסי לא ידעתי שיש כאן מישהו ,It wasn't bad Dean Halsey I didn't know anybody was here ,It was not such a terrible Dean Holsey I did not know there was anyone here,63
10,"אתה מתכוון ""מישהו אחר"" ",You mean anybody else ,"You mean ""someone else""",62
11,דן זהו הרברט ווסט ,Dan this is Herbert West ,Dan This is Herbert West,100
12,הוא יצטרף אליך בשנה השלישית ,He'll be joining you in your third year ,He will join you in the third year,71
13,הוא ערך מחקר עצמאי בשוויץ עם דוקטור גרובר זמן קצר לפני שהוא מת ,He was doing independent research in Switzerland with Dr Gruber shortly before he died ,He conducted an independent study in Switzerland with Dr. Gruber shortly before he died,80
14,"מר ווסט זהו דניאל קיין אחד מהתקוות הצעירות והמבטיחות לעתיד הרפואה ב""מיסקטוניק"" ",Mr West this is Daniel Cain one of Miskatonic Medical's best young hopes for the future of medicine ,Mr. West This is Daniel Kane one of the young and promising hopes for the future of medicine at MiscTonic,83
15,על מה היה המחקר שלך ,- What were you researching ,What was your research about?,72
16,אלן כבר לא רואים אותך כאן הרבה ,We don't see you around here much anymore ,Alan doesn't see you here much anymore,78
17,רק ערכתי לסטודנט החדש שלנו כאן הרברט ווסט את הסיור הלא כל כך גדול ,I was just showing our newest student Herbert West the not so Grand Tour ,I just arranged for our new student here Herbert West the not-so-great tour,76
18,זה אמור לעניין אותך קארל הוא עבד עם האנס גרובר ,This should interest you Carl - he worked with Hans Gruber ,It should interest you Carl he worked with Hans Gruber,93
19,מר ווסט ,Ah Mr West ,Mr. West,82
20,זהו חוקר המוח הבכיר שלנו ואחראי מתקן דוקטור קארל היל ,"This is our eminent brain researcher and ""grant machine"" Dr Carl Hill ",This is our senior brain researcher and in charge of the Dr. Carl Hill facility,69
21,אני מכיר את העבודה שלך דוקטור היל ,I know your work Dr Hill - quite well ,"I know your work, Dr. Hill",81
22,די טוב התיאוריה שלך על מיקום הרצון במוח היא  מעניינת  למרות שהיא נגזרת מהמחקר של דוקטור גרובר משנות ה-70 המוקדמות ,Your theory on the location of the will in the brain is interesting though derivative of Dr Gruber's research in the early '70s ,Pretty good Your theory about the location of desire in the brain is interesting even though it is derived from Dr. Gruber's research from the early 1970s.,76
23,כל כך נגזרת עד שבאירופה היא נחשבת לגניבה ספרותית ,So derivative that in Europe it's considered plaigerized ,So derived that in Europe it is considered a literary theft,75
24,והתמיכה שלך במגבלת החיים של גזע המוח 12 דקות לאחר המוות  6עד 12 דקות מר  ווסט ,And your support of the 12 minute limit on the life of the brain stem after death  Six to twelve minutes Mister uh  - West ,And your support for the brain stem life limit 12 minutes post-mortem 6 to 12 minutes Mr. West,74
25,הרברט ווסט ,Herbert West ,Herbert West,100
26,המחקר שלך על מוות מוחי לא עדכני ,your work on brain death is outdated ,Your research on brain death is out of date,71
27,מייגן ואני נשמח אם תוכל לבוא לארוחת ערב ,Megan and I would love it if you came to dinner ,Megan and I would love if you could come for dinner,82
28,ובכן אני אשמח אלן מצפה לכך ,Well I'd love to Alan - looking forward to it ,Well I'm glad Alan is looking forward to it,79
29,ומצפה לראות אותך בכיתה מר ווסט ,And looking forward to seeing you in class Mister West ,And looking forward to seeing you in class Mr. West,96
30,לא ,No!,No,100
31,לא ,No!,No,100
32,כן!,Yes! Oh!,Yes!,67
33,כן!,Yes! Oh!,Yes!,67
34,אני צריכה ללכת ,I have to go ,I have to go,100
35,אבא יודע שאני כאן ,- Dad knows I'm here ,Dad knows I'm here,100
36,לא אכפת לי מה דין הולסי יודע ,- I don't care what Dean Halsey knows ,I do not care what Dean Holsey knows,93
37,אם אני לא אגיע לילה אחד הביתה אפילו לילה אחד  מה הוא יעשה ,If I didn't come home one night  just one night What would he do ,If I do not come home one night even one night what will he do,80
38,אני ממש שונא את זה ,I really hate it ,I really hate it,100
39,ביום שתסיים את הלימודים ברגע שתקבל את התואר ברפואה אתחתן איתך ,The day that you graduate the minute you get your M D  I'll marry you ,The day you graduate as soon as you get your degree in medicine I will marry you,73
40,ואני אעזור לך ואהיה איתך כמה שאוכל עד אז ,And I'll help you and I'll be with you as much as I can until then ,And I will help you and be with you as much as I can until then,90
41,אני מבטיחה ,I promise ,I promise,100
42,בחזרה להתחלה ,Back to Square One ,Back to top,62
43,טוב זה לפחות נותן לי הזדמנות לאלף אותך ,Well at least it gives me a chance to house break you ,Well it at least gives me a chance to tame you,83
44,אצטרך ללמד אותך לקח נערתי ,I'm going to have to teach you a lesson My Dear ,I'll have to teach you a lesson my girl,81
45,מה אתה עושה ,What are you doing Yeaaaow!,What are you doing,82
46,דן ,Dan!,Dan,100
47,דן  ,Dan!,Dan,100
48,תפסיק ,Dan stop!,Stop,67
49,דן תפסיק עם זה!,Dan stop!,Dan stop it!,84
50,אין שום חבר שופטים בעולם שיכול להרשיע אותי דן תפסיק עם זה! דוקטור דן!,Ah there's not a jury in the world that will convict me  (laughs) Doctor Dan!,There is no judge in the world who can convict me Dan stop with that! Dr. Dan!,74
51,אני ממש חייבת ללכת ,- I have to go!,I really have to go,77
52,בואי לכאן!,- Come here!,come here!,100
53,אתה כאן בקשר לדירה ,- You're here about the apartment ,You're here about the apartment,100
54,כן ,- Yes ,Yes,100
55,לא נפגשנו הבוקר ,Didn't we meet this morning ah  ,We did not meet this morning,90
56,אתה  ווסט ,- Yes you did ,You're West,64
57,הרברט ווסט ,Herbert West ,Herbert West,100
58,-תודה ,- Thank you ,-Thanks,67
59,הבהלתי אותך ,- I startled you ,I scared you,85
60,אפשר להציג לך את הארוסה שלי מייגן הולסי ,May I introduce my fiance Megan Halsey ,May I introduce you to my fiancée Megan Holsey,89
61,גברת הולסי ,Miss Halsey ,Mrs. Holsey,76
62,-מר ווסט ,Mister West ,- Mr. West,78
63,אני חושש שהמקום עדיין קצת מבולגן מר ווסט ,I'm afraid the place is still kind of a mess Mr West ,I'm afraid the place is still a bit messy Mr. West,89
64,הרברט ,Herbert ,Herbert,100
65,אז הגעת לא מזמן מאירופה ,So you've just come from Europe ,So you recently came from Europe,76
66,שוויץ ,Switzerland,Switzerland,100
67,איך דוקטור גרובר היה ,What was Dr Gruber like ,How Dr. Gruber was,70
68,הוא היה די מפורסם ,He was pretty famous ,He was quite famous,77
69,כן די מפורסם  יש לבניין הזה מרתף ,Yes pretty famous Does this building have a basement ,Yes quite famous this building has a basement,82
70,כן ,- Yes ,Yes,100
71,כן ,- Yes ,Yes,100
72,אני חושב שזה יתאים ,I think this will be just fine!,I think it will fit,69
73,אני חייבת ללכת ,- I have to go ,I have to go,100
74,אני חושבת שלך ולמר ווסט יש הרבה על מה לשוחח לפני שאתה מחליט על משהו ,I think you and Mr West have a lot to discuss before you decide anything ,I think yours and Mr. West have a lot to talk about before you decide on something,73
