,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יש לה כבר שדיים אמיתיים ,She's got real tits already;,She already has real breasts,65
1,אני מעריצה אותה ,I admire her,I adore her,87
2,"""סאונד"" זה הבית השני שלה ","""Sound"" is her second home;","""Sound"" is her second home",100
3,היא כאן כל יום שבת ,she's here every Saturday,She's here every Saturday,100
4,היא לוקחת אותי בפעם הראשונה ,She's taking me for the first time,She's taking me for the first time,100
5,היא בת שש עשרה ,Is she sixteen ,She is sixteen years old,74
6,בטח היא בכיתה שלי ,Sure in my class,She must be in my class,72
7,-אטצה נמצא כאן ,-Is Atze here ,-Etza is here,83
8,-מתי הוא לא כאן ,-When is he never here ,- When is he not here?,85
9,תשימי את התיק שלך כאן ,Put your bag there ,Put your bag here,74
10,את לא יכולה להסתובב עם תיק פלסטיק כאן ,You can't walk around with a plastic bag here,You can not walk around with a plastic bag here,93
11,תחכי כאן ,Wait here,Wait here,100
12,מיץ דובדבנים ,Cherry juice,Cherry juice,100
13,אנחנו בקולנוע ,We're in the cinema,We're in the movies,74
14,חומר מטורף ,Crazy stuff,Crazy stuff,100
15,-את לא רוצה קצת ,-Won't you have some ,- You do not want a little,60
16,-אני עדיין לא במצב רוח ,-I'm not in the mood yet,- I'm not in the mood yet,100
17,-הפעם הראשונה שלך אה ,-Your first eh ,-Your first time ah,77
18,תפסיק עם זה ,Stop that,stop that,100
19,לא היית צריכה לקחת את הטריפ הזה ,You shouldn't have taken that trip,You should not have taken this trip,84
20,יותר מדי עבורך ,Too much for you ,Too much for you,100
21,את בסדר ,Are you O K ,you are fine,70
22,זה אקסל ,This is Axel,It's Excel,64
23,אני דטלב ,I'm Detlev,I'm Datlab,70
24,אני חוזרת ,Coming back in ,I am coming back,87
25,חוזרת פנימה ,I'm going back,Going back inside,77
26,להתראות ,See you,See you,100
27,-פיטי איפה היית ,-Pitty where have you been ,"- Petty, where have you been?",96
28,-הוא שיחק עם הילדים ,-He's been playing with the kids,- He played with the children,66
29,-למה לא היית בבית ספר ,-Why weren't you at school ,- Why you were not in school,82
30,-אני אורזת ,-I've been packing,- I'm packing,64
31,מה זה ,What's that ,What is,67
32,האם אבא הצליח לזכות בך ,Has the old man won you over ,Did Dad manage to win you over?,66
33,את עוזבת בגלל החבר של אימא ,You're leaving because of Mum's friend ,You're leaving because of Mom's boyfriend,94
34,זה אבא הוא מחכה לי למטה ,That's Dad; he's waiting for me downstairs,It's Dad he's waiting for me downstairs,90
35,אימא קורעת את עצמה עבורנו ואת רק רוצה לעזוב ,-He wants to make up for it,Mom tears herself up for us and just wants to leave,60
36,תהיי שמחה זה משאיר יותר עבורך ,Be happy it leaves more for you,Be glad it leaves more for you,89
37,לא אני רוצה שתישארי כאן ,No I want you to stay here,No I want you to stay here,100
38,ואני רוצה לנסות לגור עם אבא ,And I want to try it with Dad,And I want to try to live with Dad,92
39,-זוכרת את הצרות שהוא גרם ,-Remember all the trouble he caused ,-Remember the troubles he caused,92
40,-הוא רוצה לפצות על זה ,-He wants to make up for it,- He wants to make up for it,100
41,אני לא מבינה אותך ,I don't understand you,I do not understand you,93
42,למה האור כבוי ,Why no lights ,Why the light is off,67
43,האם ראית את סאבין ,Did you see Sabine ,Did you see Sabine?,100
44,-עכשיו שתינו לבד ,-Now we two are alone,-Now we are alone,89
45,-היא תחזור ,-She'll be back,-she will come back,62
46,-את חושבת ,-You think so ,-do you think,92
47,-היא לא תחזיק מעמד עם אבא ,-She won't stick it out with Dad,- She will not stand with Dad,66
48,את יודעת מה ,You know what ,you know what,100
49,יהיה לנו ערב נחמד ביחד ,We'll have a nice evening together,We'll have a nice evening together,100
50,-תיזהרי זה מתפשט ,-Careful it's running,- Be careful it spreads,63
51,-זה מה שאני רוצה ,-That's what I want,-That's what I want,100
52,זה קלאוס ,It's Klaus ,This is Klaus,78
53,הזמנתי אותו כדי שאנחנו לא נהיה יותר מדי לבד ,I invited him so we're not so alone ,I invited him so we would not be too alone,81
54,מפריע לך ,-You think so ,bothering you,72
55,אני יכולה לשאול את הנעליים שלך הלילה ,Can I borrow your shoes tonight ,I can borrow your shoes tonight,100
56,את יוצאת ,You're going out ,you are going out,79
57,אם את חייבת ,If you must,If you must,100
58,יש לי משהו עבורך ,I've something for you,I have something for you,83
59,אני מקווה שתאהבי את זה ,I hope you like it,I hope you like it,100
