,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,לדעתי האפריטיף צריך להיות תענוג ולא עונש ,I believe the aperitif should be a pleasure rather than a penance ,In my opinion the aperitif should be a pleasure and not a punishment,68
1,לא לא ,No no ,no no,100
2,חכו עד שאדליק את כל האורות ואז תוכלו להנות ממראה השרשרת הכי מכוערת באנגליה ,Wait till I turn the main light on Then you may feast your eyes on the ugliest necklace in England ,Wait until I turn on all the lights and then you can enjoy the ugliest necklace look in England,72
3,אל אלוהים!,Good Lord!,To God!,67
4,מה קרה ,What happened ,What happened,100
5,מוד!,Maude!,Mode!,67
6,מוד!,Maude!,Mode!,67
7,הסטינגס האור!,Hastings the light!,The Light Stings!,65
8,היכן ,- Where ,where,100
9,-בצד שמאל ,- On the left ,-on the left side,81
10,מוד!,Maude!,Mode!,67
11,אל אלוהים!,Good Lord!,To God!,67
12,יקירתי מה קרה ,Darling what happened ,"My dear, what happened",81
13,הסיני ,The China man ,The Chinese,67
14,מה ,What ,what,100
15,הדלת הצדדית ,- The side door ,The side door,100
16,-היכן היא ,- Where it is ,- Where is she?,78
17,שם ,There ,There,100
18,ההיא ,What ,that,75
19,הנה זה!,- Where it is ,there it is!,91
20,כל הכבוד קפטן הסטינגס!,Well done Captain Hastings!,Well done Captain Hastings!,100
21,בוודאי הפילו אותה מתוך בהלה ,They must have dropped it in their panic ,They must have knocked her out in a panic,62
22,לא ,- No ,No,100
23,-מה ,What ,-what,100
24,"""כוכב המזרח"" הוא נעלם ",The Star of the East it's gone ,"""Eastern Star"" is gone",68
25,אל אלוהים!,Good Lord!,To God!,67
26,הדלת ההיא תמיד נעולה ,That door is always kept locked ,That door is always locked,91
27,היא לא נעולה עכשיו ,It's not locked now ,She's not locked now,82
28,פוארו תסתכל על זה ,Poirot look at this ,Poirot look at that,89
29,פיסת משי מגלימה של איש סיני ,A piece of silk from the China man's robe ,A piece of silk cloth of a Chinese man,66
30,מלינגס תשגיח על הליידי ותקרא למשטרה ,Mullings look after Her Ladyship and call on the police ,Malings will look after the lady and call the police,79
31,-תיזהר ,- Be careful ,- Be careful,100
32,יארדלי הול!,Yardly Hall!,Yardley Hall!,96
33,יארדלי הול!,Yardly Hall!,Yardley Hall!,96
34,התכוונתי להדליק את האורות כאשר מישהו זינק עלי מאחור ,I was just about to turn on the other light when a man sprang on me from behind ,I was going to turn on the lights when someone jumped on me from behind,75
35,תודה ,Thank you ,Thanks,67
36,הוא קרע את השרשרת מצווארי עם כזה כוח שאני נפלתי ,He tore the necklace from my neck with such force I was pulled over ,He tore the chain from my neck with such force that I fell,67
37,כשנפלתי ראיתי אותו נעלם מהדלת הצדדית ,As I fell I saw him disappearing through the side door ,When I fell I saw him disappear from the side door,81
38,הבנתי לפי הצמה והגלימה הרקומה שלו שהוא חייב להיות סיני ,I realized by his pigtail and his embroidered robe that he must be Chinese ,I realized from his braid and embroidered robe that he must be Chinese,85
39,-שמעתי משהו ,- I heard something ,- I heard something,100
40,'ג'ורג!,George!,'George!,100
41,בואי ילדונת ,Come on old girl ,Come on little girl,80
42,את קצת בהלם ,You had a little bit of a shock ,You're a little shocked,70
43,תשתי את זה יקירתי ,Drink that darling ,Drink it my dear,65
44,מר ואן בראקס רוצה לראותך אדוני הלורד הוא אומר שציפית לו ,Mr Van Braks to see you milord He says that he is expected ,Mr. Van Brax wants to see you Mr. Lord he says you expected him,77
45,אני אצטרך להסביר לו ,I shall have to explain him I supose ,I'll have to explain to him,83
46,אני אדבר איתו בספריה מלינגס ,- I'll talk to him in the library Mullings ,I'll talk to him at the Malings Library,89
47,-בסדר גמור אדוני ,I'll be alright ,"- All right, sir",64
48,אין עדיין זכר למשטרה ,No sign of the police yet ,There is still no trace of the police,71
49,עדיין לא אדוני ,Not yet sir ,Not yet sir,100
50,תסלחי לי לרגע יקירתי ,- Will you excuse me a moment my dear ,Excuse me for a moment my dear,80
51,-כמובן ,- Of course ,-of course,100
52,תסלחו לי ,Excuse me ,excuse me,100
53,אני אלך לחדרי ואשכב לנוח זמן מה ,I think I'll just go up to my room and lie down for a while ,I'll go to my room and lie down to rest for a while,82
54,אתה לא חושב שאנחנו צריכים לחזור ללונדון ,Don't you think we ought to get back to London ,You do not think we should return to London,67
55,אתה חושב כך הסטינגס ,Do you think so Hastings ,You think so the Stings,81
56,מדוע ,Why ,why,100
57,היהלום השני אצל מארי מרוול ,Well the other diamond Marie Marvelle's!,The second diamond at Mary Marvel,61
58,יש להם אחד עכשיו הם בטח ינסו לקחת את השני ,They've got one now they're bound to go for the other one ,They have one now they will probably try to take the other,61
59,תאר לעצמך שפוארו בכלל לא חשב על זה!,Imagine Poirot had never thought of that!,Imagine that Poirot did not think of it at all!,70
60,כן הסטינגס אנחנו חוזרים ללונדון ,Yes Hastings we go back to London ,Yes Stings we're back to London,72
61,מיידית ,Immediately ,immediately,100
62,שלום מיסייה פוארו תודה רבה ,- Monsieur Poirot goodbye Thank you so much!,Hello Monsieur Poirot Thank you very much,78
63,-להתראות אדוני הלורד ,Oh good Lord!,"- Goodbye, Lord",75
64,קפטן הסטינגס תודה ,Captain Hastings thank you ,Captain Hastings Thank you,100
65,פוארו ,Poirot!,Poirot,100
66,מי זה ,Who is that ,Who is,71
67,אתה מעורב בעסקת היהלומים הזו ,You're mixed up in this diamond business aren't you ,You're involved in this diamond deal,64
68,מי אתם ,- Who are you ,who are you,100
69,-מה קורה פה ,- What going on ,-What's going on here,79
70,אני שואל את השאלות אם לא אכפת לך ,I'll asks the questions son if one don't mind ,I ask the questions if you do not mind,77
71,אני מאוד מצטער אדוני ,I'm very sorry sir ,I'm very sorry sir,100
72,אני רק עושה את העבודה שלי ,Just doing my job sir ,I'm just doing my job,81
73,קיבלנו דיווח על גניבת יהלום ,We had a report of a diamond stolen ,We received a report of a diamond theft,73
74,מה ,What ,what,100
75,אתם יודעים על זה ,Do you know about this ,You know about it,77
76,כן זה היה לפני 20 דקות ,Yes it was twenty minutes ago ,Yes it was 20 minutes ago,81
77,לכל הרוחות!,Darn it!,Damn it!,86
78,זה לא היה יכול להיות ואן בראקס ,It can't have been Van Braks then ,It could not have been Van Brax,75
