,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,אף אחד לא מוכן לקבל רעיון חדש,That is the difficulty No one is ever willing to accept a new idea ,No one is willing to accept a new idea,73
1,אני אוהב להאזין למר ריבר בכל פעם שאני מאזין לו אני מרגיש רגוע,I like to listen to Herr Rieber Every time I listen to him I feel reassured ,I like to listen to Mr. River every time I listen to him I feel relaxed,88
2,אני יודע שאף אחד לא יכול לקחת אותו או את מפלגתו ברצינות,I know no one could ever take him or his party seriously ,I know no one can take him or his party seriously,90
3,איך את מרגישה,How do you feel ,How do you feel,100
4,תנסי בעוד כמה זמן אני מבטיח לעזור לך בבוא הזמן,Try a little longer I promise to help you when the time comes ,Try again in a while I promise to help you when the time comes,81
5,אני רוצה לשבת,I want to sit down ,I want to sit down,100
6,אפשר לקבל סיגריה בבקשה,Can I have a cigarette please ,Can you get a cigarette please,81
7,סלח לי בבקשה,Excuse me please ,excuse me please,100
8,אני מרגישה שאני עומדת למות,I feel like I'm gonna die ,I feel like I'm about to die,72
9,אני יודע,I know ,I know,100
10,מה לעזאזל קורה איתך  אתה אנוכי גס רוח אני לא יודע למה אני לא יכול להוציא אותך מתוך עצמי ,- You are selfish boorish  I don't know why I can't get you out of my system ,What the hell is going on with you? You're selfish and rude. I do not know why I can not get you out of myself,63
11,מה אתה רוצה ממני ,- Jenny Jenny  What What do you want from me ,What do you want from me,74
12,מה הלוואי וידעתי,I wish I knew ,I wish I knew,100
13,ג'ני מה העיניין אני בוכה זה העיניין ,Jenny what's the matter I'm crying That's what's the matter I'm crying ,Jenny what's the matter I'm crying is the matter,80
14,הפנים הכי מתוקים הפנים הכי מתוקים בעולם ,The sweetest face The sweetest face in the world ,The sweetest face The sweetest face in the world,100
15,דייוויד דייוויד מה יקרה איתנו,David David what's gonna happen to us ,David David what will happen to us,82
16,-רץ' זוכר איזה שמיים נהדרים אני בטוחה שאתה ואישתך מביטים ביחד על עננים,It has a zipper remember What a wonderful sky I'm sure you and your wife watch clouds together ,-Rech remembers what a wonderful sky I'm sure you and your wife are looking at clouds together,79
17,הלוואי והיה מישהו שיביט בעננים ביחד איתי,I wish there was someone to watch clouds with me ,I wish there was someone watching the clouds with me,90
18,את אישה רומנטית באופן קיצוני ,You're an extremely romantic woman Mrs Treadwell aren't you ,You're an extremely romantic woman,73
19,"ברנרד שו אמר זאת לא אם אינך יכול להשיג""  את מה שאתה רוצה מוטב שתסתפק ""במה שאתה יכול להשיג",If you can't get what you want   you better damn well settle for what you can get ,"Bernard Shaw said this not if you can not achieve ""what you want you better be content with"" what you can achieve",62
