,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,-תודה מר מורטימר,- Thank you Mr Mortimer,-Thanks Mr. Mortimer,87
1,-אדונים נכבדים,- Gentlemen,-Dear Gentlemen,78
2,"""מרגיש טוב טוד",Feeling good Todd,“Feeling good Todd,100
3,אני לא יכול,No can do,I can not,78
4,אני סועד עם פנלופי הערב,I'll be having dinner with Penelope tonight,I am diner with tonight's penelopi,75
5,רנדולף מורטימר,Randolph Mortimer,Randolph Mortimer,100
6,מהישלך בשבילנו,What have you got for us,From you to go for us,62
7,זה הזמן בחודש שוב,It's that time of the month again,It's time in the month again,82
8,תלושי משכורת לעובדים שלנו שדורשים את חתימתכם,Payroll cheques for our employees which require your signatures,Paychecks for our employees who require your signature,80
9,ולא לשכוח לחתום על התלושים השמנים,And no forgetting to sign the big ones,And don't forget to sign the oils,73
10,אנחנו משלמים לכמה מעובדינו המון כסף,We are paying some of our employees an awful lot of money,We pay some of our employees a lot of money,86
11,אתם לא יכולים לשלם שכר מינימום,You can't get around the minimum wage,You can't pay a minimum wage,77
12,50 000לקלרנסביקס$!,$50 000 to Clarence Beeks!,50 000 to Clarensbix $!,73
13,מילעזאזל  התכוונתי לשאול אותכם לגבי זה,Who the hell  I meant to ask you about that,Milzal I meant to ask you about it,71
14,אה קלרנס ביקס,Oh Clarence Beeks,Oh Clarence Basc,85
15,כן בוודאי,Yes of course,"Yes, of course",100
16,-מחקר,- Research,-Research,100
17,אל תשכח שהיא נכדת האחיין שלנו כדי שתעשה ממנה אישה ישרה,Don't forget she's our grandniece - you'd better make an honest woman of her,Don't forget is our niece granddaughter so you will make a straight woman from her,67
18,טוב אני בטוח ינסה אדוני,Well I'll certainly try sir,Well i'll be sure to try sir,69
19,טוב,Good,are good,67
20,עבודה טובה ווינתורפ,- Goodbye Winthorpe,A good job and wihororp,60
21,אל תדאג לגבי זה ווינתורפ,Don't worry about this Winthorpe,Don't worry about this Vananorp,86
22,אני אדאג לזה אישית,I'll take care of this one personally,I'll take care of it personally,82
23,- אה הוגווש אקסטר הרוורד הוא תוצר של סביבה טובה,Oh hogwash Exeter Harvard - he's the product of good environment,- Oh Hogosh extra Herd is a product of a good environment,77
24,אין לזה שום קשר לסביבה,It's got nothing to do with environment,This has nothing to do with the environment,80
25,עם הגנים שלו אתה יכול לשים אותו בכל מקום וידו תהיה על העליונה,With his genes you could put him anywhere and he'd come out on top,With his genes you can put it anywhere and the hand will be on top,73
26,תורשה כמו בסוסי מרוץ זה בדם,Breeding same as in race horses It's in the blood,Heredity as in this race horses in the blood,77
27,הי מותק מה קורה,Hey baby what's happening,Hi honey what happens,65
28,מהאיתך,You bitch!,What about you,61
29,ברגעשהיהלך גברבלי רגליים את בחיים לא חוזרת אחורה,Once you've had a man with no legs you never go back,As soon as you go a legless man you don't go back back,62
30,אני יודע על מה את חושבת,I know what you're thinking,I know what you think,88
31,"""ראיתאת""פורגיובס","You seen ""Porgy And Bess""",“You've seen an ethnic and bass,64
32,אני ואת,Me and you,you and I,84
33,כלבה!,You bitch!,bitch!,71
34,- מי זה,- Who's that,- Who is,62
35,מי שם,Who's there,who is there,96
36,- משטרה !,- Police!,- Police!,100
37,קיבלנו תלונות על מישהו שמעמיד פני עיוור ונכה,We've had complaints about con men pretending to be blind and crippled,We received complaints about someone who puts in a blind and disabled face,64
38,אני לא ראיתי שום דבר מאז שדרכתי על המוקש בויאטנם,I ain't seen nothing since I stepped on that landmine in Vietnam,I haven't seen anything since I was on the mine in Vietnam,69
39,זה היה מאוד כואב,It was very painful,It was very painful,100
40,הייתבויאטנם,You were in 'Nam,You were ahead,69
41,איפה,Where,where,100
42,סאנג באנג  דאנג גונג  הייתי בכל המקום הרבה מקומות,Sang Bang  Dang Gong  I was all over the place a lot of places,Sang Bang Dang Gong I was all place,74
43,"מומחה טקטיקות יחידת ""לחימתיים""",Specialist Tactics Unit Battalion,"Expert Tactics ""Bread"" Unit",66
44,'אניהייתיסוכןאורנג סוכן מיוחד אורנג' זה היה אני,I was Agent Orange Special Agent Orange that was me,'Anihihhhisa the Special Orange Agent' It was me,72
45,אנייכוללראות!,I can see!,I can see!,100
46,אני יכוללראות!,I can see!,I can see!,100
47,יש לי,I have,I have,100
48,יש לי רגליים,I have,I have my feet,60
49,יש לי,I have,I have,100
50,רגליים!,Legs!,Legs!,100
51,ישו שבחו את ישו,Jesus praise Jesus,Jesus praised Jesus,97
52,אני מעריך את זה,I appreciate this,I appreciate it,88
53,או זה יפיפה,Oh this is beautiful,Or it's beautiful,81
54,אני לא מאמין,I can't believe,I do not believe,77
55,תודה לך,Thank you,Thank you,100
56,אני לא יודע מה לעשות זה  תהילה תהיה לאלוהים,I don't know what to do it's  Glory be to God,I don't know what to do this fame will be to God,76
57,שבחו את ישו,Praise Jesus,Praise Jesus,100
58,תראו אותי,Look at me,look at me,100
59,זה יותר מדי,This is too much,this is too much,100
60,אני לא מאמין,I can't believe,I do not believe,77
61,אה יפיפה,Ah beautiful,Ah beautiful,100
62,אני לא יודע איך להודות לכם,Listen  I can't thank you,I don't know how to thank you,64
63,אלוהים ישו  אני כל כך שמח או אלוהים,God Jesus  I'm so happy oh God,God Jesus I am so happy or God,88
64,תראו אותי זה יותר מדי,Look at me this is too much,Look me this too much,88
65,איזהיוםשמח!,What a happy day!,what a happy day!,100
66,באמת אני מעריך את זה,Really I appreciate it,I really appreciate it,100
67,כולכם בסדר עכשיו,How are you doing,All of you are fine now,65
68,תראו את זה אני יכול ללכת,Look at this I can walk,Look at this can i go,82
69,אני לא יודע מה להגיד,I don't know what to say,I do not know what to say,86
70,קחו את זה בקלות,Take it easy,Take it easily,92
71,כולכםיפים אתה ואתה שניכם,Y'all beautiful both of you are the two of you,All of you are you and you both of you,67
72,-או אני מצטער,- Oh I'm sorry,—W i sorry,67
73,-עצור גנב,- Stop thief,-It stole a thief,69
74,- על מה אתה מדבר בנאדם,- What are you talking about man,- What do you talk about,77
75,אל תהרוג אותי קח את זה בבקשה,Don't kill me take it please,Don't kill me take this please,86
76,אני הולך להתחתן,I'm getting married,I'm going to get married,84
77,-אני לא רוצה את התיק שלך,- I don't want your bag,-I don't want your bag,100
78,- הצילו!,- Help help!,- H E L P!,62
79,הצילו !,- Help help!,H E L P !,62
80,הצילו!,- Help help!,H E L P!,62
81,הצילו!,- Help help!,H E L P!,62
82,הצילו!,- Help help!,H E L P!,62
83,הוא שם אחריו,He's in there After him,He's there after him,93
84,-סלחו לי,- Excuse me,-Excuse me,100
85,עצרו אותו,Stop him,Stopped him,84
86,הוא בפנים,He's inside,Is inside,80
87,הבחור הזה משוגע,That guy's crazy,This guy is crazy,85
88,הוא בורח,He's getting away,He runs away,62
89,הנה הוא,There he is,here he is,67
90,זה הוא,That's him,This is him,76
91,תפסו אותו,Get him,Caught him,71
92,הוא מתחת לשולחן,He's under the table,Is under the table,89
93,מישהו שיכנס לשם,Somebody go under there,Someone to get in there,61
94,בדיוק שם,Right there,right there,100
95,הנה הוא,There he is,here he is,67
96,ישאיזהשהיאבעיה שוטרים,Is there a problem officers,There is some kind of police officer,70
97,-הוא ניסה לגנוב את המשכורות רנדולף,- He tried to rob the payroll Randolph,-He tried to steal Randolph salaries,65
98,אני לא,I did not,I do not,82
99,אתה ניסית לחטוף לי את התיק,You tried to grab my briefcase,You have tried to snatch my bag,66
100,-זאת הייתה תאונה,- It was an accident,-The was an accident,92
101,- תאונה באמת,- An accident really,- an accident really,100
102,- מה יקרה לו,- What will happen to him,- What will happen to him,100
103,אני לא יכול ללכת לכלא בגלל שטויות,I can't go to jail cos of some ass-wipe,I can't go to jail because of nonsense,62
104,אנימשערשישלךהיסטוריה שלמעצריםכקטין,You have a history of juvenile arrests I presume,I guess you have a history of minor arrests,73
105,אני רוצה עורך דין,I want a lawyer,I want a lawyer,100
106,האיש הז הוא תוצר של סביבה עלובה,That man is a product of a poor environment,The zeal man is a product of a miserable environment,78
107,בטח שמשהו לא בסדר איתו  הואכושי!,There's nothing wrong with him I can prove it,Sure that something is wrong with him is Negro!,68
108,הוא בטח גונב מאז שהוא יכל לזחול,He's probably been stealing since he could crawl,He must have steal since he could crawl,74
109,נגיד אם הוא יאבד את עבודתו יגרום לכך שהואישדודאנשיםברחוב,say if he were to lose his job would resort to holding up people on the streets,Let's say if he will lose his job will cause him to be lined with the people of the people,60
110,אם הוא יאבד את עבודתו ביתו את ארוסתו ואת חבריו,If he lost his job and his home and his fiancée and his friends,If he will lose his work his home and his friends,68
111,אם איכשהו הוא יבוייש וייעצר על ידי המשטרה ואפילו ייזרק לכלא,If he were somehow disgraced and arrested by the police and thrown in jail even,If somehow he will be brushed and arrested by the police and even will be thrown to prison,72
112,כן אניבטוחשהואימשך לפשע  כמו דג למים,Yes I'm sure he'd take to crime like a fish to water,Yes I will be subjected to a crime as a fish for water,64
113,אני מתכוון לחלאה אמיתי רנדולף,I mean real scum Randolph,I mean a real scum Randolph,96
114,הפעם זה למטרה טובה,This time it's in a good cause,This time is for a good purpose,66
