,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,מה אתה מתכוון לעשות אם לא נצליח לחצות את המעבר ,What do you aim to do If we can't get through the pass ,What are you going to do if we do not succeed in crossing the transition?,63
1,אל תשאל אותי שאל את הארן ,Don't ask me ask Hearn ,Do not ask me Ask Haran,89
2,הוא המפקד ,He's in command ,He's the commander,73
3,רימונים!,Grenades!,Pomegranates!,60
4,זה נראה כמו ווילסון ,Looks like Wilson ,It looks like Wilson,92
5,ובכן הוא לא יאט אותנו ,Well he's not gonna slow us up ,Well he will not slow us down,75
6,אנחנו נשאיר אותו כאן ונאסוף אותו בדרך חזרה ,We'll leave him here And pick him up on the way back ,We'll leave it here and pick it up on the way back,94
7,אמרתי שאני שולח אותו בחזרה!,I said I'm sending him back!,I said I would send it back!,74
8,מינטה!,Minetta!,Mint!,73
9,תראה אם אתה יכול לעבור דרך החטיבה ,See if you can get through to regiment ,See if you can get through the division,70
10,פראגון פראגון ,Paragon Paragon ,Paragon Paragon,100
11,תרצה לשתות קצת מים ווילסון ,Would you like a drink of water Wilson ,You will want to drink some Wilson water,67
12,ובכן שום כדור יפני לא יהרוג  כפרי וותיק וקשוח כמוך ,Well no jap bullet's gonna kill A tough old hillbilly like you ,Well no Japanese bullet will kill an old and tough villager like you,68
13,הם צריכים לשם כך להכות אותנו למוות עם מקל ,They have to beat us to death with a stick ,They have to beat us to death with a stick,100
14,פראגון פראגון כאן לובו עבור ,Paragon Paragon this is Lobo ,Paragon paragon here lobo for,74
15,אני מרגיש כאילו שאני מתקרב לסוף הדרך ,I feel like I'm comin' to the end of the road ,I feel like I'm nearing the end of the road,80
16,אני מרגיש חוסר תחושה בכל הגוף ,I feel-I feel numb all over ,I feel numbness all over my body,75
17,עזור לי לקום על רגליי רידג'ס ,H - Help me to my feet Ridges ,Help me get on my feet Ridges,82
18,גבר צריך למות כשהוא עומד על רגליו ,A man don't die on his feet ,A man should die while standing on his feet,66
19,תקברו אותו כאן ,Bury him here ,Bury him here,100
20,רד גלאגר לכאן ,Red Gallagher here ,Red Gallagher here,100
21,אני יודע שאתה פיקדת על המחלקה הזאת במשך זמן רב ,I know you been leading this platoon A long time ,I know you've been in charge of this department for a long time,61
22,ואני יודע שזה קשה עבורך שנטלתי ממך את הפיקוד אבל זה המצב ,And I know it's tough having me take over But that's the way it is ,And I know it's hard for you that I took command from you but that's the situation,62
23,עכשיו זאת המחלקה שלי וכך זה הולך להישאר ,It's my platoon now And that's the way it's gonna stay ,Now that's my department and that's how it's going to stay,68
24,בחזרה ,Back ,Back to,73
25,המעבר חסום ,The pass is closed ,The passage is blocked,80
26,אין דרך לעבור אותו ,There's no way to get through ,There is no way to get through it,87
27,אינך חושב  שאנחנו צריכים לפחות לבדוק מסביב ,Don't you think We ought to at least look around ,You do not think we should at least check around,75
28,מה הקטע ,What's the point ,What's the Deal,71
29,היפנים יודעים שאנחנו כאן ,The japs know we're here ,The Japanese know we are here,79
30,הם יכולים לנחש למה ,They can guess why ,They can guess why,100
31,לא מוצא חן בעיניי שאנחנו מוותרים מהר מדי ,I hate to think we're giving up too soon ,I do not like that we give up too quickly,62
32,יכול להיות שהיפנים האלה בכלל לא נמצאים כבר שם ,Those japs might not even be in there anymore ,It could be that these Japanese are not there at all anymore,63
33,למה שהם לא יהיו שם ,Why wouldn't they be ,Why they would not be there,81
34,אנחנו נמצאים רחוק למדיי מהם כאן ,We're pretty far back here ,We are quite far from them here,60
35,אני חושב שכנראה יש -להם פקודות ל  לסגת אם יראו מישהו ,I think they probably had orders to  retreat if they saw anybody ,I think they probably have orders to retreat if they see anyone,90
36,יש לנו סיכוי להצליח לחצות את המעבר ,We got a chance to make it through the pass ,We have a chance to cross the crossing,62
37,אני מטיל ספק בכך ,I doubt it ,I doubt it,100
38,סמל איך אוכל לעשות זאת לאחר מה שקרה ,Sergeant how can I after what happened ,Icon how I can do this after what happened,80
