,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,יחידת פטרוב בסיכון למתקפת טנקים ,Petrov's unit is in danger of a tank attack ,Petrov unit at risk of tank attack,78
1,אבל הזקן כבר איתנו ימים ,But the old man's been with us for days ,But the old man has been with us for days,92
2,הסגן! הוא יהיה באחריותי ,Lieutenant he'll be my responsibility ,The deputy! He will be my responsibility,66
3,הוא ממש קשוח ,He's tough he is ,He's really tough,73
4,כבר אמרתי לך  מה קורה ,Lieutenant I've already told you  ,I've already told you what's going on,70
5,לא חשוב ,- What's wrong - Nothing important ,Not important,60
6,ישנו זקן גרוזיני שמבקש להתגייס ליחידתנו ,There's an old Georgian who wants to be taken into our unit ,There is a Georgian old man who wants to enlist in our unit,80
7,הסברתי לו אך הוא לא מקשיב ,I explained it to him but he won't listen ,I explained to him but he is not listening,87
8,הייכן הוא ,- Where is he ,Where is he?,100
9,ממתין בחוץ 3 ימים ,- Waiting outside for 3 days ,Waiting outside 3 days,92
10,אמור לו להכנס ,Tell him to come in ,Let him in,62
11,יהיה לך קשה כאן ,You're too old you'll have a hard time here ,You'll have a hard time here,79
12,מדוע הם יכולים להלחם ואני לא ,Why they can fight and I can't ,Why can they fight and I can not,97
13,בן כמה אתה ,How old are you ,How old are you,100
14,זה לא עניינך!,It's none of your business!,that is none of your business!,87
15,אבי מת בן 115 ,My father was 115 years old when he died ,My father died at the age of 115,64
16,כבר הסברתי לך ,I explained it to you already ,I have already explained to you,90
17,הגרמנים ישדרו לכל העולם שהבולשביקים הכריחו איש זקן להילחם ,The Germans would broadcast all over the world that the Bolsheviks were making old men fight ,The Germans would broadcast to the whole world that the Bolsheviks had forced an old man to fight,81
18,אולי אתה ,Maybe you do ,maybe you,86
19,אין לך מושג כמה קשים חיי חייל ,You've no idea how hard the life of a soldier is ,You have no idea how difficult a soldier's life is,76
20,בואו להתאבק ,Let's wrestle ,Let's wrestle,100
21,אם מישהוא מכם משכיב אותי אני הול הבייתה ,If any of you puts me down I go home ,If any of you put me to bed I'm going home,82
22,גנרל! אני מוכן ,May I try Comrade General ,general! IM ready,63
23,צעיר מדי ,Too young ,Too young,100
24,או הוא זקן ,Sure he's older ,Or he's old,69
25,בא נתאבק ,Let's fight ,Let's fight,100
26,טוב אתה לא חייב להתאבק ,You don't have to ,Well you do not have to wrestle,67
27,הבנתי שאתה חזק ,I see you're brave and strong ,I realized you're strong,68
28,שוכנעתי השאר איתנו ,I'm convinced You may stay with us ,I was convinced the rest was with us,66
29,בהצלחה חייל ,Good luck soldier ,Good luck soldier,100
30,היי חביבי הבא לי עוד עצים לאש ,Hey dear man bring me some fire wood ,Hi darling bring me more firewood,64
31,עכשיו הבא לי עוד מים ,Now bring me some water ,Now bring me more water,78
32,לאן אתה הולך ,Where are you going ,Where are you going,100
33,מדוע אתה כאן ,- Why are you here ,Why are you here,100
34,אני כאן כדי להלחם ,- I'm here to fight ,I'm here to fight,100
35,איך העזת לעזוב את תפקידך ,How dare you abandon your post ,How dare you leave your job,67
36,אתה קורא לזה תפקיד ,You call that a post ,You call it a role,68
