,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,כולם מיד לאוטובוס!,Everybody on the bus ,Everyone immediately to the bus!,63
1,בשם ברית המועצות אני מוחה!,In the name of the Soviet Union I protest ,On behalf of the Soviet Union I protest!,75
2,האזרח הסובייטי הזה סומם!,This Soviet citizen has been drugged ,This Soviet citizen is drugged!,88
3,אני לא מסומם! -מסומם!,-I am not drugged ,I'm not drugged! -drugged!,72
4,מחזיקים בו כנגד רצונו!,-He's being held against his will ,Hold him against his will!,70
5,"אני קאיטי לונג בבלומינגדיילס עם דרמה ביחסי ארה""ב - ברית המועצות ",I'm Kaity Tong at Bloomingdale's with a drama in American-Soviet relations ,I'm Kaiti Long in Bloomingdale's with drama in US - US relations,74
6,יש כאן מהומה רבה אבל זה מה שידוע לנו עד כה:,Things are chaotic here but this is what we know so far:,There is a lot of commotion here but this is what we know so far:,77
7,ככל הנראה חבר בקרקס הרוסי המופיע בניו יורק החליט לערוק בלא אחר מאשר בבלומינגדיילס!,Apparently a member of the Russian circus troupe performing in New York has decided to defect in of all places Bloomie's ,Apparently a member of the Russian circus performing in New York decided to defect none other than Bloomingdales!,80
8,אתה מבין מה אתה עושה לי ולמשפחתך ,Now you do this to your family and to me ,You understand what you're doing to me and your family,70
9,אתה הרי רוסי אני מתחנן ,You are a Russian ,"You're Russian, I beg you",73
10,זו ניו יורק ,This is New York City ,This is New York,86
11,האיש יכול לעשות מה שהוא רוצה ,A man can do whatever he wants ,The man can do whatever he wants,90
12,רבותיי כמה שאלות!,Gentlemen a few questions ,Gentlemen some questions!,78
13,איך אתם מתכוונים לטפל בזה ,How do you plan to handle this ,How are you going to handle this,77
14,אני הסוכן רוס מהבולשת הפדרלית האמריקאית ,I'm Agent Ross with the Federal Bureau of lnvestigation ,I'm Agent Ross from the US Federal Bureau of Investigation,88
15,פרנק וויליאמס משרד המשפטים ,-Frank Williams Justice ,Frank Williams Ministry of Justice,79
16,ולדימיר איוונוב הוא העריק ,Vladimir Ivanoff is a defector ,Vladimir Ivanov is a defector,95
17,והבחור הזה אין לי מושג מי הוא ,And this guy I don't know who he is ,And this guy I have no idea who he is,75
18,"קג""ב או מה שזה לא יהיה ",KGB whatever that is ,KGB or whatever,74
19,על מה בדיוק אתה מוחה ,-What exactly do you protest ,What exactly are you protesting about,81
20,נראה שהוא כבר ערק ,It seems he's already defected ,He seems to have already defected,83
21,מר איוונוב אתה יכול לומר לנו מדוע אתה עורק ,Mr Ivanoff can you tell us why you're defecting ,Mr. Ivanov can you tell us why you are an artery,77
22,חופש ,-Freedom ,freedom,100
23,-חופש פוליטי או אומנותי ,-Political freedom or artistic ,-Political or artistic freedom,100
24,חופש ,-Freedom ,freedom,100
25,לעת עתה ראה עצמך כמועמד למקלט מדיני בארצות הברית ,For now consider yourself an applicant for political asylum in the U S ,"For now, see yourself as a candidate for political asylum in the United States",79
26,אנחנו מאחרים! אתה עדיין יכול לחזור הביתה!,-You can still come home ,We're late! You can still go home!,73
27,תנו לנו לעבור!,Let us pass ,Let us pass!,100
28,"בטוח ישלחו אותי לסיביר  יש לך משפחה או חברים בארה""ב ",This means Siberia for sure Do you have any family or friends in the United States ,Sure they'll send me to Siberia. You have family or friends in the US,72
29,אדוני זה 147 50 דולר עבור החלוק ו-30 דולר עבור מעיל הרוח ,Sir it's $147 50 for the robe and $30 for the windbreaker ,Sir it's $ 147 50 for the robe and $ 30 for the windbreaker,100
30,אתה מכיר כאן מישהו אדוני ,Do you know anyone here sir ,You know someone here sir,65
31,רק אתכם ,Only you ,Only you,100
32,ואת האיש השחור הנחמד הזה ואת המוכרת ,And this good black man and shopping girl ,And this nice black man and the saleswoman,65
33,היכן הוא ישהה ,-Where is he going to stay ,Where will he stay?,60
34,-הוא יכול להשאר אצלי אם הוא רוצה ,-He can stay with me if he wants ,- He can stay with me if he wants,100
35,אני יכול להשאר בביתך ,I can stay your home ,I can stay home,86
36,אני קצין הבטחון ווית'רספון ,I'm Security Officer Witherspoon ,I'm Security Officer Witherspoon,100
37,אני מבין לליבו של האח ,I understand how the brother feels ,I understand the brother's heart,79
38,אני בעצמי פליט מאלבמה ,I'm a refugee myself from Alabama ,I myself am a refugee from Alabama,93
39,עצור חכה רגע!,-Hold it! -Wait a minute!,Stop wait a minute!,67
40,טוליה עשיתי זאת!,Tolya I did it ,Tulia I did it!,86
41,אני חופשי כמו ציפור!,I'm free like a bird ,I'm as free as a bird!,73
42,מה אתה אומר ,What are you saying ,what are you saying,100
43,אמרתי שלום לסקסופון שלי ,I say goodbye to my saxophone ,I said hello to my saxophone,67
44,מה אמרת ,What are you saying ,what did you say,74
45,מר איוונוב נפרדת מהסקסופון שלך ,I say goodbye to my saxophone ,Mr. Ivanov says goodbye to your saxophone,81
46,אני חושב שהוא מתכוון שהוא השאיר את הסקסופון שלו על האוטובוס ,He left his saxophone on the bus I think ,I think he means he left his saxophone on the bus,90
47,גם נופפת לשלום לחברים שלך ,Also you waved goodbye to your friends ,Also waving goodbye to your friends,88
48,אתה ודאי מאוד עצוב ,You are very sad obviously ,You must be very sad,74
49,לא אני שמח ,No I am happy ,No I'm happy,80
50,כל כך נחמד להיות כאן ,It is so nice to be here ,So nice to be here,86
51,כאן קאיטי טונג  אני חושב שהוא יודע שאתה זר ,I think he knows you are a foreigner He's jiving on you ,Here's Kaiti Tong I think he knows you're a stranger,62
52,תודה ,Thank you ,Thanks,67
53,אתה צריך ללמוד להיראות רשע ,You got to learn to look mean ,You have to learn to look evil,71
54,אתה מבין מה אני אומר ,You understand what I'm saying ,You understand what I'm saying,100
55,זה המבט המרושע שלך ,Is that your mean look ,This is your evil look,68
56,תיראה משוגע ,Look crazy ,Look crazy,100
57,משוגע ,Crazy ,crazy,100
58,יש כאן הרבה אנשים שונים אבל לא הרבה אנשים לבנים ,Many different people here but not many white people ,There are a lot of different people here but not a lot of white people,72
59,זה מוצא חן בעיני ,Like this ,I like that,70
60,זה נחמד ,It is nice ,It's nice,74
61,והמוסיקה כל כך חופשייה!,And the music it's so free ,And the music is so free!,92
62,-זה לא אנושי ,-It's not human ,- It's inhuman,77
63,אבל יש הרבה אנשים יפים ,-But there are many beautiful people ,But there are a lot of beautiful people,84
64,-נשמע כמו אלבמה ,-Sounds like Alabama ,- Sounds like Alabama,100
65,קראתי על העבדות ,I read about slavery ,I read about slavery,100
66,עם העבדות לפחות היתה עבודה קבועה ,-With slavery the work was steady ,With slavery at least there was permanent work,67
67,-נשמע כמו רוסיה ,-Sounds like Russia ,- Sounds like Russia,100
68,זה טוב לספר בדיחה בשפה אחרת ,I feel to make joke in other language is good ,It's good to tell a joke in another language,72
69,חבר הקרקס הרוסי המופיע בניו יורק החליט לערוק בלא אחר מאשר בבלומינגדיילס  ליונל אתה מופיע בטלויזיה!,a member of the Russian circus troupe performing in New York has decided to defect in of all places Bloomie's -Get in here You're on TV ,The Russian circus member who performs in New York has decided to defect with none other than Bloomingdale's Lionel You appear on TV!,74
70,-אתה נראה נהדר!,-You look handsome ,-you look great!,65
71,אתה נראה טוב ולדימיר!,You look good Vladimir ,You look good Vladimir!,100
72,עכשיו אתה יוצא בריצה מהחנות ,Now you go running out the store ,Now you're running out of the store,87
73,נוכל לראות שוב בחדשות של 23: 00 ,We can see it again on the 1 1 :00 news ,We can see again on the 23:00 news,89
74,אמא זה ולדימיר ,Mama this is Vladimir ,This mother is Vladimir,82
75,זה אבי החורג פלטשר ,This is my stepfather Fletcher ,This is my stepfather Fletcher,100
76,סבי ,My grandfather ,My grandfather,100
