,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,בארט לא ישמח לראות אותך אדון ,Bart ain't going to be happy to see you mister ,Barrett will not be happy to see you sir,65
1,אנחנו נמות כאן זה בטוח ,We're going to die here That's for sure ,We'll die here for sure,68
2,- אם לא מוצא חן בעיניך כאן קח את החלק שלך ותלך ,Some chance If you don't like it here you can take your cut and get ,"- If you do not like it here, take your share and go",71
3,אני נשאר אתך כאן ,Oh no I'm sticking right with you ,I'm staying with you here,62
4,איך נכנסתם ,- How'd you get in ,How did you get in?,94
5,- קורי הוביל אותנו ,- Corey let us by ,Corey led us,81
6,למה הבאת אותו ,What did you bring him for ,Why did you bring him?,85
7,- התרחש אמש לינץ' ,There was a lynching last night ,- There was a lynching last night,100
8,הוא הציל את חיי ,He saved my life ,He saved my life,100
9,את מי תלו ,Who'd they hang ,Who they hung,86
10,- טורקי ,- Turkey ,Turkish,62
11,טורקי ,- Turkey ,Turkish,62
12,הם תלו את טורקי ,They hung Turkey ,They hung the Turk,82
13,לא יכולנו לחזור אליו ,- And we could have gone back for him - Sure ,We could not go back to him,63
14,-בטח עכשיו כולנו ניתלה ,Then we'd all be hanging now ,-Sure now we're all hanged,64
15,- אתה קורא אותי כמו ספר ,- You read me like a book ,- You read me like a book,100
16,תייבשי את הבגדים כאן ,Dry clothes in there ,Dry your clothes here,78
17,ויינה היא צלפית טובה ,Vienna's a good shot ,Vienna is a good sniper,79
18,היא תהיה מוכנה כשהיריות יתחילו ,She'll come in handy when the shooting starts ,She will be ready when the shootings begin,64
19,אני לא מחפש צרות מר לונרגן ,I didn't come here looking for trouble Mr Lonergan ,I'm not looking for Mr. Lonergan's troubles,76
20,ככה קוראים לי כל חבריי ,- All my friends call me Bart ,That's what all my friends call me,72
21,תודה מר לונרגן ,- Thank you Mr Lonergan Cut it out!,"Thank you, Mr. Lonergan",79
22,- תפסיקו יש לנו מספיק צרות ,We got enough trouble outside ,"- Stop, we've got in trouble enough",75
23,זה לא הזמן שתחליף את קורי ,Ain't it time you relieved Corey - Yeah it's time ,This is not the time to replace Corey,62
24,-נכון - אז למה אתה מחכה ,- Well what are you waiting for ,-Correct - so what are you waiting for,75
25,אני מודה לך על שעזרת לויינה ,I want to thank you for helping Vienna ,Thank you for helping Levina,70
26,-לא עשיתי את זה למענך ,- I didn't do it for you ,- I did not do it for you,93
27,לא חשבתי ככה ,- I didn't think you did ,I did not think so,65
28,על מה אתה שמח - למה נתת לזר להיכנס ,What are you so happy about ,What are you happy about - why did you let a stranger in?,64
29,- מי ,I will ,- who will,71
30,דבר על זה עם הילד ,Take it up with the Kid ,Talk about it with the child,67
31,דלתות נועדו לדפוק עליהם ,Doors are made to knock on ,Doors are meant to knock on them,83
32,אני דופק ,I'm knocking ,I'm knocking,100
33,- מה אם כן ,- What if it is ,- What if so,78
34,זה לא מוצא חן בעיניי ,- I don't like it ,I do not like it,90
35,מה תגיד לי ילד ,What did you want to tell me ,What will you tell me child,73
