,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿התיישבו במקומותיכם בבקשה ,If you'd all just take your seats ,Settle in your seats please,57
1,תודה ,Thank you ,Thanks,67
2,"אנחנו גאים להציג דגם בקנה מידה של נגמ""ש הבראדלי החדש ",We are pleased to present a scale model of the new Bradley fighting vehicle ,We are proud to present a scale model of the new Bradley APC,74
3,הכלי כולל יכולות סיור הובלת לוחמים ויכולות נגד טנקים הוא מוביל שישה לוחמים ,Featuring scout troop transport and anti-tank capabilities it carries six men ,The tool includes fighter transport patrol capabilities and anti-tank capabilities it carries six fighters,66
4,כמה הוא היה אמור להוביל ,How many was it supposed to carry ,How much he was supposed to lead,71
5,-11 ,- 11 ,-11,100
6,הבראדלי מצויד בציוד המעקב הסמוי המתוחכם ביותר שפותח ,- The Bradley is outfitted with sophisticated surveillance equipment ,The Bradley is equipped with the most sophisticated covert surveillance equipment developed,75
7,הוא מצויד גם בתותח בעל קצב אש גבוה ומשגר טילים נגד טנקים ,It is also equipped with a rapid-fire cannon and an anti-tank rocket launcher ,It is also equipped with a cannon with a high rate of fire and launches anti-tank missiles,78
8,מה שאומר שהוא עמוס ב  אלף וחמש מאות פגזים ועשרה טילי טאו נגד טנקים ,Which means it's loaded with  1500 shells and ten TOW anti-tank missiles ,Which means it's loaded with fifteen hundred shells and ten anti - tank Tao missiles,81
9,אז לסיכום רבותיי מה שנמצא לפניכם הוא  נושא גייסות שלא יכול להוביל גייסות ,So in summation gentlemen what you have before you is  ,So to sum up gentlemen what is before you is a troop issue that cannot lead troops,61
10,כלי למטרות סיור שהוא יותר מדי בולט מכדי לבצע סיור וכאילו-טנק עם פחות שיריון מאשר מפוח שלג ,A troop transport that can't carry troops a reconnaissance vehicle that's too conspicuous to do reconnaissance  And a quasi-tank that has less armour than a snow-blower but has enough ammo to take out half of DC ,A tool for touring purposes that is too conspicuous to carry out a tour and as-a-tank with less armor than a snow blower,62
11,-כל הכבוד גנרל סמית ,- Congratulations General Smith ,- Congratulations General Smith,100
12,-גנרל ,- General ,-general,100
13,גנרל ,- General ,general,100
14,בוא נבנה את זה ,Let's build it ,Let's build it,100
15,הם בונים את זה ,They're building it ,They're building it,100
16,זה מה שאנחנו בונים ,This is what we're building ,This is what we build,88
17,שבו בבקשה ,Please be seated ,Please sit down,65
18,אני אעשה את זה קצר כי זקוקים לי בחדר הסגלגל ,This will be brief I'm needed at the Oval Office ,I'll make it short because they need me in the Oval Office,60
19,אני רוצה להפנות את תשומת לבכם לעיתון ניו-יורק טיימס של הבוקר ,I want to show you this morning's New York Times ,I would like to draw your attention to this morning's New York Times,69
20,אם תואילו בטובכם לעבור למאמר המערכת ,If you'd be so kind to turn to the editorial page ,If you would like to move on to the editorial,72
21,הוא בעצם אומר שכל נשק שאנחנו מייצרים הוא חתיכת זבל עם מחיר מופקע ,It essentially says that every weapon we produce is overpriced junk ,He basically says that every weapon we produce is a piece of junk with an exorbitant price,73
22,הביקורות אומרות את זה כבר שנים ,Critics have said it for years ,Reviews have been saying this for years,61
23,"מה שהיה חדש עבורי עסק בנשק נגד מטוסים ""סרג'נט יורק"" המדהים לכאורה ","What was news to me touched on our supposedly spectacular ""Sergeant York"" anti-aircraft gun ","What was new to me was dealing with the seemingly amazing ""Sergeant York"" anti-aircraft weapons",59
