,hebrewFromSub,englishFromSub,englishTranslation,ratio
0,﻿אני מצטערת שאני לא יכולה להיות שם ,I'm so sorry I can't be there ,I'm sorry I can not be there,91
1,-אני יודעת ,- I know ,-I know,100
2,אני מצטערת שלא הצלחתי לרפא את אנג'ל ,I'm sorry I didn't get to cure Angel ,I'm sorry I could not cure Angel,68
3,אל תצטערי ,Don't be ,Do not be sorry,61
4,אני יודעת שהוא לעולם לא יהיה שוב מה שהוא היה ,I know I'm never gonna get him back the way he was ,I know he will never be what he used to be,63
5,זה רק מקל על העניין ,It just makes it easier ,It just makes it easier,100
6,אני מניחה ,I guess ,I guess,100
7,מצאת את ג'יילס ,Any luck finding Giles ,You found Giles,59
8,-מה ,- What ,-what,100
9,-לא תאמיני אם אספר לך ,- You wouldn't believe me if I told you ,- You will not believe if I tell you,79
10,זנדר ,Xander ,Zander,83
11,אנג'ל והאחרים נמצאים מחוץ לעיר ,Angel and the others are holed up outside town ,Angel and the others are out of town,85
12,זוכר את האחוזה המוזרה ,Remember that funky-looking mansion ,Remember the strange mansion,63
13,ברחוב קרופורד בטח ,On Crawford Street sure ,On Crawford Street for sure,92
14,זה הגיוני ,That makes sense ,it makes sense,73
15,מה עושים ,What's the drill ,What to do,62
16,לא תישאר שם ,No You stay there ,You will not stay there,85
17,מגבים אותי ,- Need backup ,Back me up,57
18,-את חושבת שג'יילס עוד חי ,- Do you think Giles is still alive ,- You think Giles is still alive,95
19,-נראה לי שכן ,- I think he is ,-I think so,78
20,הלוואי והוא היה כאן כדי לומר לי מה לעשות ,I just wish he was here to tell me what to do ,I wish he was here to tell me what to do,94
21,היכית בי עם גרזן פעם אחת ,Er  You hit me with an axe one time ,You hit me with an ax once,83
22,"זוכרת ""תעוף מהבת שלי"" ","Remember er ""Get the hell away from my daughter"" ","Remember ""Fly from My Daughter""",69
23,אז אתה גר בעיר ,So do you live here in town ,So you live in the city,68
24,-ווילו בסדר ,- Is Willow all right ,- Willow is fine,61
25,-כן היא בסדר ,- Yeah she's fine ,"- Yes, she's fine",90
26,-בסדר דבר ,- All right talk ,- All right,78
27,מה העסקה ,What's the deal ,What's the deal,100
28,-פשוט מאוד ,- Simple ,-very simple,71
29,תתני לי ולדרו לצאת מהעיר אני אעזור לך להרוג את אנג'ל ,You let me and Dru skip town I help you kill Angel ,Let me and Drew get out of town I'll help you kill Angel,77
30,-אנג'ל החבר שלך ,- Angel your boyfriend ,- Your friend Angel,92
31,היא תמות ,She didn't tell me!,She will die,67
32,-אין עסקה בלי דרו ,- There's no deal without Dru ,- No deal without Drew,77
33,-היא הרגה את קנדרה ,- She killed Kendra ,- She killed Kendra,100
34,היא לא סיפרה לי!,She didn't tell me!,She did not tell me!,81
35,כל הכבוד לה!,She didn't tell me!,Well done to her!,71
36,-אני לא מאמינה שהכנסתי אותך הביתה ,- I can't believe I invited you into my house ,- I can not believe I brought you home,68
37,-אז לא את הרגת את הבחורה ,- So you didn't kill that girl ,- So you did not kill the girl,82
38,-כמובן שלא ,- Of course not ,-of course not,100
39,-היא התפוצצה כמו הבחור בחוץ ,- Did she explode like that man out there ,- She exploded like the guy outside,67
40,-היא הייתה קוטלת אמא ,- She was a slayer Mom ,- She was a mother killer,60
41,כמו מה שאת ,Like what you are ,Like what you are,100
42,אני ודרו תמורת אנג'ל ,Full stop Me and Dru for Angel ,Drew and I in exchange for Angel,58
43,-את בטוחה שאת קוטלת ערפדים ,- Are you sure you're a vampire slayer ,- You're sure you're killing vampires,76
44,-אקח אותה למדינה אחרת ,- I'll take her out of the county ,- I'll take her to another country,70
45,לא תשמעי מאיתנו שוב אני מאוד מקווה ,You'll never hear from us again I bloody well hope ,You will not hear from us again I very much hope,73
46,תחזור לאחוזה תוודא שג'יילס בסדר ,Get back to the mansion make sure Giles is all right ,Go back to the mansion and make sure Giles is okay,80
47,-כלומר ניסית לא להיות קוטלת ,- I mean have you tried not being a slayer ,-I mean you tried not to be a killer,72
48,תהיה מוכן לגבות אותי כשאפרוץ פנימה ,Be ready to back me up when I make my move ,Be ready to back me up when I break in,78
49,אם ג'יילס ימות  היא תמות ,If Giles dies   she dies ,If Giles dies she will die,88
50,זה בגלל שלא הייתה לך דמות אב חזקה ,It's because you didn't have a strong father figure ,This is because you did not have a strong father figure,91
51,זה הגורל אמא ,It's just fate Mom ,That's fate mom,61
52,אני הקוטלת ,I'm the Slayer ,I'm the killer,64
53,קבלי את זה ,Accept it ,Get it,67
54,-כדאי להתקשר למשטרה ,- We should call the police ,- You should call the police,90
55,-לא!,- No!,-No!,100
56,-עכשיו אנחנו יודעים שאת חפה מפשע  ,- Now we know you're innocent  ,-Now we know you're innocent,100
57,-חשבת שאני אשמה ,- You thought I was guilty ,- You thought I was guilty,100
58,-לא חשבתי ככה פשוט  ,- No I didn't think that It's just  ,- I did not think so simple,60
59,-עכשיו יש לנו הוכחה ,-  now we have proof ,-Now we have proof,100
60,-יש את המילה שלי אמא לא הוכחה ,- We have my word Mom not proof ,- There's my word mom is not proof,79
61,-אני בטוחה שהם יבינו,- Look I am sure that they will understand ,- I'm sure they will understand,81
62,-אם תערבי אותם הם ימותו ,- Get them involved you'll get them killed ,"- If you involve them, they will die",63
63,-לא תפגעי בהם נכון ,- You're not gonna hurt them are you ,- You will not hurt them properly,65
64,שוטרים לא נלחמים בשדים ,Cops can't fight demons ,Cops do not fight demons,81
65,אני צריכה לעשות את זה ,I have to do it ,I have to do it,100
66,-לעשות מה באפי ,- Do what Buffy what is happening ,-Do what's Buffy,65
67,מה קורה -תשתי עוד משקה ,- Just have another drink ,What's up - Have another drink,82
68,אל תדברי אליי ככה!,Don't you talk to me that way!,Do not talk to me like that!,71
69,את לא יכולה להגיד לי דבר כזה ולהתנהג כאילו זה כלום!,You don't dump this on me and pretend it's nothing!,You can not tell me such a thing and act like it's nothing!,59
70,-אני מצטערת אין לי זמן לזה ,- I'm sorry I don't have time for this ,- I'm sorry I do not have time for this,90
71,"-לא נמאס לי מ""אין לי זמן""  או ""את לא תביני"" ","- No I am tired of ""I don't have time"" or   ""You wouldn't understand"" ","- I did not get tired of ""I do not have time"" or ""you will not understand""",78
72,אני אמא שלך ,I am your mother ,I'm your mother,84
73,תפני זמן כדי להסביר את עצמך ,You make time to explain yourself ,Take time to explain yourself,90
74,-אמרתי לך אני קוטלת ערפדים ,- I told you I'm a vampire slayer ,- I told you I'm killing vampires,74
75,-אני לא מקבלת את זה!,- Well I just don't accept that!,- I do not accept it!,64
76,תפקחי את העיניים אמא!,Open your eyes Mom ,Open your eyes mom!,100
